timestamp;timestamp_sample;device_id;x;y;z;temperature;error_count;clip_counter[0];clip_counter[1];clip_counter[2];samples
432072514;432072407;4325386;0.13386822;0.013848437;0.020595111;nan;0;0;0;0;3
433074267;433074168;4325386;-0.043320753;-0.0063915863;-0.0071017626;nan;0;0;0;0;3
434074483;434074335;4325386;0.011717908;0.32845652;-0.005326322;nan;0;0;0;0;3
435071660;435071552;4325386;-0.7708963;-0.059299715;-0.0987145;nan;0;0;0;0;3
436073407;436073312;4325386;0.058234453;-0.2510473;-0.013848437;nan;0;0;0;0;3
437073575;437073480;4325386;0.10368573;0.6096863;-0.052553043;nan;0;0;0;0;3
438075337;438075243;4325386;0.067111656;-0.5322771;-0.0021305287;nan;0;0;0;0;3
439072564;439072459;4325386;-0.030892666;0.2840705;-0.023790903;nan;0;0;0;0;3
440074226;440074128;4325386;-0.37816885;1.994175;-0.0898373;nan;0;0;0;0;3
441074493;441074391;4325386;-1.5638081;-0.90689504;0.81812304;nan;0;0;0;0;3
442076155;442076060;4325386;-1.5126754;0.519849;-0.040124957;nan;0;0;0;0;3
443073378;443073277;4325386;1.0404083;-0.24003957;-0.12321558;nan;0;0;0;0;3
444073683;444073541;4325386;-0.08131518;-0.012428084;-0.025566345;nan;0;0;0;0;3
445075306;445075210;4325386;-0.78403455;-0.27661365;-0.084510975;nan;0;0;0;0;3
446072606;446072430;4325386;0.23577851;0.07563377;-0.0656913;nan;0;0;0;0;3
447074257;447074145;4325386;0.34194985;0.034798637;-0.053973395;nan;0;0;0;0;3
448074483;448074361;4325386;-0.13777418;0.11149767;-0.00071017625;nan;0;0;0;0;3
449073192;449073079;4325386;0.023080727;0.034798637;-0.06214042;nan;0;0;0;0;3
450073408;450073296;4325386;-0.091612734;-0.0568141;-0.014558613;nan;0;0;0;0;3
451073615;451073513;4325386;0.026986698;-0.11646891;0.012783173;nan;0;0;0;0;3
452075349;452075230;4325386;0.09445344;0.06320569;-0.0063915863;nan;0;0;0;0;3
453072561;453072448;4325386;0.17718898;0.16547106;0.0358639;nan;0;0;0;0;3
454074281;454074165;4325386;-0.12747663;-0.13706401;0.03018249;nan;0;0;0;0;3
455074499;455074382;4325386;0.07137271;-0.0039059694;-0.010652644;nan;0;0;0;0;3
456076218;456076099;4325386;1.7885789;0.2570838;-0.1313826;nan;0;0;0;0;3
457073433;457073317;4325386;0.2602796;0.07740921;0.0039059694;nan;0;0;0;0;3
458073648;458073534;4325386;0.37142217;0.19458829;-0.013848437;nan;0;0;0;0;3
459075398;459075250;4325386;-1.1561669;0.06817692;0.07953974;nan;0;0;0;0;3
460072584;460072468;4325386;-0.17683388;0.120019786;-0.0049712337;nan;0;0;0;0;3
461074306;461074185;4325386;-0.08699659;-0.7034296;-0.18713143;nan;0;0;0;0;3
462074523;462074401;4325386;-0.17754406;0.24003957;-0.39201728;nan;0;0;0;0;3
463076234;463076118;4325386;0.123570666;-0.41687346;-0.7591784;nan;0;0;0;0;3
464073392;464073335;4325386;1.789289;-0.028762138;-0.07208289;nan;0;0;0;0;3
465073663;465073552;4325386;0.58376485;0.0031957931;-0.015623878;nan;0;0;0;0;3
466075330;466075269;4325386;-0.47013667;-0.185356;-0.008522115;nan;0;0;0;0;3
467072603;467072485;4325386;-0.648746;0.5365381;0.11824434;nan;0;0;0;0;3
469074532;469074416;4325386;-0.0419004;0.7684107;-0.058234453;nan;0;0;0;0;3
470076286;470076179;4325386;0.09977976;-0.16618124;-0.10688152;nan;0;0;0;0;3
471073500;471073396;4325386;-0.3795892;-0.7556275;-0.019529847;nan;0;0;0;0;3
472073678;472073564;4325386;-1.0918959;-0.32703617;0.013493349;nan;0;0;0;0;3
473075426;473075326;4325386;-0.48895633;-0.3589941;-0.023435816;nan;0;0;0;0;3
474072640;474072543;4325386;0.13812928;0.33023196;-0.014558613;nan;0;0;0;0;3
475072783;475072711;4325386;0.76947594;-0.43746856;-0.034443546;nan;0;0;0;0;3
476074580;476074473;4325386;0.39024186;-0.16227527;-0.1466514;nan;0;0;0;0;3
477076243;477076140;4325386;0.11540364;-0.13351314;-0.13315804;nan;0;0;0;0;3
478073456;478073356;4325386;-0.24074975;-0.05361831;-0.21766903;nan;0;0;0;0;3
479073712;479073617;4325386;-0.033378284;0.11504855;-0.3163835;nan;0;0;0;0;3
480075401;480075284;4325386;0.24572098;-0.22796658;-0.12072996;nan;0;0;0;0;3
481072599;481072500;4325386;0.25566345;-0.23577851;-0.04367584;nan;0;0;0;0;3
482074326;482074213;4325386;-0.044386014;0.11256293;-0.15588368;nan;0;0;0;0;3
483074601;483074428;4325386;-0.10723662;-0.03018249;-0.46410018;nan;0;0;0;0;3
484076266;484076141;4325386;-1.0755619;0.0568141;-0.30289018;nan;0;0;0;0;3
485073515;485073356;4325386;0.12605628;-0.17292792;-0.54932135;nan;0;0;0;0;3
486073667;486073569;4325386;-0.0039059694;0.25601855;-0.53760344;nan;0;0;0;0;3
487075393;487075282;4325386;0.37852395;-0.16192019;-0.29756385;nan;0;0;0;0;3
488072611;488072496;4325386;-0.11930961;0.3373337;-0.060009893;nan;0;0;0;0;3
489072809;489072709;4325386;0.026986698;-0.009942467;0.07740921;nan;0;0;0;0;3
490074535;490074421;4325386;-0.3976987;0.046516545;-0.0039059694;nan;0;0;0;0;3
491076251;491076134;4325386;0.30324525;-0.06462604;-0.2567287;nan;0;0;0;0;3
492073458;492073347;4325386;0.035153724;-0.085576236;-0.03195793;nan;0;0;0;0;3
493073670;493073559;4325386;0.40622082;-0.10013485;0.2361336;nan;0;0;0;0;3
494075379;494075271;4325386;0.020595111;-0.06675657;-0.04367584;nan;0;0;0;0;3
495072601;495072483;4325386;-0.22264025;0.091612734;-0.09977976;nan;0;0;0;0;3
496074308;496074194;4325386;0.18713143;-0.31851405;0.20275532;nan;0;0;0;0;3
497074469;497074406;4325386;-0.047581807;-0.07030745;-0.5748877;nan;0;0;0;0;3
498076226;498076116;4325386;-0.31212246;0.076343946;-0.25069222;nan;0;0;0;0;3
499073380;499073328;4325386;-0.007811939;-0.13777418;-0.24714133;nan;0;0;0;0;3
500073654;500073539;4325386;-0.079894826;-0.33413792;0.031602845;nan;0;0;0;0;3
501075321;501075249;4325386;0.4637451;0.10688152;-0.024856169;nan;0;0;0;0;3
502072612;502072463;4325386;0.53618306;-0.4605493;-0.1281868;nan;0;0;0;0;3
503074316;503074217;4325386;0.04935725;-0.06533621;-0.11114258;nan;0;0;0;0;3
504074480;504074380;4325386;-0.092678;0.24252519;0.062850595;nan;0;0;0;0;3
505076241;505076136;4325386;-0.102975555;-0.52375495;1.2776071;nan;0;0;0;0;3
506073441;506073346;4325386;-0.40906152;1.5584818;1.5233281;nan;0;0;0;0;3
507073689;507073509;4325386;-0.53014654;-0.65052146;1.41041;nan;0;0;0;0;3
508075357;508075264;4325386;0.7765777;0.8848796;0.63667303;nan;0;0;0;0;3
509072586;509072474;4325386;-0.382785;-1.2424533;0.1402598;nan;0;0;0;0;3
510074234;510074135;4325386;-0.008167027;-0.38953167;-0.052197956;nan;0;0;0;0;3
511074488;511074390;4325386;0.33591336;0.24252519;0.10936714;nan;0;0;0;0;3
512071702;512071599;4325386;0.12783173;-0.24181502;0.02450108;nan;0;0;0;0;3
513073372;513073260;4325386;-0.006036498;-0.41403276;0.01136282;nan;0;0;0;0;3
514073612;514073514;4325386;0.11859943;-1.3053039;-0.047581807;nan;0;0;0;0;3
515075289;515075174;4325386;-0.025921432;-0.5372483;-0.022015464;nan;0;0;0;0;3
516072504;516072382;4325386;-0.011007732;-0.25033712;-0.058944628;nan;0;0;0;0;3
517074204;517074089;4325386;0.35402286;-0.19174759;0.057524275;nan;0;0;0;0;3
518074410;518074296;4325386;-0.089127116;-0.080960095;-0.097294144;nan;0;0;0;0;3
519076116;519076003;4325386;0.19494338;0.25921434;0.043320753;nan;0;0;0;0;3
520073327;520073210;4325386;0.46410018;0.3582839;-0.060009893;nan;0;0;0;0;3
521073521;521073417;4325386;0.12960717;0.15091245;-0.023435816;nan;0;0;0;0;3
522075235;522075123;4325386;0.32987687;-0.22335044;-0.04545128;nan;0;0;0;0;3
523072450;523072330;4325386;-0.17718898;0.25566345;0.25921434;nan;0;0;0;0;3
524074165;524074035;4325386;0.0745685;0.03195793;0.57240206;nan;0;0;0;0;3
525074358;525074241;4325386;0.3589941;-0.8596684;0.56672066;nan;0;0;0;0;3
526076055;526075946;4325386;-0.058234453;0.15694895;0.21553849;nan;0;0;0;0;3
527073266;527073154;4325386;-0.62957126;-0.2421701;0.15304299;nan;0;0;0;0;3
528073469;528073358;4325386;0.41083696;0.012072996;0.5621045;nan;0;0;0;0;3
529075178;529075063;4325386;-0.7261552;-0.0017754406;0.39840886;nan;0;0;0;0;3
530072381;530072269;4325386;0.038349517;0.06427095;-0.16334054;nan;0;0;0;0;3
531074069;531073973;4325386;0.12321558;0.39095202;-0.3259709;nan;0;0;0;0;3
532074292;532074178;4325386;-0.1462963;-0.064981125;-0.4814995;nan;0;0;0;0;3
533075997;533075882;4325386;-0.0031957931;-0.41367766;-0.3529576;nan;0;0;0;0;3
534073141;534073090;4325386;-0.09764923;-0.46552053;-0.23471326;nan;0;0;0;0;3
535074938;535074839;4325386;1.825508;-0.88914067;0.24110484;nan;0;0;0;0;3
536075050;536074998;4325386;-0.076343946;0.12108505;-0.24074975;nan;0;0;0;0;3
537072298;537072201;4325386;-0.070662536;0.18784162;-0.051487777;nan;0;0;0;0;3
538074049;538073952;4325386;0.14736158;0.030892666;-0.11611382;nan;0;0;0;0;3
539074218;539074108;4325386;-0.09196782;-0.15588368;-0.08024991;nan;0;0;0;0;3
540075953;540075858;4325386;-0.08273553;-0.038704604;0.008522115;nan;0;0;0;0;3
541073196;541073062;4325386;-0.05290813;-0.0209502;0.06391586;nan;0;0;0;0;3
542073315;542073218;4325386;-0.070662536;0.062850595;-0.036929164;nan;0;0;0;0;3
543075064;543074968;4325386;0.11114258;0.01704423;-0.08735168;nan;0;0;0;0;3
544072274;544072172;4325386;-0.2272564;0.2925926;-0.6139474;nan;0;0;0;0;3
545073925;545073827;4325386;0.07705412;0.1970739;-0.20204514;nan;0;0;0;0;3
546074175;546074077;4325386;-0.04935725;-0.38953167;-0.3824299;nan;0;0;0;0;3
547075828;547075732;4325386;-0.27696875;-0.17576861;-0.47972405;nan;0;0;0;0;3
548073036;548072935;4325386;-0.34621093;0.80285424;-0.38420534;nan;0;0;0;0;3
549074752;549074637;4325386;0.57311225;-0.8206087;-0.002840705;nan;0;0;0;0;3
550074934;550074839;4325386;0.10830188;-0.08131518;-0.00568141;nan;0;0;0;0;3
551072136;551072042;4325386;-0.22406061;0.17470336;-0.014913701;nan;0;0;0;0;3
552073856;552073743;4325386;0.6093312;-0.00071017625;-0.14096999;nan;0;0;0;0;3
553074046;553073945;4325386;0.9118663;0.38740113;0.08522115;nan;0;0;0;0;3
554072758;554072646;4325386;-0.27022207;0.07030745;-0.13457839;nan;0;0;0;0;3
555072978;555072848;4325386;-0.16795668;0.5500315;-0.10546117;nan;0;0;0;0;3
556074696;556074549;4325386;0.4154531;-0.57879364;-0.10901205;nan;0;0;0;0;3
557074863;557074750;4325386;-0.5528722;-0.37852395;0.13599876;nan;0;0;0;0;3
