timestamp;accel_device_id;gyro_device_id;accel_clipping[0];accel_clipping[1];accel_clipping[2];gyro_clipping[0];gyro_clipping[1];gyro_clipping[2];accel_error_count;gyro_error_count;accel_rate_hz;gyro_rate_hz;accel_raw_rate_hz;gyro_raw_rate_hz;accel_vibration_metric;gyro_vibration_metric;delta_angle_coning_metric;mean_accel[0];mean_accel[1];mean_accel[2];mean_gyro[0];mean_gyro[1];mean_gyro[2];var_accel[0];var_accel[1];var_accel[2];var_gyro[0];var_gyro[1];var_gyro[2];temperature_accel;temperature_gyro
653990515;4259850;4325386;0;0;0;0;0;0;0;0;686.83765;666.87036;2060.5132;2000.6111;4.005626;0.14341006;4.0871317e-08;-0.15358861;-1.0215261;-9.477892;0.24588566;-0.027166814;-0.0044000046;1.6030167;0.83948493;12.864575;0.012980425;0.011563672;0.0016106843;33.0;nan
655025199;4259850;4325386;0;0;0;0;0;0;0;0;686.83704;666.87036;2060.511;2000.6111;3.9042528;0.1686474;6.986322e-08;0.09837584;-1.4626887;-9.464583;0.18711601;-0.054621816;-0.018485168;2.5121303;3.6966205;13.626859;0.06407432;0.030160561;0.002556043;33.0;nan
655956424;4259850;4325386;0;0;0;0;0;0;0;0;686.84015;666.8704;2060.5205;2000.6112;5.652209;0.22033417;2.0739187e-06;0.19011736;-0.8732629;-8.547478;2.7977753;0.0133441035;-0.09830795;11.744839;13.25801;156.98055;0.49890614;0.19044271;0.015187456;33.0;nan
656991070;4259850;4325386;0;0;0;0;0;0;0;0;686.8399;666.8704;2060.5198;2000.6112;6.3555927;0.26674286;1.8033232e-06;-0.025718002;6.0345573;-7.589507;-3.5603812;-0.020312073;0.17690593;30.703314;63.095585;156.08223;1.3393532;0.12615079;0.0053030453;33.0;nan
658025816;4259850;4325386;0;0;0;0;0;0;0;0;686.8365;666.8704;2060.5095;2000.6113;5.1296883;0.19567734;2.71272e-07;-0.28978708;3.4487147;-9.345367;-0.9396249;-0.07196967;0.047267888;1.6008255;3.363862;23.87317;0.2795449;0.034841925;0.004526772;33.0;nan
658956968;4259850;4325386;0;0;0;0;0;0;0;0;686.8359;666.8704;2060.5076;2000.6113;4.7703137;0.16733158;4.105943e-07;-0.03812738;4.7639446;-8.976301;0.97753185;-0.057441935;-0.007817085;3.2106993;2.6336784;43.2503;0.18302405;0.046055563;0.0020856461;33.0;nan
659991648;4259850;4325386;0;0;0;0;0;0;0;0;686.83575;666.8704;2060.5073;2000.6115;4.479866;0.18695748;1.04735626e-07;-1.3813982;-0.91199976;-9.577526;0.1674575;1.0608438;-0.086029105;1.8016915;3.0450978;3.4282832;0.005287443;0.019232642;0.0021599762;33.0;nan
661026338;4259850;4325386;0;0;0;0;0;0;0;0;686.83575;666.8704;2060.507;2000.6115;3.5900452;0.14954254;2.9005077e-08;0.42803383;-1.2421973;-9.476453;0.04977409;-0.16743691;-0.11317533;1.3108087;1.5960578;5.783225;0.0063886717;0.01750974;0.0013816413;33.0;nan
661957561;4259850;4325386;0;0;0;0;0;0;0;0;686.83514;666.8705;2060.5054;2000.6116;3.7203398;0.1426233;1.6474362e-07;-0.01061093;-0.62496537;-9.708994;-0.11266071;0.06552663;-0.6612307;2.3631947;1.3210295;19.70066;0.0028142927;0.02609195;0.0025423127;33.0;nan
662992341;4259850;4325386;0;0;0;0;0;0;0;0;686.8391;666.8705;2060.5173;2000.6116;3.2885604;0.14804731;1.8523603e-07;0.20034862;-1.0614519;-9.689751;0.018274173;-0.041442387;-0.72110677;1.893294;1.7943339;6.945391;0.021570023;0.023433043;0.004452708;33.0;nan
664026928;4259850;4325386;0;0;0;0;0;0;0;0;686.8392;666.8705;2060.5173;2000.6116;3.609095;0.13190365;6.764924e-08;0.5202949;-0.28775382;-9.641012;-0.01506294;-0.009721181;0.42596164;0.9077407;1.5710025;8.557988;0.0048320857;0.00614282;0.0013090795;33.0;nan
664958173;4259850;4325386;0;0;0;0;0;0;0;0;686.8394;666.8701;2060.5183;2000.6105;5.0805163;0.19218403;2.1358183e-07;0.22049136;-0.53684074;-9.86564;-0.03584846;0.015387152;0.72914;1.8067304;2.308035;23.798758;0.0051273936;0.02906154;0.0018584358;33.0;nan
665992861;4259850;4325386;0;0;0;0;0;0;0;0;686.8395;666.8701;2060.5183;2000.6105;5.3989835;0.19921008;2.2255183e-07;-0.38684905;0.7490592;-9.951607;-0.18400769;-0.28231564;0.76827693;2.8609254;2.6777632;17.039463;0.003580789;0.024571907;0.0013499351;33.0;nan
667027579;4259850;4325386;0;0;0;0;0;0;0;0;686.8391;666.8702;2060.5173;2000.6106;6.13335;0.20805682;1.9645606e-07;-0.9363989;1.4643648;-9.551978;-0.06619048;-0.1646837;0.48165387;2.2940164;2.5976503;62.970535;0.004633864;0.063418604;0.0030514768;33.0;nan
667958717;4259850;4325386;0;0;0;0;0;0;0;0;686.8386;666.8706;2060.5159;2000.6118;8.243433;0.25951317;1.6641468e-07;-1.448301;3.6589696;-9.437427;0.426924;-0.25250882;0.24131583;3.5187094;4.8203325;36.04086;0.19136366;0.034911066;0.008066703;33.0;nan
668993386;4259850;4325386;0;0;0;0;0;0;0;0;686.53784;666.8706;2059.6133;2000.6119;7.941915;0.28198054;5.516159e-07;0.26239556;-0.47389457;-8.618227;-1.3047378;-1.2959121;0.1852891;3.1200686;2.912105;33.55094;0.06202779;0.28842777;0.005939464;33.0;nan
