timestamp;last_instance_change;instance_changed_count;accel_device_id;baro_device_id;gyro_device_id;mag_device_id;combined_test_ratio[0];combined_test_ratio[1];combined_test_ratio[2];combined_test_ratio[3];combined_test_ratio[4];combined_test_ratio[5];combined_test_ratio[6];combined_test_ratio[7];combined_test_ratio[8];relative_test_ratio[0];relative_test_ratio[1];relative_test_ratio[2];relative_test_ratio[3];relative_test_ratio[4];relative_test_ratio[5];relative_test_ratio[6];relative_test_ratio[7];relative_test_ratio[8];accumulated_gyro_error[0];accumulated_gyro_error[1];accumulated_gyro_error[2];accumulated_gyro_error[3];accumulated_accel_error[0];accumulated_accel_error[1];accumulated_accel_error[2];accumulated_accel_error[3];primary_instance;instances_available;healthy[0];healthy[1];healthy[2];healthy[3];healthy[4];healthy[5];healthy[6];healthy[7];healthy[8];gyro_fault_detected;accel_fault_detected
451155001;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
452162860;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
453170357;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
454178209;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
455185945;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
456193519;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
457201361;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
458209041;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
459216714;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
460224561;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
461232068;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
462239951;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
463247652;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
464255318;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
465263116;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
466270843;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
468286038;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
469293964;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
470301635;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
471309295;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
472317138;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
473324616;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
474332482;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
475340267;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
476347893;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
477355870;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
478363397;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
479371337;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
480378710;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
481386770;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
482394242;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
483402216;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
484409453;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
485417394;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
486425072;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
487432847;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
488440512;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
489448118;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
490455914;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
491463669;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
492471290;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
493479008;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
494486601;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
495494426;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
496502178;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
497509720;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
498517405;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
499525086;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
500532896;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
501540516;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
502548226;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
503556143;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
504563802;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
505571430;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
506579098;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
507586976;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
508594612;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
509602238;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
510609914;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
511617765;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
512625514;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
513633206;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
514640822;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
515648463;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
516656610;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
517663968;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
518671825;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
519679267;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
520687423;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
521694780;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
522702831;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
523710041;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
524718016;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
525725619;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
526733154;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
527740858;722620;1;4259850;4028193;4325386;396809;1.0;1.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;nan;nan;0.0;0.0;nan;nan;0;2;1;1;0;0;0;0;0;0;0;0;0
