timestamp;imbalanced_prop_metric;motor_failure_mask;fd_roll;fd_pitch;fd_alt;fd_ext;fd_arm_escs;fd_battery;fd_imbalanced_prop;fd_motor
503138501;-2.3626432;0;0;0;0;0;0;0;0;0
503645502;-2.3052413;0;0;0;0;0;0;0;0;0
504151636;-2.2515683;0;0;0;0;0;0;0;0;0
504657501;-2.1590426;0;0;0;0;0;0;0;0;0
505163501;-2.155864;0;0;0;0;0;0;0;0;0
505669501;-2.1522388;0;0;0;0;0;0;0;0;0
506175515;-2.3405917;0;0;0;0;0;0;0;0;0
506681676;-2.4341595;0;0;0;0;0;0;0;0;0
507187595;-2.5563745;0;0;0;0;0;0;0;0;0
507693502;-2.6095119;0;0;0;0;0;0;0;0;0
508199503;-2.5512576;0;0;0;0;0;0;0;0;0
508705501;-2.5186014;0;0;0;0;0;0;0;0;0
509211634;-2.5486126;0;0;0;0;0;0;0;0;0
509717520;-2.591493;0;0;0;0;0;0;0;0;0
510224500;-2.6122406;0;0;0;0;0;0;0;0;0
510730502;-2.8882322;0;0;0;0;0;0;0;0;0
511236520;-3.008543;0;0;0;0;0;0;0;0;0
511742501;-2.995619;0;0;0;0;0;0;0;0;0
512248520;-3.0154698;0;0;0;0;0;0;0;0;0
512754524;-3.1848042;0;0;0;0;0;0;0;0;0
513260562;-3.2413905;0;0;0;0;0;0;0;0;0
513766501;-3.267759;0;0;0;0;0;0;0;0;0
514272511;-3.3282733;0;0;0;0;0;0;0;0;0
514778529;-3.3411095;0;0;0;0;0;0;0;0;0
515284801;-3.370447;0;0;0;0;0;0;0;0;0
515790654;-3.294201;0;0;0;0;0;0;0;0;0
516296500;-3.3531969;0;0;0;0;0;0;0;0;0
516802501;-3.309472;0;0;0;0;0;0;0;0;0
517308501;-3.3045268;0;0;0;0;0;0;0;0;0
517815502;-3.3058863;0;0;0;0;0;0;0;0;0
518321634;-3.3282187;0;0;0;0;0;0;0;0;0
518827501;-3.329578;0;0;0;0;0;0;0;0;0
519333501;-3.2406611;0;0;0;0;0;0;0;0;0
519839502;-3.1893675;0;0;0;0;0;0;0;0;0
520345502;-3.127332;0;0;0;0;0;0;0;0;0
520851735;-3.1209297;0;0;0;0;0;0;0;0;0
521358520;-3.1036062;0;0;0;0;0;0;0;0;0
521864543;-3.0637581;0;0;0;0;0;0;0;0;0
522370502;-3.0349479;0;0;0;0;0;0;0;0;0
522876503;-3.0789826;0;0;0;0;0;0;0;0;0
523383501;-3.129301;0;0;0;0;0;0;0;0;0
523889501;-3.078144;0;0;0;0;0;0;0;0;0
524395501;-3.0560727;0;0;0;0;0;0;0;0;0
524901527;-3.1974297;0;0;0;0;0;0;0;0;0
525408194;-3.300503;0;0;0;0;0;0;0;0;0
525913502;-3.6387308;0;0;0;0;0;0;0;0;0
526419504;-3.6642966;0;0;0;0;0;0;0;0;0
526925502;-3.5445015;0;0;0;0;0;0;0;0;0
527431499;-3.5585659;0;0;0;0;0;0;0;0;0
527937502;-3.6989133;0;0;0;0;0;0;0;0;0
528443500;-3.8536196;0;0;0;0;0;0;0;0;0
528949521;-4.0098386;0;0;0;0;0;0;0;0;0
529455519;-4.011456;0;0;0;0;0;0;0;0;0
529961576;-4.031455;0;0;0;0;0;0;0;0;0
530467521;-3.9257812;0;0;0;0;0;0;0;0;0
530973527;-3.714625;0;0;0;0;0;0;0;0;0
531479527;-3.5763795;0;0;0;0;0;0;0;0;0
531985502;-3.471191;0;0;0;0;0;0;0;0;0
532492068;-3.3151605;0;0;0;0;0;0;0;0;0
532997640;-3.1680422;0;0;0;0;0;0;0;0;0
533503565;-3.1630218;0;0;0;0;0;0;0;0;0
534009502;-3.165416;0;0;0;0;0;0;0;0;0
534516043;-3.1876566;0;0;0;0;0;0;0;0;0
535021501;-3.2294495;0;0;0;0;0;0;0;0;0
535527500;-3.125643;0;0;0;0;0;0;0;0;0
536033511;-2.9989018;0;0;0;0;0;0;0;0;0
536539499;-2.8574483;0;0;0;0;0;0;0;0;0
537045502;-2.7620542;0;0;0;0;0;0;0;0;0
537552547;-2.7027056;0;0;0;0;0;0;0;0;0
538058503;-2.6921203;0;0;0;0;0;0;0;0;0
538564811;-2.6190417;0;0;0;0;0;0;0;0;0
539070548;-2.5316584;0;0;0;0;0;0;0;0;0
539576744;-2.5131943;0;0;0;0;0;0;0;0;0
540082630;-2.5098515;0;0;0;0;0;0;0;0;0
540588522;-2.4312344;0;0;0;0;0;0;0;0;0
541095502;-2.4692957;0;0;0;0;0;0;0;0;0
541601501;-2.4876664;0;0;0;0;0;0;0;0;0
542107501;-2.4817615;0;0;0;0;0;0;0;0;0
542613900;-2.4585762;0;0;0;0;0;0;0;0;0
543119574;-2.508287;0;0;0;0;0;0;0;0;0
543625596;-2.415317;0;0;0;0;0;0;0;0;0
544131501;-2.3039553;0;0;0;0;0;0;0;0;0
544638116;-2.2955863;0;0;0;0;0;0;0;0;0
545143637;-2.2451096;0;0;0;0;0;0;0;0;0
545649500;-2.2046192;0;0;0;0;0;0;0;0;0
546155502;-2.1267805;0;0;0;0;0;0;0;0;0
546661502;-2.0323813;0;0;0;0;0;0;0;0;0
547167883;-1.9928803;0;0;0;0;0;0;0;0;0
547673635;-2.019903;0;0;0;0;0;0;0;0;0
548180540;-2.0410402;0;0;0;0;0;0;0;0;0
548686877;-2.1231587;0;0;0;0;0;0;0;0;0
549192520;-2.1347501;0;0;0;0;0;0;0;0;0
549699569;-2.2938836;0;0;0;0;0;0;0;0;0
550205881;-2.3286817;0;0;0;0;0;0;0;0;0
550711520;-2.2659228;0;0;0;0;0;0;0;0;0
551217531;-2.2268605;0;0;0;0;0;0;0;0;0
551723519;-2.1759145;0;0;0;0;0;0;0;0;0
552229500;-2.1053596;0;0;0;0;0;0;0;0;0
552735651;-2.0738873;0;0;0;0;0;0;0;0;0
553241501;-2.2290862;0;0;0;0;0;0;0;0;0
553747520;-2.1682794;0;0;0;0;0;0;0;0;0
554253502;-2.1139355;0;0;0;0;0;0;0;0;0
554760259;-2.1052773;0;0;0;0;0;0;0;0;0
555265547;-2.031636;0;0;0;0;0;0;0;0;0
555771599;-1.9278326;0;0;0;0;0;0;0;0;0
556277502;-1.8725376;0;0;0;0;0;0;0;0;0
556783502;-1.8735108;0;0;0;0;0;0;0;0;0
557289502;-2.0227065;0;0;0;0;0;0;0;0;0
557795501;-1.9875528;0;0;0;0;0;0;0;0;0
558302505;-2.0277107;0;0;0;0;0;0;0;0;0
558808878;-1.9587408;0;0;0;0;0;0;0;0;0
559314501;-1.9326881;0;0;0;0;0;0;0;0;0
559820719;-1.9277437;0;0;0;0;0;0;0;0;0
560326501;-1.9323555;0;0;0;0;0;0;0;0;0
560832500;-1.9247952;0;0;0;0;0;0;0;0;0
561338501;-1.8681368;0;0;0;0;0;0;0;0;0
561845510;-1.893417;0;0;0;0;0;0;0;0;0
562351501;-1.9267536;0;0;0;0;0;0;0;0;0
562857564;-2.0288253;0;0;0;0;0;0;0;0;0
563363502;-1.9746261;0;0;0;0;0;0;0;0;0
563869619;-1.9546868;0;0;0;0;0;0;0;0;0
564375969;-1.9550967;0;0;0;0;0;0;0;0;0
564882520;-1.9022809;0;0;0;0;0;0;0;0;0
565388501;-1.8417858;0;0;0;0;0;0;0;0;0
565894557;-1.8402365;0;0;0;0;0;0;0;0;0
566400502;-1.888301;0;0;0;0;0;0;0;0;0
566906531;-1.847328;0;0;0;0;0;0;0;0;0
567412501;-1.7792541;0;0;0;0;0;0;0;0;0
567918762;-1.8072749;0;0;0;0;0;0;0;0;0
568424503;-1.8038424;0;0;0;0;0;0;0;0;0
568930884;-1.7919326;0;0;0;0;0;0;0;0;0
569436501;-1.7572399;0;0;0;0;0;0;0;0;0
569942704;-1.9343604;0;0;0;0;0;0;0;0;0
570448501;-1.907418;0;0;0;0;0;0;0;0;0
570954500;-1.9424413;0;0;0;0;0;0;0;0;0
571460517;-1.9750048;0;0;0;0;0;0;0;0;0
571966524;-1.988514;0;0;0;0;0;0;0;0;0
572472516;-1.9737432;0;0;0;0;0;0;0;0;0
572978501;-1.8639276;0;0;0;0;0;0;0;0;0
573484501;-1.8161185;0;0;0;0;0;0;0;0;0
573990500;-1.787395;0;0;0;0;0;0;0;0;0
574496501;-1.762253;0;0;0;0;0;0;0;0;0
575004453;-1.7741071;0;0;0;0;0;0;0;0;0
575510501;-1.86467;0;0;0;0;0;0;0;0;0
576016520;-1.8443273;0;0;0;0;0;0;0;0;0
576522602;-2.0046735;0;0;0;0;0;0;0;0;0
577028884;-2.0205238;0;0;0;0;0;0;0;0;0
577534502;-2.0224054;0;0;0;0;0;0;0;0;0
578040499;-2.1244955;0;0;0;0;0;0;0;0;0
578546502;-2.1492;0;0;0;0;0;0;0;0;0
579052971;-2.042903;0;0;0;0;0;0;0;0;0
579558658;-1.9953585;0;0;0;0;0;0;0;0;0
580064766;-1.9986546;0;0;0;0;0;0;0;0;0
580570526;-1.9706926;0;0;0;0;0;0;0;0;0
581076502;-2.0964758;0;0;0;0;0;0;0;0;0
581582502;-2.1274679;0;0;0;0;0;0;0;0;0
582088635;-2.0614216;0;0;0;0;0;0;0;0;0
582594501;-2.1135128;0;0;0;0;0;0;0;0;0
583100502;-2.178369;0;0;0;0;0;0;0;0;0
583606502;-2.1806173;0;0;0;0;0;0;0;0;0
