timestamp;rxerrors;fix;rssi;remote_rssi;txbuf;noise;remote_noise
564747487;0;0;23;0;98;25;0
565660505;0;0;23;0;97;25;0
566824802;0;0;24;0;98;25;0
567750489;0;0;26;0;100;29;0
568669906;0;0;27;0;97;30;0
569624488;0;0;27;0;100;32;0
569826172;0;0;27;0;100;27;0
570749000;0;0;27;0;100;23;0
571685664;0;0;27;0;100;35;0
572828663;0;0;29;0;100;38;0
573765102;0;0;32;0;100;34;0
574683488;0;0;32;0;98;39;0
575846492;0;0;32;0;97;38;0
576769360;0;0;32;0;100;35;0
577691896;0;0;32;0;100;38;0
578896401;0;0;32;0;98;23;0
579768489;0;0;32;0;100;24;0
580690275;0;0;32;0;100;34;0
581632748;0;0;32;0;98;29;0
581640049;0;0;32;0;100;23;0
582768608;0;0;32;0;100;27;0
583710766;0;0;32;0;94;36;0
584629011;0;0;32;0;96;30;0
584645505;0;0;32;0;100;25;0
585794275;0;0;32;0;84;32;0
585830868;0;0;32;0;97;30;0
586700531;0;0;32;0;99;39;0
587629149;0;0;32;0;100;26;0
587638177;0;0;32;0;100;32;0
588793850;0;0;32;0;100;28;0
589709925;0;0;32;0;100;32;0
590635679;0;0;32;0;98;23;0
590641941;0;0;32;0;98;23;0
591794822;0;0;32;0;100;31;0
592720139;0;0;32;0;97;30;0
593649099;0;0;32;0;96;25;0
593655254;0;0;32;0;96;27;0
594790274;0;0;32;0;100;30;0
595728496;0;0;32;0;100;28;0
596891129;0;0;32;0;97;21;0
597811257;0;0;32;0;96;30;0
598735329;0;0;32;0;100;25;0
599651158;0;0;32;0;98;24;0
600817509;0;0;32;0;96;26;0
601731940;0;0;32;0;100;26;0
602650671;0;0;32;0;100;24;0
603825259;0;0;31;0;100;35;0
604731488;0;0;31;0;100;25;0
605669816;0;0;31;0;100;25;0
606822548;0;0;31;0;95;29;0
607747504;0;0;31;0;96;25;0
608692489;0;0;31;0;100;30;0
609817846;0;0;31;0;97;37;0
610795593;0;0;31;0;96;33;0
