timestamp;unallocated_torque[0];unallocated_torque[1];unallocated_torque[2];unallocated_thrust[0];unallocated_thrust[1];unallocated_thrust[2];handled_motor_failure_mask;torque_setpoint_achieved;thrust_setpoint_achieved;actuator_saturation[0];actuator_saturation[1];actuator_saturation[2];actuator_saturation[3];actuator_saturation[4];actuator_saturation[5];actuator_saturation[6];actuator_saturation[7];actuator_saturation[8];actuator_saturation[9];actuator_saturation[10];actuator_saturation[11];actuator_saturation[12];actuator_saturation[13];actuator_saturation[14];actuator_saturation[15]
520133293;1.4901161e-08;0.0;3.7252903e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
520331231;9.313226e-10;7.450581e-09;-1.4901161e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
520533667;-7.450581e-09;0.0;-1.4901161e-08;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
520737608;-7.450581e-09;0.0;7.450581e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
520935554;2.3283064e-10;0.0;7.450581e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
521133502;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
521331483;7.450581e-09;-7.450581e-09;1.4901161e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
521533926;-2.7939677e-09;-3.7252903e-09;-1.0477379e-08;0.0;0.0;2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
521731819;-7.450581e-09;0.0;-9.313226e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
521935758;7.450581e-09;0.0;0.0;0.0;0.0;2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
522133746;7.450581e-09;-7.450581e-09;3.7252903e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
522337641;5.5879354e-09;0.0;0.0;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
522534438;-5.5879354e-09;7.450581e-09;-7.450581e-09;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
522732022;1.8626451e-09;1.4901161e-08;-7.450581e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
522936009;3.7252903e-09;1.4901161e-08;-1.4901161e-08;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
523133904;-1.8626451e-09;2.9802322e-08;0.18963528;0.0;0.0;0.0;0;0;1;0;0;-2;0;2;2;2;2;2;2;2;2;2;2;2;2
523331934;-1.1175871e-08;1.4901161e-08;0.15202293;0.0;0.0;-2.9802322e-08;0;0;1;0;0;-2;0;2;2;2;2;2;2;2;2;2;2;2;2
523534285;-2.2351742e-08;2.9802322e-08;0.07253121;0.0;0.0;-2.9802322e-08;0;0;1;0;0;-2;0;2;2;2;2;2;2;2;2;2;2;2;2
523738277;0.0;3.7252903e-09;-1.4901161e-08;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
523936168;-9.546056e-09;7.450581e-09;-1.4901161e-08;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
524134111;0.0;2.2351742e-08;-2.9802322e-08;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
524332051;-7.450581e-09;7.450581e-09;-1.4901161e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
524534500;-3.9115548e-08;2.9802322e-08;-1.4901161e-08;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
524732438;-2.7939677e-08;2.2351742e-08;-1.4901161e-08;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
524936373;7.450581e-09;7.450581e-09;-2.9802322e-08;0.0;0.0;-5.9604645e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
525134315;-2.6077032e-08;7.450581e-09;-4.4703484e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
525332257;-1.4901161e-08;1.4901161e-08;0.0;0.0;0.0;-5.9604645e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
525534699;-1.4901161e-08;7.450581e-09;-2.9802322e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
525731139;7.450581e-09;0.0;-1.4901161e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
525935125;2.9802322e-08;-1.4901161e-08;-2.9802322e-08;0.0;0.0;-5.9604645e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
526133381;3.7252903e-09;1.1175871e-08;-1.4901161e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
526336960;2.2351742e-08;0.0;-2.9802322e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
526534951;0.0;2.9802322e-08;-2.9802322e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
526732844;-7.450581e-09;4.4703484e-08;0.0;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
526936786;0.0;1.4901161e-08;-2.9802322e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
527134780;-1.1175871e-08;2.9802322e-08;-2.9802322e-08;0.0;0.0;-5.9604645e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
527332675;-2.9802322e-08;7.450581e-09;-1.4901161e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
527535114;1.1175871e-08;0.0;-1.4901161e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
527733056;-2.9802322e-08;2.7939677e-08;-2.9802322e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
527937037;-4.1909516e-08;2.9802322e-08;-2.9802322e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
528135259;-7.916242e-09;1.1175871e-08;-1.4901161e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
528332874;-7.450581e-09;2.2351742e-08;0.0;0.0;0.0;5.9604645e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
528535317;2.2351742e-08;-2.9802322e-08;-2.9802322e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
528733260;-1.4901161e-08;3.7252903e-09;-1.4901161e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
528931200;2.6077032e-08;1.4901161e-08;0.0;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
529135138;-2.9802322e-08;1.4901161e-08;-4.4703484e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
529333079;1.1175871e-08;-7.450581e-09;-5.9604645e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
529535523;3.7252903e-09;1.4901161e-08;-2.9802322e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
529733465;-8.8475645e-09;1.4901161e-08;-1.4901161e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
529931453;0.0;-7.450581e-09;-2.2351742e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
530135342;0.0;0.0;-7.450581e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
530333285;-3.7252903e-09;-7.450581e-09;-3.7252903e-09;0.0;0.0;-5.9604645e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
530535833;0.0;2.0489097e-08;-1.4901161e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
530733723;-3.7252903e-09;2.2351742e-08;-1.1175871e-08;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
530937610;-1.3969839e-08;2.4214387e-08;-1.1175871e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
531135555;-1.1175871e-08;1.4901161e-08;-7.450581e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
531333633;-3.0559022e-08;0.0;-5.5879354e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
531535977;-1.8626451e-08;2.2351742e-08;-1.8626451e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
531734209;-2.9802322e-08;0.0;1.1175871e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
531937810;0.0;0.0;1.1175871e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
532135800;-1.1175871e-08;0.0;-1.4901161e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
532333693;7.450581e-09;7.450581e-09;-1.1175871e-08;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
532536135;9.313226e-09;7.450581e-09;-7.450581e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
532734076;2.2351742e-08;1.4901161e-08;3.7252903e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
532932018;-1.4901161e-08;0.0;1.8626451e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
533135962;-7.450581e-09;7.450581e-09;-7.450581e-09;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
533333903;2.2351742e-08;7.450581e-09;-4.656613e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
533536342;-3.7252903e-09;7.450581e-09;4.656613e-09;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
533734283;0.0;-1.4901161e-08;0.0;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
533932222;1.4901161e-08;-7.450581e-09;1.3038516e-08;0.0;0.0;2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
534136161;7.450581e-09;7.450581e-09;7.450581e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
534334102;0.0;-7.450581e-09;3.7252903e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
534530290;-1.4901161e-08;-1.1175871e-08;5.5879354e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
534734492;1.4901161e-08;0.0;-9.313226e-09;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
534932477;0.49926746;2.9802322e-08;-0.105230935;0.0;0.0;0.0;0;0;1;-2;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
535136366;2.9802322e-08;7.450581e-09;2.9802322e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
535334309;-5.5879354e-09;1.4901161e-08;1.1175871e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
535532296;-1.4901161e-08;1.4901161e-08;0.0;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
535734735;-7.450581e-09;1.1175871e-08;-1.3038516e-08;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
535932631;0.0;-1.4901161e-08;-2.7939677e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
536130575;3.958121e-09;2.2351742e-08;-1.2572855e-08;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
536334564;9.313226e-10;0.0;-1.0244548e-08;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
536532455;-7.450581e-09;7.450581e-09;-2.0489097e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
536734896;-3.4458935e-08;1.4901161e-08;-1.4901161e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
536932835;1.4901161e-08;7.450581e-09;-1.1175871e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
537130776;-3.7252903e-09;3.7252903e-09;-5.5879354e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
537335046;-7.450581e-09;-1.4901161e-08;-5.5879354e-09;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
537538655;-2.2351742e-08;7.450581e-09;9.313226e-09;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
537735098;1.4901161e-08;7.450581e-09;1.8626451e-08;0.0;0.0;2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
537933038;9.546056e-09;-7.450581e-09;-2.7939677e-08;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
538136977;1.1175871e-08;0.0;0.0;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
538334919;1.21071935e-08;7.450581e-09;1.8626451e-08;0.0;0.0;-5.9604645e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
538532863;-1.1175871e-08;7.450581e-09;0.0;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
538735303;1.6763806e-08;0.0;5.5879354e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
538933309;-2.3283064e-08;2.9802322e-08;-1.4901161e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
539137183;1.4901161e-08;2.2351742e-08;0.0;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
539335128;1.4901161e-08;1.4901161e-08;-7.450581e-09;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
539533066;-2.0489097e-08;3.7252903e-09;7.450581e-09;0.0;0.0;-5.9604645e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
539735512;-1.1175871e-08;7.450581e-09;-7.450581e-09;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
539933501;1.8626451e-09;-7.450581e-09;-1.4901161e-08;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
540131387;-3.1664968e-08;-7.450581e-09;-3.7252903e-09;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
540335331;2.9802322e-08;-7.450581e-09;-7.450581e-09;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
540533317;-1.8626451e-09;-7.450581e-09;-3.7252903e-09;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
540735756;-3.7252903e-08;1.4901161e-08;-1.1175871e-08;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
540934015;3.7252903e-09;-7.450581e-09;7.450581e-09;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
541131593;0.0;-1.4901161e-08;1.6763806e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
541335577;3.3527613e-08;1.4901161e-08;0.0;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
541533480;1.7695129e-08;7.450581e-09;9.313226e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
541735914;-4.8428774e-08;1.4901161e-08;-8.381903e-09;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
541933852;-3.0267984e-08;-1.4901161e-08;7.450581e-09;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
542131794;1.3038516e-08;-7.450581e-09;1.6763806e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
542335734;7.450581e-09;0.0;1.8626451e-08;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
542533676;1.8626451e-08;2.2351742e-08;7.450581e-09;0.0;0.0;2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
542736118;1.8626451e-08;1.4901161e-08;-3.7252903e-09;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
542934058;-5.5879354e-09;-7.450581e-09;3.7252903e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
543131998;-5.5879354e-09;-7.450581e-09;-7.450581e-09;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
543335936;6.519258e-09;7.450581e-09;0.0;0.0;0.0;2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
543533877;5.5879354e-09;-7.450581e-09;-7.450581e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
543736318;7.450581e-09;7.450581e-09;3.7252903e-09;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
543934259;-1.6763806e-08;3.7252903e-09;3.7252903e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
544132248;-3.7252903e-09;1.4901161e-08;2.0489097e-08;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
544330585;7.450581e-09;1.4901161e-08;1.3038516e-08;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
544534109;-9.313226e-09;2.2351742e-08;8.381903e-09;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
544736524;0.0;3.7252903e-09;-3.7252903e-09;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
544934516;-1.4901161e-08;-7.450581e-09;1.1175871e-08;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
545132402;2.3283064e-08;-3.7252903e-09;7.450581e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
545336341;-1.4901161e-08;3.7252903e-09;-7.450581e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
545534329;-3.7252903e-09;7.450581e-09;7.450581e-09;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
545730726;6.519258e-09;3.7252903e-09;2.2351742e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
545934667;-7.450581e-09;-7.450581e-09;1.4901161e-08;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
546132606;-5.5879354e-09;-7.450581e-09;1.4901161e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
546336593;-1.8626451e-09;4.656613e-09;-7.450581e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
546534941;7.450581e-09;-7.450581e-09;0.0;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
546730927;-3.7252903e-09;-5.5879354e-09;2.2351742e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
546934867;-1.4901161e-08;3.7252903e-09;-7.450581e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
547132895;9.313226e-09;1.8626451e-09;7.450581e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
547336750;0.0;0.0;1.4901161e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
547534692;1.1175871e-08;7.450581e-09;1.4901161e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
547737128;7.450581e-09;-1.7229468e-08;0.0;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
547935068;0.0;0.0;0.0;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
548133009;4.0978193e-08;-7.450581e-09;1.4901161e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
548330999;-1.1175871e-08;1.8626451e-08;0.0;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
548534892;-1.8626451e-08;7.450581e-09;-7.450581e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
548737330;-9.313226e-09;-2.9802322e-08;3.7252903e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
548935273;0.0;0.0;7.450581e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
549133260;1.3969839e-09;-7.450581e-09;-7.450581e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
549337151;3.0267984e-09;-1.1175871e-08;-7.450581e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
549535092;2.514571e-08;-1.4901161e-08;2.9802322e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
549731538;7.450581e-09;1.4901161e-08;0.0;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
549935522;2.2351742e-08;1.4901161e-08;2.2351742e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
550133756;-1.4901161e-08;1.4901161e-08;7.450581e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
550337350;1.1175871e-08;-6.9849193e-09;1.4901161e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
550535340;5.5879354e-09;7.450581e-09;7.450581e-09;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
550731736;-7.450581e-09;-7.450581e-09;2.2351742e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
550935674;1.21071935e-08;0.0;1.4901161e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
551133616;1.4901161e-08;0.0;1.4901161e-08;0.0;0.0;2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
551331557;-7.450581e-09;0.0;7.450581e-09;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
551535500;7.450581e-09;2.2351742e-08;-7.450581e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
551737691;1.816079e-08;-1.4901161e-08;7.450581e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
551935877;0.0;7.450581e-09;1.4901161e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
552133823;1.1175871e-08;0.0;3.7252903e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
552331762;9.313226e-10;0.0;7.450581e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
552535785;2.2351742e-08;0.0;7.450581e-09;0.0;0.0;2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
552733688;2.2351742e-08;-1.6763806e-08;7.450581e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
552936079;0.0;-1.1175871e-08;1.4901161e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
553134022;0.0;1.4901161e-08;7.450581e-09;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
553332006;1.5832484e-08;0.0;7.450581e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
553535898;7.450581e-09;1.4901161e-08;7.450581e-09;0.0;0.0;2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
