timestamp;timestamp_sample;accel_device_id;gyro_device_id;delta_angle[0];delta_angle[1];delta_angle[2];delta_velocity[0];delta_velocity[1];delta_velocity[2];delta_angle_dt;delta_velocity_dt;delta_angle_clipping;delta_velocity_clipping;accel_calibration_count;gyro_calibration_count
431558220;431558054;4259850;4325386;-0.00044750515;0.0002755394;4.4605407e-05;1.011288e-05;0.0004484946;-0.043872107;4499;4367;0;0;2;1
432053119;432052912;4259850;4325386;0.0007603386;4.6287303e-05;-6.4006614e-05;0.00029285942;-0.0012283444;-0.043064285;4498;4366;0;0;2;1
432552418;432552270;4259850;4325386;0.0007251318;-0.00035832342;2.269098e-05;0.0009400104;-0.003005842;-0.043495484;4499;4366;0;0;2;1
433056259;433056126;4259850;4325386;-0.00025380004;0.00016934173;5.690307e-05;0.0014594534;-0.0016494573;-0.043861404;4452;4365;0;0;2;1
433555635;433555483;4259850;4325386;-0.00014645743;0.00027616543;-3.9484148e-05;-0.000364653;-0.00058666314;-0.039631575;4499;4366;0;0;2;1
434054991;434054840;4259850;4325386;-1.0311197e-05;0.0010120468;-1.4493857e-05;0.009665325;-0.0013472594;-0.038578305;4498;4366;0;0;2;1
434554341;434554198;4259850;4325386;-0.0006138218;-0.0032225684;0.00030377763;0.009106772;-0.00050422736;-0.03970682;4497;4365;0;0;2;1
435058188;435058054;4259850;4325386;-0.0036448368;-3.0509354e-05;-2.5292573e-05;0.002726411;0.009720385;-0.04503532;4451;4365;0;0;2;1
435553090;435552913;4259850;4325386;0.000120022785;5.169178e-05;-3.1688898e-05;0.005207335;0.002134189;-0.03897345;4451;4366;0;0;2;1
436052424;436052271;4259850;4325386;0.0005555766;-0.0012128452;-2.8459244e-05;0.0023988672;0.0014086597;-0.04797101;4498;4366;0;0;2;1
436556288;436556128;4259850;4325386;8.9337394e-05;0.0009000705;-0.00021772491;-0.0006082154;-0.0068540224;-0.03360492;4499;4366;0;0;2;1
437055672;437055533;4259850;4325386;0.00071012165;0.0023476062;-0.000306582;-0.010874477;-0.00063267996;-0.056862973;4546;4366;0;0;2;1
437555016;437554844;4259850;4325386;0.000571626;-0.0026745095;-8.826532e-05;-0.0037946296;0.0024933768;-0.03531542;4452;4851;0;0;2;1
