timestamp;accel_device_id;gyro_device_id;accel_clipping[0];accel_clipping[1];accel_clipping[2];gyro_clipping[0];gyro_clipping[1];gyro_clipping[2];accel_error_count;gyro_error_count;accel_rate_hz;gyro_rate_hz;accel_raw_rate_hz;gyro_raw_rate_hz;accel_vibration_metric;gyro_vibration_metric;delta_angle_coning_metric;mean_accel[0];mean_accel[1];mean_accel[2];mean_gyro[0];mean_gyro[1];mean_gyro[2];var_accel[0];var_accel[1];var_accel[2];var_gyro[0];var_gyro[1];var_gyro[2];temperature_accel;temperature_gyro
431963969;2490378;2490378;0;0;0;0;0;0;0;0;808.44806;808.44806;8084.4805;8084.4805;0.66844124;0.020993324;1.7695625e-08;-0.01819522;0.1145027;-10.08787;0.13275336;-0.023706993;-0.013236445;0.32219544;0.13712963;3.476943;0.0021178327;0.00115255;0.0007598127;33.720882;33.720882
433002976;2490378;2490378;0;0;0;0;0;0;0;0;808.4479;808.4479;8084.479;8084.479;0.5211728;0.02787383;2.8036014e-09;0.29573593;-0.42795002;-10.023154;-0.13321078;0.019765172;0.00081310706;0.023003817;0.036764096;0.053609207;0.00059240137;0.00012535325;4.659148e-05;33.70974;33.70974
433938201;2490378;2490378;0;0;0;0;0;0;0;0;808.4478;808.4478;8084.478;8084.478;1.1071038;0.049466357;1.2978185e-08;0.42162678;0.03316967;-10.118339;-0.010797678;0.14044088;-0.012159096;0.33179957;0.35708237;0.8869251;0.0018330207;0.0043656174;0.0001786546;33.728218;33.728218
434977732;2490378;2490378;0;0;0;0;0;0;0;0;808.44763;808.44763;8084.4766;8084.4766;2.0902805;0.078609936;5.6512643e-08;0.09224661;-1.2213386;-10.025708;0.025513306;0.3176274;-0.007977459;0.8442307;1.1984448;7.550429;0.096035026;0.006036587;0.0015424548;33.74173;33.74173
436016177;2490378;2490378;0;0;0;0;0;0;0;0;808.4475;808.4475;8084.475;8084.475;2.9619362;0.09688602;2.9174318e-08;0.060095176;0.34083387;-9.870399;0.018440394;-0.18093143;-0.011728791;1.423849;1.5740823;7.2677712;0.0031294057;0.0071306615;0.00090062775;33.74173;33.74173
436951326;2490378;2490378;0;0;0;0;0;0;0;0;808.4474;808.4474;8084.474;8084.474;3.666538;0.10683803;8.960859e-08;-1.077891;0.34644884;-10.104869;0.13887247;-0.23603755;-0.02326733;3.0647218;2.646465;18.66395;0.0039618337;0.022200882;0.0050806245;33.758194;33.758194
437990335;2490378;2490378;0;0;0;0;0;0;0;0;808.44727;808.44727;8084.4727;8084.4727;2.9928396;0.100545585;8.78601e-08;0.9964176;0.1916017;-9.750146;-0.1924619;0.44851512;0.012679729;1.1556866;0.87977576;2.957861;0.0064813048;0.041214686;0.00063501124;33.767754;33.767754
439029370;2490378;2490378;0;0;0;0;0;0;0;0;808.4471;808.4471;8084.471;8084.471;4.1210117;0.12239933;1.8044089e-07;-2.0905478;-0.063121416;-10.120354;0.12153592;-0.84505796;-0.033443343;3.9159327;2.923363;20.766056;0.0056348946;0.09078159;0.002599568;33.784637;33.784637
439964507;2490378;2490378;0;0;0;0;0;0;0;0;808.447;808.447;8084.47;8084.47;3.7617636;0.114191316;1.7485397e-07;-1.971296;-0.6845379;-10.168099;0.118098475;1.0673721;-0.055452984;2.652457;0.76929545;13.477342;0.024442721;0.08147297;0.00038163736;33.802704;33.802704
441003537;2490378;2490378;0;0;0;0;0;0;0;0;808.44684;808.44684;8084.4683;8084.4683;4.561263;0.20746963;5.304409e-07;6.704228;2.2661462;-7.372646;-0.83508956;0.55891496;1.7246249;11.259492;3.6203332;5.2618995;0.06502408;0.10186965;0.0088915555;33.810593;33.810593
