timestamp;timestamp_sample;time_last_fuse;device_id;observation[0];observation[1];observation[2];observation_variance[0];observation_variance[1];observation_variance[2];innovation[0];innovation[1];innovation[2];innovation_filtered[0];innovation_filtered[1];innovation_filtered[2];innovation_variance[0];innovation_variance[1];innovation_variance[2];test_ratio[0];test_ratio[1];test_ratio[2];test_ratio_filtered[0];test_ratio_filtered[1];test_ratio_filtered[2];estimator_instance;innovation_rejected;fused
431702982;431523724;431531061;0;0.35391423;-0.17794119;-0.34986717;0.0025000002;0.0025000002;0.0025000002;-0.013014734;0.0017552823;-0.028411895;-0.01837976;0.003484742;-0.02269295;0.0025085157;0.0025103912;0.0025086522;0.0075025903;0.00013328297;0.03574866;-0.016340315;0.0010393428;-0.02462336;0;0;1
432224781;432046924;432052912;0;0.35418224;-0.18110317;-0.34961113;0.0025000002;0.0025000002;0.0025000002;-0.013109267;0.00089110434;-0.024916232;-0.014780616;0.0020275167;-0.02678328;0.002508811;0.0025096154;0.0025080105;0.007611081;3.349688e-05;0.027503906;-0.0106662065;0.00044606623;-0.03329941;0;0;1
432674580;432495215;432502784;0;0.3474409;-0.18465805;-0.3503952;0.0025000002;0.0025000002;0.0025000002;-0.00050748885;-0.0029004365;-0.010650694;-0.00849448;-0.00021565013;-0.021778233;0.002508422;0.0025094;0.0025089225;1.140801e-05;0.00037271797;0.00502375;-0.0053016567;7.1141134e-05;-0.023337752;0;0;1
433196488;433018069;433024635;0;0.3474952;-0.1817086;-0.34832552;0.0025000002;0.0025000002;0.0025000002;-0.00028403103;-0.0020989776;-0.015879065;-0.003144646;-0.0022055826;-0.016977945;0.002508293;0.0025094242;0.0025084764;3.5736402e-06;0.00019516995;0.01116862;-0.0020179325;-0.0003419703;-0.01434988;0;0;1
433718341;433541035;433546533;0;0.34869158;-0.1813572;-0.35187644;0.0025000002;0.0025000002;0.0025000002;-0.0012375563;0.0016369224;-0.01568544;-0.002554433;-0.0006687532;-0.016960016;0.0025082757;0.002509901;0.0025086587;6.7844114e-05;0.00011830141;0.010896995;-0.0009741549;-0.0001271566;-0.013739733;0;0;1
434240141;434063927;434068337;0;0.35852048;-0.17489412;-0.34603083;0.0025000002;0.0025000002;0.0025000002;-0.0004363209;-0.002486825;-0.010310173;-0.0017253731;-0.0004957675;-0.014968964;0.0025097888;0.0025103407;0.0025110885;8.428151e-06;0.0002739283;0.0047040023;-0.00042883604;-8.7622204e-05;-0.010575344;0;0;1
434689965;434512232;434518208;0;0.37795663;-0.17791891;-0.34645236;0.0025000002;0.0025000002;0.0025000002;-0.007942334;-0.003941536;0.011736333;-0.00424941;-0.001842786;-0.00023756974;0.0025147959;0.0025097015;0.0025174008;0.0027870901;0.0006928022;0.006073376;-0.0014111836;-0.00032194942;-0.0010392517;0;0;1
435211968;435035342;435040059;0;0.35729203;-0.18450835;-0.3659113;0.0025000002;0.0025000002;0.0025000002;-0.008974344;0.0075886846;-0.0030647516;-0.010340858;0.0018520013;-0.0053481385;0.002508239;0.0025107781;0.002509912;0.0035677464;0.0025375697;0.00041545334;-0.0062107914;0.00071884034;-0.003225401;0;0;1
435733659;435558406;435561911;0;0.35771084;-0.18556875;-0.36276639;0.0025000002;0.0025000002;0.0025000002;-0.017051682;0.0076071173;-0.013910592;-0.012974324;0.004869454;-0.008696569;0.0025093835;0.0025102412;0.0025095982;0.012874339;0.0025440622;0.008566137;-0.0082695475;0.001733522;-0.004682957;0;0;1
436183583;436006797;436011783;0;0.35139215;-0.18054202;-0.37132943;0.0025000002;0.0025000002;0.0025000002;-0.012354076;0.008653134;-0.011986315;-0.013743757;0.006427076;-0.01019251;0.0025096608;0.002511557;0.0025112992;0.006757141;0.0033006284;0.0063530183;-0.008796211;0.0022275664;-0.00530444;0;0;1
