timestamp;timestamp_sample;roll;pitch;yaw;throttle;flaps;aux1;aux2;aux3;aux4;aux5;aux6;buttons;valid;data_source;sticks_moving
439533247;439532222;0.0;0.0;0.0;-0.76691717;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
439735709;439734660;0.0;0.0;0.0;-0.8897242;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;1
439870917;439824631;0.0;0.0;0.0;-0.8897242;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
440005626;440004583;0.0;0.0;0.0;-0.8897242;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
440230547;440229522;0.0;0.0;0.0;-0.89473677;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
440523029;440522010;0.0;0.0;0.0;-0.8997493;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
440680409;440679392;0.0;0.0;0.0;-0.8997493;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
440927854;440926835;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
441130371;441129356;0.0;0.0;0.0;-0.90977436;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;1
441332788;441331721;0.0;0.0;0.0;-0.6716791;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;1
441535178;441534159;0.0;0.0;0.0;-0.58145356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;1
441715145;441714128;0.0;0.0;0.0;-0.5839598;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
441895073;441894050;0.0;0.0;0.0;-0.58897233;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
442119999;442118982;0.0;0.0;0.0;-0.5914786;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
442299972;442298932;0.0;0.0;0.0;-0.59398484;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
442524899;442523870;0.0;0.0;0.0;-0.59649116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
442727352;442726333;0.0;0.0;0.0;-0.5989974;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
442929805;442928785;0.0;0.0;0.0;-0.5989974;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
443132270;443131223;0.0;0.0;0.0;-0.6015037;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
443312212;443311179;0.0;0.0;0.0;-0.6040099;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
443469634;443468609;0.0;0.0;0.0;-0.6040099;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
443649604;443648562;0.0;0.0;0.0;-0.6040099;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
443919508;443896007;0.0;0.0;0.0;-0.6040099;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
444054516;444053493;0.0;0.0;0.0;-0.57393473;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
444324382;444323359;0.0;0.0;0.0;-0.5463658;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
444526836;444525802;0.0;0.0;0.0;-0.49874678;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
444684279;444683256;0.0;0.0;0.0;-0.47869664;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
444931722;444908275;0.0;0.0;0.0;-0.47117785;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
445044177;445043152;0.0;0.0;0.0;-0.46365905;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
445291658;445290605;0.0;0.0;0.0;-0.45864654;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
445516627;445515600;0.0;0.0;0.0;-0.45112774;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
445719184;445717962;0.0;0.0;0.0;-0.44360894;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
445921569;445920483;0.0;0.0;0.0;-0.42105255;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
446078892;446077868;0.0;0.0;0.0;-0.41604;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
446281517;446280449;0.0;0.0;0.0;-0.41353375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
446528766;446527739;0.0;0.0;0.0;-0.40601495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
446731440;446730311;0.0;0.0;0.0;-0.4035087;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
446933662;446932621;0.0;0.0;0.0;-0.39849615;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
447113584;447112564;0.0;0.0;0.0;-0.39849615;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
447316134;447315115;0.0;0.0;0.0;-0.39849615;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
447518510;447517461;0.0;0.0;0.0;-0.3959899;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
447720968;447719931;0.0;0.0;0.0;-0.3934836;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
447923359;447922342;0.0;0.0;0.0;-0.38345855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
448125847;448124804;0.0;0.0;0.0;-0.38345855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
448328248;448327228;0.0;0.0;0.0;-0.378446;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
448508189;448507173;0.0;0.0;0.0;-0.3734335;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
448733150;448732110;0.0;0.0;0.0;-0.36842096;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
448913090;448912065;0.0;0.0;0.0;-0.36340842;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
449093047;449092011;0.0;0.0;0.0;-0.3583959;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
449295581;449294563;0.0;0.0;0.0;-0.34837085;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
449504826;449503792;0.0;0.0;0.0;-0.34837085;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
449677873;449676846;0.0;0.0;0.0;-0.34837085;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
449857842;449856794;0.0;0.0;0.0;-0.34837085;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
450083182;450081732;0.0;0.0;0.0;-0.34837085;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
450262778;450261746;0.0;0.0;0.0;-0.34837085;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
450465269;450464127;0.0;0.0;0.0;-0.34837085;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
450712581;450711560;0.0;0.0;0.0;-0.34837085;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
450937509;450936488;0.0;0.0;0.0;-0.34837085;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
451005003;451003978;0.0;0.0;0.0;-0.34837085;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
451320087;451318888;0.0;0.0;0.0;-0.34837085;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
451529324;451528288;0.0;0.0;0.0;-0.34837085;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
451702290;451701273;0.0;0.0;0.0;-0.34837085;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
451927233;451926211;0.0;0.0;0.0;-0.34837085;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
452039759;452038683;0.0;0.0;0.0;-0.34837085;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
452332193;452331139;0.0;0.0;0.0;-0.36340842;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
452444647;452443606;0.0;0.0;0.0;-0.38345855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
452737028;452735983;0.0;0.0;0.0;-0.38345855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
452916960;452915926;0.0;0.0;0.0;-0.38345855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
453119436;453118374;0.0;0.0;0.0;-0.4761904;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;1
453321835;453320810;0.0;0.0;0.0;-0.47869664;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
453524293;453523261;0.0;0.0;0.0;-0.47368413;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
453726728;453725704;0.0;0.0;0.0;-0.46616533;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
453929200;453928141;0.0;0.0;0.0;-0.45864654;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
454131616;454130587;0.0;0.0;0.0;-0.453634;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
454334157;454333035;0.0;0.0;0.0;-0.41353375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
454514020;454512992;0.0;0.0;0.0;-0.30325806;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;1
454716467;454715440;0.0;0.0;0.0;-0.30827057;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
454873914;454872889;0.0;0.0;0.0;-0.32330817;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
455098844;455097809;0.0;0.0;0.0;-0.33082697;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
455323822;455322756;0.0;0.0;0.0;-0.3358395;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
455481224;455480202;0.0;0.0;0.0;-0.33834577;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
455706245;455705142;-1.0;0.0;0.0;-0.33834577;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;1
455931322;455930077;-0.8877806;0.0;0.0;-0.34085205;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
456133567;456132540;-0.042394057;0.0;0.0;-0.34085205;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;1
456335988;456334965;0.0;0.0;0.0;-0.34085205;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;1
456493452;456492416;0.0;0.0;0.0;-0.34085205;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
456718409;456717373;0.0;0.0;0.0;-0.3433583;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
456921046;456919875;0.0;0.0;0.0;-0.34085205;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
457123266;457122240;-0.06982548;0.0;0.0;-0.34085205;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;1
457303210;457302190;-0.08229431;0.0;0.0;-0.3433583;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
457483152;457482135;-0.10224444;0.0;0.0;-0.34085205;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
457730592;457729570;-0.06733172;0.0;0.0;-0.34085205;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
457933070;457932048;0.0;0.0;0.0;-0.3433583;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
458135486;458134457;0.14824133;0.0;0.0;-0.3433583;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;1
458315436;458314414;0.21608052;0.0;0.0;-0.3433583;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;1
458450404;458449371;0.23366846;0.0;0.0;-0.34085205;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
458720369;458719311;0.3241207;0.0;0.0;-0.3433583;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
458900330;458899300;0.0;0.0;0.0;-0.3433583;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;1
459125295;459124270;-0.16957611;-0.069478884;0.0;-0.3433583;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;1
459327732;459326644;0.0;0.0;0.0;-0.3433583;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
459507581;459506564;0.0;0.0;0.0;-0.3433583;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
459732534;459731504;0.0;0.10101007;0.0;-0.3433583;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;1
459935023;459933977;0.0;0.027777748;0.0;-0.3433583;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
460115000;460046410;0.0;0.030303;0.0;-0.3433583;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
460317384;460316350;0.0;0.0;0.0;-0.31829566;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
460497311;460496285;0.0;0.0;-0.23232333;-0.30827057;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;1
460677279;460676239;0.0;0.0;-0.31313142;-0.31578937;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;1
460902209;460901170;0.0;0.16414139;-0.42424253;-0.31829566;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;1
461127158;461126133;0.0;0.12878785;-0.52525264;-0.32581446;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;1
461307122;461306102;0.0;0.14393936;-0.52777785;-0.3283207;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
461532651;461530989;0.0;0.16161613;-0.55050516;-0.3358395;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
461734477;461733456;0.0;0.21969694;-0.56818193;-0.33834577;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
461936899;461935879;0.0;0.21212119;-0.58080816;-0.33834577;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
462094364;462093336;0.0;0.19444442;-0.5858587;-0.34085205;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
462319329;462318310;0.0;0.0;-0.58333343;-0.34837085;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;1
462521928;462520713;0.0;-0.15136474;-0.58080816;-0.34837085;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;1
462724226;462723155;0.0;-0.15384613;-0.6060607;-0.34837085;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
462926661;462925606;0.0;-0.1141439;-0.62121224;-0.33834577;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
463129074;463128038;0.012562929;-0.09181139;-0.6717173;-0.33333325;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
463331555;463330521;0.0;0.0;0.0;-0.36842096;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;1
463534107;463532985;-0.04738159;0.0;0.0;-0.3884711;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;1
463736396;463735369;-0.28179556;0.0;0.1820449;-0.44862145;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;1
463916353;463915327;-0.10224444;0.0;0.22942644;-0.4611528;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;1
464118841;464117773;0.0;0.0;0.13466334;-0.44110265;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;1
464321256;464320214;0.0;0.0;0.11221945;-0.44360894;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;1
464523699;464522657;0.0;0.0;0.12468828;-0.44110265;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
464688133;464687099;0.0;0.0;0.11970075;-0.4385964;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
464928616;464927583;0.0;0.017676737;0.12718205;-0.45864654;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
465130986;465129969;0.0;0.06818179;0.15710723;-0.46365905;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
465333600;465332541;0.0;0.078282796;0.20698255;-0.4887217;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
465513515;465512478;0.0;0.08838381;0.19201995;-0.49874678;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
465715827;465714808;0.0;0.103535324;0.20448878;-0.5162906;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
465873309;465872271;0.0;0.15404037;0.20199502;-0.5213032;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;1
466120711;466119689;0.0;0.1843434;0.20947632;-0.5313282;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
466323207;466322190;0.0;0.20959593;0.2468828;-0.55889714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
466525601;466524580;0.0;0.20202017;0.26433915;-0.5639097;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
466712625;466711567;0.0;0.20202017;0.2693267;-0.5989974;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
466930489;466929464;0.0;0.1792929;0.31670824;-0.59649116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
468302648;468301624;0.0;0.0;0.0;-0.79197985;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
468527612;468526548;0.0;0.0;0.0;-0.61654127;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;1
468662606;468661569;0.0;0.0;0.0;-0.5488721;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;1
468887602;468886513;0.0;0.0;0.0;-0.5488721;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
469134890;469133851;0.0;0.0;0.0;-0.5538846;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
469224835;469156457;0.0;0.0;0.0;-0.5538846;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
469472274;469471255;0.0;0.0;0.0;-0.5538846;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
469719723;469718704;0.0;0.0;0.0;-0.49874678;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;1
469922202;469921146;0.0;0.0;0.0;-0.47368413;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
470124574;470123556;0.0;0.0;0.0;-0.38345855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;1
470304532;470303507;0.0;0.0;0.0;-0.3884711;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
470529502;470528447;0.0;0.0;0.0;-0.3934836;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
470709493;470708467;0.0;0.0;0.0;-0.39849615;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
470821911;470820885;0.0;0.0;0.0;-0.4035087;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
471114290;471113270;0.0;0.0;0.0;-0.30827057;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;1
471271791;471270737;0.0;0.0;0.0;-0.31829566;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
471497173;471495668;0.0;0.0;0.0;-0.32581446;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
471676718;471675620;0.0;0.0;0.0;-0.33082697;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
471879113;471878095;-0.19451377;0.0;0.0;-0.33333325;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;1
472126570;472125511;-0.27680802;0.0;0.0;-0.3358395;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;1
472328952;472327926;-0.24438907;0.0;0.0;-0.3358395;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
472531406;472530371;-0.28428933;0.0;0.0;-0.3358395;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
472734438;472732817;0.0;0.0;0.0;-0.33834577;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;1
472891380;472890278;0.06783931;0.0;0.0;-0.33834577;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;1
473138725;473137700;0.18844232;0.0;0.0;-0.33834577;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;1
473318686;473317652;0.28391972;0.0;0.0;-0.33834577;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;1
473521139;473520086;0.30150765;0.0;0.0;-0.33834577;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
473723799;473722535;0.28391972;0.0;0.0;-0.3358395;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
473926027;473924997;0.30904534;0.0;0.0;-0.3358395;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
474128448;474127416;0.37688452;0.0;0.0;-0.33834577;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;1
474330895;474329860;0.31909558;0.0;0.0;-0.3358395;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
474533335;474532303;0.37688452;0.09848482;0.0;-0.3358395;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;1
474735791;474734747;0.36934686;0.11111108;0.0;-0.3358395;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0
474915787;474914697;0.40201017;0.16919188;0.0;-0.3358395;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;1
475118165;475117136;0.4472363;0.26262623;0.0;-0.3358395;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;1
475320631;475319579;0.42462322;0.3484848;0.0;-0.3358395;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;1
