timestamp;voltage5v_v;voltage_payload_v;sensors3v3[0];sensors3v3[1];sensors3v3[2];sensors3v3[3];sensors3v3_valid;usb_connected;brick_valid;usb_valid;servo_valid;periph_5v_oc;hipower_5v_oc;comp_5v_valid;can1_gps1_5v_valid;payload_v_valid
755812627;5.046579;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
756312103;5.0466795;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
756812102;4.981622;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
757312107;5.0482907;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
757812114;4.996829;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
758312102;5.050708;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
758812105;5.000958;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
759312667;5.046579;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
759812124;5.0791078;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
760312336;5.033688;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
760812113;5.060074;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
761312122;4.967322;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
761812102;5.040033;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
762312102;5.001361;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
762812102;5.052319;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
763312102;4.994815;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
763812101;5.050305;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
764312102;5.0353;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
764812102;5.053729;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
765312102;5.0476866;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
765812310;5.004785;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
766312105;5.0413423;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
766812111;4.9921966;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
767312102;5.0556426;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
767812597;5.081726;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
768312102;5.0564485;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
768812103;5.0660157;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
769312202;4.972659;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
