timestamp;timestamp_sample;gps_hvel[0];gps_hvel[1];gps_vvel;gps_hpos[0];gps_hpos[1];gps_vpos;ev_hvel[0];ev_hvel[1];ev_vvel;ev_hpos[0];ev_hpos[1];ev_vpos;rng_vpos;baro_vpos;aux_hvel[0];aux_hvel[1];flow[0];flow[1];heading;mag_field[0];mag_field[1];mag_field[2];gravity[0];gravity[1];gravity[2];drag[0];drag[1];airspeed;beta;hagl;hagl_rate
431667392;431478909;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.1697948;0.0;0.0;0.0;0.0;-0.00043976307;-0.011623144;-0.00043976307;-0.032925725;0.013529933;0.015163167;-0.00018548965;0.0;0.0;0.0;0.0;0.0;0.0
432162544;431973686;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.31078875;0.0;0.0;0.0;0.0;0.0038449317;-0.013944;0.0038449317;-0.02696988;0.010568249;-0.008466894;-3.85046e-05;0.0;0.0;0.0;0.0;0.0;0.0
432656946;432468464;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.033507586;0.0;0.0;0.0;0.0;0.0006969124;0.0006969124;0.00019021332;-0.014705837;-0.011107326;-0.0017965846;-0.00034612417;0.0;0.0;0.0;0.0;0.0;0.0
433161698;432973136;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.36926532;0.0;0.0;0.0;0.0;0.0013961196;0.0013961196;-0.001280725;-0.01477617;0.011196064;0.0010598078;0.00026714802;0.0;0.0;0.0;0.0;0.0;0.0
433656806;433467914;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.1001488;0.0;0.0;0.0;0.0;0.002180621;8.897483e-05;0.002180621;-0.023802817;0.015943535;-0.015689252;0.00053036213;0.0;0.0;0.0;0.0;0.0;0.0
434161083;433972587;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.20606649;0.0;0.0;0.0;0.0;0.0024292022;-0.0025786757;0.0024292022;-0.015686512;-0.011959799;-0.018950505;-0.0011588335;0.0;0.0;0.0;0.0;0.0;0.0
434665836;434477260;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.23136032;0.0;0.0;0.0;0.0;0.014345318;-0.000543192;-0.0027445853;0.014345318;-0.09163587;0.0128529;-0.022996366;0.0;0.0;0.0;0.0;0.0;0.0
435164267;434972038;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.098955035;0.0;0.0;0.0;0.0;0.002839148;-0.013031557;0.002839148;-0.005030662;-0.012123771;0.06192331;-0.0048215985;0.0;0.0;0.0;0.0;0.0;0.0
435655382;435466815;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.2603799;0.0;0.0;0.0;0.0;0.0055942982;-0.014045835;0.0055942982;-0.0084451735;0.019719511;-0.015045756;-0.00012141466;0.0;0.0;0.0;0.0;0.0;0.0
436159955;435971489;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.030185223;0.0;0.0;0.0;0.0;0.009444788;-0.016724765;0.009444788;-0.014182866;0.0048768683;0.021983935;0.00028973818;0.0;0.0;0.0;0.0;0.0;0.0
