timestamp;io_errors;frames_tx;frames_rx;interface
509609531;14027;13718;0;1
509711445;14028;13730;0;1
509813573;14041;13732;0;1
509915439;14043;13732;0;1
510017439;14043;13732;0;1
510119572;14043;13732;0;1
510221455;14043;13732;0;1
510323439;14043;13734;0;1
510425439;14045;13734;0;1
510527439;14045;13734;0;1
510629439;14046;13734;0;1
510731441;14046;13746;0;1
510833439;14057;13748;0;1
510935439;14059;13748;0;1
511037439;14059;13748;0;1
511139439;14059;13748;0;1
511241454;14059;13748;0;1
511343439;14059;13750;0;1
511445450;14061;13750;0;1
511547439;14061;13750;0;1
511649439;14062;13750;0;1
511751441;14062;13762;0;1
511853439;14073;13764;0;1
511955440;14075;13764;0;1
512057439;14075;13764;0;1
512159440;14075;13764;0;1
512261485;14075;13766;0;1
512363439;14077;13766;0;1
512465446;14077;13766;0;1
512567461;14077;13766;0;1
512669439;14078;13778;0;1
512771441;14089;13780;0;1
512873439;14091;13780;0;1
512975438;14091;13780;0;1
513077439;14091;13780;0;1
513179439;14091;13780;0;1
513281441;14091;13780;0;1
513383439;14091;13782;0;1
513485439;14093;13782;0;1
513587439;14093;13782;0;1
513689440;14094;13794;0;1
513791474;14105;13794;0;1
513893468;14105;13796;0;1
513995439;14107;13796;0;1
514097439;14107;13796;0;1
514199460;14107;13796;0;1
514301446;14107;13796;0;1
514403461;14107;13798;0;1
514506041;14109;13798;0;1
514607467;14109;13798;0;1
514709440;14110;13810;0;1
514811735;14121;13812;0;1
514913464;14123;13812;0;1
515015439;14123;13812;0;1
515117696;14123;13812;0;1
515219441;14123;13812;0;1
515321483;14123;13814;0;1
515423784;14125;13814;0;1
515525439;14125;13814;0;1
515627439;14126;13814;0;1
515729630;14126;13826;0;1
515831452;14137;13828;0;1
515933438;14139;13828;0;1
516035440;14139;13828;0;1
516137439;14139;13828;0;1
516239439;14139;13828;0;1
516341441;14139;13830;0;1
516443439;14141;13830;0;1
516545440;14141;13830;0;1
516647439;14142;13830;0;1
516749589;14142;13842;0;1
