timestamp;timestamp_sample;device_id;x;y;z;temperature;error_count
432009592;432008572;396809;0.17878787;-0.21742423;-0.18030302;nan;0
433012989;433012029;396809;0.17348485;-0.225;-0.18863636;nan;0
433994708;433993758;396809;0.18181817;-0.21818182;-0.17424242;nan;0
434997948;434996998;396809;0.18030302;-0.22348484;-0.19090909;nan;0
436001745;436000741;396809;0.17272727;-0.21666665;-0.2060606;nan;0
437004934;437003984;396809;0.1621212;-0.22121212;-0.21363635;nan;0
438008100;438007150;396809;0.18257575;-0.21439393;-0.19090909;nan;0
439011600;439010650;396809;0.14924242;-0.225;-0.22272727;nan;0
439993502;439992544;396809;0.16666666;-0.2280303;-0.20151514;nan;0
440996769;440995816;396809;0.13939394;-0.26136363;-0.20984848;nan;0
442000219;441999269;396809;-0.20530303;-0.17348485;-0.175;nan;0
443003477;443002527;396809;-0.20378788;-0.14469697;-0.18712121;nan;0
444007227;444006277;396809;-0.20378788;-0.15075757;-0.19015151;nan;0
445010479;445009529;396809;-0.19772726;-0.17878787;-0.17651515;nan;0
445992732;445991782;396809;-0.19848484;-0.17272727;-0.18181817;nan;0
446996519;446995563;396809;-0.19621211;-0.17045455;-0.18560605;nan;0
447999797;447998848;396809;-0.18939394;-0.1810606;-0.18712121;nan;0
449003254;449002304;396809;-0.19090909;-0.18333332;-0.18030302;nan;0
450006921;450005971;396809;-0.18863636;-0.18333332;-0.18030302;nan;0
451009934;451008984;396809;-0.18484847;-0.18787879;-0.18484847;nan;0
452013425;452012475;396809;-0.1840909;-0.18636364;-0.18181817;nan;0
452995239;452994290;396809;-0.18484847;-0.18636364;-0.1780303;nan;0
453998483;453997533;396809;-0.18484847;-0.19015151;-0.17954545;nan;0
455001969;455001019;396809;-0.18257575;-0.19090909;-0.1780303;nan;0
456005057;456004107;396809;-0.19015151;-0.14242424;-0.20984848;nan;0
457008031;457007081;396809;-0.18030302;-0.18484847;-0.19393939;nan;0
458011477;458010527;396809;-0.17954545;-0.18636364;-0.19015151;nan;0
459014452;459013502;396809;-0.175;-0.20681818;-0.18181817;nan;0
459996280;459995330;396809;-0.17954545;-0.19772726;-0.18333332;nan;0
460999893;460998930;396809;-0.17575757;-0.19924241;-0.18712121;nan;0
462003149;462002185;396809;-0.14999999;-0.24318181;-0.17954545;nan;0
463006745;463005795;396809;-0.017424243;-0.29242423;-0.2121212;nan;0
464010002;464009052;396809;0.07727273;-0.24166666;-0.26439393;nan;0
465013243;465012293;396809;0.089393936;-0.26363635;-0.2189394;nan;0
465995645;465994695;396809;0.07878788;-0.27727273;-0.2189394;nan;0
466998966;466998016;396809;0.070454545;-0.28787878;-0.20454545;nan;0
469005680;469004730;396809;0.06590909;-0.28333333;-0.2121212;nan;0
470008805;470007807;396809;0.06818181;-0.27575758;-0.22727272;nan;0
471012275;471011325;396809;0.07954545;-0.2810606;-0.20681818;nan;0
471994215;471993253;396809;0.07575757;-0.27575758;-0.2189394;nan;0
472997477;472996527;396809;0.071969695;-0.29393938;-0.19621211;nan;0
474000925;473999975;396809;0.073484845;-0.30075756;-0.18181817;nan;0
475004147;475003197;396809;0.06969697;-0.30075756;-0.18333332;nan;0
476007325;476006375;396809;0.048484847;-0.30681816;-0.18030302;nan;0
477011036;477010087;396809;0.073484845;-0.30833334;-0.16363636;nan;0
477993084;477992134;396809;0.1030303;-0.29772726;-0.16893938;nan;0
478996263;478995314;396809;0.1590909;-0.25757575;-0.18181817;nan;0
479999948;479998998;396809;0.19999999;-0.19999999;-0.20075756;nan;0
481003258;481002308;396809;0.21060605;-0.18787879;-0.19772726;nan;0
482006857;482005873;396809;0.20757575;-0.1780303;-0.2060606;nan;0
483009811;483008861;396809;0.22121212;-0.112878785;-0.21666665;nan;0
483991751;483990787;396809;0.2189394;0.018181818;-0.19545454;nan;0
484995512;484994527;396809;0.1621212;0.13787879;-0.14772727;nan;0
485998747;485997783;396809;0.021969697;0.19924241;-0.15303029;nan;0
487001741;487000791;396809;-0.076515146;0.19242424;-0.14318182;nan;0
488005484;488004533;396809;-0.13181818;0.1560606;-0.14772727;nan;0
489008635;489007684;396809;-0.13484848;0.15757576;-0.15151514;nan;0
490012282;490011332;396809;-0.12651515;0.17878787;-0.13560605;nan;0
490994105;490993155;396809;-0.13636363;0.14621212;-0.1590909;nan;0
491997272;491996307;396809;-0.16363636;0.096969694;-0.18181817;nan;0
493000680;492999728;396809;-0.15151514;0.15151514;-0.14242424;nan;0
494003744;494002795;396809;-0.14545454;0.15833333;-0.13787879;nan;0
495006993;495006043;396809;-0.14848484;0.15454546;-0.14469697;nan;0
496010685;496009734;396809;-0.15378788;0.15984848;-0.14469697;nan;0
497013537;497012587;396809;-0.21363635;0.13181818;-0.095454544;nan;0
497995335;497994377;396809;-0.22878787;0.01590909;-0.15681818;nan;0
498999012;498998062;396809;-0.2340909;-0.024999999;-0.16742423;nan;0
500001945;500000984;396809;-0.23712121;-0.028787877;-0.1590909;nan;0
501005478;501004527;396809;-0.23712121;-0.018181818;-0.1621212;nan;0
502008681;502007731;396809;-0.21969697;-0.12727273;-0.17954545;nan;0
503011872;503010922;396809;-0.22651514;-0.10378788;-0.17272727;nan;0
503994217;503993267;396809;-0.22424242;-0.109848484;-0.18333332;nan;0
504997269;504996319;396809;-0.23333332;-0.012878788;-0.16060606;nan;0
506000529;505999578;396809;0.0075757573;0.19166666;-0.16742423;nan;0
507004284;507003334;396809;0.23712121;-0.053787876;-0.18712121;nan;0
508007494;508006527;396809;0.09469697;-0.2681818;-0.21742423;nan;0
509011193;509010243;396809;-0.02121212;-0.29469696;-0.20681818;nan;0
509993286;509992322;396809;-0.014393939;-0.29999998;-0.19621211;nan;0
510996477;510995527;396809;-0.012121212;-0.29090908;-0.20681818;nan;0
511999956;511999006;396809;-0.014393939;-0.29242423;-0.20833333;nan;0
513002911;513001960;396809;-0.028787877;-0.29696968;-0.20151514;nan;0
514005966;514005016;396809;-0.014393939;-0.29848483;-0.19393939;nan;0
515009317;515008364;396809;-0.034848485;-0.2962121;-0.19772726;nan;0
516012516;516011541;396809;-0.0015151515;-0.29848483;-0.2030303;nan;0
516994529;516993579;396809;0.016666666;-0.30303028;-0.19621211;nan;0
517998208;517997255;396809;0.012121212;-0.31060606;-0.17651515;nan;0
519001201;519000251;396809;0.003030303;-0.27954546;-0.2219697;nan;0
520004770;520003819;396809;0.0;-0.28939393;-0.21666665;nan;0
521007947;521006997;396809;-0.003030303;-0.30378786;-0.19242424;nan;0
522011377;522010427;396809;0.015151515;-0.2901515;-0.20833333;nan;0
522993476;522992526;396809;-0.008333333;-0.30075756;-0.19242424;nan;0
523996517;523995545;396809;-0.13257575;-0.24924241;-0.19015151;nan;0
524999477;524998527;396809;-0.2030303;-0.1621212;-0.18712121;nan;0
526002863;526001913;396809;-0.23636363;-0.07954545;-0.15833333;nan;0
527006094;527005144;396809;-0.22424242;-0.03181818;-0.1780303;nan;0
528009486;528008536;396809;-0.19848484;0.115909085;-0.12121212;nan;0
529012475;529011526;396809;-0.09924242;0.17878787;-0.15151514;nan;0
529994251;529993301;396809;-0.07424242;0.19848484;-0.12878788;nan;0
530997915;530996965;396809;-0.14393939;0.1621212;-0.13030303;nan;0
532001086;532000136;396809;-0.20151514;0.049999997;-0.17651515;nan;0
533004338;533003368;396809;-0.24015151;-0.06060606;-0.1590909;nan;0
534007919;534006968;396809;-0.25075758;-0.114393935;-0.13181818;nan;0
535011253;535010303;396809;-0.18333332;-0.031060604;-0.21136363;nan;0
536014889;536013939;396809;-0.20833333;-0.14999999;-0.18181817;nan;0
536996956;536996006;396809;-0.17954545;-0.19090909;-0.18863636;nan;0
538000254;537999305;396809;-0.17045455;-0.19999999;-0.19242424;nan;0
539003844;539002824;396809;-0.15454546;-0.21590908;-0.20151514;nan;0
540007010;540006035;396809;-0.14090909;-0.24999999;-0.17651515;nan;0
541010257;541009307;396809;-0.13560605;-0.20227273;-0.23257574;nan;0
542013986;542013036;396809;-0.12727273;-0.24090908;-0.21136363;nan;0
542995905;542994955;396809;-0.10227273;-0.25378788;-0.22272727;nan;0
543999298;543998348;396809;-0.05909091;-0.3090909;-0.16363636;nan;0
545002958;545002008;396809;0.027272727;-0.30454543;-0.19242424;nan;0
546006247;546005296;396809;0.09015151;-0.29393938;-0.19015151;nan;0
547009564;547008614;396809;0.16893938;-0.2090909;-0.22727272;nan;0
547991791;547990841;396809;0.21666665;-0.1681818;-0.19621211;nan;0
548994985;548994035;396809;0.26439393;-0.012121212;-0.13030303;nan;0
549998507;549997556;396809;0.24015151;-0.022727272;-0.18181817;nan;0
551001739;551000789;396809;0.23939393;-0.02651515;-0.18712121;nan;0
552004780;552003829;396809;0.24469696;-0.05530303;-0.18030302;nan;0
553008478;553007527;396809;0.2340909;0.015151515;-0.17121212;nan;0
554011852;554010902;396809;0.22727272;-0.01590909;-0.18863636;nan;0
554993560;554992581;396809;0.2310606;0.043181818;-0.16363636;nan;0
555997338;555996388;396809;0.21969697;0.074999996;-0.15681818;nan;0
557000476;556999526;396809;0.19696969;0.14393939;-0.09166666;nan;0
558003847;558002897;396809;0.19318181;0.1280303;-0.13787879;nan;0
559006848;559005898;396809;0.19015151;0.12348484;-0.12878788;nan;0
560010062;560009112;396809;0.18560605;0.11060606;-0.16439393;nan;0
561013652;561012702;396809;0.17727272;0.10227273;-0.175;nan;0
561995748;561994798;396809;0.10227273;0.1840909;-0.14848484;nan;0
562998894;562997944;396809;0.016666666;0.21969697;-0.114393935;nan;0
564002512;564001562;396809;-0.10151515;0.19242424;-0.13787879;nan;0
565005734;565004785;396809;-0.07575757;0.20227273;-0.12499999;nan;0
566009424;566008462;396809;-0.024242423;0.18712121;-0.16363636;nan;0
567012426;567011475;396809;-0.14621212;0.18787879;-0.10530303;nan;0
568015548;568014582;396809;-0.1371212;0.17651515;-0.12651515;nan;0
568997845;568996895;396809;-0.13333333;0.17575757;-0.13030303;nan;0
570001275;570000325;396809;-0.14090909;0.17272727;-0.12878788;nan;0
571004262;571003300;396809;-0.14015152;0.20227273;-0.06515151;nan;0
572008039;572007089;396809;-0.15075757;0.16742423;-0.12499999;nan;0
573011160;573010210;396809;-0.14772727;0.16893938;-0.12651515;nan;0
573993357;573992407;396809;-0.15227272;0.1621212;-0.12727273;nan;0
574996738;574995787;396809;-0.15378788;0.1681818;-0.11818182;nan;0
575999794;575998844;396809;-0.13939394;0.14621212;-0.1590909;nan;0
577003166;577002216;396809;-0.16969696;0.14621212;-0.12499999;nan;0
578006241;578005291;396809;-0.19999999;0.10151515;-0.14242424;nan;0
579009364;579008414;396809;-0.19242424;0.1560606;-0.073484845;nan;0
580012752;580011802;396809;-0.19696969;0.11742424;-0.12878788;nan;0
580994553;580993526;396809;-0.19999999;0.10378788;-0.14621212;nan;0
581997523;581996573;396809;-0.20151514;0.10757575;-0.13181818;nan;0
583001210;583000260;396809;-0.20378788;0.09772727;-0.14772727;nan;0
584004337;584003387;396809;-0.2121212;0.03181818;-0.17954545;nan;0
585007755;585006805;396809;-0.22424242;0.053787876;-0.14242424;nan;0
586011045;586010091;396809;-0.22878787;0.01969697;-0.15378788;nan;0
586992679;586991729;396809;-0.061363634;0.21818182;-0.111363634;nan;0
587996250;587995300;396809;0.22878787;0.06742424;-0.16060606;nan;0
588999351;588998401;396809;0.24242423;-0.07424242;-0.18712121;nan;0
590002569;590001619;396809;0.24242423;-0.076515146;-0.19242424;nan;0
591006188;591005238;396809;0.23863636;-0.0780303;-0.18863636;nan;0
592009191;592008239;396809;0.24318181;-0.08181818;-0.1780303;nan;0
592991426;592990477;396809;0.24015151;-0.08484848;-0.18484847;nan;0
593994795;593993845;396809;0.24090908;-0.08863636;-0.18560605;nan;0
594998014;594997064;396809;0.24242423;-0.095454544;-0.175;nan;0
596001424;596000474;396809;0.24242423;-0.10681818;-0.17424242;nan;0
