timestamp;load;ram_usage
614790519;0.33751482;0.37543035
615290549;0.3396315;0.37543035
615790563;0.33950198;0.37543035
616290577;0.33908802;0.37543035
616790546;0.33032;0.37543035
617290547;0.33502233;0.37543035
617790763;0.3400414;0.37543035
618290535;0.33412933;0.37543035
618790533;0.33270997;0.37543035
619290519;0.3345986;0.37543035
619790550;0.32726413;0.37543035
620290518;0.33024335;0.37543035
620790538;0.3345754;0.37543035
621290536;0.33536178;0.37543035
621790518;0.33738708;0.37543035
622290519;0.33500922;0.37543035
622790600;0.33634055;0.37543035
623290520;0.33329397;0.37543035
623790519;0.33084792;0.37543035
624291128;0.33456606;0.37543035
624790518;0.33883667;0.37543035
625290518;0.3367958;0.37543035
625790535;0.33433932;0.37543035
626290551;0.32818764;0.37543035
626790520;0.32860702;0.37543035
627290536;0.3314888;0.37543035
627791126;0.33695233;0.37543035
628290568;0.3292939;0.37543035
628790535;0.33550143;0.37543035
629290544;0.33933556;0.37543035
629790519;0.34007287;0.37543035
630290550;0.34034127;0.37543035
630790542;0.3402614;0.37543035
631291000;0.33337802;0.37543035
631790548;0.3359294;0.37543035
632290519;0.33694386;0.37543035
632790531;0.3368181;0.37543035
633290535;0.3445341;0.37543035
633790533;0.3420204;0.37543035
634290518;0.34057665;0.37543035
634791648;0.33968312;0.37543035
635290518;0.34281176;0.37543035
636290535;0.33342856;0.37543035
636790518;0.3372234;0.37543035
637290539;0.33710802;0.37543035
637790553;0.33979338;0.37543035
638290987;0.3374915;0.37543035
638790518;0.33650553;0.37543035
639290610;0.33312404;0.37543035
639790531;0.3373801;0.37543035
640290518;0.33107883;0.37543035
640790535;0.3321771;0.37543035
641290530;0.3348016;0.37543035
641790860;0.33226496;0.37543035
642290535;0.33880025;0.37543035
642790564;0.33328265;0.37543035
643290518;0.3343132;0.37543035
643790675;0.33110577;0.37543035
644290665;0.33296043;0.37543035
644790518;0.33268648;0.37543035
645290875;0.3289767;0.37543035
645790542;0.33210367;0.37543035
646290518;0.3340428;0.37543035
646790535;0.3283531;0.37543035
647290575;0.33406204;0.37543035
647790530;0.33433306;0.37543035
648290536;0.33634412;0.37543035
648790562;0.33585417;0.37543035
649290518;0.3320433;0.37543035
649790534;0.331452;0.37543035
650290517;0.33246386;0.37543035
650790519;0.3290683;0.37543035
651290535;0.3365584;0.37543035
651790518;0.3344791;0.37543035
652290598;0.34073955;0.37543035
652790578;0.32109576;0.37543035
653290518;0.3303067;0.37543035
653790518;0.33012384;0.37543035
654290562;0.33271205;0.37543035
654790518;0.33646;0.37543035
655290731;0.3301962;0.37543035
655790552;0.33672827;0.37543035
656290534;0.32421207;0.37543035
656790517;0.32318747;0.37543035
657290536;0.31842977;0.37543035
657790517;0.31762904;0.37543035
658290558;0.329548;0.37543035
658790707;0.3353203;0.37543035
659290518;0.33099717;0.37543035
659790562;0.33275533;0.37543035
660290536;0.33049238;0.37543035
660790621;0.33921927;0.37543035
661290729;0.33944017;0.37543035
661790610;0.337824;0.37543035
662290621;0.33950174;0.37543035
662790665;0.34133446;0.37543035
663290614;0.34243107;0.37543035
663790533;0.3362252;0.37543035
664290518;0.3376221;0.37543035
664790535;0.33172703;0.37543035
665290517;0.32710683;0.37543035
665790569;0.3238485;0.37543035
666290557;0.32242942;0.37543035
666790574;0.3244698;0.37543035
667290518;0.32124734;0.37543035
667790568;0.3224429;0.37543035
668290519;0.32121277;0.37543035
668790518;0.3226099;0.37543035
669290650;0.3281212;0.37543035
669790718;0.3189429;0.37543035
670290523;0.33082712;0.37543035
670790535;0.32233536;0.37543035
671290534;0.3230605;0.37543035
671790524;0.32049936;0.37543035
672290536;0.3241744;0.37543035
672790518;0.33286452;0.37543035
673290580;0.3330779;0.37543035
673790565;0.31893754;0.37543035
674290519;0.32555056;0.37543035
674790549;0.32663226;0.37543035
675290535;0.3350107;0.37543035
675790545;0.33109564;0.37543035
676290518;0.33459008;0.37543035
676790549;0.32524717;0.37543035
677290533;0.32172906;0.37543035
677790621;0.33291674;0.37543035
678290682;0.32498312;0.37543035
678790519;0.33150774;0.37543035
679290520;0.33039486;0.37543035
679790549;0.33262914;0.37543035
680290518;0.33132148;0.37543035
680790587;0.3274415;0.37543035
681290535;0.33084136;0.37543035
681790518;0.32676053;0.37543035
682290520;0.32332432;0.37543035
682791173;0.32650745;0.37543035
683290520;0.33271986;0.37543035
683790519;0.32635504;0.37543035
684290547;0.32620764;0.37543035
684790528;0.32955968;0.37543035
685290518;0.3320737;0.37543035
685790537;0.32475555;0.37543035
686291229;0.32075375;0.37543035
686790991;0.3299343;0.37543035
687290535;0.32847083;0.37543035
687790519;0.31841344;0.37543035
688290532;0.333538;0.37543035
688790535;0.31927705;0.37543035
689290517;0.32939607;0.37543035
689791074;0.32927746;0.37543035
690290535;0.33588427;0.37543035
690790538;0.33552557;0.37543035
691290519;0.33724976;0.37543035
691790535;0.32849914;0.37543035
692290575;0.32541317;0.37543035
692790533;0.32522786;0.37543035
693290815;0.3319463;0.37543035
693790521;0.33141488;0.37543035
694290593;0.32458633;0.37543035
694790640;0.32968223;0.37543035
695290876;0.3216257;0.37543035
695790518;0.32638663;0.37543035
696290536;0.33639377;0.37543035
696790966;0.3289888;0.37543035
697290519;0.32938868;0.37543035
697790581;0.32627624;0.37543035
698290518;0.32371354;0.37543035
698790553;0.33120465;0.37543035
699290536;0.32610923;0.37543035
699790564;0.32511616;0.37543035
700290544;0.32087696;0.37543035
700790536;0.32428962;0.37543035
701290553;0.3298275;0.37543035
701790517;0.3261174;0.37543035
702290604;0.3317107;0.37543035
702790518;0.32828587;0.37543035
703290645;0.32622874;0.37543035
703790950;0.3328529;0.37543035
704290519;0.33603352;0.37543035
704790518;0.33005655;0.37543035
705290561;0.3315494;0.37543035
705790546;0.33492953;0.37543035
706290519;0.33413327;0.37543035
706790556;0.3318526;0.37543035
707290520;0.32721382;0.37543035
707790519;0.32504678;0.37543035
708290556;0.32495773;0.37543035
708790517;0.32519472;0.37543035
709290520;0.32482713;0.37543035
709790535;0.32127005;0.37543035
710290729;0.3264312;0.37543035
710790520;0.32394403;0.37543035
711290535;0.31641823;0.37543035
711790637;0.31828284;0.37543035
712290559;0.31856203;0.37543035
712790589;0.3199904;0.37543035
713290519;0.31461102;0.37543035
713790729;0.31641477;0.37543035
714290547;0.32583463;0.37543035
714790567;0.32884002;0.37543035
715290518;0.32616282;0.37543035
715790535;0.32284236;0.37543035
716290616;0.32502723;0.37543035
716790519;0.3180058;0.37543035
717290598;0.3265112;0.37543035
717790519;0.32699442;0.37543035
718290593;0.32819307;0.37543035
718790535;0.329346;0.37543035
719290520;0.31933343;0.37543035
719790517;0.32308435;0.37543035
720290639;0.3162247;0.37543035
720790969;0.32498443;0.37543035
721290519;0.32208598;0.37543035
721790573;0.32151216;0.37543035
722290531;0.32922637;0.37543035
722790519;0.3247571;0.37543035
723290535;0.3213771;0.37543035
723790517;0.32580578;0.37543035
724290518;0.32618976;0.37543035
724790535;0.32598448;0.37543035
725290549;0.33602577;0.37543035
725790518;0.3342896;0.37543035
726290625;0.32404464;0.37543035
726790518;0.33107197;0.37543035
727290518;0.32708967;0.37543035
727790535;0.329233;0.37543035
728290518;0.32088965;0.37543035
728790622;0.32736367;0.37543035
729290713;0.32369697;0.37543035
729790543;0.33190405;0.37543035
730290525;0.32081395;0.37543035
730791111;0.31981832;0.37543035
731290520;0.32341075;0.37543035
731790530;0.33069927;0.37543035
732290535;0.33457;0.37543035
732790532;0.34037763;0.37543035
733290518;0.34567106;0.37543035
733790535;0.33350998;0.37543035
734291120;0.33418667;0.37543035
734790518;0.33737993;0.37543035
735290535;0.339805;0.37543035
735790518;0.3254577;0.37543035
736290517;0.3305598;0.37543035
736790549;0.33207166;0.37543035
737290572;0.33099818;0.37543035
737791051;0.33065307;0.37543035
738290535;0.31647772;0.37543035
738790650;0.3159653;0.37543035
739290542;0.33078223;0.37543035
739790536;0.32620794;0.37543035
740290596;0.32617933;0.37543035
740790519;0.32857257;0.37543035
741290850;0.32437396;0.37543035
741790519;0.31907994;0.37543035
742290587;0.314722;0.37543035
742790535;0.32167113;0.37543035
743290533;0.3324648;0.37543035
743790518;0.33041668;0.37543035
744290535;0.32654226;0.37543035
744790653;0.32817662;0.37543035
745290519;0.33235264;0.37543035
745790667;0.3312453;0.37543035
746290538;0.33276165;0.37543035
746790580;0.3361469;0.37543035
747290535;0.3364743;0.37543035
747790518;0.33751726;0.37543035
748290620;0.34382802;0.37543035
748790590;0.33374232;0.37543035
749290518;0.33602732;0.37543035
749790543;0.32695997;0.37543035
750290585;0.33226466;0.37543035
750790518;0.3372959;0.37543035
751290517;0.33817208;0.37543035
751790749;0.32907885;0.37543035
752290518;0.32752597;0.37543035
752790519;0.32311815;0.37543035
753290535;0.32934654;0.37543035
753790517;0.33432472;0.37543035
754290518;0.32778317;0.37543035
754790954;0.32368046;0.37543035
755290762;0.33684385;0.37543035
755790530;0.342584;0.37543035
756290536;0.34084243;0.37543035
756790518;0.3336295;0.37543035
757290518;0.3327241;0.37543035
757790548;0.3327335;0.37543035
758290892;0.3325826;0.37543035
758790519;0.33395416;0.37543035
759290536;0.33839482;0.37543035
759790518;0.3427068;0.37543035
760290542;0.33973634;0.37543035
760790535;0.33285666;0.37543035
761290517;0.33860344;0.37543035
761790664;0.3251683;0.37543035
762290550;0.3248837;0.37543035
762790599;0.33241254;0.37543035
763290519;0.32799023;0.37543035
763790535;0.33850217;0.37543035
764290530;0.33352536;0.37543035
764790519;0.33555186;0.37543035
765290549;0.3392129;0.37543035
765790518;0.33951622;0.37543035
766290567;0.34234113;0.37543035
766790552;0.3414544;0.37543035
767290518;0.34459186;0.37543035
767790517;0.34355313;0.37543035
768290534;0.3418306;0.37543035
768790543;0.34384555;0.37543035
769290539;0.32961184;0.37543035
769790537;0.33675897;0.37543035
770290518;0.32026178;0.37543035
770790651;0.33853745;0.37543035
771290535;0.33197814;0.37543035
771790518;0.33466917;0.37543035
772290520;0.33702457;0.37543035
772790759;0.33829355;0.37543035
773290532;0.33709502;0.37543035
773790523;0.33331198;0.37543035
774290670;0.33248258;0.37543035
774790517;0.33259082;0.37543035
775290518;0.3353693;0.37543035
775790535;0.336475;0.37543035
776290527;0.33704817;0.37543035
776790519;0.33345538;0.37543035
777290544;0.3432629;0.37543035
777790518;0.32796115;0.37543035
778290519;0.32216156;0.37543035
778791104;0.32684314;0.37543035
779291077;0.31886876;0.37543035
780290536;0.33368254;0.37543035
780790540;0.32536012;0.37543035
781290545;0.33443326;0.37543035
781790538;0.33391386;0.37543035
782291087;0.33511358;0.37543035
782790518;0.33598584;0.37543035
783290558;0.33538675;0.37543035
783790520;0.32407898;0.37543035
784290518;0.33207256;0.37543035
784790535;0.33657014;0.37543035
785290518;0.33141905;0.37543035
785791008;0.34265572;0.37543035
786290536;0.3435868;0.37543035
786790601;0.33842492;0.37543035
787290518;0.33580953;0.37543035
787791054;0.33944303;0.37543035
788290519;0.33994484;0.37543035
788790519;0.3438558;0.37543035
789291304;0.33802605;0.37543035
789790545;0.3409145;0.37543035
790290525;0.34100735;0.37543035
790790535;0.34188056;0.37543035
791290526;0.3408715;0.37543035
791790532;0.3384844;0.37543035
792290536;0.33837038;0.37543035
792790815;0.3420791;0.37543035
793290569;0.34064835;0.37543035
793790535;0.34507418;0.37543035
794290518;0.33841205;0.37543035
794790535;0.33775592;0.37543035
795290541;0.33636057;0.37543035
795790519;0.33872002;0.37543035
796291133;0.33589113;0.37543035
796790538;0.3373596;0.37543035
797290534;0.3321917;0.37543035
797790517;0.33634776;0.37543035
798290584;0.3447389;0.37543035
798790546;0.3255394;0.37543035
799290518;0.31929445;0.37543035
799790671;0.32716882;0.37543035
800290531;0.329363;0.37543035
800790523;0.3307624;0.37543035
801290535;0.32496285;0.37543035
801790518;0.3212247;0.37543035
802290518;0.3176232;0.37543035
802790815;0.33970672;0.37543035
803290574;0.3360334;0.37543035
803790536;0.33432686;0.37543035
804290536;0.3398583;0.37543035
804790927;0.33967435;0.37543035
805290532;0.33576345;0.37543035
805790570;0.3392681;0.37543035
806290688;0.33047545;0.37543035
806790717;0.32488084;0.37543035
807290559;0.33768928;0.37543035
807790518;0.33999467;0.37543035
808290518;0.3208084;0.37543035
808790562;0.33058405;0.37543035
809290538;0.33041203;0.37543035
809790588;0.335711;0.37543035
810290537;0.32912785;0.37543035
810790586;0.33428;0.37543035
811290518;0.3365456;0.37543035
811790564;0.33862317;0.37543035
812290535;0.33430016;0.37543035
812790518;0.3439079;0.37543035
813291144;0.34428036;0.37543035
813790628;0.34234047;0.37543035
814290521;0.34438866;0.37543035
814790535;0.34289682;0.37543035
815290549;0.3380987;0.37543035
815790519;0.3447895;0.37543035
816290535;0.34617615;0.37543035
816790518;0.341532;0.37543035
817290570;0.33960044;0.37543035
817790536;0.33614045;0.37543035
818290519;0.33915758;0.37543035
818790532;0.3298744;0.37543035
819290571;0.32380712;0.37543035
819790518;0.32219547;0.37543035
820290518;0.32956368;0.37543035
820790535;0.33003688;0.37543035
821290546;0.3333887;0.37543035
821790763;0.3343504;0.37543035
822290541;0.3293249;0.37543035
822790518;0.3305626;0.37543035
823290542;0.33013123;0.37543035
823790535;0.33105558;0.37543035
824290517;0.33544213;0.37543035
824790517;0.32898825;0.37543035
825290536;0.33519876;0.37543035
825790569;0.3321352;0.37543035
826290518;0.33275706;0.37543035
826791422;0.32718968;0.37543035
827290518;0.33328193;0.37543035
827790543;0.3230908;0.37543035
828290535;0.33096808;0.37543035
828790539;0.33833987;0.37543035
829290543;0.32309514;0.37543035
829790549;0.3134439;0.37543035
830291232;0.32490528;0.37543035
830790518;0.3337952;0.37543035
831290557;0.33181894;0.37543035
831790517;0.33041883;0.37543035
832290518;0.32589078;0.37543035
832790557;0.32965928;0.37543035
833290517;0.32734925;0.37543035
833791013;0.32528102;0.37543035
834290536;0.33486623;0.37543035
834790581;0.32984465;0.37543035
835290518;0.33355677;0.37543035
835790535;0.3303526;0.37543035
836290570;0.32995933;0.37543035
836790534;0.32543415;0.37543035
837290875;0.32118827;0.37543035
837790518;0.32978684;0.37543035
838290529;0.3180226;0.37543035
838790567;0.32873738;0.37543035
839290537;0.32520407;0.37543035
839790518;0.3224224;0.37543035
840290550;0.3315655;0.37543035
840790731;0.32268322;0.37543035
841290518;0.3234725;0.37543035
841790535;0.32487392;0.37543035
842290519;0.3233046;0.37543035
842790537;0.3265174;0.37543035
843290535;0.32995802;0.37543035
843790518;0.33350492;0.37543035
844290754;0.3370967;0.37543035
844790536;0.33727145;0.37543035
845290534;0.33576196;0.37543035
845790517;0.33707225;0.37543035
846290540;0.3324194;0.37543035
846790621;0.3314036;0.37543035
847290900;0.33740032;0.37543035
847791106;0.34139556;0.37543035
848290517;0.34279627;0.37543035
848790534;0.3345573;0.37543035
849290535;0.33094156;0.37543035
849790519;0.3314451;0.37543035
850290519;0.33336335;0.37543035
850790787;0.33545506;0.37543035
851290552;0.33635074;0.37543035
851790518;0.33250064;0.37543035
852290536;0.32996345;0.37543035
852790517;0.33586514;0.37543035
853290532;0.33064115;0.37543035
853790535;0.33676308;0.37543035
854290642;0.3328799;0.37543035
854790519;0.32817477;0.37543035
855290722;0.33276027;0.37543035
855790646;0.33476567;0.37543035
856290518;0.33239174;0.37543035
856790535;0.33299166;0.37543035
857290543;0.3309093;0.37543035
857790582;0.32953823;0.37543035
858290535;0.33604848;0.37543035
858790595;0.33506006;0.37543035
859290532;0.33034533;0.37543035
859790535;0.34016722;0.37543035
860290518;0.34156907;0.37543035
860790572;0.33999234;0.37543035
861290545;0.3338371;0.37543035
861790628;0.33385086;0.37543035
862290549;0.33351594;0.37543035
862790535;0.3401761;0.37543035
863290541;0.3303398;0.37543035
863790565;0.33610016;0.37543035
864290537;0.3253793;0.37543035
864790518;0.33293325;0.37543035
865290582;0.32957268;0.37543035
865790551;0.34179354;0.37543035
866290519;0.32863426;0.37543035
866790544;0.34025228;0.37543035
867290535;0.33174604;0.37543035
867790522;0.33154088;0.37543035
868290519;0.32986093;0.37543035
868790536;0.3296014;0.37543035
869290532;0.33034682;0.37543035
869790531;0.32553583;0.37543035
870290561;0.32918137;0.37543035
