timestamp;timestamp_sample;time_last_fuse;device_id;observation;observation_variance;innovation;innovation_filtered;innovation_variance;test_ratio;test_ratio_filtered;estimator_instance;innovation_rejected;fused
458731811;458534685;458543300;0;-1.3922329;12.25;0.14119506;-0.015608719;12.475775;6.3919215e-05;-1.4405983e-05;1;0;1
459246243;459053532;459057870;0;-1.0804405;12.25;-0.17366242;-0.007876772;12.476339;9.669066e-05;-5.4858347e-06;1;0;1
459761040;459572268;459572441;0;-1.4767885;12.25;0.22595835;0.034947295;12.476911;0.00016368531;2.953227e-05;1;0;1
460226093;460034199;460037533;0;-1.3710957;12.25;0.1137017;0.051258035;12.478054;4.1442607e-05;2.3853883e-05;1;0;1
460750738;460552948;460561999;0;-1.2891827;12.25;0.034347057;0.017458647;12.479452;3.781321e-06;1.2938578e-06;1;0;1
461265043;461071569;461076569;0;-1.2257681;12.25;-0.010045648;-0.01903635;12.480116;3.2344263e-07;-7.0424503e-06;1;0;1
461730209;461533534;461541661;0;-1.0804405;12.25;-0.13783026;-0.05113459;12.481345;6.0881834e-05;-2.4325334e-05;1;0;1
462244747;462052099;462056231;0;-1.4345102;12.25;0.2313801;0.01439017;12.482166;0.00017156238;1.0925734e-05;1;0;1
462769302;462570932;462580697;0;-1.2891827;12.25;0.07060921;0.05293025;12.483912;1.5974674e-05;3.2679745e-05;1;0;1
463224244;463030081;463035893;0;-1.5798378;12.25;0.3550446;0.108244255;12.484461;0.00040388343;8.74094e-05;1;0;1
463739073;463548908;463550463;0;-1.331461;12.25;0.098825336;0.10495763;12.485119;3.1289885e-05;6.91632e-05;1;0;1
464263428;464067511;464074929;0;-1.4767885;12.25;0.26206267;0.06274526;12.486567;0.00022000234;4.2317937e-05;1;0;1
464718952;464529393;464530125;0;-1.204629;12.25;-0.004492402;0.034776952;12.486913;6.464905e-08;1.9221123e-05;1;0;1
465243137;465048194;465054590;0;-1.204629;12.25;0.011716366;0.01763195;12.488141;4.3969146e-07;5.7224543e-06;1;0;1
465758232;465566833;465569160;0;-1.2680445;12.25;0.10774577;-0.015544707;12.488433;3.718369e-05;-6.4557357e-06;1;0;1
466222837;466028918;466034252;0;-1.3103218;12.25;0.16292012;0.03717504;12.489295;8.5010295e-05;1.5422083e-05;1;0;1
466737351;466547649;466548822;0;-1.1834898;12.25;0.04848802;0.054196976;12.489525;7.529792e-06;2.7764474e-05;1;0;1
468756017;468562901;468567518;0;-1.0381622;12.25;-0.010311484;0.049881455;12.491423;3.4047912e-07;3.190573e-05;1;0;1
469270613;469081759;469082088;0;-0.8716965;12.25;-0.16024852;0.0631055;12.491028;8.223371e-05;6.2571606e-05;1;0;1
469735678;469543606;469547179;0;-1.0593014;12.25;0.05910933;0.065137796;12.491213;1.1188386e-05;4.410779e-05;1;0;1
470260190;470062193;470071644;0;-1.1834898;12.25;0.20449096;0.09368464;12.491478;0.00013390425;5.03436e-05;1;0;1
470716278;470524190;470526840;0;-0.9139738;12.25;-0.05746728;0.08466206;12.490788;1.0575756e-05;5.4326832e-05;1;0;1
471240195;471042972;471051305;0;-1.0381622;12.25;0.087895334;0.11276105;12.490989;2.4739722e-05;8.690947e-05;1;0;1
471754623;471561499;471565877;0;-1.0381622;12.25;0.09109002;0.17568058;12.490404;2.6572054e-05;0.00015047823;1;0;1
472269058;472080272;472080444;0;-1.204629;12.25;0.26965314;0.18078975;12.489714;0.00023287266;0.00014618393;1;0;1
472734399;472539520;472545535;0;-1.204629;12.25;0.2909242;0.17694032;12.48982;0.0002710588;0.0001479762;1;0;1
473248596;473058300;473060104;0;-1.2469053;12.25;0.34684014;0.18709113;12.489322;0.00038528303;0.00016979354;1;0;1
473713691;473520201;473525196;0;-1.2469053;12.25;0.32669735;0.2222485;12.489338;0.00034183127;0.00019158999;1;0;1
474228494;474038996;474039766;0;-1.1438551;12.25;0.19744581;0.19970022;12.488617;0.00012486521;0.00016387546;1;0;1
474752979;474557573;474564229;0;-1.2469053;12.25;0.2691223;0.2053236;12.488635;0.00023197671;0.00016569968;1;0;1
475267339;475076441;475078799;0;-1.1438551;12.25;0.15448117;0.1401893;12.487961;7.643981e-05;0.00010010918;1;0;1
475732404;475538304;475543890;0;-0.97738934;12.25;-0.020025551;0.0795442;12.487985;1.2845073e-06;4.79458e-05;1;0;1
476247328;476056908;476058458;0;-0.7897854;12.25;-0.22505653;0.042640973;12.487775;0.00016224009;1.9787827e-05;1;0;1
476771733;476575708;476582923;0;-1.0804405;12.25;0.03843677;0.039548006;12.488714;4.731905e-06;1.2747183e-05;1;0;1
477226501;477034893;477038118;0;-0.93511295;12.25;-0.1375817;0.006589824;12.48898;6.0625363e-05;2.1193027e-06;1;0;1
477751726;477553696;477562583;0;-1.1834898;12.25;0.06789863;0.012553824;12.490749;1.4763643e-05;3.0062606e-06;1;0;1
478266019;478072415;478077151;0;-1.0381622;12.25;-0.11430538;-0.045971733;12.49207;4.183684e-05;-3.227355e-05;1;0;1
478730669;478534336;478542242;0;-0.9139738;12.25;-0.25804734;-0.08908433;12.494388;0.0002131787;-5.8146645e-05;1;0;1
479245567;479052915;479056811;0;-1.017024;12.25;-0.15501213;-0.13429914;12.496777;7.691187e-05;-9.999992e-05;1;0;1
479769920;479571714;479581275;0;-1.1015778;12.25;-0.057174325;-0.13253662;12.500483;1.0460088e-05;-8.911178e-05;1;0;1
480224962;480033689;480036470;0;-1.0804405;12.25;-0.06240976;-0.09204062;12.503089;1.24608505e-05;-5.2669067e-05;1;0;1
480749430;480552302;480560934;0;-1.0381622;12.25;-0.074549794;-0.06471017;12.507308;1.7774157e-05;-3.3636796e-05;1;0;1
481264038;481071148;481075502;0;-0.89283466;12.25;-0.16863167;-0.07952153;12.510384;9.092173e-05;-4.3241864e-05;1;0;1
481719806;481530303;481530698;0;-0.8505573;12.25;-0.15827978;-0.08380927;12.512722;8.008645e-05;-5.6049983e-05;1;0;1
482243750;482048900;482055162;0;-1.017024;12.25;0.051768184;0.042771284;12.516543;8.564489e-06;2.3167086e-05;1;0;1
482758445;482567671;482569730;0;-1.331461;12.25;0.42639297;0.09531384;12.519038;0.0005809103;8.615318e-05;1;0;1
483223361;483029580;483034820;0;-1.017024;12.25;0.15796936;0.1414663;12.521882;7.971427e-05;0.00010612283;1;0;1
