timestamp;timestamp_sample;baro_device_id;baro_alt_meter;baro_pressure_pa;ambient_temperature;rho;temperature_source;calibration_count
448530080;448510570;4028193;11.496733;101187.0;15.0;1.2231308;0;0
448702960;448683440;4028193;11.557507;101186.25;15.0;1.2231218;0;0
448875772;448856229;4028193;11.599783;101185.75;15.0;1.2231157;0;0
449113685;449088686;4028193;11.454455;101187.5;15.0;1.2231368;0;0
449286603;449261696;4028193;11.475594;101187.25;15.0;1.2231338;0;0
449513634;449491428;4028193;11.829664;101183.0;15.0;1.2230825;0;0
449686639;449664367;4028193;11.702834;101184.5;15.0;1.2231007;0;0
449913573;449894017;4028193;11.599783;101185.75;15.0;1.2231157;0;0
450086443;450066927;4028193;11.536367;101186.5;15.0;1.2231247;0;0
450324279;450299316;4028193;11.64206;101185.25;15.0;1.2231096;0;0
450497065;450472140;4028193;11.578644;101186.0;15.0;1.2231187;0;0
450724027;450701794;4028193;11.7451105;101184.0;15.0;1.2230946;0;0
450896867;450874664;4028193;11.496733;101187.0;15.0;1.2231308;0;0
451123792;451104287;4028193;11.808527;101183.25;15.0;1.2230854;0;0
451296747;451277198;4028193;11.808527;101183.25;15.0;1.2230854;0;0
451534558;451509632;4028193;11.557507;101186.25;15.0;1.2231218;0;0
451707547;451682612;4028193;11.412179;101188.0;15.0;1.2231429;0;0
451934496;451912262;4028193;11.412179;101188.0;15.0;1.2231429;0;0
452107365;452085167;4028193;11.557507;101186.25;15.0;1.2231218;0;0
452334347;452314849;4028193;11.515228;101186.75;15.0;1.2231278;0;0
452507184;452487650;4028193;11.578644;101186.0;15.0;1.2231187;0;0
452680201;452660654;4028193;11.496733;101187.0;15.0;1.2231308;0;0
452917976;452893081;4028193;11.681695;101184.75;15.0;1.2231035;0;0
453090798;453065879;4028193;11.454455;101187.5;15.0;1.2231368;0;0
453317720;453295505;4028193;11.663199;101185.0;15.0;1.2231066;0;0
453490567;453468365;4028193;11.557507;101186.25;15.0;1.2231218;0;0
453717626;453698093;4028193;11.578644;101186.0;15.0;1.2231187;0;0
453890633;453871087;4028193;11.64206;101185.25;15.0;1.2231096;0;0
454128397;454103441;4028193;11.578644;101186.0;15.0;1.2231187;0;0
454301188;454276283;4028193;11.871942;101182.5;15.0;1.2230765;0;0
454528206;454505983;4028193;11.64206;101185.25;15.0;1.2231096;0;0
454701175;454678957;4028193;11.620921;101185.5;15.0;1.2231127;0;0
454928017;454908505;4028193;11.702834;101184.5;15.0;1.2231007;0;0
455100921;455081370;4028193;11.39104;101188.25;15.0;1.223146;0;0
455273784;455254285;4028193;11.681695;101184.75;15.0;1.2231035;0;0
455511593;455486651;4028193;11.7451105;101184.0;15.0;1.2230946;0;0
455684466;455659529;4028193;11.599783;101185.75;15.0;1.2231157;0;0
455911450;455889236;4028193;11.64206;101185.25;15.0;1.2231096;0;0
456084383;456062151;4028193;11.7451105;101184.0;15.0;1.2230946;0;0
456311371;456291850;4028193;11.454455;101187.5;15.0;1.2231368;0;0
456484347;456464833;4028193;11.557507;101186.25;15.0;1.2231218;0;0
456722155;456697255;4028193;11.496733;101187.0;15.0;1.2231308;0;0
456895194;456870178;4028193;11.702834;101184.5;15.0;1.2231007;0;0
457122178;457099959;4028193;11.557507;101186.25;15.0;1.2231218;0;0
457295009;457272783;4028193;11.578644;101186.0;15.0;1.2231187;0;0
457521975;457502470;4028193;11.578644;101186.0;15.0;1.2231187;0;0
457694737;457675233;4028193;11.433316;101187.75;15.0;1.2231399;0;0
457932529;457907624;4028193;11.64206;101185.25;15.0;1.2231096;0;0
458105333;458080434;4028193;11.64206;101185.25;15.0;1.2231096;0;0
458332296;458310079;4028193;11.681695;101184.75;15.0;1.2231035;0;0
458505137;458482938;4028193;11.454455;101187.5;15.0;1.2231368;0;0
458732140;458712619;4028193;11.620921;101185.5;15.0;1.2231127;0;0
458904962;458885446;4028193;11.599783;101185.75;15.0;1.2231157;0;0
459077996;459058479;4028193;11.412179;101188.0;15.0;1.2231429;0;0
459315793;459290884;4028193;11.599783;101185.75;15.0;1.2231157;0;0
459488560;459463657;4028193;11.599783;101185.75;15.0;1.2231157;0;0
459715600;459693381;4028193;11.702834;101184.5;15.0;1.2231007;0;0
459888476;459866203;4028193;11.620921;101185.5;15.0;1.2231127;0;0
460115353;460095845;4028193;11.64206;101185.25;15.0;1.2231096;0;0
460288171;460268649;4028193;11.39104;101188.25;15.0;1.223146;0;0
460526067;460501086;4028193;11.663199;101185.0;15.0;1.2231066;0;0
460698924;460674029;4028193;11.599783;101185.75;15.0;1.2231157;0;0
