timestamp;timestamp_sample;xyz[0];xyz[1];xyz[2]
431334748;431334665;0.0;0.0;-0.0
431336194;431336118;0.0;0.0;-0.0
431355689;431355612;0.0;0.0;-0.0
431376692;431376611;0.0;0.0;-0.0
431397680;431397600;0.0;0.0;-0.0
431418674;431418596;0.0;0.0;-0.0
431435504;431435089;0.0;0.0;-0.0
431456157;431456083;0.0;0.0;-0.0
431477196;431477124;0.0;0.0;-0.0
431495159;431495072;0.0;0.0;-0.0
431516185;431516066;0.0;0.0;-0.0
431537215;431537107;0.0;0.0;-0.0
431558128;431558054;0.0;0.0;-0.0
431576120;431576049;0.0;0.0;-0.0
431597164;431597090;0.0;0.0;-0.0
431618150;431618037;0.0;0.0;-0.0
431634659;431634579;0.0;0.0;-0.0
431655604;431655526;0.0;0.0;-0.0
431676597;431676520;0.0;0.0;-0.0
431697593;431697514;0.0;0.0;-0.0
431715587;431715509;0.0;0.0;-0.0
431736580;431736503;0.0;0.0;-0.0
431757576;431757497;0.0;0.0;-0.0
431775568;431775492;0.0;0.0;-0.0
431796563;431796486;0.0;0.0;-0.0
431816052;431815981;0.0;0.0;-0.0
431835554;431835480;0.0;0.0;-0.0
431855114;431854969;0.0;0.0;-0.0
431876039;431875963;0.0;0.0;-0.0
431897170;431897004;0.0;0.0;-0.0
431915028;431914952;0.0;0.0;-0.0
431936018;431935946;0.0;0.0;-0.0
431957062;431956987;0.0;0.0;-0.0
431978063;431977934;0.0;0.0;-0.0
431996003;431995929;0.0;0.0;-0.0
432017045;432016970;0.0;0.0;-0.0
432037988;432037917;0.0;0.0;-0.0
432054542;432054462;0.0;0.0;-0.0
432075482;432075406;0.0;0.0;-0.0
432096477;432096400;0.0;0.0;-0.0
432117470;432117394;0.0;0.0;-0.0
432135463;432135389;0.0;0.0;-0.0
432156456;432156383;0.0;0.0;-0.0
432177803;432177377;0.0;0.0;-0.0
432195444;432195372;0.0;0.0;-0.0
432216441;432216366;0.0;0.0;-0.0
432237432;432237360;0.0;0.0;-0.0
432258426;432258354;0.0;0.0;-0.0
432274921;432274851;0.0;0.0;-0.0
432297267;432295843;0.0;0.0;-0.0
432316957;432316884;0.0;0.0;-0.0
432335230;432334833;0.0;0.0;-0.0
432355896;432355826;0.0;0.0;-0.0
432376939;432376867;0.0;0.0;-0.0
432394887;432394815;0.0;0.0;-0.0
432415879;432415809;0.0;0.0;-0.0
432436923;432436850;0.0;0.0;-0.0
432457868;432457797;0.0;0.0;-0.0
432474408;432474339;0.0;0.0;-0.0
432495356;432495286;0.0;0.0;-0.0
432516350;432516280;0.0;0.0;-0.0
432537731;432537274;0.0;0.0;-0.0
432555338;432555269;0.0;0.0;-0.0
432576334;432576263;0.0;0.0;-0.0
432597329;432597257;0.0;0.0;-0.0
432615324;432615252;0.0;0.0;-0.0
432636315;432636246;0.0;0.0;-0.0
432657313;432657240;0.0;0.0;-0.0
432678306;432678234;0.0;0.0;-0.0
432696301;432696228;0.0;0.0;-0.0
432715799;432715723;0.0;0.0;-0.0
432738287;432738216;0.0;0.0;-0.0
432754784;432754712;0.0;0.0;-0.0
432775778;432775706;0.0;0.0;-0.0
432796821;432796747;0.0;0.0;-0.0
432817763;432817694;0.0;0.0;-0.0
432835760;432835689;0.0;0.0;-0.0
432856803;432856730;0.0;0.0;-0.0
432877749;432877677;0.0;0.0;-0.0
432895748;432895671;0.0;0.0;-0.0
432916785;432916713;0.0;0.0;-0.0
432937731;432937659;0.0;0.0;-0.0
432958728;432958653;0.0;0.0;-0.0
432975220;432975149;0.0;0.0;-0.0
432996221;432996143;0.0;0.0;-0.0
433017210;433017137;0.0;0.0;-0.0
433035202;433035132;0.0;0.0;-0.010025114
433056196;433056126;0.0;0.0;-0.010025114
433077545;433077122;0.0;0.0;-0.046365976
433098240;433098114;0.0;0.0;-0.05639103
433116180;433116108;0.0;0.0;-0.06516296
433137175;433137103;0.0;0.0;-0.07518801
433158167;433158096;0.0;0.0;-0.07518801
433174665;433174592;0.0;0.0;-0.07644114
433195658;433195586;0.0;0.0;-0.0776943
433216700;433216627;0.0;0.0;-0.0776943
433237648;433237574;0.0;0.0;-0.078947425
433255641;433255569;0.0;0.0;-0.078947425
433276683;433276610;0.0;0.0;-0.0776943
433297626;433297557;0.0;0.0;-0.0776943
433315622;433315552;0.0;0.0;-0.07644114
433336666;433336593;0.0;0.0;-0.07518801
433357610;433357540;0.0;0.0;-0.07518801
433378605;433378533;0.0;0.0;-0.07518801
433395105;433395029;0.0;0.0;-0.07518801
433416131;433416023;0.0;0.0;-0.07518801
433437438;433437022;0.0;0.0;-0.07393488
433455083;433455012;0.0;0.0;-0.072681755
433476079;433476006;0.0;0.0;-0.072681755
433497070;433497000;0.0;0.0;-0.072681755
433518066;433517994;0.0;0.0;-0.0701755
433536159;433535989;0.0;0.0;-0.0701755
433557150;433556983;0.0;0.0;-0.06892234
433578049;433577977;0.0;0.0;-0.06892234
433594916;433594473;0.0;0.0;-0.06892234
433615540;433615466;0.0;0.0;-0.06766921
433636578;433636507;0.0;0.0;-0.06766921
433657529;433657454;0.0;0.0;-0.066416085
433675522;433675449;0.0;0.0;-0.066416085
433696563;433696490;0.0;0.0;-0.066416085
433717509;433717437;0.0;0.0;-0.066416085
433735503;433735432;0.0;0.0;-0.06516296
433756545;433756473;0.0;0.0;-0.06516296
433777495;433777420;0.0;0.0;-0.06516296
433798488;433798414;0.0;0.0;-0.06516296
433814983;433814909;0.0;0.0;-0.06516296
433835973;433835903;0.0;0.0;-0.06516296
433856970;433856897;0.0;0.0;-0.06516296
433875037;433874892;0.0;0.0;-0.06516296
433895957;433895886;0.0;0.0;-0.06516296
433916956;433916880;0.0;0.0;-0.06516296
433937943;433937874;0.0;0.0;-0.06516296
433955940;433955869;0.0;0.0;-0.06516296
433975436;433975363;0.0;0.0;-0.06516296
433997930;433997857;0.0;0.0;-0.06516296
434014426;434014352;0.0;0.0;-0.06516296
434035416;434035346;0.0;0.0;-0.06516296
434056463;434056387;0.0;0.0;-0.06516296
434077404;434077334;0.0;0.0;-0.06516296
434095399;434095329;0.0;0.0;-0.06390983
434116442;434116370;0.0;0.0;-0.06390983
434137391;434137317;0.0;0.0;-0.06390983
434155383;434155312;0.0;0.0;-0.06390983
434176426;434176353;0.0;0.0;-0.06390983
434197370;434197300;0.0;0.0;-0.06390983
434218368;434218294;0.0;0.0;-0.06390983
434234862;434234789;0.0;0.0;-0.0626567
434255858;434255786;0.0;0.0;-0.0626567
434276851;434276777;0.0;0.0;-0.0626567
434294843;434294772;0.0;0.0;-0.0626567
434312918;434312767;0.0;0.0;-0.0626567
434337189;434336760;0.0;0.0;-0.0626567
434357828;434357754;0.0;0.0;-0.0626567
434375823;434375749;0.0;0.0;-0.0626567
434396816;434396743;0.0;0.0;-0.07142863
434417810;434417737;0.0;0.0;-0.12656647
