timestamp;gyro_rad[0];gyro_rad[1];gyro_rad[2];gyro_integral_dt;accelerometer_timestamp_relative;accelerometer_m_s2[0];accelerometer_m_s2[1];accelerometer_m_s2[2];accelerometer_integral_dt;accelerometer_clipping;gyro_clipping;accel_calibration_count;gyro_calibration_count
718032509;0.5623836;-0.0053927354;0.12620977;4499;0;-1.5971909;-3.0629413;-12.93165;5820;0;0;2;1
718037009;0.59425265;0.083080634;0.17136484;4500;0;-1.6934122;0.23064147;-5.2645636;4366;0;0;2;1
718041553;0.6105325;0.09665873;0.26395798;4544;0;-1.1335654;-0.9466577;-14.919482;4366;0;0;2;1
718046005;0.64620954;0.1172009;0.12697402;4452;0;-1.9999448;-3.662625;-7.3514767;4366;0;0;2;1
718050503;0.47382465;0.17230238;0.2303517;4498;0;-1.0876807;-1.5847685;-10.16189;4365;0;0;2;1
718055002;0.28005135;0.2095705;0.16469641;4499;0;-1.7682198;-1.2172974;-12.332442;4366;0;0;2;1
718059501;0.42201042;0.3139194;0.15312898;4499;0;-0.5322313;1.0598861;-8.943257;4365;0;0;2;1
718064046;0.6955451;0.2185747;0.20357685;4545;0;-0.02910658;-0.067128085;-8.396097;4366;0;0;2;1
718068498;0.57024;0.38283557;0.16484457;4452;0;-1.8562006;-1.3581963;-11.94568;4366;0;0;2;1
718072996;0.54800624;0.3451057;0.16416809;4498;0;-1.3152853;-0.6024452;-11.210574;4366;0;0;2;1
718077495;0.49221766;0.49925727;0.19376871;4499;0;-0.52392215;-0.87320316;-8.680617;4366;0;0;2;1
718081994;0.30460566;0.44171834;0.14667535;4499;0;-0.59323466;-1.9154701;-11.280447;5821;0;0;2;1
718086539;0.38637838;0.47251025;0.11056418;4545;0;-1.6829089;-0.67180085;-9.279119;4366;0;0;2;1
718090991;0.30875286;0.681142;0.22144675;4452;0;-0.5969765;-0.07347823;-11.870494;4366;0;0;2;1
718095489;0.43048605;0.60649174;0.11291551;4498;0;0.36568835;-1.9833604;-6.691505;4366;0;0;2;1
718099988;0.4179577;0.54445916;0.13846388;4499;0;-1.9920576;-1.2196641;-12.015378;4366;0;0;2;1
718104487;0.4404333;0.77241313;0.14360143;4499;0;-2.9608474;-0.81650746;-11.225114;4366;0;0;2;1
718109032;0.34990886;0.8924638;0.14649595;4545;0;1.4638433;-1.1607738;-9.47034;4367;0;0;2;1
718113484;0.3347841;0.5512069;0.071147256;4452;0;-1.0021077;-0.9340886;-7.591746;4366;0;0;2;1
718117982;0.42520165;0.91018116;0.14936115;4498;0;-2.9355533;-1.5027863;-15.42783;4366;0;0;2;1
