timestamp;timestamp_sample;information_event_changes;gps_checks_passed;reset_vel_to_gps;reset_vel_to_flow;reset_vel_to_vision;reset_vel_to_zero;reset_pos_to_last_known;reset_pos_to_gps;reset_pos_to_vision;starting_gps_fusion;starting_vision_pos_fusion;starting_vision_vel_fusion;starting_vision_yaw_fusion;yaw_aligned_to_imu_gps;reset_hgt_to_baro;reset_hgt_to_gps;reset_hgt_to_rng;reset_hgt_to_ev
713012487;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
714020290;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
715027888;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
716035574;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
717043205;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
718051034;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
719058936;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
720066272;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
721074395;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
722081855;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
723089666;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
724097155;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
725105175;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
726112337;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
727120360;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
728127779;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
729135387;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
730143116;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
731151016;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
732158495;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
733166319;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
734173977;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
735181801;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
736189346;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
737196891;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
738204611;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
739212371;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
740219953;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
741227813;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
742235308;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
743243169;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
744250681;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
745258581;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
746266041;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
747273987;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
748281630;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
749289067;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
750296885;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
751304692;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
752312173;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
753320020;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
754327548;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
755335271;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
756342906;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
757350610;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
