timestamp;timestamp_sample;device_id;pressure;temperature;error_count
552047917;552047335;4028193;101186.0;36.2;0
553052917;553052334;4028193;101184.0;36.19;0
554047182;554046599;4028193;101187.0;36.18;0
555041780;555041197;4028193;101188.0;36.18;0
556035704;556035121;4028193;101189.0;36.17;0
557051379;557050796;4028193;101188.0;36.16;0
558045527;558044944;4028193;101188.0;36.149998;0
559050528;559049946;4028193;101187.0;36.149998;0
560055785;560055201;4028193;101188.0;36.149998;0
561049749;561049166;4028193;101192.0;36.14;0
562043942;562043359;4028193;101188.0;36.14;0
563038119;563037536;4028193;101187.0;36.13;0
564053920;564053320;4028193;101188.0;36.13;0
565048397;565047802;4028193;101187.0;36.13;0
566053408;566052826;4028193;101189.0;36.13;0
567047324;567046741;4028193;101184.0;36.13;0
568052336;568051753;4028193;101188.0;36.13;0
569046491;569045908;4028193;101191.0;36.13;0
570040626;570040038;4028193;101189.0;36.12;0
571056513;571055930;4028193;101189.0;36.13;0
572050699;572050116;4028193;101192.0;36.12;0
573045086;573044425;4028193;101192.0;36.12;0
574049907;574049324;4028193;101190.0;36.12;0
575054907;575054324;4028193;101189.0;36.12;0
576049164;576048580;4028193;101186.0;36.12;0
577043283;577042701;4028193;101191.0;36.12;0
578037635;578037051;4028193;101189.0;36.11;0
579053564;579052981;4028193;101190.0;36.11;0
580047434;580046851;4028193;101188.0;36.11;0
581052669;581052015;4028193;101188.0;36.11;0
582047302;582046719;4028193;101186.0;36.11;0
583052340;583051757;4028193;101190.0;36.1;0
584046518;584045935;4028193;101185.0;36.1;0
585040757;585040174;4028193;101183.0;36.1;0
586034875;586034291;4028193;101185.0;36.1;0
587050770;587050173;4028193;101188.0;36.1;0
588055883;588055300;4028193;101181.0;36.1;0
589050067;589049484;4028193;101186.0;36.09;0
590044367;590043784;4028193;101190.0;36.09;0
591049401;591048818;4028193;101190.0;36.09;0
592043566;592042983;4028193;101188.0;36.079998;0
593037641;593037058;4028193;101177.0;36.07;0
594053306;594052710;4028193;101184.0;36.07;0
595047540;595046957;4028193;101186.0;36.059998;0
596052649;596052053;4028193;101185.0;36.05;0
597046755;597046172;4028193;101182.0;36.05;0
598051875;598051292;4028193;101188.0;36.04;0
599045938;599045355;4028193;101188.0;36.03;0
600040111;600039528;4028193;101184.0;36.03;0
601034668;601034086;4028193;101187.0;36.03;0
602050620;602050037;4028193;101192.0;36.03;0
603055825;603055242;4028193;101190.0;36.02;0
604050125;604049476;4028193;101182.0;36.01;0
605054985;605054402;4028193;101187.0;36.01;0
606049150;606048567;4028193;101189.0;36.01;0
607043241;607042658;4028193;101188.0;36.01;0
608037596;608037013;4028193;101187.0;36.0;0
609053287;609052704;4028193;101190.0;35.989998;0
610047718;610047135;4028193;101190.0;35.989998;0
611052502;611051912;4028193;101182.0;35.989998;0
612046948;612046366;4028193;101187.0;35.98;0
613051924;613051324;4028193;101184.0;35.98;0
614046124;614045541;4028193;101186.0;35.969997;0
615040304;615039722;4028193;101184.0;35.969997;0
616056110;616055527;4028193;101184.0;35.96;0
617050384;617049802;4028193;101186.0;35.95;0
618044505;618043922;4028193;101193.0;35.95;0
619049738;619049155;4028193;101191.0;35.94;0
620054811;620054229;4028193;101184.0;35.94;0
621049326;621048743;4028193;101188.0;35.93;0
622043784;622043201;4028193;101186.0;35.93;0
623037787;623037204;4028193;101187.0;35.93;0
624053539;624052938;4028193;101190.0;35.93;0
625047751;625047169;4028193;101192.0;35.92;0
626052900;626052317;4028193;101187.0;35.92;0
627047117;627046534;4028193;101195.0;35.92;0
628052162;628051579;4028193;101188.0;35.91;0
629046213;629045631;4028193;101190.0;35.91;0
630040454;630039872;4028193;101193.0;35.899998;0
631056292;631055709;4028193;101194.0;35.899998;0
632050514;632049931;4028193;101190.0;35.89;0
633055801;633055219;4028193;101190.0;35.89;0
634049908;634049325;4028193;101193.0;35.89;0
635043986;635043403;4028193;101189.0;35.88;0
637043139;637042538;4028193;101189.0;35.87;0
638037570;638036978;4028193;101189.0;35.87;0
