timestamp;timestamp_sample;time_last_fuse;device_id;observation[0];observation[1];observation[2];observation_variance[0];observation_variance[1];observation_variance[2];innovation[0];innovation[1];innovation[2];innovation_filtered[0];innovation_filtered[1];innovation_filtered[2];innovation_variance[0];innovation_variance[1];innovation_variance[2];test_ratio[0];test_ratio[1];test_ratio[2];test_ratio_filtered[0];test_ratio_filtered[1];test_ratio_filtered[2];estimator_instance;innovation_rejected;fused
431736754;431548178;431548178;0;-0.0025388813;0.012744559;-0.9999156;1.0;1.0;1.0;0.0066461707;-0.00324733;-3.093481e-05;0.0047353697;0.00064169464;-0.00018449122;1.0001433;1.0001496;1.0;0.0007066441;0.00016869295;1.5252454e-08;0.00090687827;1.5528123e-05;-1.2760282e-06;1;0;1
432241608;432052850;432052850;0;-0.0071455883;-0.017602043;-0.9998195;1.0;1.0;1.0;0.009762967;0.0008812938;-3.7252903e-05;0.0047836215;-0.0029917737;-0.00015486695;1.0001475;1.0001541;1.0;0.0015248236;1.2426731e-05;2.220446e-08;0.00079794845;-0.00064871355;-9.623384e-07;1;0;1
432736150;432547628;432547628;0;0.030947017;-0.06010437;-0.99771225;1.0;1.0;1.0;-0.0015729684;-0.007033929;0.00040096045;0.002953614;-0.0017318645;-0.00018440436;1.0001514;1.0001581;1.0000008;3.9581682e-05;0.00079149345;2.5738361e-06;0.0005658144;-0.00037464738;-4.378923e-06;1;0;1
433241424;433052301;433052301;0;0.030101983;-0.027156277;-0.9991779;1.0;1.0;1.0;0.005159447;-0.010878617;0.000523746;0.0055454983;-0.0011603029;-3.079817e-05;1.0001557;1.000163;1.0000004;0.000425852;0.0018931861;4.3889568e-06;0.0012014069;-0.00014078635;-2.606948e-06;1;0;1
433736532;433547078;433547078;0;0.005830773;-0.0048701055;-0.99997115;1.0;1.0;1.0;0.031158343;-0.010199995;0.0007688999;0.0072304914;-0.0020277218;-2.8272302e-06;1.0001599;1.0001676;1.0000002;0.015530994;0.0016642776;9.465179e-06;0.002221157;-0.0013866504;-1.3235808e-06;1;0;1
434240504;434051751;434051751;0;0.0902277;-0.013517614;-0.9958294;1.0;1.0;1.0;0.0045152158;0.012127278;0.0003284812;0.0091471635;-0.0030501918;4.2232325e-05;1.0001628;1.0001723;1.0000015;0.00032614166;0.0023527432;1.7270222e-06;0.0051011494;-0.0014313702;-2.8075972e-06;1;0;1
434735126;434546529;434546529;0;0.21336195;-0.04972714;-0.9757069;1.0;1.0;1.0;-0.060565725;0.01776914;-0.01203233;-0.007248833;0.0007530035;-0.0029853769;1.0001644;1.0001764;1.000004;0.058681663;0.005050649;0.0023170419;-0.008416614;-0.00015523846;-0.0007147034;1;0;1
435239770;435051202;435051202;0;0.06746877;-0.0047714426;-0.99771;1.0;1.0;1.0;-0.020869173;0.021518359;-0.001063168;0.007894612;0.010903649;-0.003538635;1.0001724;1.0001807;1.0000005;0.006967157;0.0074071605;1.8091296e-05;0.0046486016;0.014873823;-0.00059191545;1;0;1
435734649;435545980;435545980;0;-0.022749508;0.053758346;-0.9982948;1.0;1.0;1.0;0.01714554;-0.063707285;-0.0016400814;0.010145934;-0.002024434;-0.0029662221;1.0001765;1.0001856;1.0;0.0047026826;0.06492548;4.303787e-05;0.005848137;-0.0045919023;-0.0004313066;1;0;1
436239136;436050653;436050653;0;-0.020808008;-0.007222156;-0.9997574;1.0;1.0;1.0;-0.004001243;0.028863527;0.00029951334;0.0051081255;-0.0044326517;-0.0016686327;1.0001807;1.00019;1.0000002;0.00025611286;0.013327081;1.4341891e-06;0.0032085227;-0.004787441;-0.00018069157;1;0;1
