timestamp;timestamp_sample;gps_hvel[0];gps_hvel[1];gps_vvel;gps_hpos[0];gps_hpos[1];gps_vpos;ev_hvel[0];ev_hvel[1];ev_vvel;ev_hpos[0];ev_hpos[1];ev_vpos;rng_vpos;baro_vpos;aux_hvel[0];aux_hvel[1];flow[0];flow[1];heading;mag_field[0];mag_field[1];mag_field[2];gravity[0];gravity[1];gravity[2];drag[0];drag[1];airspeed;beta;hagl;hagl_rate
431667396;431478909;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.468192;0.0;0.0;0.0;0.0;0.0025104443;0.002509125;0.0025104443;0.0025087965;1.0001427;1.000149;1.0;0.0;0.0;0.0;0.0;0.0;0.0
432162548;431973686;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.468822;0.0;0.0;0.0;0.0;0.0025104776;0.0025093872;0.0025104776;0.0025088051;1.0001467;1.0001535;1.0;0.0;0.0;0.0;0.0;0.0;0.0
432666840;432478359;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.468565;0.0;0.0;0.0;0.0;0.0025097465;0.0025089309;0.0025097465;0.0025089576;1.0001508;1.0001576;1.0000007;0.0;0.0;0.0;0.0;0.0;0.0
433171506;432983032;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.468994;0.0;0.0;0.0;0.0;0.0025098042;0.0025088117;0.0025098042;0.0025091597;1.0001551;1.0001622;1.0000005;0.0;0.0;0.0;0.0;0.0;0.0
433666289;433477810;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.46863;0.0;0.0;0.0;0.0;0.002510379;0.0025087255;0.002510379;0.0025091276;1.0001593;1.000167;1.0000002;0.0;0.0;0.0;0.0;0.0;0.0
434171055;433982482;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.468187;0.0;0.0;0.0;0.0;0.0025109414;0.0025090808;0.0025109414;0.0025102133;1.0001627;1.0001715;1.000001;0.0;0.0;0.0;0.0;0.0;0.0
434665840;434477260;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.468184;0.0;0.0;0.0;0.0;0.0025216835;0.002518239;0.0025100813;0.0025216835;1.0001616;1.0001757;1.0000063;0.0;0.0;0.0;0.0;0.0;0.0
435170407;434981933;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.468042;0.0;0.0;0.0;0.0;0.0025101746;0.002508688;0.0025101746;0.0025098412;1.000172;1.0001799;1.0000005;0.0;0.0;0.0;0.0;0.0;0.0
435665184;435476711;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.4672165;0.0;0.0;0.0;0.0;0.0025106175;0.0025092398;0.0025106175;0.0025099027;1.0001762;1.0001848;1.0;0.0;0.0;0.0;0.0;0.0;0.0
436169931;435981384;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.467134;0.0;0.0;0.0;0.0;0.0025121958;0.0025097406;0.0025121958;0.0025117567;1.0001802;1.0001893;1.0000001;0.0;0.0;0.0;0.0;0.0;0.0
436664875;436476162;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.466492;0.0;0.0;0.0;0.0;0.0025107136;0.002510273;0.0025107136;0.0025104815;1.0001843;1.000194;1.0;0.0;0.0;0.0;0.0;0.0;0.0
437169733;436980836;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.465926;0.0;0.0;0.0;0.0;0.0025143062;0.0025143062;0.0025110915;0.0025136992;1.0001873;1.0001986;1.0000011;0.0;0.0;0.0;0.0;0.0;0.0
437664090;437475614;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.466018;0.0;0.0;0.0;0.0;0.0025121872;0.0025094687;0.0025121872;0.0025117986;1.0001925;1.0002029;1.0000002;0.0;0.0;0.0;0.0;0.0;0.0
438168762;437980288;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.465599;0.0;0.0;0.0;0.0;0.0025117183;0.002509259;0.0025113937;0.0025117183;1.0001955;1.0002075;1.0000012;0.0;0.0;0.0;0.0;0.0;0.0
438663914;438475066;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.465763;0.0;0.0;0.0;0.0;0.0025135858;0.0025135858;0.0025110706;0.002513271;1.0001998;1.0002123;1.0000012;0.0;0.0;0.0;0.0;0.0;0.0
439168071;438979740;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.465429;0.0;0.0;0.0;0.0;0.0025132154;0.002513106;0.0025112596;0.0025132154;1.0002016;1.0002165;1.0000037;0.0;0.0;0.0;0.0;0.0;0.0
439662996;439474519;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.465813;0.0;0.0;0.0;0.0;0.002518994;0.0025138739;0.0025122012;0.002518994;1.0002049;1.0002209;1.0000051;0.0;0.0;0.0;0.0;0.0;0.0
440167593;439979193;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.465513;0.0;0.0;0.0;0.0;0.0025116585;0.0025111157;0.0025104345;0.0025116585;1.0002141;1.0002255;1.0000007;0.0;0.0;0.0;0.0;0.0;0.0
440672229;440483867;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.465751;0.0;0.0;0.0;0.0;0.0026774437;0.0026530065;0.0025300253;0.0026774437;1.0001332;1.0002062;1.0001094;0.0;0.0;0.0;0.0;0.0;0.0
441167149;440978645;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.464896;0.0;0.0;0.0;0.0;0.0026768274;0.0026768274;0.0026470579;0.002671533;1.0001303;1.0001943;1.0001338;0.0;0.0;0.0;0.0;0.0;0.0
441672039;441483319;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.464413;0.0;0.0;0.0;0.0;0.0027756677;0.0027576957;0.0027756677;0.0025928994;1.0001527;1.0002116;1.0001;0.0;0.0;0.0;0.0;0.0;0.0
442166806;441978098;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.463512;0.0;0.0;0.0;0.0;0.0027887984;0.0027887984;0.002699108;0.0025119502;1.0002195;1.0002327;1.0000092;0.0;0.0;0.0;0.0;0.0;0.0
442671099;442482772;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.463652;0.0;0.0;0.0;0.0;0.0026623313;0.0026623313;0.0026274954;0.002512663;1.0002209;1.0002339;1.0000007;0.0;0.0;0.0;0.0;0.0;0.0
443166092;442977551;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.463536;0.0;0.0;0.0;0.0;0.002610037;0.002610037;0.0025942945;0.0025134077;1.0002211;1.0002282;1.0000018;0.0;0.0;0.0;0.0;0.0;0.0
443671011;443482225;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.464131;0.0;0.0;0.0;0.0;0.0025838092;0.0025838092;0.0025754962;0.002513461;1.000221;1.0002221;1.0000032;0.0;0.0;0.0;0.0;0.0;0.0
444165533;443977004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.464349;0.0;0.0;0.0;0.0;0.0025699786;0.0025699786;0.0025632726;0.0025130948;1.0002213;1.0002198;1.0000008;0.0;0.0;0.0;0.0;0.0;0.0
444670206;444481678;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.464568;0.0;0.0;0.0;0.0;0.0025580612;0.0025580612;0.0025544316;0.0025130892;1.0002217;1.0002162;1.0000001;0.0;0.0;0.0;0.0;0.0;0.0
445165303;444976457;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.465251;0.0;0.0;0.0;0.0;0.0025501656;0.0025501656;0.0025475612;0.0025132222;1.0002226;1.0002118;1.0000007;0.0;0.0;0.0;0.0;0.0;0.0
445669631;445481132;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.466008;0.0;0.0;0.0;0.0;0.0025447805;0.0025447805;0.0025419306;0.0025131458;1.0002236;1.0002092;1.0000002;0.0;0.0;0.0;0.0;0.0;0.0
446164377;445975911;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.466023;0.0;0.0;0.0;0.0;0.0025398505;0.0025398505;0.00253765;0.002513078;1.0002245;1.0002066;1.0;0.0;0.0;0.0;0.0;0.0;0.0
446669060;446480586;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.465831;0.0;0.0;0.0;0.0;0.0025356372;0.0025356372;0.0025341792;0.002512931;1.0002258;1.0002036;1.0000004;0.0;0.0;0.0;0.0;0.0;0.0
447163887;446975364;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.466373;0.0;0.0;0.0;0.0;0.0025329571;0.0025329571;0.0025315841;0.0025130108;1.0002275;1.0002007;1.0000006;0.0;0.0;0.0;0.0;0.0;0.0
447668672;447480039;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.466177;0.0;0.0;0.0;0.0;0.0025304158;0.0025304158;0.0025289976;0.0025131512;1.000229;1.0001987;1.0000001;0.0;0.0;0.0;0.0;0.0;0.0
448173211;447984714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.466475;0.0;0.0;0.0;0.0;0.0025281948;0.0025281948;0.0025270493;0.0025131227;1.0002307;1.0001972;1.0;0.0;0.0;0.0;0.0;0.0;0.0
448667970;448479493;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.466206;0.0;0.0;0.0;0.0;0.0025268164;0.0025268164;0.0025256262;0.0025133158;1.0002327;1.0001957;1.0;0.0;0.0;0.0;0.0;0.0;0.0
449162818;448974272;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.466582;0.0;0.0;0.0;0.0;0.0025251128;0.0025251128;0.0025240534;0.0025132545;1.0002347;1.0001942;1.0;0.0;0.0;0.0;0.0;0.0;0.0
449670965;449478946;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.466833;0.0;0.0;0.0;0.0;0.0025237254;0.0025237254;0.0025228036;0.002513242;1.0002367;1.0001931;1.0;0.0;0.0;0.0;0.0;0.0;0.0
450172425;449983621;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.466593;0.0;0.0;0.0;0.0;0.0025225745;0.0025225745;0.0025216688;0.0025133756;1.0002391;1.0001923;1.0;0.0;0.0;0.0;0.0;0.0;0.0
450666912;450478400;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.466377;0.0;0.0;0.0;0.0;0.0025216807;0.0025216807;0.0025207729;0.002513426;1.0002419;1.0001915;1.0;0.0;0.0;0.0;0.0;0.0;0.0
451171605;450983075;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.466729;0.0;0.0;0.0;0.0;0.0025206732;0.0025206732;0.0025198243;0.0025134312;1.0002446;1.0001907;1.0;0.0;0.0;0.0;0.0;0.0;0.0
451670270;451477854;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.466596;0.0;0.0;0.0;0.0;0.0025198972;0.0025198972;0.0025190834;0.0025134825;1.0002474;1.0001904;1.0;0.0;0.0;0.0;0.0;0.0;0.0
452170861;451982531;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.467193;0.0;0.0;0.0;0.0;0.0025193586;0.0025193586;0.0025185563;0.0025135956;1.0002505;1.0001905;1.0000001;0.0;0.0;0.0;0.0;0.0;0.0
452665819;452477308;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.467027;0.0;0.0;0.0;0.0;0.0025187656;0.0025187656;0.002517974;0.002513671;1.0002531;1.0001905;1.0000001;0.0;0.0;0.0;0.0;0.0;0.0
453170811;452981983;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.467737;0.0;0.0;0.0;0.0;0.0025182615;0.0025182615;0.0025174487;0.002513779;1.0002555;1.0001905;1.0000001;0.0;0.0;0.0;0.0;0.0;0.0
453666169;453476762;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.467868;0.0;0.0;0.0;0.0;0.002517883;0.002517883;0.0025170562;0.0025138832;1.0002577;1.0001905;1.0000002;0.0;0.0;0.0;0.0;0.0;0.0
454169927;453981437;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.468559;0.0;0.0;0.0;0.0;0.0025174827;0.0025174827;0.002516513;0.0025141602;1.0002602;1.000191;1.0;0.0;0.0;0.0;0.0;0.0;0.0
454664549;454476216;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.468784;0.0;0.0;0.0;0.0;0.0025171111;0.0025171111;0.0025161793;0.0025141418;1.0002627;1.0001912;1.0;0.0;0.0;0.0;0.0;0.0;0.0
