timestamp;defer_failsafes_timeout_s;disable_auto_disarm;defer_failsafes;source_type;source_id
723516655;0;0;0;0;0
724022492;0;0;0;0;0
724528512;0;0;0;0;0
725034492;0;0;0;0;0
725540495;0;0;0;0;0
726046510;0;0;0;0;0
726552510;0;0;0;0;0
727058535;0;0;0;0;0
727564512;0;0;0;0;0
728070530;0;0;0;0;0
728576516;0;0;0;0;0
729082952;0;0;0;0;0
729588493;0;0;0;0;0
730094491;0;0;0;0;0
730601511;0;0;0;0;0
731107492;0;0;0;0;0
731613509;0;0;0;0;0
732119492;0;0;0;0;0
732625492;0;0;0;0;0
733131510;0;0;0;0;0
733637511;0;0;0;0;0
734143571;0;0;0;0;0
734649493;0;0;0;0;0
735155491;0;0;0;0;0
735661542;0;0;0;0;0
736167720;0;0;0;0;0
736673512;0;0;0;0;0
737179492;0;0;0;0;0
737685530;0;0;0;0;0
738191490;0;0;0;0;0
738697492;0;0;0;0;0
739203556;0;0;0;0;0
739709512;0;0;0;0;0
740215511;0;0;0;0;0
740721506;0;0;0;0;0
741227949;0;0;0;0;0
741733492;0;0;0;0;0
742239783;0;0;0;0;0
742745492;0;0;0;0;0
743251512;0;0;0;0;0
743758514;0;0;0;0;0
744264493;0;0;0;0;0
744770494;0;0;0;0;0
745277572;0;0;0;0;0
745783491;0;0;0;0;0
746289507;0;0;0;0;0
746795493;0;0;0;0;0
747301511;0;0;0;0;0
747807492;0;0;0;0;0
748313491;0;0;0;0;0
748819543;0;0;0;0;0
749325512;0;0;0;0;0
749831492;0;0;0;0;0
750337628;0;0;0;0;0
750844514;0;0;0;0;0
751350492;0;0;0;0;0
751856515;0;0;0;0;0
752362494;0;0;0;0;0
752868511;0;0;0;0;0
753376562;0;0;0;0;0
753882491;0;0;0;0;0
754388511;0;0;0;0;0
754894628;0;0;0;0;0
755401512;0;0;0;0;0
755907492;0;0;0;0;0
756413492;0;0;0;0;0
756919511;0;0;0;0;0
757425523;0;0;0;0;0
757931492;0;0;0;0;0
758437492;0;0;0;0;0
758943495;0;0;0;0;0
759449632;0;0;0;0;0
759955732;0;0;0;0;0
760461495;0;0;0;0;0
760968118;0;0;0;0;0
761473492;0;0;0;0;0
761979521;0;0;0;0;0
762485513;0;0;0;0;0
762991964;0;0;0;0;0
763497492;0;0;0;0;0
764003492;0;0;0;0;0
764509505;0;0;0;0;0
765015532;0;0;0;0;0
765521546;0;0;0;0;0
766027492;0;0;0;0;0
766533492;0;0;0;0;0
767039492;0;0;0;0;0
767545588;0;0;0;0;0
768051493;0;0;0;0;0
768557491;0;0;0;0;0
769064527;0;0;0;0;0
769571513;0;0;0;0;0
770077492;0;0;0;0;0
770583493;0;0;0;0;0
771089555;0;0;0;0;0
771595512;0;0;0;0;0
772101491;0;0;0;0;0
772607498;0;0;0;0;0
773113783;0;0;0;0;0
773619492;0;0;0;0;0
774125892;0;0;0;0;0
774631492;0;0;0;0;0
