timestamp;timestamp_sample;position[0];position[1];position[2];q[0];q[1];q[2];q[3];velocity[0];velocity[1];velocity[2];angular_velocity[0];angular_velocity[1];angular_velocity[2];position_variance[0];position_variance[1];position_variance[2];orientation_variance[0];orientation_variance[1];orientation_variance[2];velocity_variance[0];velocity_variance[1];velocity_variance[2];pose_frame;velocity_frame;reset_counter;quality
445153766;445153235;-170.39696;14.09332;-1.5266498;0.29049432;-0.004590514;-0.015420734;0.9567415;-12.968252;0.11716709;-0.073249966;-0.67168826;0.030150749;-0.0050964393;604.30457;1102.2393;0.21187444;0.00019709971;0.00021238682;0.0005122286;3.6605375;7.302787;0.00946433;1;1;15;0
445648670;445648095;-183.16605;15.827395;-1.517975;0.29663628;0.0049373237;0.010120916;0.9549242;-13.839265;0.147949;-0.084253155;-0.50973487;0.120970175;-0.0027928;642.9312;1182.2542;0.21096033;0.00019462242;0.00020866373;0.0004925193;3.7767003;7.598329;0.009474693;1;1;15;0
446152486;446151905;-196.64027;17.886253;-1.4999703;0.30129203;0.008380248;0.020354392;0.9532779;-14.731994;0.19622886;-0.061412666;-0.20901567;0.0940665;-0.017865185;683.53345;1267.5496;0.210569;0.00019075343;0.00020414605;0.00047637796;3.888388;7.896869;0.009481061;1;1;15;0
446647542;446646765;-210.21892;20.233654;-1.4825541;0.30717736;0.005849835;0.016640065;0.9514888;-15.612564;0.2561418;-0.053687096;0.15179451;-0.09618273;-0.054681282;725.3061;1355.4551;0.2131856;0.00018447291;0.00020106339;0.00046635402;3.9988976;8.190325;0.009545517;1;1;15;0
447151156;447150623;-224.32433;22.931467;-1.4643009;0.31267944;0.003258401;0.0015077414;0.949852;-16.465178;0.3409022;-0.045155946;0.4061158;-0.0720446;-0.04891655;770.4093;1449.9769;0.2126851;0.0001832012;0.00020083517;0.00045532113;4.120753;8.495305;0.009521053;1;1;15;0
447655111;447654480;-238.79106;25.934128;-1.4460194;0.31512755;-0.003527963;-0.00726886;0.949015;-17.292368;0.45117557;-0.044490445;0.23266673;-0.09277841;-0.0022117177;816.93195;1548.7628;0.2121661;0.00018196608;0.00020499498;0.0004399669;4.2342505;8.797529;0.009504812;1;1;15;0
448149872;448149340;-253.36748;29.169174;-1.4237825;0.3165934;-0.006172751;-0.010110066;0.94848734;-18.093119;0.58949447;-0.042107698;-0.0022906247;0.047592983;0.021303393;864.7177;1650.7947;0.21467939;0.00017950211;0.00020831326;0.00042945813;4.347624;9.101926;0.009592663;1;1;15;0
448653724;448653198;-268.43018;32.799503;-1.4040997;0.3190138;-0.0035900169;-0.0058247414;0.94772536;-18.88519;0.7341419;-0.043351594;-0.21009986;0.021998975;0.0037808274;916.0345;1759.211;0.21411985;0.00018031233;0.0002118361;0.00041909603;4.4698577;9.410536;0.009622822;1;1;15;0
449148583;449148058;-283.76108;36.66447;-1.3745674;0.32279858;0.003625166;0.0030276314;0.9464559;-19.695469;0.8639725;-0.023071043;-0.106315516;-0.010047648;-0.004169998;967.89496;1870.7892;0.21292055;0.00017735468;0.00021217472;0.0004155765;4.582438;9.717471;0.0096483;1;1;15;0
449652497;449651962;-299.7788;40.800793;-1.3290997;0.3244181;-0.0002444035;0.0017045352;0.9459123;-20.51283;1.0057528;-0.015969621;-0.069319755;0.015005543;-0.011656786;1023.0755;1989.0695;0.21601568;0.00017464942;0.0002126308;0.0004132683;4.700045;10.029398;0.009754355;1;1;15;0
450147213;450146822;-315.57645;45.3775;-1.3050686;0.32736674;0.0026461675;0.003456041;0.94488734;-21.279074;1.167574;-0.008198662;-0.11104318;0.011262572;-0.0025403218;1079.8918;2110.3645;0.21486966;0.00017374205;0.00021582216;0.00040882995;4.820137;10.336062;0.009771271;1;1;15;0
450651158;450650633;-331.9602;50.323746;-1.2794864;0.33302003;0.0021228916;0.0048045893;0.9429051;-22.049822;1.325352;-0.011270344;-0.05977644;0.16521847;-0.034207784;1139.3873;2238.5476;0.21423209;0.0001726688;0.00021696798;0.0004064065;4.9360495;10.647517;0.009800754;1;1;15;0
451154982;451154490;-348.50534;55.72187;-1.2625146;0.33821717;0.0031105184;0.0072594024;0.94103503;-22.810812;1.5018742;-0.00880652;-0.0076457085;-0.003479367;0.007327534;1201.6237;2371.869;0.21750167;0.00017054887;0.00021877197;0.0004054078;5.053881;10.957415;0.0099338265;1;1;15;0
451650180;451649350;-364.85513;61.35971;-1.253501;0.33908722;0.0010422909;0.0034673188;0.940748;-23.535511;1.6873993;-0.006557808;-0.0035610353;-0.11356295;0.038074385;1264.5447;2507.1228;0.21631138;0.00016895428;0.00021968891;0.00040536694;5.1663027;11.258645;0.009940209;1;1;15;0
452153747;452153208;-381.8115;67.350716;-1.2412401;0.34089133;0.0021509011;0.0039182864;0.94009215;-24.265753;1.8689631;-0.007448062;0.08080108;0.0058425874;0.00471641;1332.0836;2652.462;0.21584386;0.00016910114;0.00022159718;0.00040504333;5.291924;11.578523;0.009983322;1;1;15;0
452648645;452648068;-398.89603;73.621635;-1.2263156;0.34165055;-0.00056777184;0.0015388633;0.9398257;-24.997253;2.0611951;-0.0007701928;0.14298469;-0.00797071;-0.029410508;1400.2146;2798.6355;0.21856895;0.00016796708;0.00022329761;0.0004052721;5.407045;11.881205;0.010098804;1;1;15;0
453152455;453151926;-416.49808;80.500725;-1.2169718;0.34297618;0.0015697245;0.002098515;0.93934053;-25.729094;2.2644079;-0.010878886;0.12897332;-0.028215637;0.03874323;1471.8711;2952.069;0.21809815;0.00016761266;0.00022580878;0.00040442176;5.5232234;12.185858;0.01014029;1;1;15;0
453647344;453646786;-433.9787;87.58178;-1.2108122;0.3442722;-0.0019514874;-0.0066601746;0.9388443;-26.44056;2.478102;-0.01988426;0.16278726;0.12593317;0.010398532;1545.2283;3108.7346;0.21705009;0.00016763668;0.00022677286;0.0004061216;5.643102;12.486321;0.010158441;1;1;15;0
454151224;454150690;-452.15237;95.21509;-1.2027035;0.3451548;-0.0019959107;-0.0037693852;0.93853617;-27.153307;2.7155936;-0.013860709;0.025056425;-0.05695009;-0.010414583;1622.4752;3273.321;0.2205601;0.000167867;0.00023323223;0.0004018327;5.7625995;12.791058;0.010302038;1;1;15;0
454655024;454654501;-470.28418;103.332016;-1.2140163;0.34787974;0.0052205403;0.0036964193;0.93751734;-27.848606;2.9551728;-0.021918401;0.0073520644;0.11241987;0.002222279;1701.9608;3442.487;0.22015908;0.00016694529;0.00023477028;0.00040385063;5.878323;13.089971;0.010364645;1;1;15;0
455149892;455149361;-488.27826;111.545296;-1.2273566;0.3494285;0.0012882516;0.0062070494;0.9369417;-28.516914;3.1944084;-0.015844895;-0.08434097;0.08910825;0.008204476;1783.101;3614.5347;0.21917106;0.0001660138;0.00023751649;0.00040575513;5.9981546;13.383031;0.010394226;1;1;15;0
