timestamp;accel_device_id_primary;accel_device_ids[0];accel_device_ids[1];accel_device_ids[2];accel_device_ids[3];accel_inconsistency_m_s_s[0];accel_inconsistency_m_s_s[1];accel_inconsistency_m_s_s[2];accel_inconsistency_m_s_s[3];gyro_device_id_primary;gyro_device_ids[0];gyro_device_ids[1];gyro_device_ids[2];gyro_device_ids[3];gyro_inconsistency_rad_s[0];gyro_inconsistency_rad_s[1];gyro_inconsistency_rad_s[2];gyro_inconsistency_rad_s[3];accel_healthy[0];accel_healthy[1];accel_healthy[2];accel_healthy[3];accel_priority[0];accel_priority[1];accel_priority[2];accel_priority[3];gyro_healthy[0];gyro_healthy[1];gyro_healthy[2];gyro_healthy[3];gyro_priority[0];gyro_priority[1];gyro_priority[2];gyro_priority[3]
666132280;4259850;4259850;2490378;0;0;0.19895028;0.19895038;0.0;0.0;4325386;4325386;2490378;0;0;0.007858407;0.007858407;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
666334714;4259850;4259850;2490378;0;0;0.06079544;0.060795423;0.0;0.0;4325386;4325386;2490378;0;0;0.002789733;0.0027897356;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
666537211;4259850;4259850;2490378;0;0;0.11609425;0.11609425;0.0;0.0;4325386;4325386;2490378;0;0;0.0094293365;0.0094293365;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
666735218;4259850;4259850;2490378;0;0;0.21775395;0.21775396;0.0;0.0;4325386;4325386;2490378;0;0;0.0018617506;0.0018617496;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
666933139;4259850;4259850;2490378;0;0;0.120322876;0.12032291;0.0;0.0;4325386;4325386;2490378;0;0;0.008460062;0.008460065;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
667135482;4259850;4259850;2490378;0;0;0.1348742;0.13487421;0.0;0.0;4325386;4325386;2490378;0;0;0.007663338;0.007663338;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
667333420;4259850;4259850;2490378;0;0;0.3167588;0.31675872;0.0;0.0;4325386;4325386;2490378;0;0;0.008477537;0.008477537;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
667531374;4259850;4259850;2490378;0;0;0.20193143;0.20193131;0.0;0.0;4325386;4325386;2490378;0;0;0.0037993246;0.0037993242;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
667738409;4259850;4259850;2490378;0;0;0.3189317;0.31893158;0.0;0.0;4325386;4325386;2490378;0;0;0.007644475;0.007644469;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
667936319;4259850;4259850;2490378;0;0;0.17898084;0.17898086;0.0;0.0;4325386;4325386;2490378;0;0;0.01484952;0.014849519;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
668134194;4259850;4259850;2490378;0;0;0.1574894;0.15748942;0.0;0.0;4325386;4325386;2490378;0;0;0.006099079;0.006099071;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
668336599;4259850;4259850;2490378;0;0;0.13870923;0.13870926;0.0;0.0;4325386;4325386;2490378;0;0;0.008372564;0.0083725555;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
668534599;4259850;4259850;2490378;0;0;0.086979754;0.08697976;0.0;0.0;4325386;4325386;2490378;0;0;0.008168104;0.008168104;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
668734106;4259850;4259850;2490378;0;0;0.34495425;0.34495425;0.0;0.0;4325386;4325386;2490378;0;0;0.008253186;0.008253192;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
668934963;4259850;4259850;2490378;0;0;0.11164779;0.11164772;0.0;0.0;4325386;4325386;2490378;0;0;0.008961237;0.00896125;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
669137343;4259850;4259850;2490378;0;0;0.38313502;0.3831347;0.0;0.0;4325386;4325386;2490378;0;0;0.0026529531;0.0026529427;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
669335306;4259850;4259850;2490378;0;0;0.14419754;0.14419772;0.0;0.0;4325386;4325386;2490378;0;0;0.025225122;0.025225103;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
669537743;4259850;4259850;2490378;0;0;0.24821088;0.24821097;0.0;0.0;4325386;4325386;2490378;0;0;0.014645525;0.014645539;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
669735679;4259850;4259850;2490378;0;0;0.28919956;0.28919956;0.0;0.0;4325386;4325386;2490378;0;0;0.031237157;0.031237157;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
669933618;4259850;4259850;2490378;0;0;0.050322115;0.050322104;0.0;0.0;4325386;4325386;2490378;0;0;0.019397225;0.01939721;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
670136075;4259850;4259850;2490378;0;0;0.11011282;0.11011274;0.0;0.0;4325386;4325386;2490378;0;0;0.0071998453;0.0071998416;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
670334077;4259850;4259850;2490378;0;0;0.13229969;0.13229969;0.0;0.0;4325386;4325386;2490378;0;0;0.008466916;0.008466915;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
670536470;4259850;4259850;2490378;0;0;0.17199369;0.17199364;0.0;0.0;4325386;4325386;2490378;0;0;0.00524428;0.0052442825;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
670734366;4259850;4259850;2490378;0;0;0.22828026;0.22828022;0.0;0.0;4325386;4325386;2490378;0;0;0.009055676;0.009055666;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
670936801;4259850;4259850;2490378;0;0;0.28361621;0.28361616;0.0;0.0;4325386;4325386;2490378;0;0;0.008597016;0.008597016;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
671134761;4259850;4259850;2490378;0;0;0.20093645;0.20093645;0.0;0.0;4325386;4325386;2490378;0;0;0.01528669;0.015286676;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
671332703;4259850;4259850;2490378;0;0;0.16282965;0.16282962;0.0;0.0;4325386;4325386;2490378;0;0;0.0141514465;0.014151435;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
671535167;4259850;4259850;2490378;0;0;0.4646534;0.46465334;0.0;0.0;4325386;4325386;2490378;0;0;0.025966112;0.025966126;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
671733099;4259850;4259850;2490378;0;0;0.3045314;0.3045317;0.0;0.0;4325386;4325386;2490378;0;0;0.012410311;0.012410311;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
671935489;4259850;4259850;2490378;0;0;0.1635911;0.16359125;0.0;0.0;4325386;4325386;2490378;0;0;0.0037495326;0.003749534;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
