timestamp;timestamp_sample;time_last_fuse;device_id;observation;observation_variance;innovation;innovation_filtered;innovation_variance;test_ratio;test_ratio_filtered;estimator_instance;innovation_rejected;fused
1251260376;1251085593;1251088713;0;1.8534832;12.25;0.22685027;-0.03135218;12.325132;0.00016701175;-9.7558e-06;0;0;1
1251728245;1251547678;1251556611;0;2.0410872;12.25;0.03936386;-0.034423243;12.325476;5.028653e-06;-1.1063566e-05;0;0;1
1252241368;1252066401;1252069545;0;1.9988108;12.25;0.0787189;0.013378046;12.325984;2.0109275e-05;2.8258064e-06;0;0;1
1252763216;1252584904;1252591384;0;2.1864147;12.25;-0.108974695;-0.010407015;12.325437;3.8539758e-05;-3.498757e-06;0;0;1
1253221929;1253044153;1253050284;0;1.9776716;12.25;0.101037025;-0.010726265;12.328368;3.312192e-05;-7.2092857e-06;0;0;1
1253735130;1253562841;1253563172;0;2.0410872;12.25;0.03266573;0.025666885;12.332671;3.4608884e-06;9.387997e-06;0;0;1
1254256984;1254081832;1254085058;0;1.9380369;12.25;0.14256477;0.050093133;12.338231;6.589183e-05;3.6714297e-05;0;0;1
1254715504;1254543906;1254544005;0;1.9168987;12.25;0.17208719;0.033313874;12.343988;9.596251e-05;2.2918224e-05;0;0;1
1255237402;1255062713;1255065844;0;2.0410872;12.25;0.049613714;0.044004943;12.351576;7.971519e-06;1.6732803e-05;0;0;1
1255759396;1255581366;1255587730;0;2.1256409;12.25;-0.028504848;0.033495624;12.360246;2.629483e-06;1.8217243e-05;0;0;1
1256218214;1256043258;1256046630;0;2.1441383;12.25;-0.042808533;0.054903593;12.368562;5.926543e-06;4.63492e-05;0;0;1
1256740090;1256561873;1256568564;0;2.019948;12.25;0.095973015;0.03646997;12.378979;2.9762778e-05;2.5782889e-05;0;0;1
1257253270;1257080249;1257081405;0;2.1441383;12.25;-0.024914265;0.093598105;12.389687;2.0039913e-06;6.230058e-05;0;0;1
1257711936;1257539620;1257540305;0;1.9380369;12.25;0.18973637;0.12167314;12.399701;0.00011613148;7.225924e-05;0;0;1
1258233948;1258058288;1258062191;0;1.9380369;12.25;0.1977055;0.12680727;12.41158;0.00012597097;7.762996e-05;0;0;1
1258755640;1258577011;1258584078;0;1.8112059;12.25;0.33214617;0.16253944;12.423451;0.00035520268;0.000119554345;0;0;1
1259214507;1259039105;1259043025;0;2.0410872;12.25;0.112589836;0.1211234;12.433529;4.078157e-05;7.353583e-05;0;0;1
1259736455;1259557887;1259564864;0;2.1652756;12.25;-0.0012524128;0.11396998;12.444709;5.041622e-09;7.8480574e-05;0;0;1
1260249336;1260076751;1260077800;0;1.7715712;12.25;0.40820122;0.15760346;12.454556;0.0005351559;0.00013245824;0;0;1
1260717186;1260538407;1260545651;0;1.9168987;12.25;0.26406765;0.18890516;12.46352;0.00022379465;0.00015943404;0;0;1
1261230129;1261057031;1261058539;0;1.9380369;12.25;0.2378416;0.21868512;12.471538;0.00018143273;0.00018578263;0;0;1
1261751991;1261575613;1261580426;0;1.832344;12.25;0.34471583;0.21994555;12.479285;0.000380884;0.00020664342;0;0;1
1262210948;1262034859;1262039326;0;1.9168987;12.25;0.2566414;0.21700788;12.484893;0.0002110224;0.00018965294;0;0;1
1262732855;1262553388;1262561213;0;1.9988108;12.25;0.17861366;0.1974491;12.49065;0.00010216551;0.00017263801;0;0;1
1263245661;1263072239;1263074101;0;2.1045036;12.25;0.08060813;0.15949026;12.494659;2.0801433e-05;0.00012516133;0;0;1
1263713529;1263534427;1263542046;0;1.9591761;12.25;0.22192907;0.21051072;12.498558;0.00015762623;0.00018215957;0;0;1
1264226488;1264053104;1264054888;0;1.8534832;12.25;0.32265353;0.21856117;12.500959;0.00033311138;0.00018386022;0;0;1
1264748381;1264571969;1264576821;0;1.9988108;12.25;0.17837763;0.17432058;12.503418;0.00010179162;0.00012523218;0;0;1
1265207379;1265033646;1265035674;0;2.1256409;12.25;0.049951553;0.17039278;12.504721;7.981491e-06;0.00012367788;0;0;1
1265729153;1265552288;1265557560;0;2.1864147;12.25;-0.014487028;0.16447638;12.506165;6.712657e-07;0.0001509771;0;0;1
1266251056;1266071031;1266079447;0;2.0622263;12.25;0.12044859;0.13244985;12.507073;4.63989e-05;9.2473965e-05;0;0;1
1266763902;1266589572;1266592335;0;2.019948;12.25;0.15905595;0.15968159;12.506817;8.091202e-05;0.00010366066;0;0;1
1267222815;1267048839;1267051282;0;1.9776716;12.25;0.18933153;0.19132116;12.506586;0.000114648166;0.0001413141;0;0;1
1267744711;1267567438;1267573121;0;2.1256409;12.25;0.039102793;0.15543772;12.506612;4.8903044e-06;0.000103651175;0;0;1
1268266646;1268086245;1268095007;0;2.1652756;12.25;-0.0004081726;0.1175094;12.50639;5.3286325e-10;9.187842e-05;0;0;1
1268725439;1268548265;1268553907;0;1.7715712;12.25;0.39546776;0.15307309;12.505557;0.0005002408;0.00011707825;0;0;1
1269247393;1269067024;1269075840;0;1.9168987;12.25;0.24625897;0.14929156;12.505087;0.0001939802;0.0001193629;0;0;1
1269760250;1269585606;1269588681;0;1.9591761;12.25;0.17571044;0.20691384;12.503664;9.876835e-05;0.00017945848;0;0;1
1270228278;1270047634;1270056579;0;2.1045036;12.25;0.033812284;0.12858619;12.503348;3.6574863e-06;0.00010098735;0;0;1
1270741158;1270566470;1270569467;0;2.0833645;12.25;0.05004239;0.14214718;12.501833;8.0123955e-06;0.00010048793;0;0;1
1271262913;1271085204;1271091353;0;2.019948;12.25;0.10337782;0.15352607;12.500975;3.4195647e-05;0.0001237245;0;0;1
1271721804;1271544469;1271550299;0;1.8534832;12.25;0.26633835;0.16834822;12.499846;0.00022699835;0.00013805843;0;0;1
1272243674;1272063189;1272072138;0;1.8534832;12.25;0.24936533;0.19796164;12.498909;0.00019900319;0.0001738196;0;0;1
1272756589;1272582049;1272585073;0;1.8957596;12.25;0.20733523;0.14095953;12.4972725;0.0001375913;0.00010272521;0;0;1
1273224489;1273044172;1273052924;0;1.9776716;12.25;0.12231493;0.12592559;12.496755;4.788745e-05;7.236132e-05;0;0;1
1273737398;1273562856;1273565811;0;2.0410872;12.25;0.05185318;0.13250314;12.4951105;8.607373e-06;7.043644e-05;0;0;1
1274259318;1274081630;1274087697;0;2.2498312;12.25;-0.1589489;0.10124743;12.494188;8.088482e-05;5.8813017e-05;0;0;1
1274718241;1274543699;1274546596;0;1.9380369;12.25;0.15972781;0.10735539;12.493036;8.168703e-05;7.1762464e-05;0;0;1
1275240091;1275062268;1275068481;0;2.1045036;12.25;0.0020067692;0.0640281;12.49215;1.2894889e-08;4.4390545e-05;0;0;1
1275752982;1275580926;1275581368;0;2.1441383;12.25;-0.026643515;0.052803934;12.490616;2.2733127e-06;3.0751715e-05;0;0;1
