timestamp;armed;prearmed;ready_to_arm;lockdown;kill;termination;in_esc_calibration_mode
1315047023;1;0;1;0;0;0;0
1315552777;1;0;1;0;0;0;0
1316059080;1;0;1;0;0;0;0
1316564784;1;0;1;0;0;0;0
1317070780;1;0;1;0;0;0;0
1317576758;1;0;1;0;0;0;0
1318082759;1;0;1;0;0;0;0
1318589299;1;0;1;0;0;0;0
1319094757;1;0;1;0;0;0;0
1319600759;1;0;1;0;0;0;0
1320106759;1;0;1;0;0;0;0
1320612758;1;0;1;0;0;0;0
1321118917;1;0;1;0;0;0;0
1321624758;1;0;1;0;0;0;0
1322130857;1;0;1;0;0;0;0
1322636992;1;0;1;0;0;0;0
1323142776;1;0;1;0;0;0;0
1323649254;1;0;1;0;0;0;0
1324154757;1;0;1;0;0;0;0
1324661031;1;0;1;0;0;0;0
1325166770;1;0;1;0;0;0;0
1325672781;1;0;1;0;0;0;0
1326179290;1;0;1;0;0;0;0
1326685830;1;0;1;0;0;0;0
1327191759;1;0;1;0;0;0;0
1327698239;1;0;1;0;0;0;0
1328203759;1;0;1;0;0;0;0
1328709943;1;0;1;0;0;0;0
1329217425;1;0;1;0;0;0;0
1329722998;1;0;1;0;0;0;0
1330228778;1;0;1;0;0;0;0
1330734758;1;0;1;0;0;0;0
1331240758;1;0;1;0;0;0;0
1331747159;1;0;1;0;0;0;0
1332252779;1;0;1;0;0;0;0
1332758963;1;0;1;0;0;0;0
1333264758;1;0;1;0;0;0;0
1333770764;1;0;1;0;0;0;0
1334276758;1;0;1;0;0;0;0
1334782758;1;0;1;0;0;0;0
1335288758;1;0;1;0;0;0;0
1335794757;1;0;1;0;0;0;0
1336300779;1;0;1;0;0;0;0
1336806768;1;0;1;0;0;0;0
1337312834;1;0;1;0;0;0;0
1337818760;1;0;1;0;0;0;0
1338324773;1;0;1;0;0;0;0
1338830759;1;0;1;0;0;0;0
1339336815;1;0;1;0;0;0;0
1339842816;1;0;1;0;0;0;0
1340348951;1;0;1;0;0;0;0
1340854759;1;0;1;0;0;0;0
1341360757;1;0;1;0;0;0;0
1341866757;1;0;1;0;0;0;0
1342373575;1;0;1;0;0;0;0
1342880758;1;0;1;0;0;0;0
1343386777;1;0;1;0;0;0;0
1343892779;1;0;1;0;0;0;0
1344398839;1;0;1;0;0;0;0
1344904757;1;0;1;0;0;0;0
1345410758;1;0;1;0;0;0;0
1345916814;1;0;1;0;0;0;0
1346422778;1;0;1;0;0;0;0
1346928759;1;0;1;0;0;0;0
1347434758;1;0;1;0;0;0;0
1347940778;1;0;1;0;0;0;0
1348446894;1;0;1;0;0;0;0
1348952777;1;0;1;0;0;0;0
1349458872;1;0;1;0;0;0;0
1349964759;1;0;1;0;0;0;0
1350471373;1;0;1;0;0;0;0
1350976759;1;0;1;0;0;0;0
1351482866;1;0;1;0;0;0;0
1351988759;1;0;1;0;0;0;0
1352494759;1;0;1;0;0;0;0
1353000759;1;0;1;0;0;0;0
1353506777;1;0;1;0;0;0;0
1354013760;1;0;1;0;0;0;0
1354520811;1;0;1;0;0;0;0
1355026759;1;0;1;0;0;0;0
