timestamp;accel_device_id;gyro_device_id;accel_clipping[0];accel_clipping[1];accel_clipping[2];gyro_clipping[0];gyro_clipping[1];gyro_clipping[2];accel_error_count;gyro_error_count;accel_rate_hz;gyro_rate_hz;accel_raw_rate_hz;gyro_raw_rate_hz;accel_vibration_metric;gyro_vibration_metric;delta_angle_coning_metric;mean_accel[0];mean_accel[1];mean_accel[2];mean_gyro[0];mean_gyro[1];mean_gyro[2];var_accel[0];var_accel[1];var_accel[2];var_gyro[0];var_gyro[1];var_gyro[2];temperature_accel;temperature_gyro
1251480287;4259850;4325386;0;0;0;0;0;0;0;0;687.2796;666.8154;2061.8389;2000.4462;0.39041236;0.019117681;1.2902068e-09;6.9532113;-3.3251753;-6.015134;0.006854745;-0.00048374294;-0.003895677;0.4309292;0.06170055;0.734315;0.0004568906;0.0010627438;0.00034266882;36.5;nan
1252411572;4259850;4325386;0;0;0;0;0;0;0;0;687.27716;666.81537;2061.8315;2000.446;0.36632755;0.016490802;2.4116312e-10;6.949255;-3.316003;-6.041931;0.0004322813;-0.0012453815;0.0024341545;0.012485827;0.007610172;0.097149365;0.00022193219;0.0002658283;0.00017504024;36.0;nan
1253446360;4259850;4325386;0;0;0;0;0;0;0;0;687.27203;666.8153;2061.8162;2000.4459;2.829272;0.11961828;4.7516303e-07;4.588774;-3.4311047;-7.5542574;-0.91054887;-1.5152794;-0.24182016;4.840194;3.8024466;16.576605;0.07458145;0.03020593;0.013965555;36.0;nan
1254481121;4259850;4325386;0;0;0;0;0;0;0;0;687.2662;666.8153;2061.7986;2000.4458;4.03166;0.15266436;1.8084567e-08;-0.8488738;-0.14063968;-9.769602;0.14527221;0.037171036;-0.010503404;0.79826075;0.5785431;7.595997;0.0040553827;0.0139246825;0.0012263701;36.0;nan
1255412407;4259850;4325386;0;0;0;0;0;0;0;0;687.2623;666.81525;2061.787;2000.4457;3.1505406;0.16004556;1.3485112e-08;-0.15646616;-0.010970619;-9.7298565;-0.026950672;0.049655728;0.008522115;1.9804327;0.832806;25.431574;0.0036601631;0.02798521;0.0012503585;36.0;nan
1256447182;4259850;4325386;0;0;0;0;0;0;0;0;687.26263;666.8152;2061.7878;2000.4456;2.9295309;0.1327268;8.561679e-09;-0.1021526;-0.14410815;-9.740252;-0.003921408;-0.08838092;0.0052800057;0.775472;0.95379186;4.908591;0.0017918953;0.0075535364;0.00096697273;36.0;nan
1257481965;4259850;4325386;0;0;0;0;0;0;0;0;687.28357;666.8151;2061.8508;2000.4454;3.708144;0.11964445;8.399863e-09;-0.43846488;-0.014927235;-9.717267;-0.019874644;-0.08364126;0.0028355585;0.26717234;1.2239364;5.180184;0.001999289;0.0037984161;0.00068650785;36.0;nan
1258413313;4259850;4325386;0;0;0;0;0;0;0;0;687.28156;666.8147;2061.8447;2000.4442;3.1658113;0.11539445;3.559567e-08;-0.28109953;-0.11150461;-9.680938;0.12877862;0.0020533358;-0.02084213;1.430541;0.71556264;14.147725;0.0049527334;0.019786233;0.0011218801;36.0;nan
1259448131;4259850;4325386;0;0;0;0;0;0;0;0;687.2784;666.81464;2061.8352;2000.4441;3.3204868;0.109599054;7.2298456e-09;-0.31275243;-0.09873553;-9.77176;0.03681595;0.015289375;0.003772168;0.9072524;0.7904675;5.4952507;0.0014824951;0.0067671975;0.00062555424;36.5;nan
1260482866;4259850;4325386;0;0;0;0;0;0;0;0;687.2595;666.81464;2061.7786;2000.444;3.0075655;0.112168156;2.1181128e-08;-0.19459353;-0.16024292;-9.606841;-0.0899042;-0.10280573;-0.00039625753;1.1124177;1.00101;9.761455;0.002311442;0.012464497;0.0015296037;36.0;nan
1261414206;4259850;4325386;0;0;0;0;0;0;0;0;687.25665;666.815;2061.77;2000.445;3.0147514;0.11908228;1.4875293e-08;-0.20052844;0.0039566187;-9.638135;0.06160007;-0.092847824;0.044972684;1.0449289;0.6313949;8.9113035;0.0031490691;0.011652953;0.0010505907;36.0;nan
1262448877;4259850;4325386;0;0;0;0;0;0;0;0;687.2537;666.81494;2061.7615;2000.4448;3.8837142;0.1452502;1.7697417e-08;0.048918158;0.02967461;-9.64317;-0.033007756;0.06165153;-0.03577127;2.5086112;0.8346204;27.980768;0.0024633633;0.033404175;0.0010750807;36.0;nan
1263483739;4259850;4325386;0;0;0;0;0;0;0;0;687.25146;666.81494;2061.7544;2000.4447;3.5063279;0.13005875;7.933551e-09;-0.25268382;-0.14765368;-9.630402;0.011795101;-0.013143407;0.006010767;0.9284303;1.0435842;12.048326;0.0021376216;0.013410116;0.0009905266;36.5;nan
1264415005;4259850;4325386;0;0;0;0;0;0;0;0;687.26276;666.8149;2061.7883;2000.4446;3.2496254;0.11399329;9.041151e-09;-0.09387969;0.11456199;-9.766905;-0.063684285;0.002423862;0.011537791;1.1097885;1.4250973;6.6378193;0.002870079;0.00903966;0.000584396;36.0;nan
1265449719;4259850;4325386;0;0;0;0;0;0;0;0;687.2608;666.8148;2061.7827;2000.4445;3.636401;0.1317043;1.1571859e-08;-0.28002045;-0.23254105;-9.778415;0.005321176;0.060236327;0.0003345032;2.4344625;0.7922143;14.035857;0.0028264588;0.008773633;0.0019054906;36.0;nan
1266484521;4259850;4325386;0;0;0;0;0;0;0;0;687.25836;666.8148;2061.775;2000.4445;4.148543;0.16145176;2.713579e-08;-0.2965663;0.23326045;-9.694966;0.04874485;-0.033429746;0.024192307;2.6311786;1.0785989;19.851051;0.005251966;0.026365144;0.0021299045;36.5;nan
1267415812;4259850;4325386;0;0;0;0;0;0;0;0;687.25507;666.81476;2061.7651;2000.4443;3.3561125;0.14872454;8.311717e-09;-0.23631783;-0.33055723;-9.789565;-0.03276074;-0.035493374;-0.011810539;0.9991842;0.8457253;4.8318915;0.0028154454;0.009667236;0.0013404469;36.0;nan
1268450579;4259850;4325386;0;0;0;0;0;0;0;0;687.2431;666.81476;2061.7292;2000.4442;2.6554315;0.10178268;7.835134e-09;-0.23110229;-0.18578106;-9.733993;0.023595348;-0.0573596;-0.011450306;1.2272727;0.619796;5.519823;0.0033190423;0.009334306;0.00090135337;36.0;nan
1269485360;4259850;4325386;0;0;0;0;0;0;0;0;687.2431;666.8147;2061.7295;2000.4441;3.51669;0.12922882;1.5504488e-08;-0.168336;-0.2206712;-9.644609;-0.05862042;0.002284914;-0.006216615;1.7837561;1.1236669;12.889609;0.0043436084;0.015689561;0.001401425;36.0;nan
1270416639;4259850;4325386;0;0;0;0;0;0;0;0;687.2415;666.8147;2061.7246;2000.4441;3.18716;0.11477726;6.548591e-09;-0.23092245;0.09657738;-9.661335;-0.009211706;-0.020142244;0.008743402;0.751549;0.7901357;3.7692733;0.0014560551;0.007137187;0.0012168122;36.0;nan
1271451428;4259850;4325386;0;0;0;0;0;0;0;0;687.24084;666.81464;2061.7227;2000.444;3.719725;0.11924004;2.2020094e-08;-0.09064247;-0.03920645;-9.636156;0.10787474;0.050592337;0.010158608;1.4061333;0.8639392;12.032936;0.0028053096;0.0128044775;0.00071150187;36.5;nan
1272486231;4259850;4325386;0;0;0;0;0;0;0;0;687.2382;666.81464;2061.7146;2000.444;3.5983596;0.120587505;1.5514049e-08;-0.21779367;-0.37192184;-9.663134;-0.047237013;-0.09861672;0.027599096;1.5880531;0.8364985;7.3300886;0.0021844339;0.011469496;0.0017963581;36.0;nan
1273417540;4259850;4325386;0;0;0;0;0;0;0;0;687.24646;666.8143;2061.7395;2000.4429;2.967388;0.12818567;2.9676217e-08;-0.144956;-0.005215546;-9.756653;0.12260833;0.009664571;0.027949037;1.6201841;0.78782433;14.287585;0.003607696;0.020415695;0.0009980911;36.0;nan
1274452383;4259850;4325386;0;0;0;0;0;0;0;0;687.2457;666.8143;2061.7373;2000.4427;4.1529145;0.13837829;8.807763e-09;-0.289912;-0.09675722;-9.672665;-0.019262243;0.02610155;-0.0043897126;2.0476727;0.41518718;14.841553;0.0016838305;0.01756004;0.0008834399;36.0;nan
1275487089;4259850;4325386;0;0;0;0;0;0;0;0;687.24524;666.8143;2061.7356;2000.4427;3.1731992;0.12629084;1.6907366e-08;-0.38415137;-0.13128768;-9.728058;0.047772218;-0.1119917;-0.06556779;0.9908867;0.5676267;9.610721;0.0041178665;0.014160193;0.00090877555;36.0;nan
1276418338;4259850;4325386;0;0;0;0;0;0;0;0;687.24396;666.8145;2061.7317;2000.4437;3.2205424;0.10857505;1.0446039e-08;-0.023739696;0.012589237;-9.739208;0.07351868;-0.022149265;-0.0020687748;0.64446074;1.1233655;6.6117806;0.0025303902;0.008544666;0.00077186717;36.0;nan
1277453108;4259850;4325386;0;0;0;0;0;0;0;0;687.2445;666.8145;2061.7336;2000.4437;3.3490474;0.11995214;3.9627405e-08;-0.28469643;-0.08362846;-9.828951;-0.178774;-0.078870736;0.01940119;1.6618283;0.5769793;17.36492;0.00146669;0.017545521;0.0011129935;36.0;nan
1278487890;4259850;4325386;0;0;0;0;0;0;0;0;687.2445;666.81274;2061.7336;2000.4382;3.175042;0.10985651;2.5438828e-08;-0.20646337;0.09711691;-9.703419;-0.19936912;-0.054441698;0.023631372;0.2061222;0.9281115;5.8032966;0.0042640464;0.0050672614;0.0008533182;36.0;nan
1279419162;4259850;4325386;0;0;0;0;0;0;0;0;687.2355;666.8138;2061.7065;2000.4414;3.010161;0.10932178;4.555706e-09;-0.1656383;-0.070319846;-9.721224;-0.00011321611;-0.017589727;0.0076987226;1.1069462;1.1193794;4.956264;0.0014016433;0.0062953695;0.00078605406;36.0;nan
1280453929;4259850;4325386;0;0;0;0;0;0;0;0;687.23517;666.81396;2061.7056;2000.4419;3.5483198;0.11920536;1.0794714e-08;-0.22300923;0.21257813;-9.83147;-0.020270899;-0.0035714656;0.016009843;1.4247007;1.4196894;10.721991;0.0032232832;0.011361488;0.0012866894;36.0;nan
1281488749;4259850;4325386;0;0;0;0;0;0;0;0;687.24225;666.814;2061.7268;2000.4421;3.096788;0.10330641;8.8864756e-09;-0.16635269;-0.07253545;-9.750786;0.023641665;-0.0070091314;0.033306237;0.5309205;0.83076525;4.4952893;0.0018677146;0.006296727;0.000903364;36.0;nan
1282424508;4259850;4325386;0;0;0;0;0;0;0;0;687.24097;666.8142;2061.723;2000.4426;4.5328035;0.12380476;1.987028e-08;-0.22822475;0.23595813;-9.732374;0.009633696;0.06168241;0.04438087;1.9807973;1.7570792;15.010777;0.0040611955;0.016256897;0.0023753545;36.0;nan
1283459265;4259850;4325386;0;0;0;0;0;0;0;0;687.2404;666.81433;2061.7214;2000.443;3.3822484;0.11287294;2.297617e-08;-0.15484753;-0.06096784;-9.755034;-0.0930897;-0.08573577;0.019102711;1.3670096;1.0165015;7.6840544;0.0023620971;0.011960243;0.000755237;36.0;nan
1284494049;4259850;4325386;0;0;0;0;0;0;0;0;687.2384;666.8145;2061.7153;2000.4436;3.78923;0.1261499;1.8969926e-08;-0.3098749;-0.26797074;-9.704858;0.08630185;-0.06628826;-0.029240735;1.5790998;0.48466405;12.171704;0.005489892;0.02013454;0.001309493;36.0;nan
1285425322;4259850;4325386;0;0;0;0;0;0;0;0;687.23627;666.8146;2061.7087;2000.4437;4.0755844;0.12876868;5.696644e-09;-0.111144915;-0.12948923;-9.715109;-0.009268315;-0.0050844504;-0.006952523;1.8894126;0.9789355;9.075384;0.0013383164;0.014148515;0.00087614695;36.0;nan
