timestamp;timestamp_sample;device_id;x;y;z;temperature;error_count;clip_counter[0];clip_counter[1];clip_counter[2];samples
1251573559;1251573459;2490378;6.5467052;-3.1359854;-6.5881248;35.93599;0;0;0;0;10
1252570594;1252570496;2490378;6.7170525;-3.099713;-7.9112806;35.827293;0;0;0;0;10
1253572582;1253572482;2490378;-0.650744;3.1565754;-7.9012847;35.905796;0;0;0;0;10
1254573345;1254573230;2490378;-0.48147398;-1.1542447;-10.302011;35.845413;0;0;0;0;10
1255570370;1255570268;2490378;1.4870387;-0.33063927;-12.429499;35.875603;0;0;0;0;10
1256571116;1256571016;2490378;0.27964276;-0.30310595;-13.0215845;35.863525;0;0;0;0;10
1257573100;1257573002;2490378;-0.48937485;0.16783354;-6.5622077;35.809177;0;0;0;0;10
1258573852;1258573751;2490378;-1.6381726;-1.2598888;-6.6234994;35.960144;0;0;0;0;10
1259570888;1259570790;2490378;0.36607343;2.5177426;-14.64198;35.9843;0;0;0;0;10
1260571637;1260571539;2490378;-1.5400105;-1.9054254;-1.8895639;35.899757;0;0;0;0;10
1261573623;1261573525;2490378;-0.41874588;0.2837129;-11.9025345;35.83937;0;0;0;0;10
1262570662;1262570564;2490378;1.7441759;0.6861782;-12.625823;35.809177;0;0;0;0;10
1263571419;1263571313;2490378;0.5330092;-1.9410392;-5.1062336;35.81522;0;0;0;0;10
1264572163;1264572063;2490378;0.3524265;0.96510273;-7.848912;35.954105;0;0;0;0;10
1265574150;1265574049;2490378;-0.5284003;0.25689784;-9.380004;35.905796;0;0;0;0;10
1266571185;1266571087;2490378;0.5472547;-0.6142923;-5.9185863;36.050724;0;0;0;0;10
1267571937;1267571836;2490378;0.36547488;-1.6887501;-9.271127;35.851448;0;0;0;0;10
1268572685;1268572585;2490378;-0.9660604;-0.6210559;-9.453266;35.942028;0;0;0;0;10
1269570960;1269570860;2490378;-0.098581254;-0.9746795;-8.025603;35.827293;0;0;0;0;10
1270571709;1270571608;2490378;-0.99886096;-0.24726118;-3.8951268;35.88164;0;0;0;0;10
1271572456;1271572357;2490378;-0.4902128;1.3128605;-9.2787285;35.917873;0;0;0;0;10
1272573242;1272573105;2490378;-1.2229582;-0.24588452;-11.608287;35.772945;0;0;0;0;10
1273571479;1273571378;2490378;-0.6368577;1.2548012;-8.997889;35.821255;0;0;0;0;10
1274572225;1274572126;2490378;0.5073912;1.3670293;-8.86118;35.71256;0;0;0;0;10
1275572974;1275572873;2490378;-0.6514623;0.4735731;-11.580275;35.89372;0;0;0;0;10
1276571247;1276571146;2490378;-1.061589;0.22840685;-10.7925825;35.845413;0;0;0;0;10
1277571993;1277571894;2490378;0.9160216;1.2282255;-12.312901;35.79106;0;0;0;0;10
1278572739;1278572638;2490378;-2.1268291;0.9105149;-6.5638237;35.730675;0;0;0;0;10
1279573483;1279573384;2490378;-0.056084175;0.4724957;-6.7985153;35.70048;0;0;0;0;10
1280571758;1280571657;2490378;-0.11252748;-0.9167398;-12.145546;35.658215;0;0;0;0;10
1281572499;1281572400;2490378;-1.8732234;-0.9003994;-7.6874228;35.754833;0;0;0;0;10
1282573258;1282573144;2490378;-0.9306262;0.5521029;-15.077485;35.694447;0;0;0;0;10
1283570358;1283570177;2490378;-0.2573767;-0.6472724;-5.330391;35.7186;0;0;0;0;10
1284572255;1284572157;2490378;1.1647792;-2.2278047;-11.102392;35.688408;0;0;0;0;10
1285572999;1285572900;2490378;-1.9096751;-0.005686229;-7.284359;35.658215;0;0;0;0;10
1286573745;1286573643;2490378;0.34596214;-0.93445694;-10.573034;35.597828;0;0;0;0;10
1287570772;1287570673;2490378;-1.2231977;0.4177882;-16.711529;35.857487;0;0;0;0;10
1288572751;1288572652;2490378;-0.80086046;0.43604398;-5.4448338;35.670288;0;0;0;0;10
1289573495;1289573393;2490378;0.5815516;1.2947843;-11.138066;35.688408;0;0;0;0;10
1290570520;1290570422;2490378;1.4920665;0.6859388;-16.015533;35.62802;0;0;0;0;10
1291571262;1291571162;2490378;1.1006145;0.4141969;-15.977705;35.45894;0;0;0;0;10
1292573237;1292573138;2490378;0.818817;-0.14077906;-11.307336;35.53744;0;0;0;0;10
1293574015;1293573877;2490378;-0.3980959;-0.5096058;-5.0360236;35.567635;0;0;0;0;10
1294571007;1294570904;2490378;-0.19183542;0.7957728;-4.951748;35.525364;0;0;0;0;10
1295571749;1295571642;2490378;0.34620157;1.148738;-14.248134;35.50121;0;0;0;0;10
1296573715;1296573616;2490378;0.93685114;1.2035652;-11.414117;35.416668;0;0;0;0;10
1297570745;1297570642;2490378;1.0570401;2.0128653;-7.9286385;35.507248;0;0;0;0;10
