timestamp;timestamp_sample;information_event_changes;gps_checks_passed;reset_vel_to_gps;reset_vel_to_flow;reset_vel_to_vision;reset_vel_to_zero;reset_pos_to_last_known;reset_pos_to_gps;reset_pos_to_vision;starting_gps_fusion;starting_vision_pos_fusion;starting_vision_vel_fusion;starting_vision_yaw_fusion;yaw_aligned_to_imu_gps;reset_hgt_to_baro;reset_hgt_to_gps;reset_hgt_to_rng;reset_hgt_to_ev
1271671761;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1272681279;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1273690632;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1274700598;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1275709393;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1276718828;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1277728258;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1278737580;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1279747017;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1280756395;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1281765856;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1282775207;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1283785020;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1284794087;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1285804247;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1286816500;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1287822532;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1288831644;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1289841386;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1290850439;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1291860099;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1292869207;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1293879054;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1294888049;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1295897797;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1296907382;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1297916384;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1298929330;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1299935025;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1300944435;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1301953765;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1302963191;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1303972582;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1304981954;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1305991341;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1307000749;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1308010693;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1309019603;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1310029037;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1311038438;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1312047716;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1313057086;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1314066691;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1315075916;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1316085207;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1317094661;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1318104012;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1319113388;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1320122876;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1321132228;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1322141749;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1323154633;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1324160266;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1325169966;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1326179073;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1327188402;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1328197775;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1329207194;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1330216530;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1331225942;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1332235401;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1333244906;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1334254152;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1335263773;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1336273209;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1337282524;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1338291511;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1339301127;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1340310349;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1341319910;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1342329005;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1343338751;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1344347732;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1345357420;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1346366545;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1347376674;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1348388887;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1349394573;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1350403996;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1351413301;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1352422715;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1353432096;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1354441467;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1355450771;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
