timestamp;timestamp_sample;time_last_fuse;device_id;observation[0];observation[1];observation[2];observation_variance[0];observation_variance[1];observation_variance[2];innovation[0];innovation[1];innovation[2];innovation_filtered[0];innovation_filtered[1];innovation_filtered[2];innovation_variance[0];innovation_variance[1];innovation_variance[2];test_ratio[0];test_ratio[1];test_ratio[2];test_ratio_filtered[0];test_ratio_filtered[1];test_ratio_filtered[2];estimator_instance;innovation_rejected;fused
1251137500;1250944728;1250948765;0;-0.026152095;-0.03290066;-0.32980254;0.0025000002;0.0025000002;0.0025000002;0.00894399;-0.0025021136;-0.007297635;0.00023487616;-0.00033340204;-0.0017318215;0.002507587;0.002513224;0.0025035897;0.0035445746;0.00027223036;0.0023620573;0.00047247313;-0.00015549008;-0.0011031823;1;0;1
1251662119;1251467952;1251473261;0;-0.025001362;-0.03079052;-0.32543743;0.0025000002;0.0025000002;0.0025000002;0.0077010337;-0.004893625;-0.011615694;0.004000582;-0.0026116555;-0.008484834;0.0025075192;0.0025131875;0.0025035557;0.0026279148;0.0010510676;0.0059872763;0.0013823028;-0.0006257723;-0.00621094;1;0;1
1252186448;1251991185;1251997757;0;-0.029009962;-0.031620637;-0.32628712;0.0025000002;0.0025000002;0.0025000002;0.011640888;-0.0042405054;-0.010721862;0.0060108285;-0.0030747273;-0.009195588;0.0025075227;0.0025131903;0.002503529;0.0060046106;0.0007849578;0.005099697;0.0021709;-0.0006239439;-0.0051153717;1;0;1
1252711010;1252514404;1252522253;0;-0.02279064;-0.034746677;-0.33079076;0.0025000002;0.0025000002;0.0025000002;0.0051277597;-0.0015042201;-0.0061810613;0.0059740283;-0.003539006;-0.009878926;0.0025074445;0.0025131607;0.0025034854;0.001165149;9.846793e-05;0.001694991;0.002029449;-0.0007745537;-0.00515566;1;0;1
1253156356;1252962866;1252967579;0;-0.04019256;-0.07514722;-0.33062845;0.0025000002;0.0025000002;0.0025000002;-0.005258411;-0.0101889;-0.008336604;0.003195566;-0.0053680316;-0.008705413;0.0025079113;0.002515186;0.0025048552;0.0012250516;0.004596148;0.0030847848;0.0010409616;-0.0017689591;-0.0046536983;1;0;1
1253681379;1253485728;1253492075;0;-0.17661728;-0.13356884;-0.27995306;0.0025000002;0.0025000002;0.0025000002;-0.05407264;-0.015784308;0.041304484;-0.019073581;-0.014554829;0.011388032;0.0025775987;0.0025201126;0.002513308;0.1260368;0.011011786;0.0740146;-0.033517875;-0.012077511;0.020078707;1;0;1
1254205387;1254008827;1254016571;0;-0.25806752;-0.092807055;-0.21554862;0.0025000002;0.0025000002;0.0025000002;-0.034447055;-0.020313136;0.0673285;-0.031617135;-0.01909619;0.050222225;0.0025872085;0.0025199496;0.0025127355;0.050960097;0.018120728;0.20086934;-0.054439623;-0.0178653;0.1597193;1;0;1
1254650704;1254457178;1254461898;0;-0.26258704;-0.08167151;-0.20625961;0.0025000002;0.0025000002;0.0025000002;-0.030329958;-0.020848617;0.06930423;-0.03166943;-0.019377235;0.060972508;0.0025767784;0.0025196138;0.0025135975;0.039666515;0.019114697;0.21306048;-0.048169266;-0.017362172;0.18939091;1;0;1
1255175162;1254980097;1254986394;0;-0.25592986;-0.084029056;-0.21183503;0.0025000002;0.0025000002;0.0025000002;-0.025093876;-0.015901603;0.06006992;-0.027740154;-0.017629199;0.06280311;0.0025639173;0.0025189626;0.0025121707;0.027289083;0.011141979;0.16000879;-0.0355314;-0.014125134;0.18421446;1;0;1
1255699633;1255503184;1255510891;0;-0.2544772;-0.08189931;-0.21888447;0.0025000002;0.0025000002;0.0025000002;-0.019417401;-0.013795964;0.05920157;-0.023388477;-0.015383399;0.061991062;0.002554647;0.002518497;0.0025114354;0.016398676;0.008395472;0.15535975;-0.025092203;-0.010742067;0.17394334;1;0;1
1256144945;1255951423;1255956218;0;-0.25502405;-0.08295578;-0.21858814;0.0025000002;0.0025000002;0.0025000002;-0.016616158;-0.0121947825;0.057869628;-0.019660657;-0.013720251;0.060209487;0.002549117;0.002518136;0.0025112052;0.012034525;0.0065638805;0.14840555;-0.017896432;-0.0085335625;0.16226102;1;0;1
1256669489;1256474353;1256480714;0;-0.25579247;-0.085063845;-0.22592993;0.0025000002;0.0025000002;0.0025000002;-0.013902023;-0.010338947;0.064453825;-0.016625198;-0.011735212;0.058577295;0.0025437248;0.0025177249;0.0025109774;0.008441962;0.004720829;0.18401198;-0.012717247;-0.0062875017;0.15302752;1;0;1
