timestamp;timestamp_sample;ref_timestamp;ref_lat;ref_lon;x;y;z;delta_xy[0];delta_xy[1];delta_z;vx;vy;vz;z_deriv;delta_vxy[0];delta_vxy[1];delta_vz;ax;ay;az;heading;heading_var;unaided_heading;delta_heading;tilt_var;ref_alt;dist_bottom;dist_bottom_var;delta_dist_bottom;eph;epv;evh;evv;vxy_max;vz_max;hagl_min;hagl_max_z;hagl_max_xy;xy_valid;z_valid;v_xy_valid;v_z_valid;xy_reset_counter;z_reset_counter;vxy_reset_counter;vz_reset_counter;heading_reset_counter;heading_good_for_control;xy_global;z_global;dist_bottom_valid;dist_bottom_reset_counter;dist_bottom_sensor_bitfield;dead_reckoning
1251137483;1251136792;0;nan;nan;-580.75183;57.04447;2.04556;0.0;0.0;0.0;-0.0017576226;-0.0016046817;-0.00754332;0.0036901212;-1.6104863;-0.2326235;0.00012045296;-0.0010433076;9.4675315e-06;0.0005732442;-2.361739;0.0021398668;2.6245832;0.12211791;0.00010505693;nan;0.00999999;1e-04;0.0;0.014352031;0.27489474;0.041418858;0.057443492;inf;inf;inf;inf;inf;0;1;0;1;18;1;18;1;3;0;0;0;0;1;0;1
1251635759;1251631599;0;nan;nan;-580.75183;57.044422;2.0470073;0.0;0.0;0.0;-0.0011846088;-0.0017848038;-0.007016956;0.0035168678;-1.6104863;-0.2326235;0.00012045296;0.03580643;-0.053571142;0.0071211113;-2.362439;0.0021368111;2.6234262;0.12211791;0.00010391161;nan;0.00999999;1e-04;0.0;0.010880223;0.2753674;0.035478707;0.058296386;inf;inf;inf;inf;inf;0;1;0;1;18;1;18;1;3;0;0;0;0;1;0;1
1252126930;1252126407;0;nan;nan;-580.75165;57.044193;2.047033;0.0;0.0;0.0;-0.0016530087;-0.0020956574;-0.007168415;0.001551684;-1.6104863;-0.2326235;0.00012045296;-0.13657854;0.09073523;0.021744844;-2.362561;0.002132809;2.6228771;0.12211791;0.00010398205;nan;0.00999999;1e-04;0.0;0.012871264;0.2745117;0.039063938;0.05685993;inf;inf;inf;inf;inf;0;1;0;1;18;1;18;1;3;0;0;0;0;1;0;1
1252631761;1252631110;0;nan;nan;-580.7516;57.043987;2.0452025;0.0;0.0;0.0;-0.004233737;-0.0059600705;-0.0051112664;0.0012560436;-1.6104863;-0.2326235;0.00012045296;-0.47712666;-0.037613798;0.37318623;-2.371401;0.002129064;2.6136904;0.12211791;0.00010415954;nan;0.00999999;1e-04;0.0;0.015645424;0.27520886;0.043269698;0.05783807;inf;inf;inf;inf;inf;0;1;0;1;18;1;18;1;3;0;0;0;0;1;0;1
1253136391;1253135814;0;nan;nan;-580.76355;57.028675;2.0447981;0.0;0.0;0.0;-0.083927386;-0.05738834;-0.013970485;-0.007052842;-1.6104863;-0.2326235;0.00012045296;-0.6714052;0.4948356;0.07515359;-2.7404926;0.0021282854;2.244166;0.12211791;0.00010567619;nan;0.009829521;0.09803471;0.0;0.028044078;0.27844396;0.056752585;0.06103044;inf;inf;inf;inf;inf;0;1;0;1;18;1;18;1;3;0;0;0;0;1;0;1
1253631269;1253630622;0;nan;nan;-580.83484;57.052185;2.0449347;0.0;0.0;0.0;-0.16589394;0.055606306;0.052341882;0.057798885;-1.6104863;-0.2326235;0.00012045296;0.9311635;-0.61131936;0.5518306;-3.1278367;0.0019558547;1.8578672;0.12211791;0.00010851647;nan;0.018806934;0.22046728;0.0;0.058026385;0.28620064;0.08148347;0.06602918;inf;inf;inf;inf;inf;0;1;0;1;18;1;18;1;3;0;0;0;0;1;0;1
1254135735;1254135325;0;nan;nan;-580.832;57.05446;2.036327;0.0;0.0;0.0;-0.013856959;0.02895846;-0.0010072208;-0.001592764;-1.6104863;-0.2326235;0.00012045296;-0.24958855;0.94508016;0.6413868;3.1327066;0.001624123;1.8573165;0.12211791;0.000111443645;nan;0.018426418;0.34535363;0.0;0.10153445;0.29508343;0.11254081;0.07038332;inf;inf;inf;inf;inf;0;1;0;1;18;1;18;1;3;0;0;0;0;1;0;1
1254630540;1254630133;0;nan;nan;-580.8126;57.05242;2.029676;0.0;0.0;0.0;0.017663758;-0.0072420444;-0.012875355;-0.0151075255;-1.6104863;-0.2326235;0.00012045296;-0.16960002;-0.63148206;-0.26418093;3.1061242;0.0014267837;1.8574433;0.12211791;0.00011453508;nan;0.024545908;0.4677718;0.0;0.15957941;0.3050266;0.14648491;0.07476276;inf;inf;inf;inf;inf;0;1;0;1;18;1;18;1;3;0;0;0;0;1;0;1
1255139005;1255134837;0;nan;nan;-580.77515;57.04994;2.023071;0.0;0.0;0.0;0.020523164;-0.0089829555;-0.010191151;-0.012661061;-1.6104863;-0.2326235;0.00012045296;0.16980043;0.10288948;-0.04789092;3.0875263;0.0012635429;1.8576324;0.12211791;0.00011793859;nan;0.032435656;0.59263855;0.0;0.23639785;0.31663603;0.18359253;0.07934814;inf;inf;inf;inf;inf;0;1;0;1;18;1;18;1;3;0;0;0;0;1;0;1
1255630145;1255629645;0;nan;nan;-580.722;57.047432;2.0189478;0.0;0.0;0.0;0.02679334;-0.018274194;-0.010109029;-0.011571064;-1.6104863;-0.2326235;0.00012045296;-0.5829982;0.051209543;0.32302186;3.0775883;0.0011472185;1.8600428;0.12211791;0.00012153026;nan;0.03676963;0.7150578;0.0;0.33014548;0.33027253;0.22175519;0.08395965;inf;inf;inf;inf;inf;0;1;0;1;18;1;18;1;3;0;0;0;0;1;0;1
1256134759;1256134348;0;nan;nan;-580.6494;57.04484;2.0166845;0.0;0.0;0.0;0.055184048;-0.017010195;-0.006627181;-0.007565646;-1.6104863;-0.2326235;0.00012045296;-0.18941744;0.33208904;0.11057583;3.0666656;0.0010725214;1.8579233;0.12211791;0.00012545548;nan;0.040444136;0.8399271;0.0;0.44545296;0.34390587;0.2621855;0.08848301;inf;inf;inf;inf;inf;0;1;0;1;18;1;18;1;3;0;0;0;0;1;0;1
1256629593;1256629156;0;nan;nan;-580.5582;57.044075;2.0185125;0.0;0.0;0.0;0.07510141;-0.0064922147;0.0009145026;0.0018253296;-1.6104863;-0.2326235;0.00012045296;0.015716981;0.28842962;-0.28523326;3.061802;0.0010036657;1.8592768;0.12211791;0.00012955886;nan;0.034974813;0.9623518;0.0;0.57834023;0.35936633;0.3031035;0.09293598;inf;inf;inf;inf;inf;0;1;0;1;18;1;18;1;3;0;0;0;0;1;0;1
