timestamp;timestamp_last_signal;rssi;rssi_dbm;rc_lost_frame_count;rc_total_frame_count;rc_ppm_frame_length;values[0];values[1];values[2];values[3];values[4];values[5];values[6];values[7];values[8];values[9];values[10];values[11];values[12];values[13];values[14];values[15];values[16];values[17];channel_count;rc_failsafe;rc_lost;input_source;link_quality
1321310441;1321309880;41;nan;0;33360;0;1495;1497;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1321805323;1321804761;41;nan;0;33415;0;1495;1496;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1322300210;1322299640;41;nan;0;33470;0;1495;1497;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1322817577;1322817013;41;nan;0;33528;0;1495;1496;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1323312463;1323311903;41;nan;0;33583;0;1495;1496;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1323807340;1323806779;41;nan;0;33638;0;1495;1496;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1324302222;1324301660;41;nan;0;33693;0;1495;1497;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1324819599;1324819037;41;nan;0;33750;0;1495;1496;1340;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1325314472;1325313912;41;nan;0;33805;0;1495;1497;1340;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1325809370;1325808790;41;nan;0;33860;0;1495;1496;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1326304242;1326303683;41;nan;0;33915;0;1495;1496;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1326821608;1326821049;41;nan;0;33973;0;1495;1497;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1327316497;1327315937;41;nan;0;34028;0;1495;1496;1340;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1327811421;1327810857;41;nan;0;34083;0;1495;1497;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1328306240;1328305681;41;nan;0;34138;0;1495;1497;1340;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1328801125;1328800565;41;nan;0;34192;0;1495;1496;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1329318512;1329317953;41;nan;0;34250;0;1495;1496;1340;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1329813383;1329812822;41;nan;0;34305;0;1495;1497;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1330308256;1330307698;41;nan;0;34360;0;1495;1497;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1330803146;1330802586;41;nan;0;34415;0;1495;1496;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1331320513;1331319953;41;nan;0;34472;0;1495;1497;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1331815452;1331814892;41;nan;0;34527;0;1495;1497;1340;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1332310274;1332309714;41;nan;0;34582;0;1495;1497;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1332805160;1332804602;41;nan;0;34637;0;1495;1496;1340;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1333300056;1333299497;41;nan;0;34692;0;1495;1496;1340;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1333817397;1333816838;41;nan;0;34750;0;1495;1496;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1334312321;1334311761;41;nan;0;34805;0;1495;1497;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1334814169;1334813611;41;nan;0;34861;0;1495;1496;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1335302037;1335301477;41;nan;0;34915;0;1495;1496;1340;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1335796931;1335796363;41;nan;0;34970;0;1495;1497;1340;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1336314306;1336313747;41;nan;0;35027;0;1495;1496;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1336809207;1336808636;41;nan;0;35082;0;1495;1496;1340;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1337304107;1337303547;41;nan;0;35137;0;1495;1496;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1337821416;1337820855;41;nan;0;35195;0;1495;1496;1340;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1338316296;1338315733;41;nan;0;35250;0;1495;1497;1340;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1338811174;1338810613;41;nan;0;35305;0;1495;1497;1340;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1339306039;1339305480;41;nan;0;35360;0;1495;1496;1340;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1339800929;1339800362;41;nan;0;35415;0;1495;1497;1340;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1340318375;1340317816;41;nan;0;35472;0;1495;1496;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1340813177;1340812618;41;nan;0;35527;0;1495;1496;1340;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1341308079;1341307518;41;nan;0;35582;0;1495;1496;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1341802991;1341802415;41;nan;0;35637;0;1495;1496;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1342320300;1342319740;41;nan;0;35695;0;1495;1496;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1342815175;1342814614;41;nan;0;35750;0;1495;1496;1340;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1343310058;1343309499;41;nan;0;35805;0;1495;1496;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1343804922;1343804362;41;nan;0;35860;0;1495;1496;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1344299804;1344299243;41;nan;0;35915;0;1495;1496;1340;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1344817178;1344816619;41;nan;0;35972;0;1495;1496;1340;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1345312109;1345311504;41;nan;0;36027;0;1495;1497;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1345806972;1345806407;41;nan;0;36082;0;1495;1496;1340;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1346301808;1346301235;41;nan;0;36137;0;1495;1496;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1346819171;1346818610;41;nan;0;36195;0;1495;1496;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1347314037;1347313479;41;nan;0;36250;0;1495;1496;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1347808932;1347808372;41;nan;0;36305;0;1495;1497;1340;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1348303801;1348303235;41;nan;0;36360;0;1495;1497;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1348821165;1348820604;41;nan;0;36417;0;1495;1496;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1349316059;1349315499;41;nan;0;36472;0;1495;1496;1340;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1349810914;1349810353;41;nan;0;36527;0;1495;1497;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1350305790;1350305227;41;nan;0;36582;0;1495;1497;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1350800659;1350800097;41;nan;0;36637;0;1495;1497;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1351318032;1351317471;41;nan;0;36695;0;1495;1496;1340;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1351812927;1351812342;41;nan;0;36750;0;1495;1496;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1352307845;1352307256;41;nan;0;36805;0;1495;1497;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1352802645;1352802087;41;nan;0;36860;0;1495;1496;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1353320021;1353319460;41;nan;0;36917;0;1495;1497;1340;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1353814927;1353814363;41;nan;0;36972;0;1495;1496;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1354309767;1354309207;41;nan;0;37027;0;1495;1496;1340;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1354804645;1354804085;41;nan;0;37082;0;1495;1496;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1355322115;1355321555;41;nan;0;37139;0;1495;1496;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1355816885;1355816323;41;nan;0;37194;0;1495;1496;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1356311774;1356311214;41;nan;0;37249;0;1495;1496;1340;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1356806675;1356806116;41;nan;0;37304;0;1495;1497;1340;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1357301562;1357301002;41;nan;0;37359;0;1495;1496;1340;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1357818864;1357818305;41;nan;0;37417;0;1495;1496;1340;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1358313769;1358313210;41;nan;0;37472;0;1495;1497;1340;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1358808609;1358808050;41;nan;0;37527;0;1495;1496;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1359303484;1359302925;41;nan;0;37582;0;1495;1496;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1359820944;1359820385;41;nan;0;37639;0;1495;1496;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1360315752;1360315181;41;nan;0;37694;0;1495;1496;1340;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1360810630;1360810068;41;nan;0;37749;0;1495;1497;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1361305480;1361304921;41;nan;0;37804;0;1495;1496;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1361800352;1361799793;41;nan;0;37859;0;1495;1496;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1362317715;1362317155;41;nan;0;37917;0;1495;1496;1340;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1362812592;1362812031;41;nan;0;37972;0;1495;1497;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1363307482;1363306923;41;nan;0;38027;0;1495;1496;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1363802318;1363801759;41;nan;0;38082;0;1495;1496;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1364319734;1364319172;41;nan;0;38139;0;1495;1496;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1364814578;1364814019;41;nan;0;38194;0;1495;1496;1340;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
1365309456;1365308897;41;nan;0;38249;0;1495;1496;1339;1490;1084;1084;1494;1084;1494;1494;1494;1494;1494;1494;1494;1494;998;998;18;0;0;4;-1
