timestamp;timestamp_sample;switch_changes;mode_slot;arm_switch;return_switch;loiter_switch;offboard_switch;kill_switch;termination_switch;gear_switch;transition_switch;photo_switch;video_switch;engage_main_motor_switch;payload_power_switch
1343265524;1343242007;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1344277772;1344254340;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1345290029;1345266505;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1346302263;1346278759;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1347314495;1347291008;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1348326778;1348303235;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1349338985;1349315499;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1350351226;1350327712;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1351363481;1351339959;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1352375708;1352352252;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1353387954;1353364443;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1354400212;1354376742;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1355412448;1355388933;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1356424677;1356401190;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1357437034;1357413412;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1358449247;1358425673;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1359461404;1359437888;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1360473683;1360450134;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1361485888;1361462371;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1362498121;1362474609;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1363510604;1363486851;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1364522597;1364499135;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1365534872;1365511323;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1366547089;1366523635;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1367559330;1367535794;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1368571552;1368548077;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1369583830;1369560263;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1370596014;1370572581;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1371608295;1371584742;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1372620485;1372596973;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1373632752;1373609230;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1374644995;1374621440;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1375657187;1375633678;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1376669433;1376645944;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1377681727;1377658138;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1378693975;1378670374;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1379706116;1379682700;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1380718430;1380694834;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1381730573;1381707160;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1382743131;1382719303;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1383755127;1383731559;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1384767305;1384743759;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1385779495;1385756102;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1386791751;1386768257;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1387803962;1387780467;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1388816291;1388792683;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1389828420;1389804907;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1390840652;1390817136;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1391852915;1391829363;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1392865102;1392841598;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1393877330;1393853834;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1394889607;1394866045;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1395901793;1395878266;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1396914005;1396890498;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1397926294;1397902730;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1398938466;1398915062;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1399950762;1399927175;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1400962930;1400939407;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1401975149;1401951624;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1402987375;1402963850;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1403999754;1403976079;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1405011868;1404988341;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1406024119;1406000529;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1407036631;1407012769;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1408048577;1408024964;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1409060704;1409037219;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1410072955;1410049419;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1411085156;1411061668;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1412097388;1412073867;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1413109594;1413086084;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1414121826;1414098317;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1415134046;1415110534;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1416146273;1416122745;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1417158490;1417134962;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1418170689;1418147193;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1419182963;1419159407;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1420195132;1420171642;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1421207405;1421183856;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1422219579;1422196077;5;0;0;0;0;0;3;0;0;0;0;0;0;0
