timestamp;timestamp_sample;position[0];position[1];position[2];q[0];q[1];q[2];q[3];velocity[0];velocity[1];velocity[2];angular_velocity[0];angular_velocity[1];angular_velocity[2];position_variance[0];position_variance[1];position_variance[2];orientation_variance[0];orientation_variance[1];orientation_variance[2];velocity_variance[0];velocity_variance[1];velocity_variance[2];pose_frame;velocity_frame;reset_counter;quality
1259124517;1259123960;-610.1133;125.628006;2.15965;0.045939706;-0.004225255;-0.0013484705;0.99893445;1.3156608;0.41686493;0.056635194;-0.016989926;-0.099505335;0.005122174;1.489509;0.74860305;0.18007119;0.00010203004;3.9979408e-05;0.0008124492;0.17004363;0.081402056;0.011563761;1;1;41;0
1259628421;1259627898;-609.243;125.84497;2.16982;0.04648815;-5.6519053e-05;0.0006920865;0.99891865;1.4693674;0.4526519;0.05241455;-0.07535719;-0.00878244;0.011993319;2.0433996;1.0163996;0.18987937;0.00010558148;4.2628533e-05;0.00079318153;0.20189731;0.09795231;0.012100019;1;1;41;0
1260132288;1260131741;-608.27246;126.07896;2.187392;0.047480397;-0.0029876817;0.006870248;0.99884415;1.6284217;0.47751376;0.057467002;0.04077126;0.065420195;-0.021692708;2.7429304;1.3562063;0.19894484;0.00010853825;4.5277295e-05;0.0007740896;0.23678522;0.116676904;0.012559385;1;1;41;0
1260627118;1260626633;-607.23376;126.32614;2.1947434;0.04821815;0.0038106;-0.0011722564;0.99882895;1.7619597;0.5077982;0.053680964;0.033763546;0.064946756;0.008969487;3.5947037;1.7729398;0.2099028;0.00011130752;4.840055e-05;0.000757414;0.27418935;0.13743;0.013015019;1;1;41;0
1261131320;1261130524;-606.0733;126.59008;2.192291;0.04925697;-0.0076978323;-0.00348168;0.99875045;1.9230212;0.55427605;0.06439778;-0.13743855;0.027376989;-0.0036375937;4.6573434;2.29785;0.21724872;0.0001140073;5.186881e-05;0.0007430747;0.3157143;0.16123262;0.013310228;1;1;41;0
1261634987;1261634414;-604.81793;126.86638;2.1886544;0.04214454;0.0032244218;-0.000974812;0.9991059;2.072923;0.5807974;0.05554617;0.0030885686;0.043142233;0.016435442;5.945154;2.9409614;0.22343548;0.000117599484;5.3239713e-05;0.00073434383;0.36083478;0.1878554;0.013539846;1;1;41;0
1262129836;1262129306;-603.47565;127.150475;2.1848376;0.04277054;0.0053370865;0.012878931;0.9989877;2.2278821;0.6186455;0.052335117;-0.07122074;0.009571791;-0.051301204;7.4558606;3.7055488;0.23214035;0.00012177964;5.7911806e-05;0.0007215272;0.40802655;0.21684024;0.01382404;1;1;41;0
1262625018;1262624199;-602.0199;127.458725;2.1898875;0.050802354;-0.006597113;-0.006890893;0.9986632;2.3692772;0.63546103;0.055648223;0.020447886;-0.038171235;0.0075110574;9.241247;4.6228266;0.23558341;0.0001233197;5.9281992e-05;0.00071582675;0.45860672;0.24894413;0.013868673;1;1;41;0
1263128612;1263128089;-600.43024;127.77727;2.191229;0.049857043;-0.0033208972;-0.0025105067;0.99874777;2.5441117;0.6698179;0.05524429;0.06975823;-0.017289205;0.00047991448;11.382035;5.7375064;0.24354817;0.0001274334;6.238428e-05;0.0007087315;0.51474816;0.28513646;0.01407948;1;1;41;0
1263632550;1263632027;-598.6956;128.11127;2.1957583;0.053074107;0.0025589077;0.0003485254;0.9985873;2.7292664;0.71066284;0.06490028;-0.030653091;-0.0203202;-0.02009877;13.880172;7.060012;0.24606593;0.00013171093;6.70228e-05;0.00069929456;0.57450634;0.32485697;0.014070905;1;1;41;0
1264127464;1264126919;-596.87103;128.45396;2.186896;0.05579932;0.003244114;0.006906783;0.9984129;2.9134033;0.739912;0.056043446;-0.023938283;0.013314222;-0.00700635;16.71456;8.5849695;0.24685152;0.00013528572;7.0754926e-05;0.00069214345;0.6370655;0.36746156;0.013987976;1;1;41;0
1264631366;1264630762;-594.8659;128.82623;2.181358;0.05546982;0.00055995054;-0.007387218;0.99843293;3.1020331;0.76980805;0.05115116;-0.069058985;-0.03863492;0.012890887;20.043962;10.403609;0.24774261;0.00013895816;7.2744864e-05;0.0006892641;0.7053855;0.41505057;0.013888502;1;1;41;0
1265135175;1265134652;-592.73004;129.20532;2.1854022;0.046095688;0.0076430487;0.00687101;0.9988842;3.2893217;0.7908069;0.059534818;0.024104541;-0.025839712;0.03699479;23.854103;12.517973;0.25319085;0.00014375945;7.69821e-05;0.000682548;0.77769053;0.46670634;0.013969165;1;1;41;0
1265630063;1265629545;-590.5045;129.5936;2.1810734;0.045364294;0.00018492012;0.0063790167;0.9989502;3.4834518;0.8090587;0.05202602;-0.01426722;0.007401425;-0.035020735;28.107828;14.921587;0.25221717;0.0001480106;8.183729e-05;0.00067690806;0.8517111;0.5218996;0.013789831;1;1;41;0
1266124967;1266124437;-588.12305;130.00629;2.1819425;0.060450003;-0.0018526443;-3.8901704e-05;0.9981696;3.6791391;0.83700705;0.047368385;0.026435254;-0.047400445;-0.025483882;32.921673;17.68305;0.2559484;0.0001513766;8.463074e-05;0.00067595276;0.93026704;0.5813597;0.013757603;1;1;41;0
1266628874;1266628327;-585.52716;130.43356;2.185186;0.057963535;0.0030581541;0.0022111547;0.9983116;3.8935013;0.86768895;0.04198517;0.082298175;0.026191253;0.0021614602;38.44306;20.905138;0.25494945;0.00015639029;8.7418935e-05;0.0006723598;1.0160351;0.64681864;0.013592615;1;1;41;0
1267132752;1267132217;-582.77075;130.87038;2.1785376;0.057744827;-0.009068804;0.0026997523;0.9982866;4.102912;0.8910943;0.048764624;0.07317134;-0.067841426;0.001468355;44.640675;24.580631;0.25362772;0.00016001593;9.198089e-05;0.00066914357;1.1056514;0.71707875;0.013414307;1;1;41;0
1267627658;1267627109;-579.90826;131.31248;2.169632;0.061312195;-0.0022785831;-0.003294228;0.9981106;4.3355093;0.932156;0.03888915;-0.11577315;0.0057769013;-0.0013291723;51.457516;28.685352;0.2512495;0.00016476559;9.7924894e-05;0.0006648903;1.1985836;0.7915119;0.013190397;1;1;41;0
1268131608;1268131046;-576.7791;131.7791;2.1618874;0.0562261;-0.0017239996;-0.008326624;0.99838185;4.577113;0.9614541;0.03787869;0.015285148;-0.027777934;0.029317314;59.186794;33.41177;0.25471747;0.0001693226;0.000101307414;0.0006629397;1.2978027;0.87235004;0.013163347;1;1;41;0
1268626460;1268625939;-573.5347;132.25555;2.1674833;0.05916461;0.0043361858;4.8330814e-05;0.9982388;4.8245435;0.9893426;0.03506511;-0.008946113;0.10149611;-0.009231991;67.5886;38.634953;0.25194517;0.00017473593;0.000105965984;0.00065930065;1.3989408;0.9569613;0.012951702;1;1;41;0
1269130536;1269129781;-570.03314;132.76054;2.1658337;0.06463453;0.0010347618;0.0033268286;0.997903;5.0784717;1.0215162;0.0403608;0.0046299053;-0.037400257;-0.019181123;77.06597;44.61691;0.24992411;0.00017913342;0.00011002888;0.0006578132;1.5074285;1.0490291;0.012758798;1;1;41;0
1269625194;1269624673;-566.37726;133.27861;2.1506264;0.06791348;0.000382654;-0.006035336;0.997673;5.336335;1.0653454;0.046385862;-0.0823834;-0.082344495;-0.00037386583;87.370224;51.205017;0.25212196;0.00018368587;0.00011546578;0.00065579097;1.6200749;1.1456735;0.012691565;1;1;41;0
1270129080;1270128563;-562.4757;133.82326;2.1361358;0.06806886;-0.0014650163;-0.0037572966;0.9976725;5.6111546;1.0944222;0.02915905;-0.05244613;0.033098485;0.013975635;98.8563;58.66653;0.24985187;0.00018942216;0.00011850648;0.0006545195;1.7387578;1.2493448;0.012509574;1;1;41;0
1270632962;1270632453;-558.3624;134.37633;2.1386344;0.06842131;0.0010829882;-0.0025466783;0.99765265;5.893219;1.1176376;0.03546618;0.08515258;0.04460475;0.003253866;111.469925;66.97749;0.24756454;0.0001938626;0.00012215324;0.00065433345;1.8622433;1.3593389;0.012328077;1;1;41;0
1271127859;1271127345;-554.14764;134.93387;2.1286037;0.06886078;-0.00082730025;-3.2779306e-05;0.99762595;6.169217;1.1582929;0.043570857;-0.08120834;-0.08008014;0.019361818;125.102516;76.06605;0.24957177;0.00019820106;0.00012936196;0.00065175805;1.9897292;1.4741175;0.012274966;1;1;41;0
