timestamp;timestamp_sample;ref_timestamp;ref_lat;ref_lon;x;y;z;delta_xy[0];delta_xy[1];delta_z;vx;vy;vz;z_deriv;delta_vxy[0];delta_vxy[1];delta_vz;ax;ay;az;heading;heading_var;unaided_heading;delta_heading;tilt_var;ref_alt;dist_bottom;dist_bottom_var;delta_dist_bottom;eph;epv;evh;evv;vxy_max;vz_max;hagl_min;hagl_max_z;hagl_max_xy;xy_valid;z_valid;v_xy_valid;v_z_valid;xy_reset_counter;z_reset_counter;vxy_reset_counter;vz_reset_counter;heading_reset_counter;heading_good_for_control;xy_global;z_global;dist_bottom_valid;dist_bottom_reset_counter;dist_bottom_sensor_bitfield;dead_reckoning
1273134401;1273133906;0;nan;nan;-534.4757;137.55495;2.0994267;0.0;0.0;0.0;7.4082456;1.3093973;0.027565412;-0.01539648;-3.8242538;-0.96272826;-0.0005738623;0.68576384;0.5801212;-0.93358326;3.0225437;0.0006491656;1.9275348;0.13187385;0.00036693382;nan;0.0;5.215981;0.0;17.79482;0.49416843;2.1331015;0.108094506;inf;inf;inf;inf;inf;0;1;0;1;18;1;18;1;3;0;0;0;0;1;0;1
1273638299;1273637795;0;nan;nan;-528.9628;138.23967;2.0964253;0.0;0.0;0.0;7.7402186;1.3370848;0.02860804;-0.010937917;-3.8242538;-0.96272826;-0.0005738623;0.7498186;-0.2125506;-0.2959759;3.030919;0.0006488733;1.936132;0.13187385;0.00037717252;nan;0.0;5.3973527;0.0;18.773188;0.49180517;2.2021465;0.10735416;inf;inf;inf;inf;inf;0;1;0;1;18;1;18;1;3;0;0;0;0;1;0;1
1274133469;1274132687;0;nan;nan;-523.459;138.90984;2.0941384;0.0;0.0;0.0;8.031399;1.3493509;0.033106446;-0.0046244306;-3.8242538;-0.96272826;-0.0005738623;-0.08588745;0.26438257;0.30217585;3.02458;0.00064874714;1.9300694;0.13187385;0.00038729052;nan;0.0;5.580354;0.0;19.761528;0.4935722;2.2701352;0.10720404;inf;inf;inf;inf;inf;0;1;0;1;18;1;18;1;3;0;0;0;0;1;0;1
1274637080;1274636576;0;nan;nan;-517.59155;139.63872;2.096978;0.0;0.0;0.0;8.358022;1.3910617;0.022375312;-0.008154083;-3.8242538;-0.96272826;-0.0005738623;-0.1612439;0.48459834;-0.985611;3.0208;0.0006494982;1.9266024;0.13187385;0.0003976003;nan;0.0;5.7718573;0.0;20.799839;0.49118954;2.3409693;0.106528185;inf;inf;inf;inf;inf;0;1;0;1;18;1;18;1;3;0;0;0;0;1;0;1
1275140932;1275140465;0;nan;nan;-511.41324;140.39468;2.1017444;0.0;0.0;0.0;8.728718;1.4352567;0.02114888;-0.005218729;-3.8242538;-0.96272826;-0.0005738623;0.7553199;-0.6500622;-0.58464855;3.0302792;0.00064949284;1.9361994;0.13187385;0.000407951;nan;0.0;5.9702005;0.0;21.862625;0.48885733;2.4109745;0.10584481;inf;inf;inf;inf;inf;0;1;0;1;18;1;18;1;3;0;0;0;0;1;0;1
1275635826;1275635357;0;nan;nan;-505.19247;141.12868;2.1152382;0.0;0.0;0.0;9.040788;1.4708052;0.026256189;0.007466823;-3.8242538;-0.96272826;-0.0005738623;0.17397353;-0.21817549;-0.07790747;3.0008786;0.0006495548;1.9069753;0.13187385;0.00041817845;nan;0.0;6.1728616;0.0;22.936138;0.49066558;2.4799623;0.10572276;inf;inf;inf;inf;inf;0;1;0;1;18;1;18;1;3;0;0;0;0;1;0;1
1276139934;1276139293;0;nan;nan;-498.47458;141.93858;2.1298642;0.0;0.0;0.0;9.402739;1.5041344;0.034897044;0.021355629;-3.8242538;-0.96272826;-0.0005738623;0.08628837;-0.3904897;0.15089133;2.995416;0.0006502094;1.9016047;0.13187385;0.00042853926;nan;0.0;6.3854933;0.0;24.061787;0.48837328;2.5521286;0.105087094;inf;inf;inf;inf;inf;0;1;0;1;18;1;18;1;3;0;0;0;0;1;0;1
1276634750;1276634184;0;nan;nan;-491.44922;142.78114;2.1403804;0.0;0.0;0.0;9.78006;1.5567719;0.039329547;0.024043344;-3.8242538;-0.96272826;-0.0005738623;-0.38346812;0.32387027;-0.14820996;2.9903014;0.00064993394;1.8966796;0.13187385;0.0004387099;nan;0.0;6.602416;0.0;25.189903;0.4854105;2.6221428;0.10440691;inf;inf;inf;inf;inf;0;1;0;1;18;1;18;1;3;0;0;0;0;1;0;1
1277138553;1277138026;0;nan;nan;-483.94846;143.68282;2.1461916;0.0;0.0;0.0;10.203858;1.5823826;0.035721794;0.015157178;-3.8242538;-0.96272826;-0.0005738623;0.7165524;0.10604618;-0.66619426;2.9906673;0.00064979837;1.8970113;0.13187385;0.00044903526;nan;0.0;6.832088;0.0;26.367887;0.48319513;2.6936307;0.103813685;inf;inf;inf;inf;inf;0;1;0;1;18;1;18;1;3;0;0;0;0;1;0;1
1277633425;1277632917;0;nan;nan;-476.31647;144.60353;2.1478508;0.0;0.0;0.0;10.606988;1.6315976;0.035697002;0.0075452686;-3.8242538;-0.96272826;-0.0005738623;0.19968793;-0.07699624;0.61248815;2.9924312;0.0006505162;1.8987601;0.13187385;0.0004591728;nan;0.0;7.067775;0.0;27.560205;0.48497784;2.7653356;0.10373539;inf;inf;inf;inf;inf;0;1;0;1;18;1;18;1;3;0;0;0;0;1;0;1
1278137343;1278136806;0;nan;nan;-468.25342;145.5977;2.1559703;0.0;0.0;0.0;11.027006;1.691744;0.03859417;0.014770942;-3.8242538;-0.96272826;-0.0005738623;0.124195166;0.10437632;-0.18579829;2.9851902;0.00065063854;1.8916686;0.13187385;0.00046945352;nan;0.0;7.318926;0.0;28.799278;0.48288187;2.8376305;0.103228584;inf;inf;inf;inf;inf;0;1;0;1;18;1;18;1;3;0;0;0;0;1;0;1
1278641313;1278640695;0;nan;nan;-459.91672;146.62846;2.1640034;0.0;0.0;0.0;11.45615;1.739469;0.043752033;0.01852998;-3.8242538;-0.96272826;-0.0005738623;-0.042502258;0.19380215;0.4549153;2.9828467;0.00065065996;1.8891501;0.13187385;0.00047967845;nan;0.0;7.579608;0.0;30.06574;0.48079368;2.9096727;0.10267934;inf;inf;inf;inf;inf;0;1;0;1;18;1;18;1;3;0;0;0;0;1;0;1
1279136321;1279135585;0;nan;nan;-451.43082;147.63773;2.1608274;0.0;0.0;0.0;11.897737;1.7902062;0.034339055;0.0024353294;-3.8242538;-0.96272826;-0.0005738623;0.2390901;-0.24934767;-0.20948486;2.980893;0.0006507047;1.8875141;0.13187385;0.000489663;nan;0.0;7.846684;0.0;31.339304;0.48260328;2.980893;0.10267883;inf;inf;inf;inf;inf;0;1;0;1;18;1;18;1;3;0;0;0;0;1;0;1
1279639959;1279639474;0;nan;nan;-442.38278;148.72522;2.1580465;0.0;0.0;0.0;12.344392;1.8439747;0.03712051;0.0012400586;-3.8242538;-0.96272826;-0.0005738623;-0.4006381;0.27141663;-0.6151749;2.9831026;0.0006517046;1.889646;0.13187385;0.00049977074;nan;0.0;8.131927;0.0;32.671787;0.48059532;3.0545776;0.10216289;inf;inf;inf;inf;inf;0;1;0;1;18;1;18;1;3;0;0;0;0;1;0;1
1280134865;1280134364;0;nan;nan;-433.03766;149.85573;2.1562471;0.0;0.0;0.0;12.832678;1.9121231;0.031874012;-0.002849182;-3.8242538;-0.96272826;-0.0005738623;0.33248818;0.42921126;-0.00023776632;2.9819517;0.00065180723;1.8883481;0.13187385;0.00050959847;nan;0.0;8.424595;0.0;34.001408;0.47788724;3.1254034;0.101590715;inf;inf;inf;inf;inf;0;1;0;1;18;1;18;1;3;0;0;0;0;1;0;1
1280638854;1280638300;0;nan;nan;-423.42288;150.98164;2.164223;0.0;0.0;0.0;13.301828;1.937998;0.033301502;0.0044531487;-3.8242538;-0.96272826;-0.0005738623;0.0069659436;-0.60505813;-0.20702441;2.9845295;0.00065218314;1.8908575;0.13187385;0.0005195563;nan;0.0;8.736532;0.0;35.3883;0.48043224;3.1980748;0.10170181;inf;inf;inf;inf;inf;0;1;0;1;18;1;18;1;3;0;0;0;0;1;0;1
1281133778;1281133190;0;nan;nan;-413.77896;152.1186;2.1708546;0.0;0.0;0.0;13.763925;2.0043125;0.028531093;0.0041259094;-3.8242538;-0.96272826;-0.0005738623;-0.26655573;0.32767093;0.8007103;2.9817548;0.00065330596;1.8882015;0.13187385;0.00052924454;nan;0.0;9.058293;0.0;36.78565;0.4778656;3.2707086;0.101202406;inf;inf;inf;inf;inf;0;1;0;1;18;1;18;1;3;0;0;0;0;1;0;1
1281637591;1281637032;0;nan;nan;-403.333;153.43756;2.2067904;0.0;0.0;0.0;14.276376;2.0655196;0.03975195;0.03945003;-3.8242538;-0.96272826;-0.0005738623;0.24820392;-0.1457005;0.8975915;2.9920945;0.00065370114;1.8983209;0.13187385;0.0005389795;nan;0.0;9.399688;0.0;38.229637;0.4759521;3.343188;0.10074261;inf;inf;inf;inf;inf;0;1;0;1;18;1;18;1;3;0;0;0;0;1;0;1
1282141441;1282140920;0;nan;nan;-392.78644;154.70168;2.2399268;0.0;0.0;0.0;14.743839;2.119489;0.037527166;0.04503892;-3.8242538;-0.96272826;-0.0005738623;-0.2411118;0.28020418;0.06833882;2.9951818;0.0006542875;1.9014411;0.13187385;0.00054865784;nan;0.0;9.757752;0.0;39.70569;0.47853047;3.4156058;0.10085389;inf;inf;inf;inf;inf;0;1;0;1;18;1;18;1;3;0;0;0;0;1;0;1
1282636286;1282635810;0;nan;nan;-382.33533;155.92041;2.2629209;0.0;0.0;0.0;15.225998;2.1584232;0.049439482;0.055672538;-3.8242538;-0.96272826;-0.0005738623;-0.1683301;0.58946645;0.5237083;3.0128732;0.00065573654;1.9192669;0.13187385;0.0005579964;nan;0.0;10.124315;0.0;41.19001;0.4760041;3.4883313;0.10041604;inf;inf;inf;inf;inf;0;1;0;1;18;1;18;1;3;0;0;0;0;1;0;1
1283140289;1283139699;0;nan;nan;-371.43277;157.19733;2.2879167;0.0;0.0;0.0;15.711758;2.2025638;0.03726179;0.041651014;-3.8242538;-0.96272826;-0.0005738623;-0.27431655;-0.32814452;-0.6211889;3.0247679;0.00065670896;1.9312654;0.13187385;0.00056743855;nan;0.0;10.516706;0.0;42.727562;0.47426358;3.5604692;0.100069724;inf;inf;inf;inf;inf;0;1;0;1;18;1;18;1;3;0;0;0;0;1;0;1
1283635144;1283634588;0;nan;nan;-360.58612;158.41936;2.3158453;0.0;0.0;0.0;16.154575;2.2378485;0.044015955;0.0496726;-3.8242538;-0.96272826;-0.0005738623;0.04756239;-0.05555042;-1.0002081;3.028534;0.000657616;1.9350238;0.13187385;0.0005765759;nan;0.0;10.916101;0.0;44.26347;0.47621474;3.6306398;0.10014277;inf;inf;inf;inf;inf;0;1;0;1;18;1;18;1;3;0;0;0;0;1;0;1
1284138973;1284138476;0;nan;nan;-349.34253;159.6784;2.3436344;0.0;0.0;0.0;16.617493;2.2919307;0.03928614;0.04367558;-3.8242538;-0.96272826;-0.0005738623;-0.18418805;0.16922413;0.15400264;3.0307481;0.000659505;1.9373398;0.13187385;0.0005857296;nan;0.0;11.339862;0.0;45.86505;0.47447017;3.7040281;0.099805586;inf;inf;inf;inf;inf;0;1;0;1;18;1;18;1;3;0;0;0;0;1;0;1
1284633872;1284633368;0;nan;nan;-338.07263;160.95506;2.3693063;0.0;0.0;0.0;17.060204;2.33473;0.039352186;0.04175357;-3.8242538;-0.96272826;-0.0005738623;-0.108182386;-0.014926;0.030683808;3.0197363;0.00066052354;1.9262624;0.13187385;0.00059457426;nan;0.0;11.772607;0.0;47.45982;0.47210813;3.7742581;0.099390924;inf;inf;inf;inf;inf;0;1;0;1;18;1;18;1;3;0;0;0;0;1;0;1
1285137846;1285137300;0;nan;nan;-326.3191;162.24828;2.3884826;0.0;0.0;0.0;17.514767;2.3672678;0.048626684;0.04307061;-3.8242538;-0.96272826;-0.0005738623;0.23588452;0.27593198;0.2952475;3.0184941;0.0006615515;1.9249709;0.13187385;0.0006034648;nan;0.0;12.233415;0.0;49.11772;0.47481024;3.8463116;0.09955845;inf;inf;inf;inf;inf;0;1;0;1;18;1;18;1;3;0;0;0;0;1;0;1
1285641911;1285641140;0;nan;nan;-314.1898;163.53273;2.4040444;0.0;0.0;0.0;17.997253;2.4042852;0.050984967;0.037714865;-3.8242538;-0.96272826;-0.0005738623;0.3456003;0.7662328;-0.05481597;3.0162513;0.00066253997;1.9226644;0.13187385;0.00061215693;nan;0.0;12.711439;0.0;50.803654;0.47314927;3.9182825;0.09922508;inf;inf;inf;inf;inf;0;1;0;1;18;1;18;1;3;0;0;0;0;1;0;1
1286136567;1286136030;0;nan;nan;-301.93896;164.81361;2.4163134;0.0;0.0;0.0;18.493233;2.431282;0.048054606;0.029593967;-3.8242538;-0.96272826;-0.0005738623;0.18930414;0.028788881;0.72052634;3.0269928;0.00066426623;1.9333966;0.13187385;0.00062053156;nan;0.0;13.200866;0.0;52.4945;0.4708723;3.9904196;0.098837934;inf;inf;inf;inf;inf;0;1;0;1;18;1;18;1;3;0;0;0;0;1;0;1
1286640462;1286639917;0;nan;nan;-289.47787;166.08212;2.4268048;0.0;0.0;0.0;18.954828;2.4563596;0.055699162;0.034433406;-3.8242538;-0.96272826;-0.0005738623;-0.2660498;-0.066938244;0.7340267;3.0247943;0.00066538673;1.9312391;0.13187385;0.0006289184;nan;0.0;13.718955;0.0;54.242363;0.4735637;4.0622554;0.099040486;inf;inf;inf;inf;inf;0;1;0;1;18;1;18;1;3;0;0;0;0;1;0;1
1287135602;1287134806;0;nan;nan;-277.04074;167.34148;2.4366617;0.0;0.0;0.0;19.416504;2.4950995;0.04527113;0.02297314;-3.8242538;-0.96272826;-0.0005738623;-0.22485426;-0.5938085;-0.5863031;3.0207815;0.00066633406;1.9272933;0.13187385;0.00063698593;nan;0.0;14.247342;0.0;55.986412;0.4713194;4.1325197;0.09866812;inf;inf;inf;inf;inf;0;1;0;1;18;1;18;1;3;0;0;0;0;1;0;1
1287639221;1287638693;0;nan;nan;-264.1783;168.59694;2.4482899;0.0;0.0;0.0;19.88098;2.5317173;0.045705978;0.023485852;-3.8242538;-0.96272826;-0.0005738623;0.5469003;0.57067686;0.3514872;3.007874;0.00066809816;1.9142406;0.13187385;0.00064505194;nan;0.0;14.806287;0.0;57.799076;0.46976632;4.2055845;0.09836026;inf;inf;inf;inf;inf;0;1;0;1;18;1;18;1;3;0;0;0;0;1;0;1
1288134125;1288133582;0;nan;nan;-251.29172;169.88884;2.460572;0.0;0.0;0.0;20.340904;2.5754309;0.049207523;0.027786454;-3.8242538;-0.96272826;-0.0005738623;-0.07284103;0.64911115;0.32168648;2.9881659;0.000668904;1.8945217;0.13187385;0.00065282144;nan;0.0;15.379095;0.0;59.607403;0.4718699;4.2763186;0.098509185;inf;inf;inf;inf;inf;0;1;0;1;18;1;18;1;3;0;0;0;0;1;0;1
1288637988;1288637469;0;nan;nan;-237.84811;171.17601;2.4666467;0.0;0.0;0.0;20.836643;2.5950112;0.031059666;0.005878164;-3.8242538;-0.96272826;-0.0005738623;-0.042475875;-0.15120494;-0.1271252;2.9800363;0.0006696502;1.8863926;0.13187385;0.00066049653;nan;0.0;15.98173;0.0;61.47779;0.47035068;4.3485417;0.09823554;inf;inf;inf;inf;inf;0;1;0;1;18;1;18;1;3;0;0;0;0;1;0;1
1289132861;1289132358;0;nan;nan;-224.3253;172.45801;2.4600937;0.0;0.0;0.0;21.33363;2.6360505;0.046762455;0.010988911;-3.8242538;-0.96272826;-0.0005738623;-0.16908343;-0.26554322;1.158554;2.9837687;0.0006710832;1.8902216;0.13187385;0.00066785887;nan;0.0;16.59686;0.0;63.34853;0.46820015;4.420847;0.0979046;inf;inf;inf;inf;inf;0;1;0;1;18;1;18;1;3;0;0;0;0;1;0;1
1289636842;1289636292;0;nan;nan;-210.26152;173.70757;2.450888;0.0;0.0;0.0;21.841494;2.6718605;0.02877524;-0.014021033;-3.8242538;-0.96272826;-0.0005738623;0.092199065;0.7488923;-0.025706442;2.988486;0.0006718157;1.8950126;0.13187385;0.0006751875;nan;0.0;17.24716;0.0;65.27914;0.47093496;4.493115;0.098129965;inf;inf;inf;inf;inf;0;1;0;1;18;1;18;1;3;0;0;0;0;1;0;1
1290140625;1290140131;0;nan;nan;-195.76656;175.06577;2.44808;0.0;0.0;0.0;22.397842;2.696697;0.02078805;-0.018697646;-3.8242538;-0.96272826;-0.0005738623;0.35681042;0.2877385;0.1554789;2.9798036;0.00067258044;1.8862104;0.13187385;0.0006823384;nan;0.0;17.929455;0.0;67.24386;0.46953478;4.5652747;0.09785577;inf;inf;inf;inf;inf;0;1;0;1;18;1;18;1;3;0;0;0;0;1;0;1
1290635528;1290635020;0;nan;nan;-181.22156;176.45631;2.4506984;0.0;0.0;0.0;22.932825;2.7534442;0.044516224;0.01187024;-3.8242538;-0.96272826;-0.0005738623;-0.54565513;-0.5001435;0.578922;2.978432;0.0006739616;1.8846786;0.13187385;0.0006891476;nan;0.0;18.623117;0.0;69.20334;0.46742845;4.6371017;0.09750489;inf;inf;inf;inf;inf;0;1;0;1;18;1;18;1;3;0;0;0;0;1;0;1
1291139407;1291138907;0;nan;nan;-166.35475;177.83368;2.4546752;0.0;0.0;0.0;23.472956;2.7790568;0.026046464;-0.002843123;-3.8242538;-0.96272826;-0.0005738623;-0.028328173;-0.31393784;-0.09983696;2.9886508;0.00067471893;1.8950946;0.13187385;0.0006959609;nan;0.0;19.359114;0.0;71.22874;0.4702153;4.70956;0.09776923;inf;inf;inf;inf;inf;0;1;0;1;18;1;18;1;3;0;0;0;0;1;0;1
