timestamp;freefall;ground_contact;maybe_landed;landed;in_ground_effect;in_descend;has_low_throttle;vertical_movement;horizontal_movement;rotational_movement;close_to_ground_or_skipped_check;at_rest
1295557508;0;0;0;0;0;0;0;0;0;0;1;0
1296565369;0;0;0;0;0;0;0;0;0;0;1;0
1297572994;0;0;0;0;0;0;0;0;0;0;1;0
1298580809;0;0;0;0;0;0;0;0;0;0;1;0
1299588612;0;0;0;0;0;0;0;0;0;0;1;0
1300596395;0;0;0;0;0;0;0;0;0;0;1;0
1301604146;0;0;0;0;0;0;0;0;0;0;1;0
1302611984;0;0;0;0;0;0;0;0;0;0;1;0
1303619608;0;0;0;0;0;0;0;0;0;0;1;0
1304627421;0;0;0;0;0;0;0;0;0;0;1;0
1305627711;0;0;0;0;0;0;0;0;0;0;1;0
1306634177;0;0;0;0;0;0;0;0;0;0;1;0
1307641756;0;0;0;0;0;0;0;0;0;0;1;0
1308649763;0;0;0;0;0;0;0;0;0;0;1;0
1309657260;0;0;0;0;0;0;0;0;0;0;1;0
1310664956;0;0;0;0;0;0;0;0;0;0;1;0
1311672776;0;0;0;0;0;0;0;0;0;0;1;0
1312680505;0;0;0;0;0;0;0;0;0;0;1;0
1313688258;0;0;0;0;0;0;0;0;0;0;1;0
1314696240;0;0;0;0;0;0;0;0;0;0;1;0
1315703765;0;0;0;0;0;0;0;0;0;0;1;0
1316711562;0;0;0;0;0;0;0;0;0;0;1;0
1317719361;0;0;0;0;0;0;0;0;0;0;1;0
1318727171;0;0;0;0;0;0;0;0;0;0;1;0
1319734883;0;0;0;0;0;0;0;0;0;0;1;0
1320742636;0;0;0;0;0;0;0;0;0;0;1;0
1321750383;0;0;0;0;0;0;0;0;0;0;1;0
1322758114;0;0;0;0;0;0;0;0;0;0;1;0
1323765970;0;0;0;0;0;0;0;0;0;0;1;0
1324773701;0;0;0;0;0;0;0;0;0;0;1;0
1325781384;0;0;0;0;0;0;0;0;0;0;1;0
1326789176;0;0;0;0;0;0;0;0;0;0;1;0
1327796934;0;0;0;0;0;0;0;0;0;0;1;0
1328804696;0;0;0;0;0;0;0;0;0;0;1;0
1329812483;0;0;0;0;0;0;0;0;0;0;1;0
1330820216;0;0;0;0;0;0;0;0;0;0;1;0
1331827904;0;0;0;0;0;0;0;0;0;0;1;0
1332835653;0;0;0;0;0;0;0;0;0;0;1;0
1333843476;0;0;0;0;0;0;0;0;0;0;1;0
1334851258;0;0;0;0;0;0;0;0;0;0;1;0
1335858912;0;0;0;0;0;0;0;0;0;0;1;0
1336866720;0;0;0;0;0;0;0;0;0;0;1;0
1337874478;0;0;0;0;0;0;0;0;0;0;1;0
1338882171;0;0;0;0;0;0;0;0;0;0;1;0
1339890010;0;0;0;0;0;0;0;0;0;0;1;0
1340897668;0;0;0;0;0;0;0;0;0;0;1;0
1341905383;0;0;0;0;0;0;0;0;0;0;1;0
1342913196;0;0;0;0;0;0;0;0;0;0;1;0
1343921252;0;0;0;0;0;0;0;0;0;0;1;0
1344928716;0;0;0;0;0;0;0;0;0;0;1;0
1345936681;0;0;0;0;0;0;0;0;0;0;1;0
1346944164;0;0;0;0;0;0;0;0;0;0;1;0
1347952187;0;0;0;0;0;0;0;0;0;0;1;0
1348959645;0;0;0;0;0;0;0;0;0;0;1;0
1349967840;0;0;0;0;0;0;0;0;0;0;1;0
1350975184;0;0;0;0;0;0;0;0;0;0;1;0
1351983150;0;0;0;0;0;0;0;0;0;0;1;0
1352990663;0;0;0;0;0;0;0;0;0;0;1;0
1353998432;0;0;0;0;0;0;0;0;0;0;1;0
1355006191;0;0;0;0;0;0;0;0;0;0;1;0
1356013893;0;0;0;0;0;0;0;0;0;0;1;0
1357021635;0;0;0;0;0;0;0;0;0;0;1;0
1358029359;0;0;0;0;0;0;0;0;0;0;1;0
1359037099;0;0;0;0;0;0;0;0;0;0;1;0
1360044941;0;0;0;0;0;0;0;0;0;0;1;0
1361052639;0;0;0;0;0;0;0;0;0;0;1;0
1362060270;0;0;0;0;0;0;0;0;0;0;1;0
1363068112;0;0;0;0;0;0;0;0;0;0;1;0
1364075809;0;0;0;0;0;0;0;0;0;0;1;0
1365083594;0;0;0;0;0;0;0;0;0;0;1;0
1366091383;0;0;0;0;0;0;0;0;0;0;1;0
1367099010;0;0;0;0;0;0;0;0;0;0;1;0
1368106708;0;0;0;0;0;0;0;0;0;0;1;0
1369114470;0;0;0;0;0;0;0;0;0;0;1;0
1370122370;0;0;0;0;0;0;0;0;0;0;1;0
1371129931;0;0;0;0;0;0;0;0;0;0;1;0
1372137656;0;0;0;0;0;0;0;0;0;0;1;0
1373145444;0;0;0;0;0;0;0;0;0;0;1;0
1374153191;0;0;0;0;0;0;0;0;0;0;1;0
1375160932;0;0;0;0;0;0;0;0;0;0;1;0
1376168693;0;0;0;0;0;0;0;0;0;0;1;0
1377176356;0;0;0;0;0;0;0;0;0;0;1;0
1378184093;0;0;0;0;0;0;0;0;0;0;1;0
1379191876;0;0;0;0;0;0;0;0;0;0;1;0
1380199675;0;0;0;0;0;0;0;0;0;0;1;0
1381207241;0;0;0;0;0;0;0;0;0;0;1;0
1382214993;0;0;0;0;0;0;0;0;0;0;1;0
1383222795;0;0;0;0;0;0;0;0;0;0;1;0
1384230472;0;0;0;0;0;0;0;0;0;0;1;0
1385238287;0;0;0;0;0;0;0;0;0;0;1;0
1386246034;0;0;0;0;0;0;0;0;0;0;1;0
1387253942;0;0;0;0;0;0;0;0;0;0;1;0
1388261374;0;0;0;0;0;0;0;0;0;0;1;0
1389269464;0;0;0;0;0;0;0;0;0;0;1;0
1390269484;0;0;0;0;0;0;0;0;0;0;1;0
1391275565;0;0;0;0;0;0;0;0;0;0;1;0
1392283393;0;0;0;0;0;0;0;0;0;0;1;0
1393291205;0;0;0;0;0;0;0;0;0;0;1;0
1394298835;0;0;0;0;0;0;0;0;0;0;1;0
1395306511;0;0;0;0;0;0;0;0;0;0;1;0
1396314257;0;0;0;0;0;0;0;0;0;0;1;0
1397321962;0;0;0;0;0;0;0;0;0;0;1;0
1398329806;0;0;0;0;0;0;0;0;0;0;1;0
1399337450;0;0;0;0;0;0;0;0;0;0;1;0
1400345157;0;0;0;0;0;0;0;0;0;0;1;0
1401352978;0;0;0;0;0;0;0;0;0;0;1;0
1402360666;0;0;0;0;0;0;0;0;0;0;1;0
1403368358;0;0;0;0;0;0;0;0;0;0;1;0
1404376043;0;0;0;0;0;0;0;0;0;0;1;0
1405383830;0;0;0;0;0;0;0;0;0;0;1;0
1406391470;0;0;0;0;0;0;0;0;0;0;1;0
1407399219;0;0;0;0;0;0;0;0;0;0;1;0
1408407075;0;0;0;0;0;0;0;0;0;0;1;0
1409414708;0;0;0;0;0;0;0;0;0;0;1;0
1410422360;0;0;0;0;0;0;0;0;0;0;1;0
1411430136;0;0;0;0;0;0;0;0;0;0;1;0
1412437875;0;0;0;0;0;0;0;0;0;0;1;0
1413445637;0;0;0;0;0;0;0;0;0;0;1;0
1414453366;0;0;0;0;0;0;0;0;0;0;1;0
1415461052;0;0;0;0;0;0;0;0;0;0;1;0
1416468721;0;0;0;0;0;0;0;0;0;0;1;0
1417476557;0;0;0;0;0;0;0;0;0;0;1;0
1418484270;0;0;0;0;0;0;0;0;0;0;1;0
1419491932;0;0;0;0;0;0;0;0;0;0;1;0
1420499835;0;0;0;0;0;0;0;0;0;0;1;0
1421507415;0;0;0;0;0;0;0;0;0;0;1;0
1422515451;0;0;0;0;0;0;0;0;0;0;1;0
1423522860;0;0;0;0;0;0;0;0;0;0;1;0
1424530774;0;0;0;0;0;0;0;0;0;0;1;0
1425538219;0;0;0;0;0;0;0;0;0;0;1;0
1426546162;0;0;0;0;0;0;0;0;0;0;1;0
