timestamp;data_rate;rate_multiplier;tx_rate_avg;tx_error_rate_avg;tx_message_count;tx_buffer_overruns;rx_rate_avg;rx_message_count;rx_message_lost_count;rx_buffer_overruns;rx_parse_errors;rx_packet_drop_count;rx_message_lost_rate;type;mode;flow_control;forwarding;mavlink_v2;ftp;streams;heartbeat_type_antenna_tracker;heartbeat_type_gcs;heartbeat_type_onboard_controller;heartbeat_type_gimbal;heartbeat_type_adsb;heartbeat_type_camera;heartbeat_type_parachute;heartbeat_type_open_drone_id;heartbeat_component_telemetry_radio;heartbeat_component_log;heartbeat_component_osd;heartbeat_component_vio;heartbeat_component_pairing_manager;heartbeat_component_udp_bridge;heartbeat_component_uart_bridge;open_drone_id_system_healthy;parachute_system_healthy
1280657937;1200.0;0.28181258;880.8523;0.0;26560;0;20.972673;2210;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1281668108;1200.0;0.28181258;590.28546;0.0;26576;0;62.395947;2212;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1281917836;1200.0;0.28181258;590.28546;0.0;26580;0;62.395947;2213;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1283167919;1200.0;0.28181258;632.66016;0.0;26607;0;20.791647;2215;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1284430848;1200.0;0.28181258;979.6087;0.0;26628;0;62.84659;2217;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1285682134;1200.0;0.28181258;567.68207;0.0;26646;0;20.988245;2218;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1286691820;1200.0;0.28181258;547.0836;0.0;26670;0;20.964884;2220;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1286942893;1200.0;0.28181258;547.0836;0.0;26674;0;20.964884;2222;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1288193860;1200.0;0.28181258;671.82965;0.0;26694;0;20.963482;2223;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1289453860;1200.0;0.28181258;542.9807;0.0;26712;0;20.807655;2225;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
