timestamp;timestamp_sample;control[0];control[1];control[2];control[3];control[4];control[5];control[6];control[7];control[8];control[9];control[10];control[11];reversible_flags
1255841382;1255841222;0.27565283;0.38424313;0.2776721;0.3723586;nan;nan;nan;nan;nan;nan;nan;nan;0
1255938789;1255938701;0.29086465;0.36698753;0.2889439;0.3631306;nan;nan;nan;nan;nan;nan;nan;nan;0
1256040721;1256040632;0.2941542;0.3627586;0.27836698;0.37464687;nan;nan;nan;nan;nan;nan;nan;nan;0
1256139700;1256139610;0.28290117;0.37528297;0.26410764;0.3876349;nan;nan;nan;nan;nan;nan;nan;nan;0
1256240182;1256240088;0.29444507;0.36529276;0.2667786;0.3875178;nan;nan;nan;nan;nan;nan;nan;nan;0
1256339159;1256339067;0.30416274;0.373256;0.29070976;0.382874;nan;nan;nan;nan;nan;nan;nan;nan;0
1256439634;1256439545;0.31456128;0.38286194;0.29878962;0.39586547;nan;nan;nan;nan;nan;nan;nan;nan;0
1256541612;1256541522;0.31984082;0.3914107;0.31613994;0.3934399;nan;nan;nan;nan;nan;nan;nan;nan;0
1256639095;1256639001;0.3196105;0.38512263;0.3184633;0.38941985;nan;nan;nan;nan;nan;nan;nan;nan;0
1256742570;1256742479;0.30907115;0.3908488;0.29291955;0.41566908;nan;nan;nan;nan;nan;nan;nan;nan;0
1256838595;1256838505;0.3188564;0.3792347;0.29340252;0.41290748;nan;nan;nan;nan;nan;nan;nan;nan;0
1256940562;1256940435;0.29037294;0.37899274;0.29356542;0.3839639;nan;nan;nan;nan;nan;nan;nan;nan;0
1257039504;1257039414;0.27561358;0.37412345;0.27961972;0.38056993;nan;nan;nan;nan;nan;nan;nan;nan;0
1257139984;1257139892;0.29496711;0.34990177;0.2879313;0.36480385;nan;nan;nan;nan;nan;nan;nan;nan;0
1257238962;1257238871;0.27703062;0.37081847;0.27288052;0.37687436;nan;nan;nan;nan;nan;nan;nan;nan;0
1257339439;1257339349;0.28640515;0.36034226;0.29154336;0.35520563;nan;nan;nan;nan;nan;nan;nan;nan;0
1257441417;1257441327;0.29771623;0.36448196;0.31283337;0.34721786;nan;nan;nan;nan;nan;nan;nan;nan;0
