timestamp;timestamp_sample;gps_hvel[0];gps_hvel[1];gps_vvel;gps_hpos[0];gps_hpos[1];gps_vpos;ev_hvel[0];ev_hvel[1];ev_vvel;ev_hpos[0];ev_hpos[1];ev_vpos;rng_vpos;baro_vpos;aux_hvel[0];aux_hvel[1];flow[0];flow[1];heading;mag_field[0];mag_field[1];mag_field[2];gravity[0];gravity[1];gravity[2];drag[0];drag[1];airspeed;beta;hagl;hagl_rate
1251147124;1250958661;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.325626;0.0;0.0;0.0;0.0;0.002513224;0.002507587;0.002513224;0.0025035897;1.0000197;1.0000789;1.0000066;0.0;0.0;0.0;0.0;0.0;0.0
1251651828;1251463365;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.326159;0.0;0.0;0.0;0.0;0.0025132059;0.0025075723;0.0025132059;0.0025035692;1.0000193;1.0000782;1.0000064;0.0;0.0;0.0;0.0;0.0;0.0
1252146694;1251958172;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.325624;0.0;0.0;0.0;0.0;0.0025131744;0.0025075001;0.0025131744;0.0025035306;1.0000194;1.0000781;1.0000066;0.0;0.0;0.0;0.0;0.0;0.0
1252641500;1252452980;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.325795;0.0;0.0;0.0;0.0;0.0025131793;0.0025074978;0.0025131793;0.0025035003;1.0000196;1.0000781;1.0000067;0.0;0.0;0.0;0.0;0.0;0.0
1253146178;1252957683;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.327868;0.0;0.0;0.0;0.0;0.0025143558;0.0025070698;0.0025143558;0.0025034633;1.0000141;1.0000826;1.0000092;0.0;0.0;0.0;0.0;0.0;0.0
1253650886;1253462387;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.332098;0.0;0.0;0.0;0.0;0.0025633904;0.0025633904;0.0025199987;0.0025211896;1.0000138;1.0000861;1.0000087;0.0;0.0;0.0;0.0;0.0;0.0
1254145687;1253957195;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.33703;0.0;0.0;0.0;0.0;0.002591816;0.002591816;0.0025199442;0.0025137533;1.0000191;1.0000919;1.0000005;0.0;0.0;0.0;0.0;0.0;0.0
1254650711;1254461898;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.343493;0.0;0.0;0.0;0.0;0.0025767784;0.0025767784;0.0025196138;0.0025135975;1.0000216;1.000093;1.0000001;0.0;0.0;0.0;0.0;0.0;0.0
1255145214;1254956706;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.351086;0.0;0.0;0.0;0.0;0.0025652603;0.0025652603;0.0025190644;0.002512205;1.000024;1.0000939;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1255649878;1255461410;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.359018;0.0;0.0;0.0;0.0;0.0025558437;0.0025558437;0.002518568;0.0025115183;1.0000263;1.0000952;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1256144951;1255956218;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.369026;0.0;0.0;0.0;0.0;0.002549117;0.002549117;0.002518136;0.0025112052;1.0000287;1.0000968;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1256649384;1256460922;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.379589;0.0;0.0;0.0;0.0;0.0025443106;0.0025443106;0.0025177675;0.0025108862;1.000031;1.0000986;1.0;0.0;0.0;0.0;0.0;0.0;0.0
