timestamp;timestamp_sample;control_mode_flags;output_tracking_error[0];output_tracking_error[1];output_tracking_error[2];filter_fault_flags;pos_horiz_accuracy;pos_vert_accuracy;hdg_test_ratio;vel_test_ratio;pos_test_ratio;hgt_test_ratio;tas_test_ratio;hagl_test_ratio;beta_test_ratio;time_slip;accel_device_id;gyro_device_id;baro_device_id;mag_device_id;mag_inclination_deg;mag_inclination_ref_deg;mag_strength_gs;mag_strength_ref_gs;gps_check_fail_flags;solution_status_flags;reset_count_vel_ne;reset_count_vel_d;reset_count_pos_ne;reset_count_pod_d;reset_count_quat;pre_flt_fail_innov_heading;pre_flt_fail_innov_height;pre_flt_fail_innov_pos_horiz;pre_flt_fail_innov_vel_horiz;pre_flt_fail_innov_vel_vert;pre_flt_fail_mag_field_disturbed;health_flags;timeout_flags
1250830442;1250641985;2388605796947;5.908435e-05;0.00046956915;0.0012137797;0;0.011552901;0.27364504;0.016473573;nan;nan;0.004909094;nan;nan;nan;0.0;2490378;2490378;4028193;396809;-40.79629;nan;0.34289747;nan;0;165;18;1;18;1;3;0;0;0;0;0;0;0;0
1250840617;1250651881;2388605796947;7.13096e-05;0.00041689185;0.0010659738;0;0.01180305;0.27388424;0.015370516;nan;nan;0.004909094;nan;nan;nan;0.0;2490378;2490378;4028193;396809;-40.501434;nan;0.34034172;nan;0;165;18;1;18;1;3;0;0;0;0;0;0;0;0
1251038275;1250849804;2388605796947;0.00016306114;0.0005758839;0.0018355057;0;0.011552832;0.27414766;0.016087847;nan;nan;0.006590387;nan;nan;nan;0.0;2490378;2490378;4028193;396809;-40.512157;nan;0.33005676;nan;0;165;18;1;18;1;3;0;0;0;0;0;0;0;0
1251236208;1251047727;2388605796947;0.00028935593;0.00058834604;0.001223612;0;0.011309515;0.27357206;0.04450588;nan;nan;0.00574666;nan;nan;nan;0.0;2490378;2490378;4028193;396809;-38.83736;nan;0.3261108;nan;0;165;18;1;18;1;3;0;0;0;0;0;0;0;0
1251434484;1251245650;2388605796947;0.00036684875;0.0005755619;0.0003858669;0;0.011073239;0.27383688;0.052262615;nan;nan;0.0037864556;nan;nan;nan;0.0;2490378;2490378;4028193;396809;-39.59;nan;0.33890325;nan;0;165;18;1;18;1;3;0;0;0;0;0;0;0;0
1251642052;1251453470;2388605796947;0.0004614111;0.0005409801;0.00068817014;0;0.011073322;0.27350345;0.079020835;nan;nan;0.003990307;nan;nan;nan;0.0;2490378;2490378;4028193;396809;-38.491722;nan;0.31401467;nan;0;165;18;1;18;1;3;0;0;0;0;0;0;0;0
1251839900;1251651392;2388605796947;0.00030221924;0.00061187794;0.0014072193;0;0.010880176;0.275879;0.07142295;nan;nan;0.0034618652;nan;nan;nan;0.0;2490378;2490378;4028193;396809;-39.12385;nan;0.33208725;nan;0;165;18;1;18;1;3;0;0;0;0;0;0;0;0
1252038302;1251849315;2388605796947;0.0003183253;0.0005293507;0.0022924356;0;0.016676191;0.27528402;0.07139548;nan;nan;0.001861029;nan;nan;nan;0.0;2490378;2490378;4028193;396809;-39.611256;nan;0.33251655;nan;0;165;18;1;18;1;3;0;0;0;0;0;0;0;0
1252235703;1252047238;2388605796947;0.00024113954;0.00049888284;0.0020483339;0;0.016327174;0.27554253;0.071521826;nan;nan;0.0013520402;nan;nan;nan;0.0;2490378;2490378;4028193;396809;-38.144142;nan;0.32909682;nan;0;165;18;1;18;1;3;0;0;0;0;0;0;0;0
1252433648;1252245160;2388605796947;0.00030141874;0.00044744485;0.0017720144;0;0.015983412;0.27494895;0.06735265;nan;nan;0.0006149452;nan;nan;nan;0.0;2490378;2490378;4028193;396809;-39.12319;nan;0.3288177;nan;0;165;18;1;18;1;3;0;0;0;0;0;0;0;0
