timestamp;timestamp_sample;q[0];q[1];q[2];q[3];delta_q_reset[0];delta_q_reset[1];delta_q_reset[2];delta_q_reset[3];quat_reset_counter
1252690600;1252690363;-0.25075388;-0.4246971;0.06987182;0.86710596;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1252740086;1252739852;-0.24540825;-0.4241654;0.07236848;0.8686895;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1252789629;1252789388;-0.23754801;-0.42335862;0.07583702;0.8709692;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1252839084;1252838831;-0.2265553;-0.42219862;0.080534205;0.874034;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1252888567;1252888319;-0.21252327;-0.42063543;0.0868149;0.8777032;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1252938052;1252937809;-0.19545425;-0.41832182;0.09477171;0.8819427;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1252987527;1252987298;-0.17525904;-0.41361734;0.10481884;0.88725317;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1253041496;1253041286;-0.1500982;-0.4045643;0.118243314;0.8943249;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1253091018;1253090775;-0.12473553;-0.39249048;0.13270807;0.9015437;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1253140463;1253140264;-0.09878373;-0.37670976;0.14762121;0.90914226;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1253185481;1253185255;-0.07562284;-0.35899898;0.15999784;0.91640687;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1253239505;1253239290;-0.050399303;-0.33371186;0.17071803;0.9257169;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1253288949;1253288732;-0.030684443;-0.30726343;0.1742616;0.9350297;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1253338456;1253338221;-0.015233464;-0.27773032;0.16823477;0.9456907;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1253392448;1253392209;-0.0043711998;-0.24228485;0.14976726;0.95856595;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1253437413;1253437200;-0.0012014693;-0.2090925;0.12548655;0.9698103;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1253486956;1253486736;-0.0019525008;-0.16712634;0.09572785;0.98127526;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1253536392;1253536178;-0.0039777365;-0.11931002;0.06763513;0.9905427;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1253590363;1253590166;-0.006084594;-0.06558733;0.040681224;0.99699867;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1253639864;1253639655;-0.007249042;-0.021441173;0.022676641;0.9994867;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1253689403;1253689192;-0.007699905;0.012842177;0.014866909;0.9997774;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1253738850;1253738634;-0.0075187925;0.03389623;0.014533924;0.9992914;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1253788324;1253788123;-0.006813052;0.041662022;0.020618482;0.9988958;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1253837807;1253837612;-0.005697205;0.039176613;0.027851367;0.9988278;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1253887303;1253887101;-0.004227087;0.029613422;0.033765443;0.9989821;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1253941340;1253941090;-0.0022023767;0.015778724;0.035969958;0.9992259;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1253990824;1253990579;-0.00023051881;0.0039076474;0.03258412;0.99946135;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1254035782;1254035569;0.0014741515;-0.004299618;0.025989816;0.9996519;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1254089902;1254089559;0.003165017;-0.0090753585;0.015722152;0.99983025;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1254139355;1254139094;0.0044620377;-0.0077888407;0.0064556114;0.9999389;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1254188826;1254188535;0.005318903;-0.0026985493;-0.0010918122;0.9999817;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1254238327;1254238025;0.0063914163;0.0049296385;-0.0056746467;0.9999514;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1254287782;1254287514;0.0075202314;0.012718411;-0.007716989;0.9998611;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1254337251;1254337003;0.008874459;0.01910618;-0.0058013853;0.9997612;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1254386759;1254386540;0.010332377;0.02238862;-0.0019485917;0.99969405;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1254440690;1254440481;0.012020111;0.02222423;0.0023183404;0.9996781;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1254490162;1254489970;0.013378173;0.019473039;0.0054504666;0.9997061;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1254539686;1254539459;0.014469061;0.014700944;0.0069987657;0.9997628;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1254589222;1254588995;0.015582298;0.010217022;0.007287272;0.99979985;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1254638671;1254638438;0.016656967;0.005984636;0.0059208064;0.99982584;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
