timestamp;timestamp_sample;states[0];states[1];states[2];states[3];states[4];states[5];states[6];states[7];states[8];states[9];states[10];states[11];states[12];states[13];states[14];states[15];states[16];states[17];states[18];states[19];states[20];states[21];states[22];states[23];states[24];covariances[0];covariances[1];covariances[2];covariances[3];covariances[4];covariances[5];covariances[6];covariances[7];covariances[8];covariances[9];covariances[10];covariances[11];covariances[12];covariances[13];covariances[14];covariances[15];covariances[16];covariances[17];covariances[18];covariances[19];covariances[20];covariances[21];covariances[22];covariances[23];n_states
1251116347;1250944792;-0.25908005;-0.4252128;0.066298865;0.8646827;0.002124804;-0.0010913477;-0.0037004445;0.0;0.0;2.0801852;0.0014417683;0.0018109459;3.145351e-05;0.07361426;0.01840225;0.014982098;0.33383006;-0.00018911224;-0.17405117;0.029439433;-0.10818546;0.029375816;0.0;0.0;2.0901852;8.438688e-05;1.276379e-05;0.0021167279;0.0007796517;0.00078270864;0.0031318278;9.555221e-05;9.5738564e-05;0.075247586;3.0208238e-07;1.8970586e-07;2.337389e-07;0.0013775005;0.006456826;0.00017833467;3.0360114e-05;2.3973615e-05;2.4340332e-05;6.023622e-05;0.00016841761;2.9396731e-05;1.0;1.0;1e-04;25
1251620341;1251448634;-0.25892326;-0.4253211;0.0663054;0.8646758;0.0034745496;-0.0010891446;-0.002367188;0.0;0.0;2.0799146;0.0014524732;0.0018126757;2.968353e-05;0.07349487;0.017972399;0.0150422985;0.3337506;-0.00018798102;-0.17404453;0.029286437;-0.10824377;0.029399304;0.0;0.0;2.0899146;8.37172e-05;1.2434539e-05;0.002112518;0.0005895768;0.00059140724;0.0032341378;5.826089e-05;5.8325095e-05;0.07562807;3.0120805e-07;1.8870398e-07;2.3261724e-07;0.0013716205;0.006427539;0.0001782925;3.0346215e-05;2.3834451e-05;2.4276165e-05;6.0120496e-05;0.00016820907;2.9318388e-05;1.0;1.0;1e-04;25
1252115130;1251943526;-0.2587322;-0.42539495;0.06646275;0.8646847;0.0017135816;-0.0017786494;-0.0036120762;0.0;0.0;2.0776865;0.0014620917;0.0018121883;3.0121002e-05;0.07338698;0.017586464;0.015096427;0.33367595;-0.00018647852;-0.17402202;0.029170025;-0.108264506;0.029401848;0.0;0.0;2.0876865;8.358531e-05;1.2627502e-05;0.0021085523;0.00071479834;0.00071741245;0.003086414;8.151442e-05;8.1651124e-05;0.07518284;3.0198646e-07;1.8937943e-07;2.3267171e-07;0.0013657636;0.006398974;0.00017825107;3.0332916e-05;2.369683e-05;2.4213947e-05;6.0009756e-05;0.00016801314;2.9242738e-05;1.0;1.0;1e-04;25
1252619316;1252447416;-0.25855544;-0.42535695;0.06651078;0.86475253;0.0009891347;-0.002682476;-0.002978373;0.0;0.0;2.0777879;0.0014697424;0.0018099356;2.836202e-05;0.07326139;0.017168008;0.015155162;0.333592;-0.00018522365;-0.1739979;0.029038649;-0.10828943;0.029405879;0.0;0.0;2.0877879;8.350581e-05;1.2869981e-05;0.0021048584;0.00087702804;0.00088086096;0.0031906175;0.00012024522;0.0001205324;0.07556209;3.029046e-07;1.9020584e-07;2.3285112e-07;0.0013599995;0.006370238;0.00017821035;3.0320161e-05;2.3560871e-05;2.4153533e-05;5.990263e-05;0.00016782548;2.916916e-05;1.0;1.0;1e-04;25
1253113929;1252942308;-0.19387338;-0.4180273;0.09558127;0.88234377;-0.018148845;-0.04140946;-0.0032305876;0.0;0.0;2.0792983;0.0014745969;0.0018071594;2.215583e-05;0.07324767;0.017116018;0.015160914;0.33352038;-0.00018426111;-0.17396973;0.028986828;-0.10824815;0.02938523;0.0;0.0;2.0875232;8.4014515e-05;1.3686623e-05;0.0021038211;0.0014753584;0.0014813545;0.0035246878;0.00036610616;0.0003676993;0.0771681;3.0554028e-07;1.9279578e-07;2.3450244e-07;0.0013586305;0.0063636363;0.0001782321;3.029389e-05;2.344613e-05;2.4122028e-05;5.9841543e-05;0.00016767882;2.9127823e-05;1.0;1.0;0.08556922;25
1253617747;1253446198;0.0003249086;-0.20172477;0.12032786;0.9720228;-0.15025786;0.15068224;0.004798701;0.0;0.0;2.0724695;0.0014732053;0.0018069956;-3.363713e-05;0.07324767;0.017116018;0.015160914;0.33226824;-0.00016585996;-0.17348874;0.029810004;-0.10588599;0.028273897;0.0;0.0;2.0875232;8.518459e-05;1.5144938e-05;0.0019352256;0.0032308798;0.0029221273;0.004115331;0.001591011;0.0015901194;0.08155604;3.1006311e-07;1.9731968e-07;2.3731644e-07;0.0013586708;0.0063636885;0.00017827307;2.8648079e-05;2.331121e-05;2.339444e-05;5.5268225e-05;0.00015148916;2.7847173e-05;1.0;1.0;0.19929737;25
1254112837;1253941090;0.009388477;0.016152592;0.035143998;0.9992077;0.12529323;0.070548326;-0.022965059;0.0;0.0;2.081683;0.0014743314;0.0018081998;-8.824588e-05;0.07324767;0.017116018;0.013718023;0.32607287;-5.5165547e-05;-0.17132783;0.03388874;-0.09368619;0.022962827;0.0;0.0;2.0875232;8.633249e-05;1.662676e-05;0.0016116546;0.006631493;0.0048761307;0.0046372977;0.0048787883;0.0045654243;0.08629156;3.1449707e-07;2.017557e-07;2.4014864e-07;0.0013587103;0.0063637397;0.00017809193;2.5074934e-05;2.3172728e-05;2.095991e-05;4.5567347e-05;0.0001218705;2.410494e-05;1.0;1.0;0.31091383;25
1254616540;1254444979;0.01929695;0.021874825;0.0025345392;0.9995713;0.18846418;0.08735967;0.011870033;0.0;0.0;2.0874195;0.0014742822;0.001808609;-0.000122234;0.07324767;0.017116018;0.012510573;0.32177112;6.978867e-06;-0.17026924;0.0360203;-0.085760325;0.019493269;0.0;0.0;2.0875232;8.762116e-05;1.8230841e-05;0.0014174232;0.012084147;0.0075065643;0.005224572;0.012819714;0.010754501;0.09215694;3.1900368e-07;2.0626744e-07;2.4332874e-07;0.0013587506;0.006363792;0.00017793382;2.2745962e-05;2.3052078e-05;1.9458439e-05;3.972438e-05;0.00010389712;2.176883e-05;1.0;1.0;0.42467088;25
1255120497;1254948917;0.027399618;0.0019569683;0.0021668489;0.9996203;0.29320058;0.12916587;0.017422732;0.0;0.0;2.0894198;0.0014739796;0.0018093929;-0.0001550897;0.07324767;0.017116018;0.011359806;0.31774488;4.9644183e-05;-0.1696531;0.037341524;-0.07898182;0.016412089;0.0;0.0;2.0875232;8.904892e-05;1.9937608e-05;0.001255581;0.0197203;0.010944041;0.0058688163;0.029393325;0.022033157;0.09896862;3.2350607e-07;2.1077922e-07;2.4630754e-07;0.001358791;0.006363844;0.00017778052;2.0721445e-05;2.2907907e-05;1.8205496e-05;3.479921e-05;8.886744e-05;1.9829706e-05;1.0;1.0;0.53893125;25
1255615351;1255443809;0.032569014;-0.0062109344;-0.002399247;0.9994474;0.40966293;0.17241617;0.017864274;0.0;0.0;2.0944316;0.0014734978;0.0018103975;-0.00017947653;0.07324767;0.017116018;0.010432876;0.31455398;7.8029996e-05;-0.16942355;0.037981033;-0.07397058;0.014077758;0.0;0.0;2.0875232;9.058504e-05;2.1713462e-05;0.0011395465;0.02944497;0.015200691;0.00656242;0.05947834;0.040447086;0.10730219;3.279066e-07;2.1519357e-07;2.4919945e-07;0.0013588306;0.0063638953;0.0001776293;1.9213037e-05;2.2761633e-05;1.7318478e-05;3.1230215e-05;7.801914e-05;1.8463466e-05;1.0;1.0;0.6508974;25
