timestamp;timestamp_sample;xyz[0];xyz[1];xyz[2];xyz_derivative[0];xyz_derivative[1];xyz_derivative[2]
1251879166;1251879040;-0.0010013755;0.010057562;-0.006165639;-0.041076;1.0334666;-0.11421866
1251900194;1251900036;0.0042922636;-0.0054071257;0.0009321383;0.3036886;-1.035104;0.16930288
1251918093;1251918031;0.0022526665;-0.0029543214;0.0010191988;0.04592884;0.04319738;0.054670468
1251939090;1251939027;0.00019780162;-0.003026447;0.00026891413;-0.10952148;-0.21128109;0.20739308
1251960131;1251960022;0.0046025384;0.0009501234;0.0012923166;0.3170348;0.16512755;0.03755928
1251981502;1251981018;0.000844911;-0.0073690163;-0.0024082442;-0.051943924;-0.5510142;-0.07306357
1251999153;1251999014;-0.004665805;0.0012788009;-0.00083476433;-0.4061905;0.37269086;0.1269232
1252020074;1252020009;0.0047502806;-0.002561756;-2.021775e-05;0.2503974;-0.13892318;-0.016038727
1252041068;1252041005;0.0026615483;0.0027849772;-0.0011170892;0.22581102;0.5027932;0.12881978
1252062108;1252062047;0.00036769814;-0.004900807;0.0037809217;0.070058465;-0.99637115;0.1335181
1252078558;1252078496;0.0021742892;-0.006144214;-0.004978046;-0.28265715;-0.5412405;-0.45740822
1252099601;1252099539;0.002210389;0.00091871805;0.0014299954;-0.03967796;0.024883715;0.28796107
1252120549;1252120487;0.005821364;-0.0022796646;-0.0013083192;0.57634693;-0.25044176;-0.37610957
1252138923;1252138484;-0.0033677474;-0.0016377717;-0.0055837776;-0.4356745;0.16632104;-0.23421323
1252159587;1252159526;0.000409069;0.007631425;0.0006627346;-0.15009843;0.6840181;0.033771306
1252180539;1252180474;0.00430522;3.199838e-05;-0.003200919;0.03266775;-0.049004793;-0.29647177
1252201539;1252201470;0.0038025996;-0.001279396;0.0004932863;0.20179033;0.0040934808;0.40141392
1252219575;1252219513;-0.00079553924;-0.0028095637;-0.00071271823;-0.0390973;-0.60059196;-0.2271125
1252240524;1252240461;0.0011306107;8.8406494e-05;-0.0060887006;0.16445686;0.28345144;-0.1962788
1252261519;1252261457;-0.0039598625;-0.00017247081;0.002804952;-0.37792116;-0.06634154;0.39815104
1252278015;1252277953;0.0050399955;-0.00155363;-0.00043875226;0.07952768;-0.12368188;-0.20518112
1252299008;1252298948;0.004406266;-2.6789028e-05;-0.0036461733;0.32565767;0.33277705;-0.020829024
1252320007;1252319944;0.0067546293;-0.00024162978;0.0011700856;0.7957114;-0.1811771;0.024150016
1252341425;1252340939;-0.005067301;-0.0043097576;-0.0035770629;-0.3684839;-0.041888192;-0.21433423
1252358998;1252358935;-0.0033365085;0.0022035977;0.00048673907;-0.6061688;0.30991912;0.08134013
1252379992;1252379930;0.005213538;-0.0030547404;-0.002143125;-0.08525949;-0.30561957;-0.22440755
1252400987;1252400926;0.004908668;0.0031817388;-0.0030360208;0.552174;0.66412276;0.002589871
1252418986;1252418922;0.0029855806;0.00042629172;-0.0011254343;0.47182962;-0.31884488;-0.0005310895
1252439980;1252439918;-0.004687098;0.000706726;-0.0040353253;-0.49845633;0.49916884;-0.11065331
1252460974;1252460913;0.0010102522;0.004068486;-0.00035828367;-0.12073826;0.5915378;0.20857249
1252482016;1252481955;0.0068926383;-0.0076418184;-0.0031578296;0.06950454;-0.5407701;-0.0713597
1252498862;1252498405;0.008591;-0.0020249293;-0.00896318;0.21160693;0.28176886;-0.16350718
1252519510;1252519447;0.014276648;-0.0039494485;-0.012736908;0.21944739;0.120969556;-0.27981892
1252540455;1252540395;0.017560925;-0.010234361;-0.029157653;-0.23269783;-0.15310253;-0.65490866
1252558453;1252558392;0.03285368;-0.016845468;-0.023769699;0.4200337;-0.12856787;-0.020186957
1252579495;1252579434;0.043467503;-0.02625214;-0.04728599;0.5113551;-0.7135616;-0.7871557
1252600442;1252600382;0.047323037;-0.010219996;-0.056772005;0.3222553;1.3522705;-1.1523957
1252618443;1252618378;0.06456114;-0.03917941;-0.06542418;0.9225571;-1.5650958;-0.32634765
1252639481;1252639421;0.07900719;-0.04469321;-0.09232549;0.89418906;-0.81435;-1.6811115
1252660432;1252660369;0.08856606;-0.028048173;-0.09605066;-0.7733371;2.0101418;-0.9190821
1252681430;1252681365;0.12656856;-0.07304532;-0.113618374;0.8361701;-1.4796814;-0.4742739
1252697928;1252697861;0.14668353;-0.077198826;-0.13753857;2.4282632;-1.321888;-1.1470166
1252720426;1252720357;0.15809928;-0.0934172;-0.16530754;0.5417;-2.028458;-1.51659
1252739919;1252739852;0.18701595;-0.088401206;-0.18222205;0.24133988;1.041479;-1.3880732
1252760915;1252760848;0.23428781;-0.10282267;-0.21602656;2.0286129;1.170284;-1.2806044
1252778941;1252778843;0.26287764;-0.1547918;-0.2523342;2.5099516;-3.604688;-1.5181988
1252799904;1252799839;0.2908893;-0.15924442;-0.29325446;1.8113617;-1.9196457;-2.0304177
1252821068;1252820835;0.33740026;-0.18553658;-0.33100995;1.9771044;-3.0361662;-1.6205698
1252838898;1252838831;0.36971065;-0.20629114;-0.36670062;1.3760971;-1.9684926;-1.309816
1252859891;1252859826;0.41445914;-0.2246326;-0.402753;1.6724182;-1.7884877;-1.5017077
1252881341;1252880821;0.44882384;-0.24357764;-0.4292815;0.5425907;-1.4093407;-0.4894204
1252898890;1252898819;0.5020164;-0.2658971;-0.45640093;2.090514;-2.9179065;-0.92592776
1252919882;1252919813;0.5481237;-0.2808437;-0.50047255;1.9166331;-1.6352267;-1.4505141
1252940878;1252940808;0.5835449;-0.3480207;-0.5320855;2.533181;-3.9101408;-1.2825457
1252960366;1252960304;0.62206995;-0.38315365;-0.568761;2.1278539;-1.5659814;-1.8761901
1252978361;1252978300;0.6547016;-0.43878523;-0.5943099;1.1236541;-0.009807199;-1.4921321
1252999402;1252999342;0.69758475;-0.5094104;-0.61714065;1.7987744;-1.4015753;-1.7611468
1253020355;1253020291;0.7481387;-0.5803458;-0.63194776;1.8837247;-1.8315883;-0.6584374
1253041347;1253041286;0.80486184;-0.67054933;-0.6539196;3.6172028;-4.933738;-1.1067129
1253059391;1253059329;0.80863714;-0.7416454;-0.6733151;1.6101592;-6.187692;-1.1126428
1253080339;1253080277;0.8752899;-0.8016712;-0.6668721;3.8618112;-4.4929757;-0.4549439
1253101341;1253101273;0.82484233;-0.8703494;-0.6623567;-2.282745;-3.4734337;0.7511526
1253119383;1253119316;0.8478949;-0.9241936;-0.6640833;-3.6655607;-3.78363;1.8417645
1253140325;1253140264;0.80574894;-0.9914632;-0.6362473;-1.0978087;-3.257248;1.3826017
1253161323;1253161260;0.7740337;-1.0288374;-0.6460502;-0.9254078;-1.7768682;-0.27437288
1253182337;1253182255;0.7467206;-1.0558275;-0.61147267;-2.888549;0.012265109;4.7799554
1253198814;1253198752;0.6450259;-1.0946746;-0.6257968;-7.6164336;0.74547124;-0.15924352
1253219812;1253219747;0.5160356;-1.1607709;-0.6055651;-11.732153;-1.327701;-1.3351144
1253241282;1253240743;0.43292147;-1.1868337;-0.55138385;-7.5929756;1.1886386;2.0236561
1253258801;1253258739;0.4153604;-1.2556112;-0.5436785;-2.5463088;-2.3019912;1.3002359
