timestamp;timestamp_sample;accel_device_id;gyro_device_id;delta_angle[0];delta_angle[1];delta_angle[2];delta_velocity[0];delta_velocity[1];delta_velocity[2];delta_angle_dt;delta_velocity_dt;delta_angle_clipping;delta_velocity_clipping;accel_calibration_count;gyro_calibration_count
1270524634;1270524477;4259850;4325386;0.00033017414;-0.00032997137;4.124233e-05;-0.0025128578;-0.0041066105;-0.031795043;4499;4364;0;0;3;1
1271024003;1271023868;4259850;4325386;-4.4142802e-05;-0.0003948764;-7.1481554e-05;0.0033367162;-0.0062862136;-0.0373794;4499;4363;0;0;3;1
1271523409;1271523258;4259850;4325386;0.00022419183;-0.00017299679;4.5307344e-05;0.004402741;-0.0029702953;-0.031822912;4499;4363;0;0;3;1
1272022892;1272022696;4259850;4325386;-0.00062192744;7.4176365e-05;5.6194454e-05;-0.0032340984;-0.0032201472;-0.045598038;4546;4364;0;0;3;1
1272526684;1272526539;4259850;4325386;-0.00070138875;-0.0007014919;7.7032215e-05;-0.0020019512;0.005491932;-0.038251124;4499;4363;0;0;3;1
1273021563;1273021430;4259850;4325386;-0.00020277867;0.00041887385;8.664478e-05;0.0035828222;-0.005919733;-0.03880007;4497;4363;0;0;3;1
1273520964;1273520821;4259850;4325386;-0.00018181243;-0.00043819952;3.0802345e-05;-0.004079977;0.0012876098;-0.02799139;4499;4364;0;0;3;1
1274024906;1274024757;4259850;4325386;0.00039209405;-0.0003434543;-0.00014708024;0.00750112;0.00028949857;-0.044649567;4545;4364;0;0;3;1
1274524247;1274524101;4259850;4325386;6.5372995e-05;0.00084446074;5.933798e-06;0.010306139;5.9672602e-05;-0.052946392;4452;4363;0;0;3;1
1275023626;1275023491;4259850;4325386;-0.0006638637;0.00089634734;1.942843e-05;-0.008486978;0.00023420813;-0.045445107;4499;4362;0;0;3;1
1275523019;1275522882;4259850;4325386;1.5752074e-05;-0.00015102683;-0.0004414127;-0.0061847637;-0.0042628963;-0.03009986;4500;4364;0;0;3;1
1276026980;1276026818;4259850;4325386;3.633671e-05;-0.0007825606;-7.436008e-06;0.000102532664;-0.003667705;-0.03303323;4546;4364;0;0;3;1
