timestamp;timestamp_sample;control_mode_flags;output_tracking_error[0];output_tracking_error[1];output_tracking_error[2];filter_fault_flags;pos_horiz_accuracy;pos_vert_accuracy;hdg_test_ratio;vel_test_ratio;pos_test_ratio;hgt_test_ratio;tas_test_ratio;hagl_test_ratio;beta_test_ratio;time_slip;accel_device_id;gyro_device_id;baro_device_id;mag_device_id;mag_inclination_deg;mag_inclination_ref_deg;mag_strength_gs;mag_strength_ref_gs;gps_check_fail_flags;solution_status_flags;reset_count_vel_ne;reset_count_vel_d;reset_count_pos_ne;reset_count_pod_d;reset_count_quat;pre_flt_fail_innov_heading;pre_flt_fail_innov_height;pre_flt_fail_innov_pos_horiz;pre_flt_fail_innov_vel_horiz;pre_flt_fail_innov_vel_vert;pre_flt_fail_mag_field_disturbed;health_flags;timeout_flags
1253833703;1253662151;189515432659;0.01698166;0.012922052;0.0063701486;0;0.07263411;0.28892496;0.24079601;nan;nan;0.0030909919;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-39.802517;nan;0.34987342;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1254031936;1253860107;189515432659;0.024804574;0.011532403;0.009462382;0;0.08962418;0.29186025;0.36853486;nan;nan;0.0062292726;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-40.387657;nan;0.3478872;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1254238634;1254067062;189515432659;0.018180663;0.007111854;0.008690731;0;0.10982096;0.29636365;0.39896035;nan;nan;0.0057792347;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-39.162174;nan;0.34881687;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1254436561;1254265019;189515432659;0.016600935;0.008381316;0.009438615;0;0.13161741;0.29970562;0.4139722;nan;nan;0.0039308686;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-39.007496;nan;0.34601247;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1254634805;1254462976;189515432659;0.016310183;0.010362334;0.011679353;0;0.15590174;0.30433607;0.43454278;nan;nan;0.004320884;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-39.31252;nan;0.34375167;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1254841394;1254669931;189515432659;0.01171234;0.0067352;0.009989874;0;0.1840886;0.30838326;0.439646;nan;nan;0.004049995;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-38.73614;nan;0.34596476;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1255039412;1254867888;189515432659;0.01064019;0.007324634;0.011646234;0;0.21378562;0.31343684;0.43373173;nan;nan;0.004607331;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-38.62189;nan;0.34472936;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1255237353;1255065844;189515432659;0.009721827;0.008534586;0.013818902;0;0.24622633;0.3173971;0.42821708;nan;nan;0.004090575;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-38.770336;nan;0.34735107;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1255435305;1255263848;189515432659;0.0075043472;0.006214207;0.011801259;0;0.28150547;0.3228286;0.4299595;nan;nan;0.003486109;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-38.845314;nan;0.34610012;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1255633203;1255461758;189515432659;0.007223276;0.0073575554;0.014284844;0;0.3196452;0.32846618;0.42039067;nan;nan;0.0049689985;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-38.37759;nan;0.34336755;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1255840254;1255668760;189515432659;0.006300205;0.008376702;0.016483583;0;0.36270007;0.3332872;0.4140793;nan;nan;0.004043454;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-38.990803;nan;0.34733653;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1256038182;1255866670;189515432659;0.0046475464;0.0055274414;0.013154788;0;0.40679866;0.3392424;0.4084966;nan;nan;0.006144995;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-38.679893;nan;0.34797987;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1256236175;1256064627;189515432659;0.0047745365;0.0068432074;0.01621077;0;0.4538233;0.34370914;0.4012754;nan;nan;0.006808025;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-38.650017;nan;0.3456415;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1256434148;1256262583;189515432659;0.0043839053;0.008358097;0.019628735;0;0.5038509;0.3499243;0.3909749;nan;nan;0.006773314;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-38.519684;nan;0.34667414;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1256632027;1256460542;189515432659;0.0034065503;0.005571304;0.015381457;0;0.557039;0.3544687;0.38626724;nan;nan;0.0051171095;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-38.68818;nan;0.34654567;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1256839064;1256667495;189515432659;0.0032359262;0.0072746156;0.019511418;0;0.6157577;0.361428;0.3912491;nan;nan;0.0051227086;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-39.072086;nan;0.34850183;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1257036942;1256865452;189515432659;0.0032644174;0.009059433;0.02440123;0;0.67511046;0.36597;0.3872689;nan;nan;0.006936809;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-38.54901;nan;0.34585163;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1257234852;1257063456;189515432659;0.0024722482;0.005383642;0.018425519;0;0.73767525;0.37254012;0.38390595;nan;nan;0.008363204;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-38.69477;nan;0.34675348;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1257441812;1257270364;189515432659;0.0023185336;0.0073229424;0.023113294;0;0.8062852;0.37758222;0.38283664;nan;nan;0.009355461;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-39.470463;nan;0.3496868;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1257639782;1257468370;189515432659;0.0024450403;0.010322592;0.029848363;0;0.8754525;0.38428712;0.3850278;nan;nan;0.008569872;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-39.066284;nan;0.34612915;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1257837743;1257666278;189515432659;0.0020676253;0.0054344693;0.021275269;0;0.94747317;0.38856506;0.3825595;nan;nan;0.008148065;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-38.92248;nan;0.3463119;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1258035724;1257864234;189515432659;0.001893419;0.0069604325;0.02629654;0;1.0227895;0.39522293;0.37418017;nan;nan;0.008953567;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-38.750183;nan;0.34754303;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1258233897;1258062191;189515432659;0.0017395897;0.009419987;0.032040685;0;1.1016047;0.39934474;0.3645288;nan;nan;0.0088107865;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-38.483143;nan;0.3461205;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1258431688;1258260148;189515432659;0.0014569538;0.005499639;0.023225857;0;1.1835438;0.40594962;0.3663673;nan;nan;0.00938694;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-38.784634;nan;0.34674916;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1258638779;1258467103;189515432659;0.0014795095;0.0072869477;0.02884281;0;1.2725196;0.41039303;0.3642452;nan;nan;0.0098934965;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-39.10244;nan;0.34650925;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1258836639;1258665060;189515432659;0.0011331756;0.010409949;0.03800553;0;1.3610476;0.41689992;0.36143944;nan;nan;0.011137791;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-38.92804;nan;0.34714898;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1259034564;1258863064;189515432659;0.00082055834;0.0046856063;0.024337674;0;1.4532331;0.42339036;0.35566998;nan;nan;0.009548172;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-38.69125;nan;0.34586528;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1259232471;1259060974;189515432659;0.001003249;0.00705451;0.0315182;0;1.5484306;0.4266453;0.3511538;nan;nan;0.0085753035;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-38.163536;nan;0.3470788;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1259439368;1259267976;189515432659;0.0012097423;0.00963756;0.03888044;0;1.6515802;0.43366158;0.34929878;nan;nan;0.010952165;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-38.88633;nan;0.3456485;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
