timestamp;timestamp_sample;q[0];q[1];q[2];q[3];delta_q_reset[0];delta_q_reset[1];delta_q_reset[2];delta_q_reset[3];quat_reset_counter
1251196900;1251196689;-0.25907278;-0.4252129;0.06632408;0.864683;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1251696291;1251696080;-0.25873867;-0.42537254;0.06649136;0.86469156;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1252191166;1252190972;-0.25852573;-0.42538786;0.066610895;0.86473846;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1252695044;1252694862;-0.25033367;-0.4246519;0.07009336;0.8672318;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1253194498;1253194300;-0.071149915;-0.3551124;0.16233313;0.91786754;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1253693877;1253693644;-0.0075443117;0.015545723;0.0146182915;0.9997438;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1254193242;1254193035;0.0054900036;-0.001941021;-0.0015455715;0.99998194;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1254697153;1254696925;0.017925868;0.0022849287;0.003844706;0.9998294;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1255196561;1255196363;0.026349463;0.0008976438;0.0022260249;0.9996499;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1255691456;1255691255;0.03131993;-0.005331574;0.0016400161;0.99949384;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1256195302;1256195098;0.036267187;-0.010653148;0.0022740948;0.99928284;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1256694689;1256694489;0.03790652;-0.0027597696;-0.0010531326;0.999277;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1257194067;1257193880;0.037148602;-0.0010276058;3.5094272e-06;0.9993093;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1257693534;1257693319;0.039017707;0.0030995733;-0.00074568373;0.9992334;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1258197346;1258197162;0.040166445;0.00045087366;-0.003518568;0.9991867;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1258696729;1258696553;0.045244135;0.0040190825;0.0059259664;0.99895036;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
