timestamp;yaw_sp_move_rate;q_d[0];q_d[1];q_d[2];q_d[3];thrust_body[0];thrust_body[1];thrust_body[2]
1293690051;1.3e-44;0.08114593;8.366264e-09;4.1298516e-09;0.99670225;0.0;0.0;-0.34288514
1293739521;1.3e-44;0.08104458;8.367697e-09;4.1305515e-09;0.9967105;0.0;0.0;-0.34185824
1293789013;1.3e-44;0.081181325;-0.00042119465;3.4311186e-05;0.9966993;0.0;0.0;-0.34185824
1293838525;1.3e-44;0.081437014;-0.00042118583;3.4419238e-05;0.9966784;0.0;0.0;-0.34185824
1293888096;1.3e-44;0.081544064;-0.0004211821;3.4464476e-05;0.99666965;0.0;0.0;-0.34185824
1293937516;1.3e-44;0.08167321;-0.00042117765;3.4519053e-05;0.9966591;0.0;0.0;-0.34288514
1293991498;1.3e-44;0.08190264;-0.0004211697;3.4616005e-05;0.99664026;0.0;0.0;-0.34288514
1294041027;1.3e-44;0.08190965;-0.00042116948;3.461897e-05;0.9966397;0.0;0.0;-0.34288514
1294090518;1.3e-44;0.08200018;-0.00042116633;3.4657227e-05;0.9966323;0.0;0.0;-0.34288514
1294135540;1.3e-44;0.08205507;-0.0004211644;3.4680423e-05;0.99662775;0.0;0.0;-0.34185824
1294189426;1.3e-44;0.08203154;-0.00042116523;3.467048e-05;0.99662966;0.0;0.0;-0.34288514
1294238916;1.3e-44;0.08185297;-0.00042117143;3.4595017e-05;0.9966444;0.0;0.0;-0.34288514
1294288425;1.3e-44;0.081427634;-0.00042118615;3.4415276e-05;0.9966792;0.0;0.0;-0.34185824
1294342453;1.3e-44;0.08077818;-0.0004212085;3.4140823e-05;0.99673206;0.0;0.0;-0.34185824
1294387416;1.3e-44;0.08037466;-0.00042122227;3.3970296e-05;0.99676466;0.0;0.0;-0.34185824
1294436921;1.3e-44;0.08002971;-0.00042123403;3.3824526e-05;0.99679244;0.0;0.0;-0.34288514
1294486396;1.3e-44;0.07971137;-0.0004212448;3.369e-05;0.99681795;0.0;0.0;-0.34185824
1294540410;1.3e-44;0.07967049;-0.00042124616;3.3672724e-05;0.99682117;0.0;0.0;-0.34288514
1294589849;1.3e-44;0.07962225;-0.0004212478;3.3652337e-05;0.99682504;0.0;0.0;-0.34185824
1294639336;1.3e-44;0.07914549;-0.00042126383;3.3450866e-05;0.996863;0.0;0.0;-0.34288514
1294688811;1.3e-44;0.07849948;-0.00042128543;3.317787e-05;0.9969141;0.0;0.0;-0.34185824
1294738326;1.3e-44;0.077633575;-0.0004213141;3.2811946e-05;0.9969819;0.0;0.0;-0.34185824
1294787853;1.3e-44;0.07673397;-0.00042134352;3.243178e-05;0.99705154;0.0;0.0;-0.34185824
1294837291;1.3e-44;0.0758576;-0.00042137186;3.2061438e-05;0.9971186;0.0;0.0;-0.34185824
1294891265;1.3e-44;0.07496489;-0.00042140041;3.1684187e-05;0.9971861;0.0;0.0;-0.34185824
1294940783;1.3e-44;0.074119076;-0.00042142713;3.1326756e-05;0.99724936;0.0;0.0;-0.34185824
1294985770;1.3e-44;0.07327749;-0.0004214534;3.097111e-05;0.99731153;0.0;0.0;-0.34185824
1295039782;1.3e-44;0.07210329;-0.0004214896;3.0474906e-05;0.9973971;0.0;0.0;-0.34185824
1295089235;1.3e-44;0.070767045;8.324678e-09;4.216579e-09;0.99749285;0.0;0.0;-0.34185824
1295138721;1.3e-44;0.06948062;8.319234e-09;4.2273114e-09;0.9975833;0.0;0.0;-0.34185824
1295188230;1.3e-44;0.0683934;8.314622e-09;4.236375e-09;0.99765843;0.0;0.0;-0.34185824
