timestamp;timestamp_sample;device_id;x;y;z;temperature;error_count
1346457598;1346456654;396321;-0.34015152;-0.15833333;-0.13939394;nan;0
1347473240;1347472296;396321;-0.34924242;-0.16439393;-0.16969696;nan;0
1348467373;1348466383;396321;-0.3393939;-0.18257575;-0.21666665;nan;0
1349461479;1349460528;396321;-0.33257574;-0.14999999;-0.109848484;nan;0
1350455860;1350454916;396321;-0.35378787;-0.175;-0.20075756;nan;0
1351471463;1351470519;396321;-0.34166667;-0.17348485;-0.21666665;nan;0
1352465838;1352464894;396321;-0.34924242;-0.16666666;-0.2090909;nan;0
1353460157;1353459212;396321;-0.330303;-0.15075757;-0.11363636;nan;0
1354475789;1354474845;396321;-0.35075757;-0.1719697;-0.20757575;nan;0
1355470046;1355469103;396321;-0.35075757;-0.18181817;-0.23257574;nan;0
1356464038;1356463094;396321;-0.3469697;-0.17424242;-0.22651514;nan;0
1357458143;1357457199;396321;-0.34166667;-0.14924242;-0.14545454;nan;0
1358473792;1358472846;396321;-0.33484846;-0.14166667;-0.089393936;nan;0
1359467795;1359466851;396321;-0.34545454;-0.17651515;-0.22121212;nan;0
1360461932;1360460974;396321;-0.3280303;-0.1621212;-0.13939394;nan;0
1361456139;1361455195;396321;-0.32954544;-0.17954545;-0.18636364;nan;0
1362472044;1362471101;396321;-0.34545454;-0.17878787;-0.22727272;nan;0
1363466256;1363465312;396321;-0.3409091;-0.1621212;-0.14015152;nan;0
1364460471;1364459528;396321;-0.325;-0.14772727;-0.07575757;nan;0
1365476374;1365475430;396321;-0.3530303;-0.17575757;-0.20075756;nan;0
1366470358;1366469415;396321;-0.325;-0.15151514;-0.05833333;nan;0
1367464597;1367463653;396321;-0.3371212;-0.16666666;-0.12272727;nan;0
1368458726;1368457782;396321;-0.34924242;-0.16666666;-0.24242423;nan;0
1369474420;1369473477;396321;-0.3310606;-0.15303029;-0.092424236;nan;0
1370468530;1370467586;396321;-0.35075757;-0.16060606;-0.23030302;nan;0
1371462797;1371461853;396321;-0.33181816;-0.14318182;-0.08030303;nan;0
1372456781;1372455837;396321;-0.35;-0.17348485;-0.22651514;nan;0
1373472532;1373471588;396321;-0.330303;-0.14090909;-0.06818181;nan;0
1374466740;1374465793;396321;-0.32878786;-0.15454546;-0.06287879;nan;0
1375460909;1375459965;396321;-0.34242424;-0.17651515;-0.23863636;nan;0
1376477089;1376476122;396321;-0.34772727;-0.15681818;-0.19166666;nan;0
1377471181;1377470237;396321;-0.34772727;-0.17045455;-0.25454545;nan;0
1378465423;1378464479;396321;-0.35075757;-0.16439393;-0.19696969;nan;0
1379459421;1379458477;396321;-0.3310606;-0.17348485;-0.16969696;nan;0
1380475120;1380474176;396321;-0.33484846;-0.1810606;-0.19545454;nan;0
1381469343;1381468399;396321;-0.3340909;-0.1719697;-0.21666665;nan;0
1382463359;1382462415;396321;-0.3242424;-0.14621212;-0.06969697;nan;0
1383457567;1383456623;396321;-0.34545454;-0.16060606;-0.2340909;nan;0
1384473417;1384472473;396321;-0.33560604;-0.14015152;-0.09621212;nan;0
1385467542;1385466598;396321;-0.3280303;-0.15530303;-0.11742424;nan;0
1386461725;1386460781;396321;-0.3310606;-0.15151514;-0.073484845;nan;0
1387477361;1387476417;396321;-0.35;-0.16969696;-0.21666665;nan;0
1388471454;1388470511;396321;-0.35151514;-0.14090909;-0.18030302;nan;0
1389465698;1389464741;396321;-0.3310606;-0.14924242;-0.11060606;nan;0
1390460011;1390459067;396321;-0.34545454;-0.15984848;-0.19166666;nan;0
1391475656;1391474712;396321;-0.3469697;-0.13257575;-0.12954545;nan;0
1392470160;1392469217;396321;-0.3409091;-0.15757576;-0.18030302;nan;0
1393464666;1393463710;396321;-0.33181816;-0.15378788;-0.0810606;nan;0
1394458549;1394457604;396321;-0.3469697;-0.13939394;-0.18636364;nan;0
1395474306;1395473362;396321;-0.34621212;-0.15303029;-0.18484847;nan;0
1396468529;1396467585;396321;-0.3469697;-0.13787879;-0.19696969;nan;0
1397462724;1397461779;396321;-0.3393939;-0.13484848;-0.11060606;nan;0
1398478492;1398477549;396321;-0.33787876;-0.14469697;-0.092424236;nan;0
1399472674;1399471730;396321;-0.3340909;-0.16136363;-0.16439393;nan;0
1400466715;1400465771;396321;-0.34621212;-0.14090909;-0.1780303;nan;0
1401461040;1401460096;396321;-0.33484846;-0.16893938;-0.16742423;nan;0
1402455177;1402454233;396321;-0.34015152;-0.1681818;-0.2151515;nan;0
1403471143;1403470199;396321;-0.35;-0.16666666;-0.23560606;nan;0
1404465309;1404464365;396321;-0.32954544;-0.1681818;-0.12575758;nan;0
1405459451;1405458507;396321;-0.3439394;-0.14999999;-0.10681818;nan;0
1406475329;1406474385;396321;-0.35075757;-0.16590908;-0.19545454;nan;0
1407469488;1407468544;396321;-0.32348484;-0.14090909;-0.059848484;nan;0
1408463532;1408462588;396321;-0.33560604;-0.14166667;-0.115909085;nan;0
1409457756;1409456812;396321;-0.33181816;-0.16893938;-0.14166667;nan;0
1410473489;1410472545;396321;-0.33560604;-0.14242424;-0.099999994;nan;0
1411467586;1411466642;396321;-0.33257574;-0.17045455;-0.1780303;nan;0
1412461650;1412460706;396321;-0.33181816;-0.15227272;-0.10454545;nan;0
1413455864;1413454921;396321;-0.33257574;-0.14772727;-0.115909085;nan;0
1414471585;1414470641;396321;-0.3363636;-0.1719697;-0.12954545;nan;0
1415465775;1415464831;396321;-0.34545454;-0.175;-0.24924241;nan;0
1416459977;1416459033;396321;-0.3439394;-0.15833333;-0.18333332;nan;0
1417475550;1417474606;396321;-0.34242424;-0.18712121;-0.2090909;nan;0
1418469898;1418468954;396321;-0.330303;-0.17121212;-0.13939394;nan;0
1419464019;1419463075;396321;-0.3439394;-0.15530303;-0.13787879;nan;0
1420458164;1420457221;396321;-0.35227272;-0.16060606;-0.2090909;nan;0
1421473975;1421473031;396321;-0.33484846;-0.14393939;-0.07727273;nan;0
1422468013;1422467069;396321;-0.34621212;-0.1651515;-0.23560606;nan;0
1423462085;1423461141;396321;-0.34924242;-0.16060606;-0.23712121;nan;0
1424456375;1424455431;396321;-0.33484846;-0.16136363;-0.109848484;nan;0
1425472116;1425471171;396321;-0.33484846;-0.17651515;-0.18181817;nan;0
1426466397;1426465453;396321;-0.33787876;-0.16893938;-0.1590909;nan;0
1427460673;1427459729;396321;-0.33863634;-0.175;-0.18712121;nan;0
1428476601;1428475657;396321;-0.33560604;-0.16969696;-0.17272727;nan;0
1429470848;1429469904;396321;-0.3363636;-0.17727272;-0.1780303;nan;0
1430464894;1430463951;396321;-0.3363636;-0.16060606;-0.089393936;nan;0
1431459349;1431458405;396321;-0.3310606;-0.15227272;-0.056060605;nan;0
1432475160;1432474216;396321;-0.33181816;-0.14318182;-0.071969695;nan;0
1433469160;1433468216;396321;-0.34318182;-0.1371212;-0.12424242;nan;0
1434463354;1434462411;396321;-0.35227272;-0.15303029;-0.21969697;nan;0
1435457169;1435456225;396321;-0.32878786;-0.14848484;-0.11363636;nan;0
1436473004;1436472061;396321;-0.3310606;-0.15833333;-0.13787879;nan;0
1437467167;1437466223;396321;-0.35151514;-0.15833333;-0.2530303;nan;0
1438461657;1438460713;396321;-0.3310606;-0.14393939;-0.09469697;nan;0
1439477377;1439476432;396321;-0.35454544;-0.14621212;-0.18863636;nan;0
1440471553;1440470588;396321;-0.35454544;-0.16666666;-0.23181817;nan;0
1441465687;1441464743;396321;-0.3409091;-0.15984848;-0.19772726;nan;0
1442459791;1442458847;396321;-0.3333333;-0.15151514;-0.11060606;nan;0
1444469790;1444468846;396321;-0.33484846;-0.15984848;-0.15757576;nan;0
1445463960;1445463017;396321;-0.3439394;-0.1590909;-0.16060606;nan;0
1446458441;1446457418;396321;-0.2590909;-0.11666666;-0.23863636;nan;0
