timestamp;timestamp_sample;q[0];q[1];q[2];q[3];delta_q_reset[0];delta_q_reset[1];delta_q_reset[2];delta_q_reset[3];quat_reset_counter
7886168194;7886168024;-0.11026269;0.17171597;-0.02686129;0.97858787;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7886672936;7886672763;-0.11759572;0.1337448;0.01786021;0.98385197;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7887172748;7887172553;-0.06574322;0.123596065;-0.022066198;0.98990655;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7887667604;7887667395;-0.02163994;0.13847056;0.02806716;0.98973227;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7888167351;7888167185;0.05974273;0.12543048;0.044029117;0.9893227;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7888667143;7888666976;0.20366694;0.18692452;0.045024473;0.95997494;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7889172084;7889171714;0.35319698;-0.05621898;-0.021381576;0.9336135;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7889671948;7889671504;0.30281678;-0.019268638;-0.14555281;0.94167155;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7890171460;7890171293;0.22330302;0.043957822;-0.14169358;0.9633932;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7890671246;7890671083;0.1155366;0.17791776;0.013839481;0.97714126;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7891166093;7891165924;0.020795438;0.11900222;0.111873634;0.9863521;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7891670855;7891670662;-0.03839455;-0.0743774;0.14327383;0.9861372;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7892170616;7892170452;-0.057641707;0.019474074;-0.045227025;0.9971222;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7892670407;7892670241;-0.05900386;0.010666725;-0.02294627;0.99793696;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7893170198;7893170030;-0.05982395;0.01330526;-0.016039746;0.99799144;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7893670001;7893669820;-0.07316843;0.03575282;-0.07038558;0.9941901;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7894169790;7894169609;-0.077528946;0.022675877;0.0034859772;0.9967261;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7894669558;7894669398;-0.06902018;-0.017722867;0.12092329;0.9901009;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7895169352;7895169187;-0.07804268;0.02447872;-0.019924052;0.99645036;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7895669249;7895668975;-0.07933103;0.011199974;-0.014453806;0.9966807;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7896168960;7896168764;-0.079578996;0.017519543;-0.005266131;0.9966607;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7896668715;7896668553;-0.08018148;0.014291608;-0.004434896;0.996668;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7897168510;7897168341;-0.080877505;0.01541834;-0.013708505;0.99651057;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7897673247;7897673078;-0.0370271;0.0053608962;-0.023321135;0.9990278;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7898168119;7898167918;0.073605195;0.0018863609;0.09216019;0.99301827;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7898667871;7898667706;0.20840378;0.040368333;-0.013650139;0.9771141;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7899167659;7899167494;0.36035854;0.088127464;0.06953341;0.92603475;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7899667574;7899667282;0.52671725;-0.045248196;-0.048900235;0.8474257;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7900172182;7900172018;0.67467064;-0.032423045;-0.0038666779;0.73739636;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7900671979;7900671806;0.80664253;0.018642433;-0.05702602;0.5879867;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7901172355;7901171594;0.83491284;0.0128875;-0.018862294;0.5499079;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7901667208;7901666433;0.7577641;0.10832342;0.08320625;0.63807243;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7902166387;7902166220;0.6592405;0.059652757;-0.06687776;0.7465728;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7902671125;7902670956;0.5433948;-0.08502694;0.06148482;0.8328938;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7903170998;7903170743;0.39416105;0.14610273;-0.117734194;0.8996831;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7903670695;7903670530;0.27645198;-0.016874244;-0.04581999;0.95978653;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7904170509;7904170319;0.14020823;-0.03351605;0.02083525;0.9893353;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7904670275;7904670104;-0.010737646;0.058273144;0.024367519;0.99794555;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7905170093;7905169891;-0.113366775;-0.03442617;0.0036047976;0.9929501;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7905669843;7905669678;-0.2759834;0.009084286;-0.018869264;0.9609342;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7906169628;7906169464;-0.31106886;-0.001999157;-0.012789699;0.9502992;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7906669439;7906669251;-0.31004497;0.008693858;-0.011224722;0.95061594;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7907169205;7907169037;-0.2532108;0.013218324;-0.013436572;0.9672276;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7907669412;7907668823;-0.1625526;0.012970114;-0.012321598;0.9865377;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7908168776;7908168609;-0.14086385;-0.0047534807;-0.0014852271;0.99001646;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7908668562;7908668395;-0.14855352;-0.08470094;-0.020593768;0.98505515;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7909168348;7909168180;-0.14965399;0.0063488446;-0.010996224;0.9886569;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7909668152;7909667966;-0.143781;-0.0068501597;-0.005911134;0.9895682;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7910167935;7910167751;-0.1459382;0.08634822;0.004167521;0.9855094;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7910667703;7910667537;-0.14796287;-0.014737521;-0.0047970763;0.98887146;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7911172438;7911172270;-0.15182675;-0.08756811;-0.02310192;0.9842494;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7911672246;7911672056;-0.15309022;0.012670488;-0.0066546183;0.9881086;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7912167112;7912166892;-0.14899345;-0.1817202;0.057551168;0.97029203;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7912666848;7912666677;-0.14689705;-0.0135708265;-0.011914568;0.9889869;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7913171770;7913171411;-0.14355065;0.008303297;-0.011605019;0.98954016;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7913671493;7913671195;-0.124582134;-0.15184279;0.08809103;0.9765568;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7914171145;7914170979;-0.10903908;0.025309503;-0.0014351822;0.9937142;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7914670959;7914670763;0.026340313;-0.020182496;-0.01413331;0.9993494;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7915170806;7915170547;0.18315862;-0.045408715;-0.0957432;0.9773558;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7915665629;7915665383;0.30964637;-0.07789309;-0.0079460135;0.94762266;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7916170307;7916170115;0.45822424;0.1206451;-0.18251978;0.8614883;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7916670073;7916669899;0.59814495;-0.107757196;-0.040240344;0.79309;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7917169931;7917169683;0.6430084;0.04406026;0.0038037153;0.7645812;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7917669678;7917669466;0.65532243;0.023395052;0.008019145;0.7549443;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7918169445;7918169249;0.6271668;0.014837638;0.026455961;0.7782942;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
