timestamp;timestamp_sample;device_id;x;y;z;temperature;error_count;clip_counter[0];clip_counter[1];clip_counter[2];samples
7867049967;7867049784;2490378;6.5780096;-3.1812956;-6.7748127;38.25483;0;0;0;0;10
7868050733;7868050602;2490378;6.9108033;-3.0154371;-7.088573;38.121983;0;0;0;0;10
7869051525;7869051421;2490378;0.9931149;0.6806716;-11.228087;38.32126;0;0;0;0;10
7870049870;7870049766;2490378;0.25187004;2.2172701;-13.968252;38.33937;0;0;0;0;10
7871050718;7871050585;2490378;0.011971009;0.3157952;-12.291114;38.278984;0;0;0;0;10
7872051502;7872051404;2490378;0.4100669;-0.38845924;-5.5376687;38.242756;0;0;0;0;10
7873052325;7873052223;2490378;1.169807;-3.2685642;-9.768104;38.242756;0;0;0;0;10
7874049535;7874049331;2490378;-1.3618219;2.5912445;-11.997345;38.333332;0;0;0;0;10
7875050249;7875050151;2490378;-2.034114;1.0065224;-10.29818;38.35145;0;0;0;0;10
7876052305;7876052207;2490378;-1.9625272;0.2219425;-9.887335;38.266907;0;0;0;0;10
7877049456;7877049315;2490378;1.8006791;-0.45537716;-10.949882;38.236713;0;0;0;0;10
7878050236;7878050135;2490378;0.09672575;2.7147853;-12.100775;38.309177;0;0;0;0;10
7879051053;7879050954;2490378;2.0966024;-0.13311762;-9.403467;38.303143;0;0;0;0;10
7880051878;7880051773;2490378;1.6521189;0.4295198;-6.916729;38.20652;0;0;0;0;10
7881050217;7881050118;2490378;1.7307684;-0.44460326;-16.011225;38.34541;0;0;0;0;10
7882051041;7882050937;2490378;1.0333375;1.2988545;-10.485646;38.23068;0;0;0;0;10
7883051857;7883051755;2490378;-2.1353886;-0.026815059;-10.971669;38.242756;0;0;0;0;10
7884048961;7884048863;2490378;-5.8880005;-2.0640414;6.4866705;38.309177;0;0;0;0;10
7885049783;7885049681;2490378;0.66965824;0.2504335;-18.513643;38.278984;0;0;0;0;10
7886050598;7886050499;2490378;-1.856464;0.61770403;-16.00045;38.212563;0;0;0;0;10
7887052763;7887052557;2490378;-1.0986992;2.2934058;-13.631866;38.315216;0;0;0;0;10
7888049758;7888049660;2490378;-2.557606;-0.15855601;-9.13795;38.17633;0;0;0;0;10
7889050578;7889050477;2490378;-0.16783354;1.2410944;1.8344374;38.22464;0;0;0;0;10
7890051395;7890051294;2490378;2.2527044;4.413232;-6.070977;38.236713;0;0;0;0;10
7891049739;7891049636;2490378;-3.647686;-1.7517177;-8.248982;38.194447;0;0;0;0;10
7892050551;7892050453;2490378;2.2960393;-0.3725378;-12.46182;38.25483;0;0;0;0;10
7893051371;7893051269;2490378;-0.7745841;1.2801198;-6.8466988;38.17029;0;0;0;0;10
7894052195;7894052084;2490378;1.7071257;0.6805518;-4.021361;38.073673;0;0;0;0;10
7895049289;7895049188;2490378;-0.40863037;1.3054984;-7.806953;38.236713;0;0;0;0;10
7896050103;7896050002;2490378;0.7000646;-0.25689784;-9.399158;37.940823;0;0;0;0;10
7897052153;7897052054;2490378;1.0356718;0.043514617;-7.523779;38.152176;0;0;0;0;10
7898049259;7898049156;2490378;0.22864626;1.0261549;-10.803117;38.04348;0;0;0;0;10
7899050077;7899049970;2490378;-1.150354;-5.125926;-5.8600483;38.097828;0;0;0;0;10
7900050883;7900050783;2490378;-0.5633557;-0.74842745;-8.447762;37.928745;0;0;0;0;10
7901051697;7901051595;2490378;0.099119954;-1.4767436;-17.446308;37.95894;0;0;0;0;10
7902050033;7902049933;2490378;-1.5713146;-0.058418524;-2.6189575;38.013287;0;0;0;0;10
7903050845;7903050745;2490378;0.6380548;0.99407256;-12.935154;38.08575;0;0;0;0;10
7904051658;7904051556;2490378;-0.078290395;-0.41467574;-9.793242;38.019325;0;0;0;0;10
7905048757;7905048656;2490378;3.3162088;-1.5753847;-11.447876;37.86836;0;0;0;0;10
7906049566;7906049466;2490378;-1.4335881;1.1030087;-4.6337976;37.898552;0;0;0;0;10
7907051610;7907051513;2490378;0.77189064;0.20231004;-10.827538;37.892513;0;0;0;0;10
7908052422;7908052322;2490378;1.6527175;1.1865664;-16.46708;37.844204;0;0;0;0;10
7909049521;7909049419;2490378;3.8228219;0.9318233;-13.865301;37.922707;0;0;0;0;10
7910050331;7910050231;2490378;-1.146284;-2.63434;0.5869984;37.807972;0;0;0;0;10
7911051139;7911051036;2490378;1.1398795;0.9090784;-16.354792;37.90459;0;0;0;0;10
7912049467;7912049368;2490378;3.9459438;2.095166;-6.424122;37.95894;0;0;0;0;10
7913050279;7913050175;2490378;-0.170946;-0.54635686;-7.442376;37.72343;0;0;0;0;10
7914051083;7914050981;2490378;-2.079843;-0.048123457;-6.8393364;37.838165;0;0;0;0;10
7915051920;7915051787;2490378;-0.58657944;-2.4442406;-11.09473;37.735508;0;0;0;0;10
7916050215;7916050118;2490378;-6.5265937;-0.30095115;-9.139147;37.63889;0;0;0;0;10
7917051025;7917050922;2490378;-0.5231331;-1.5377958;-12.375628;37.63285;0;0;0;0;10
7918051851;7918051726;2490378;0.44915223;-0.8377312;-19.796217;37.711353;0;0;0;0;10
7919048918;7919048818;2490378;-1.2464215;-2.9431922;-13.654133;37.72343;0;0;0;0;10
7920049721;7920049621;2490378;-6.1638722;1.4717158;-13.267468;37.63285;0;0;0;0;10
7921051758;7921051660;2490378;-1.976234;0.16280572;-4.3015428;37.608696;0;0;0;0;10
7922048853;7922048751;2490378;0.40102878;0.5497087;-15.612111;37.566425;0;0;0;0;10
7923049654;7923049552;2490378;1.0048465;-0.15753847;-11.589851;37.657005;0;0;0;0;10
7924050452;7924050352;2490378;2.268506;1.5531187;-25.528654;37.72343;0;0;0;0;10
7925051344;7925051152;2490378;-0.66193694;0.7672818;-8.209658;37.512077;0;0;0;0;10
7926049575;7926049477;2490378;3.394978;-0.7788338;-8.526231;37.391304;0;0;0;0;10
7927050387;7927050275;2490378;0.32585084;-0.1685518;-13.798503;37.54227;0;0;0;0;10
7928051175;7928051074;2490378;0.35859156;-0.16005239;-3.378099;37.608696;0;0;0;0;10
7929051971;7929051871;2490378;4.5398855;1.510023;-20.486944;37.512077;0;0;0;0;10
7930049057;7930048957;2490378;0.21691468;-0.7596802;-11.563994;37.421497;0;0;0;0;10
7931051093;7931050990;2490378;4.218823;4.151546;-18.110699;37.282608;0;0;0;0;10
7932051888;7932051786;2490378;-0.8662222;-0.29089552;-12.319125;37.36111;0;0;0;0;10
7933048976;7933048870;2490378;5.8315573;2.108334;-13.975674;37.45169;0;0;0;0;10
7934049762;7934049665;2490378;-3.0899568;-1.6191387;-7.6604877;37.379227;0;0;0;0;10
7935050556;7935050458;2490378;1.5978903;0.2930503;-15.695429;37.397343;0;0;0;0;10
7936052610;7936052489;2490378;-1.7360955;-0.5429451;-6.490202;37.40942;0;0;0;0;10
7937049671;7937049570;2490378;0.277488;-0.53265005;-8.01896;37.336956;0;0;0;0;10
7938050460;7938050362;2490378;2.3894134;0.41276038;-11.864467;37.2343;0;0;0;0;10
7939051260;7939051154;2490378;0.99646676;-0.5533;-11.558967;37.264492;0;0;0;0;10
7940049568;7940049471;2490378;1.3749901;2.0396204;-11.617385;37.2343;0;0;0;0;10
7941050370;7941050261;2490378;-0.3806781;3.152685;-17.555006;37.14372;0;0;0;0;10
7942051166;7942051051;2490378;-0.49009308;0.25905263;-11.468226;37.288647;0;0;0;0;10
7943051940;7943051840;2490378;-1.9940109;7.266582;-7.149326;37.04106;0;0;0;0;10
7944050312;7944050155;2490378;-6.998192;1.132218;-6.2538943;37.161835;0;0;0;0;10
7945051041;7945050942;2490378;1.3474567;0.4129998;-9.684067;37.016907;0;0;0;0;10
7946051830;7946051729;2490378;3.564727;3.4560301;-9.499714;37.083336;0;0;0;0;10
7947048905;7947048805;2490378;1.9309237;-0.9196129;-23.919033;37.0471;0;0;0;0;10
7948049689;7948049591;2490378;0.93086565;2.8689718;-9.807368;37.101448;0;0;0;0;10
7949051713;7949051614;2490378;0.7522582;0.19369093;-9.01417;37.071255;0;0;0;0;10
7950052499;7950052399;2490378;3.077507;0.5056554;-17.75564;36.99879;0;0;0;0;10
7951049574;7951049473;2490378;-0.688333;-1.117374;-10.022128;37.016907;0;0;0;0;10
7952050361;7952050257;2490378;-2.1495142;1.415452;-10.677661;36.902176;0;0;0;0;10
7953051141;7953051040;2490378;5.119581;2.8729224;-0.7732074;37.035027;0;0;0;0;10
7954049449;7954049349;2490378;-0.3818153;-1.033158;-6.0458384;36.93237;0;0;0;0;10
7955050232;7955050131;2490378;-0.37140054;-0.4189853;-7.28376;36.902176;0;0;0;0;10
7956051011;7956050913;2490378;0.4706402;2.119108;-7.438725;36.896137;0;0;0;0;10
7957051797;7957051694;2490378;1.0029311;2.1495142;-8.763736;36.847828;0;0;0;0;10
7958050105;7958050001;2490378;-1.7187974;2.8660989;-10.15788;36.83575;0;0;0;0;10
7959050880;7959050780;2490378;-5.585673;1.2630612;-5.756918;36.896137;0;0;0;0;10
7960051661;7960051560;2490378;-2.7763164;2.7135882;-10.1382475;36.829712;0;0;0;0;10
7961048727;7961048628;2490378;-4.098634;-3.1304188;-10.562739;36.847828;0;0;0;0;10
7962050748;7962050643;2490378;-0.7863157;0.80924016;-5.095101;36.88406;0;0;0;0;10
7963051526;7963051421;2490378;-2.3356037;-1.6451757;-3.9649777;36.87802;0;0;0;0;10
7964052295;7964052199;2490378;-2.0787058;-1.8306665;-5.7042456;36.75121;0;0;0;0;10
7965049367;7965049264;2490378;2.1090524;2.3324313;-16.420393;36.775364;0;0;0;0;10
