timestamp;accel_device_id;gyro_device_id;accel_clipping[0];accel_clipping[1];accel_clipping[2];gyro_clipping[0];gyro_clipping[1];gyro_clipping[2];accel_error_count;gyro_error_count;accel_rate_hz;gyro_rate_hz;accel_raw_rate_hz;gyro_raw_rate_hz;accel_vibration_metric;gyro_vibration_metric;delta_angle_coning_metric;mean_accel[0];mean_accel[1];mean_accel[2];mean_gyro[0];mean_gyro[1];mean_gyro[2];var_accel[0];var_accel[1];var_accel[2];var_gyro[0];var_gyro[1];var_gyro[2];temperature_accel;temperature_gyro
7866948508;2490378;2490378;0;0;5;0;0;0;0;0;808.3389;808.3389;8083.3896;8083.3896;0.30283275;0.0072813854;1.2974387e-09;6.693145;-3.171624;-6.664342;-0.0025466199;0.0072535686;-0.0031651936;0.143158;0.09657892;0.76100427;0.00027563746;0.00057027664;0.00011190239;38.26519;38.26519
7867883830;2490378;2490378;0;0;5;0;0;0;0;0;808.33875;808.33875;8083.3877;8083.3877;0.5049862;0.015138425;4.2415266e-10;6.69002;-3.1637402;-6.6668167;0.0017504047;0.0023329742;-0.010182118;0.008543131;0.0061357995;0.15940821;4.1211413e-05;0.0001660858;5.2227406e-06;38.256775;38.256775
7868922911;2490378;2490378;0;0;5;0;0;0;0;0;808.3386;808.3386;8083.386;8083.386;4.067721;0.16715449;1.7067825e-07;0.25405258;-0.38541234;-10.060574;0.02692421;-1.0002398;0.028802613;4.296562;1.2827113;23.139963;0.0066647483;0.054661278;0.0032135965;38.266693;38.266693
7869962083;2490378;2490378;0;0;5;0;0;0;0;0;808.3385;808.3385;8083.3857;8083.3857;3.6686392;0.12064582;1.6774031e-08;-0.27705762;0.10865542;-9.9816675;-0.0090713035;0.04037684;-0.0074300207;1.6316636;1.1236287;17.637573;0.0017890843;0.013971143;0.00084307196;38.270565;38.270565
7870897330;2490378;2490378;0;0;5;0;0;0;0;0;808.3384;808.3384;8083.384;8083.384;3.8461668;0.11798992;1.6302527e-08;-0.28225073;0.0760494;-10.0797615;-0.03646428;0.0065739313;-0.007125096;2.4169085;1.0819312;15.079785;0.0035457117;0.012267802;0.0011611477;38.27461;38.27461
7871936540;2490378;2490378;0;0;5;0;0;0;0;0;808.3384;808.3384;8083.384;8083.384;3.3679204;0.10416973;2.3201622e-08;-0.2112092;-0.1039283;-9.899399;-0.07822086;0.04026589;-0.011335441;0.98732084;0.84812325;6.1207004;0.0026917937;0.005778837;0.00084853626;38.270363;38.270363
7872975728;2490378;2490378;0;0;5;0;0;0;0;0;808.3384;808.3384;8083.384;8083.384;3.8966436;0.14400521;3.196995e-07;-0.13309911;-0.009874672;-10.065741;0.8869739;0.07102661;-0.07595149;1.2571473;2.2475147;12.599547;0.016443755;0.010090861;0.004264996;38.278633;38.278633
7873910927;2490378;2490378;0;0;5;0;0;0;0;0;808.3382;808.3382;8083.383;8083.383;6.0430202;0.22451182;1.6033177e-06;-0.02692125;-1.1578451;-9.42576;-1.7518994;-0.22110502;0.089519024;11.660811;9.286446;74.66491;0.022703843;0.09773355;0.017350238;38.276466;38.276466
7874950092;2490378;2490378;0;0;5;0;0;0;0;0;808.33813;808.33813;8083.3813;8083.3813;5.524207;0.18882504;8.443621e-08;-0.43219474;0.4907964;-10.152447;-0.16641304;-0.011879309;-0.01088182;2.055315;1.1037903;18.95098;0.0060121124;0.022355326;0.0019806998;38.274097;38.274097
7875886038;2490378;2490378;0;0;5;0;0;0;0;0;808.33813;808.33813;8083.381;8083.381;3.773143;0.14247712;2.7441948e-07;-0.7640675;0.087895;-9.7315445;0.00077853084;-0.72390705;-0.59018123;2.1838508;1.487392;6.7008967;0.009108073;0.015994262;0.0020602534;38.26878;38.26878
7876924732;2490378;2490378;0;0;5;0;0;0;0;0;808.33813;808.33813;8083.381;8083.381;4.1647067;0.1399626;1.0760818e-07;-0.8788865;-0.12770286;-10.126273;-0.10103282;0.33644822;-0.24858324;1.0010613;1.2788688;14.663731;0.0052015763;0.023697887;0.0021356011;38.28631;38.28631
7877963684;2490378;2490378;0;0;5;0;0;0;0;0;808.338;808.338;8083.3804;8083.3804;5.3976426;0.16370235;2.9253968e-07;0.08952748;-0.43743634;-9.885816;-0.1449146;0.06464102;0.4045726;4.7037344;2.5078425;28.511017;0.0043971655;0.039892003;0.0022140373;38.2833;38.2833
7878898943;2490378;2490378;0;0;5;0;0;0;0;0;808.3378;808.3378;8083.3784;8083.3784;5.6627765;0.1837385;5.4717344e-07;-0.37674975;-1.6517192;-9.695989;0.44652966;1.4814856;0.21687596;6.3671446;2.8557746;50.363033;0.02743921;0.0507171;0.0058334186;38.274246;38.274246
7879938105;2490378;2490378;0;0;5;0;0;0;0;0;808.338;808.338;8083.38;8083.38;5.048124;0.18624559;2.8419782e-07;2.7777898;0.07902861;-9.356697;-0.6311747;-0.0111360755;0.5179436;1.4158008;1.0154046;15.199127;0.006508662;0.11844612;0.0039684805;38.26763;38.26763
7880977290;2490378;2490378;0;0;5;0;0;0;0;0;808.33795;808.33795;8083.38;8083.38;4.595027;0.15128182;2.3919666e-08;-0.65468234;0.4763642;-10.157807;0.05350876;-0.060053505;-0.018594403;2.707954;0.9804679;13.419118;0.0012049096;0.023553021;0.0012888901;38.26648;38.26648
7881912529;2490378;2490378;0;0;5;0;0;0;0;0;808.33795;808.33795;8083.38;8083.38;4.4613624;0.14616817;4.566685e-08;-0.11853009;0.23472013;-9.916061;0.09349907;0.087817155;-0.0044693532;2.2147007;1.4037375;17.296762;0.0015554654;0.01733281;0.0014363207;38.258858;38.258858
7882946778;2490378;2490378;0;0;5;0;0;0;0;0;808.338;808.338;8083.3804;8083.3804;4.4500313;0.16398302;2.3586391e-07;2.197349;-0.11770709;-9.4501705;0.19892186;-0.8404043;-0.0005482306;2.342964;0.9036662;19.645687;0.02073392;0.09120917;0.0011807857;38.262672;38.262672
7883882030;2490378;2490378;0;0;5;0;0;0;0;0;808.338;808.338;8083.3804;8083.3804;5.1003275;0.19366968;1.2406979e-07;-0.51920044;4.8473563;-9.327347;0.11538817;-0.34572706;-0.101079926;3.3890886;1.1811042;12.023499;0.21703051;0.014044098;0.0017609921;38.25728;38.25728
7884921176;2490378;2490378;0;0;5;0;0;0;0;0;808.338;808.338;8083.3804;8083.3804;4.2205544;0.14903177;1.4070194e-07;-0.0961443;-1.0011554;-10.086967;-0.28985116;-0.009137365;0.008000933;2.31031;1.0369203;16.946354;0.010445154;0.025299026;0.0010757617;38.251526;38.251526
7885960339;2490378;2490378;0;0;5;0;0;0;0;0;808.338;808.338;8083.3804;8083.3804;4.5494137;0.18364625;6.670912e-07;-0.7844858;-0.2923;-9.772236;-0.26267937;-1.84154;-0.017939663;6.7400084;1.6652144;80.5861;0.015789272;0.09677905;0.0036424797;38.233414;38.233414
7886895609;2490378;2490378;0;0;5;0;0;0;0;0;808.33813;808.33813;8083.381;8083.381;4.099371;0.1426434;6.760411e-08;-3.1525366;0.41575882;-9.767653;-0.17175893;0.04678891;-0.15835786;1.244141;0.8868807;6.7005577;0.003019986;0.015712807;0.002257125;38.229675;38.229675
7887935079;2490378;2490378;0;0;5;0;0;0;0;0;808.33813;808.33813;8083.3813;8083.3813;3.3923795;0.13130683;7.4361246e-08;-2.4679039;-0.5824772;-9.744891;-0.15903583;0.023041312;-0.2906123;1.5106447;2.5712824;2.2518287;0.004022844;0.005661992;0.0010271021;38.22449;38.22449
7888974172;2490378;2490378;0;0;5;0;0;0;0;0;808.3382;808.3382;8083.382;8083.382;4.9963346;0.17383662;1.2505664e-06;-3.0283766;0.6120898;-9.84311;-1.1086563;1.4810816;-0.5707048;8.490176;6.2964644;86.736145;0.04032173;0.1315472;0.004433055;38.211998;38.211998
7889909196;2490378;2490378;0;0;5;0;0;0;0;0;808.33826;808.33826;8083.3833;8083.3833;5.8244724;0.18776353;1.9025387e-07;-0.9156824;2.6894631;-9.656939;0.1085722;-0.18539421;0.27955532;5.116457;2.6655424;46.246952;0.0041658734;0.043702576;0.0012880303;38.193592;38.193592
7890943407;2490378;2490378;0;0;5;0;0;0;0;0;808.3384;808.3384;8083.384;8083.384;5.326823;0.16222933;9.647657e-08;-2.6406655;-1.2019391;-9.32183;0.31284678;0.20008747;0.28658625;2.727644;1.6361537;10.547858;0.005099757;0.018177997;0.00065023615;38.18122;38.18122
7891878643;2490378;2490378;0;0;5;0;0;0;0;0;808.3384;808.3384;8083.3843;8083.3843;4.5809574;0.20116906;3.3446145e-07;1.6932956;-1.3034904;-9.736652;-0.7877474;-0.3502214;0.07349313;2.532768;0.981479;23.57602;0.0077121104;0.040404566;0.0022440266;38.17022;38.17022
7892917852;2490378;2490378;0;0;5;0;0;0;0;0;808.33844;808.33844;8083.385;8083.385;3.858182;0.14245297;2.7337439e-08;-0.47650957;0.5961755;-10.103607;0.03874293;-0.101739265;-0.019977072;2.5653293;1.0786649;14.231748;0.0016283974;0.015690189;0.0011585199;38.17569;38.17569
7893956981;2490378;2490378;0;0;5;0;0;0;0;0;808.3386;808.3386;8083.3857;8083.3857;4.166223;0.16174604;7.398425e-08;0.5059012;-0.5389462;-9.830847;0.091119625;0.39234412;0.030648738;2.5423167;0.70040107;10.9251375;0.02351146;0.032549854;0.000745608;38.161095;38.161095
7894892246;2490378;2490378;0;0;5;0;0;0;0;0;808.3386;808.3386;8083.3867;8083.3867;5.0541563;0.18049644;8.781388e-07;0.35566434;-0.6930851;-9.754268;-1.0794911;-0.1941659;0.066429734;5.1402755;3.6479726;46.179276;0.013132948;0.06852414;0.005251295;38.149586;38.149586
7895931495;2490378;2490378;0;0;5;0;0;0;0;0;808.33875;808.33875;8083.3877;8083.3877;3.642898;0.13719685;1.865281e-08;-0.17969838;0.43430606;-9.982062;0.02764358;0.040974632;-0.0056264824;1.6252588;1.0154074;5.4176373;0.0034645149;0.01145517;0.0009766447;38.12421;38.12421
7896970557;2490378;2490378;0;0;5;0;0;0;0;0;808.3388;808.3388;8083.3887;8083.3887;2.7842138;0.11060376;3.3437274e-08;-0.17756496;0.36511007;-9.977955;-0.12273333;0.04042006;0.0014031314;1.4592959;0.94827527;3.9497726;0.0026980771;0.009180452;0.001364248;38.10573;38.10573
7897900872;2490378;2490378;0;0;5;0;0;0;0;0;808.3389;808.3389;8083.389;8083.389;2.7566662;0.10213611;1.3529636e-07;0.6051309;0.6040571;-9.916119;0.0034936722;0.17104703;-0.39114234;1.2429091;0.78811926;9.63895;0.0024540906;0.0136090955;0.00063040573;38.085964;38.085964
7898940588;2490378;2490378;0;0;5;0;0;0;0;0;808.339;808.339;8083.3906;8083.3906;4.157013;0.1732519;4.5697976e-07;0.27297035;1.3813667;-9.9864435;0.9928183;0.38929114;-0.6066309;2.3145936;2.2471218;6.6751404;0.15870534;0.018829713;0.001785407;38.04686;38.04686
7899979182;2490378;2490378;0;0;5;0;0;0;0;0;808.3392;808.3392;8083.3916;8083.3916;4.6219273;0.18200772;3.3252317e-07;1.4267519;0.33514833;-9.662653;0.67890334;0.21878806;-0.725049;1.2017219;2.4442809;11.2036495;0.06408865;0.037664063;0.0019069471;38.07122;38.07122
7900914428;2490378;2490378;0;0;5;0;0;0;0;0;808.33923;808.33923;8083.3926;8083.3926;4.994244;0.23164573;2.7888856e-07;1.6073096;1.1697763;-9.517145;0.2753843;0.2792343;-0.38867337;2.2911224;2.5719476;23.697647;0.008567069;0.10416666;0.019645594;38.03176;38.03176
7901953627;2490378;2490378;0;0;5;0;0;0;0;0;808.3393;808.3393;8083.3936;8083.3936;5.5175896;0.25032765;4.5256724e-07;1.854647;0.24058591;-9.454063;-0.49890587;-0.99102575;0.6249528;1.4833217;1.8290918;19.941473;0.036401674;0.19872577;0.0019404718;38.005386;38.005386
7902888886;2490378;2490378;0;0;5;0;0;0;0;0;808.3395;808.3395;8083.3945;8083.3945;6.283835;0.23762792;6.7247214e-07;3.1218033;0.14155291;-8.904469;-0.678067;-1.2845262;0.5229834;2.399063;3.4486046;24.38349;0.01876573;0.13117625;0.0052808416;38.00257;38.00257
7903927995;2490378;2490378;0;0;5;0;0;0;0;0;808.33954;808.33954;8083.396;8083.396;6.575187;0.22861798;4.0864032e-07;-2.0011237;0.9516446;-10.282401;0.75977874;0.1404971;0.5458387;5.7353044;3.061823;31.25314;0.0076611526;0.12304942;0.0034010836;37.97288;37.97288
7904967165;2490378;2490378;0;0;5;0;0;0;0;0;808.3397;808.3397;8083.397;8083.397;5.763492;0.23575361;9.17128e-07;0.81852627;-2.6572247;-9.546135;-1.1989628;0.6965803;0.1725672;7.883983;7.547973;58.789597;0.07352904;0.05546453;0.005910429;37.95247;37.95247
7905902398;2490378;2490378;0;0;5;0;0;0;0;0;808.33984;808.33984;8083.3984;8083.3984;4.3069825;0.16075246;7.693583e-08;0.1334176;0.29104587;-9.94152;0.024718361;0.08958001;0.16653176;1.4247558;1.0345998;16.21667;0.0017453834;0.019995777;0.0030242258;37.940536;37.940536
7906941561;2490378;2490378;0;0;5;0;0;0;0;0;808.33997;808.33997;8083.4;8083.4;4.9800572;0.16219124;1.4236073e-07;-0.33880806;0.1854124;-9.790442;0.062232073;-0.013584352;-0.26545414;3.0510447;1.1415719;53.920338;0.0028120996;0.033938665;0.0020565994;37.912212;37.912212
7907980812;2490378;2490378;0;0;5;0;0;0;0;0;808.3401;808.3401;8083.401;8083.401;3.5167315;0.11424137;2.7070175e-08;-0.011862691;0.015411958;-9.954405;0.12150578;0.05606331;-0.03475218;1.3745651;0.650464;9.73024;0.001963283;0.008960914;0.0017734102;37.896614;37.896614
7908915963;2490378;2490378;0;0;5;0;0;0;0;0;808.3403;808.3403;8083.4023;8083.4023;3.8034258;0.14139691;1.1085895e-07;3.2022142;0.4326572;-9.3267145;0.02372904;0.5980719;0.010597197;2.1002264;1.0198311;8.146123;0.013078336;0.072855234;0.0015314955;37.878998;37.878998
7909955239;2490378;2490378;0;0;5;0;0;0;0;0;808.34033;808.34033;8083.404;8083.404;4.994556;0.1665077;8.4243375e-08;3.2554667;0.4960679;-9.115422;0.117313676;0.34567434;0.026432682;1.2966814;1.6392541;7.5081916;0.009893015;0.20249249;0.0009236494;37.85987;37.85987
7910890859;2490378;2490378;0;0;5;0;0;0;0;0;808.3405;808.3405;8083.4053;8083.4053;4.478871;0.17428723;6.619927e-08;-0.7693354;0.10846731;-10.253802;-0.07297368;-0.47278747;0.0017270895;1.1079378;0.97822404;8.62757;0.0017224214;0.020210797;0.001124705;37.84543;37.84543
7911929565;2490378;2490378;0;0;5;0;0;0;0;0;808.3407;808.3407;8083.407;8083.407;5.0999546;0.17482643;1.4926547e-07;-0.54389495;0.64322937;-10.377971;0.48352775;0.65760255;0.035864897;1.2877843;0.71789914;9.023009;0.005217168;0.100092135;0.0012663245;37.810993;37.810993
7912963754;2490378;2490378;0;0;5;0;0;0;0;0;808.3408;808.3408;8083.4087;8083.4087;5.147719;0.18555902;1.989768e-07;-0.9316437;-0.042488538;-10.096936;0.5001309;0.0992771;-0.06686313;1.6472546;1.1592635;25.208807;0.0068007377;0.024020588;0.0014619412;37.81257;37.81257
7913898976;2490378;2490378;0;0;5;0;0;0;0;0;808.341;808.341;8083.41;8083.41;6.192245;0.20793642;1.2414282e-06;-0.35377538;-0.40900874;-10.204629;-1.1134977;-1.496329;0.07129806;6.6484733;4.7520504;76.49926;0.02647802;0.0995176;0.005129644;37.783672;37.783672
