timestamp;timestamp_sample;device_id;x;y;z;temperature;error_count;clip_counter[0];clip_counter[1];clip_counter[2];samples
7867019867;7867019769;4325386;0.015623878;-0.0010652643;0.015623878;nan;0;0;0;0;3
7868020241;7868020134;4325386;0.047581807;-0.055393748;-0.043320753;nan;0;0;0;0;3
7869022095;7869021998;4325386;-0.13031735;-0.2837154;-0.07740921;nan;0;0;0;0;3
7870019465;7870019363;4325386;0.01136282;0.0031957931;-0.014203525;nan;0;0;0;0;3
7871019822;7871019728;4325386;-0.08131518;0.08522115;0.009587379;nan;0;0;0;0;3
7872021691;7872021592;4325386;-0.5535824;0.050777603;-0.009587379;nan;0;0;0;0;3
7873022013;7873021960;4325386;0.697038;-0.03408846;-0.0898373;nan;0;0;0;0;3
7874019436;7874019323;4325386;0.03550881;-1.1618483;0.03550881;nan;0;0;0;0;3
7875021288;7875021187;4325386;0.025566345;0.122505404;-0.080605;nan;0;0;0;0;3
7876021668;7876021552;4325386;0.3167386;-0.4012496;-0.6182084;nan;0;0;0;0;3
7877019029;7877018917;4325386;0.14558613;0.18002968;-0.12321558;nan;0;0;0;0;3
7878020881;7878020782;4325386;-0.12996225;-0.13422331;0.40764117;nan;0;0;0;0;3
7879021254;7879021146;4325386;-0.6313467;0.36041445;0.24394554;nan;0;0;0;0;3
7880021620;7880021511;4325386;-0.33626845;-1.2555916;0.70165414;nan;0;0;0;0;3
7881020474;7881020376;4325386;0.14096999;0.30075964;0.06817692;nan;0;0;0;0;3
7882020795;7882020740;4325386;0.1704423;-0.1881967;-0.021660376;nan;0;0;0;0;3
7883021215;7883021104;4325386;-0.31851405;-1.1551017;-0.03728425;nan;0;0;0;0;3
7884020072;7884019970;4325386;1.5211976;0.110787496;-0.046516545;nan;0;0;0;0;3
7885020430;7885020332;4325386;-0.6029396;0.8756473;0.05361831;nan;0;0;0;0;3
7886020811;7886020695;4325386;-0.6253102;-1.1419634;-0.06746674;nan;0;0;0;0;3
7887022666;7887022558;4325386;-0.18748653;0.30040455;-0.1462963;nan;0;0;0;0;3
7888020043;7888019921;4325386;0.056459013;-0.013848437;-0.32561582;nan;0;0;0;0;3
