timestamp;timestamp_sample;device_id;x;y;z;temperature;error_count
7866950401;7866949441;396321;-0.20075756;-0.25833333;-0.25151515;nan;0
7867944148;7867943204;396321;-0.18560605;-0.25530303;-0.175;nan;0
7868938211;7868937267;396321;-0.3719697;-0.18939394;-0.38030303;nan;0
7869954159;7869953215;396321;-0.34469697;-0.17878787;-0.25984848;nan;0
7870948191;7870947247;396321;-0.34242424;-0.16363636;-0.23181817;nan;0
7871942602;7871941658;396321;-0.35;-0.16969696;-0.2340909;nan;0
7872936620;7872935676;396321;-0.330303;-0.14696969;-0.10151515;nan;0
7873952740;7873951794;396321;-0.34545454;-0.19545454;-0.16893938;nan;0
7874946788;7874945844;396321;-0.33257574;-0.1840909;-0.1030303;nan;0
7875940718;7875939756;396321;-0.305303;-0.2560606;-0.15530303;nan;0
7876934609;7876933665;396321;-0.18712121;-0.3189394;-0.19166666;nan;0
7877949991;7877949047;396321;-0.2090909;-0.31060606;-0.16742423;nan;0
7878944248;7878943303;396321;-0.275;-0.25378788;-0.10454545;nan;0
7879938401;7879937457;396321;-0.2931818;-0.14318182;-0.16060606;nan;0
7880954060;7880953116;396321;-0.3469697;-0.06590909;-0.13787879;nan;0
7881947800;7881946855;396321;-0.34318182;-0.07954545;-0.18181817;nan;0
7882941887;7882940943;396321;-0.3151515;-0.086363636;-0.15378788;nan;0
7883936222;7883935278;396321;-0.35075757;-0.03560606;-0.14318182;nan;0
7884951883;7884950939;396321;-0.3340909;-0.05681818;-0.054545455;nan;0
7885946261;7885945317;396321;-0.34318182;-0.08257575;-0.13787879;nan;0
7886940012;7886939068;396321;-0.38181818;-0.07272727;-0.092424236;nan;0
7887934366;7887933421;396321;-0.375;-0.16136363;-0.057575755;nan;0
7888949997;7888949053;396321;-0.3272727;-0.25757575;-0.1280303;nan;0
7889944042;7889943097;396321;-0.30454543;-0.15681818;-0.092424236;nan;0
7890937814;7890936870;396321;-0.34848484;-0.13560605;-0.03560606;nan;0
7891953343;7891952399;396321;-0.3469697;-0.10378788;-0.20454545;nan;0
7892947410;7892946466;396321;-0.34621212;-0.049999997;-0.052272726;nan;0
7893941739;7893940792;396321;-0.3340909;-0.07954545;-0.15530303;nan;0
7894935394;7894934450;396321;-0.3530303;-0.086363636;-0.19393939;nan;0
7895950934;7895949954;396321;-0.33863634;-0.06439394;-0.1030303;nan;0
7896945050;7896944106;396321;-0.36363634;-0.06439394;-0.15681818;nan;0
7897939253;7897938308;396321;-0.3439394;-0.12878788;-0.16893938;nan;0
7898954971;7898954011;396321;-0.2992424;-0.25151515;-0.16590908;nan;0
7899949403;7899948424;396321;-0.14166667;-0.31439394;-0.26893938;nan;0
7900943222;7900942277;396321;0.03939394;-0.23712121;-0.14848484;nan;0
7901937032;7901936087;396321;-0.08030303;-0.3371212;-0.15151514;nan;0
7902952739;7902951793;396321;-0.21060605;-0.29393938;-0.19393939;nan;0
7903947025;7903946081;396321;-0.33181816;-0.16136363;-0.12424242;nan;0
7904940803;7904939859;396321;-0.35681817;-0.10909091;-0.18030302;nan;0
7905934864;7905933920;396321;-0.29242423;0.049242422;-0.070454545;nan;0
7906950181;7906949234;396321;-0.31666666;0.02121212;-0.13257575;nan;0
7907943974;7907943030;396321;-0.34015152;-0.038636364;-0.225;nan;0
7908938379;7908937435;396321;-0.2871212;-0.011363636;-0.16590908;nan;0
7909954009;7909953065;396321;-0.29772726;-0.02651515;-0.21666665;nan;0
7910948000;7910947056;396321;-0.3393939;-0.038636364;-0.11060606;nan;0
