timestamp;imbalanced_prop_metric;motor_failure_mask;motor_stop_mask;fd_roll;fd_pitch;fd_alt;fd_ext;fd_arm_escs;fd_battery;fd_imbalanced_prop;fd_motor
8174439971;-2.4681818;0;0;0;0;0;0;0;0;0;0
8174945767;-2.4576368;0;0;0;0;0;0;0;0;0;0
8175452765;-2.5143397;0;0;0;0;0;0;0;0;0;0
8175958767;-2.507858;0;0;0;0;0;0;0;0;0;0
8176465766;-2.583142;0;0;0;0;0;0;0;0;0;0
8176971767;-2.6348567;0;0;0;0;0;0;0;0;0;0
8177477765;-2.6061196;0;0;0;0;0;0;0;0;0;0
8177983766;-2.6547868;0;0;0;0;0;0;0;0;0;0
8178490006;-2.6007428;0;0;0;0;0;0;0;0;0;0
8178995767;-2.576754;0;0;0;0;0;0;0;0;0;0
8179501870;-2.6068199;0;0;0;0;0;0;0;0;0;0
8180007767;-2.6512322;0;0;0;0;0;0;0;0;0;0
8180514317;-2.705776;0;0;0;0;0;0;0;0;0;0
8181019955;-2.7569034;0;0;0;0;0;0;0;0;0;0
8181525815;-2.8154626;0;0;0;0;0;0;0;0;0;0
8182031767;-2.8015556;0;0;0;0;0;0;0;0;0;0
8182537767;-2.8510208;0;0;0;0;0;0;0;0;0;0
8183043799;-2.940396;0;0;0;0;0;0;0;0;0;0
8183549968;-2.9997025;0;0;0;0;0;0;0;0;0;0
8184055827;-3.1227176;0;0;0;0;0;0;0;0;0;0
8184561765;-3.0405025;0;0;0;0;0;0;0;0;0;0
8185067827;-2.99748;0;0;0;0;0;0;0;0;0;0
8185573785;-3.0909827;0;0;0;0;0;0;0;0;0;0
8186079982;-3.1150358;0;0;0;0;0;0;0;0;0;0
8186585799;-3.026003;0;0;0;0;0;0;0;0;0;0
8187092093;-3.024501;0;0;0;0;0;0;0;0;0;0
8187597774;-3.0917618;0;0;0;0;0;0;0;0;0;0
8188103834;-3.147777;0;0;0;0;0;0;0;0;0;0
8188611280;-3.188711;0;0;0;0;0;0;0;0;0;0
8189116831;-3.3683136;0;0;0;0;0;0;0;0;0;0
8189622858;-3.2760146;0;0;0;0;0;0;0;0;0;0
8190128767;-3.153459;0;0;0;0;0;0;0;0;0;0
8190634764;-3.2155983;0;0;0;0;0;0;0;0;0;0
8191141045;-3.135004;0;0;0;0;0;0;0;0;0;0
8191646766;-3.0720482;0;0;0;0;0;0;0;0;0;0
8192153093;-3.041972;0;0;0;0;0;0;0;0;0;0
8192658822;-3.1113644;0;0;0;0;0;0;0;0;0;0
8193164767;-2.9641123;0;0;0;0;0;0;0;0;0;0
8193670767;-2.972791;0;0;0;0;0;0;0;0;0;0
8194176766;-2.9620214;0;0;0;0;0;0;0;0;0;0
8194682765;-3.009466;0;0;0;0;0;0;0;0;0;0
8195188766;-3.0751672;0;0;0;0;0;0;0;0;0;0
8195694786;-3.0912206;0;0;0;0;0;0;0;0;0;0
8196200815;-3.1813304;0;0;0;0;0;0;0;0;0;0
8196706835;-3.2054162;0;0;0;0;0;0;0;0;0;0
8197212788;-3.248761;0;0;0;0;0;0;0;0;0;0
8197718765;-3.366777;0;0;0;0;0;0;0;0;0;0
8198224865;-3.4519243;0;0;0;0;0;0;0;0;0;0
8198730765;-3.5436335;0;0;0;0;0;0;0;0;0;0
8199236766;-3.535271;0;0;0;0;0;0;0;0;0;0
