timestamp;timestamp_sample;time_last_fuse;device_id;observation[0];observation[1];observation[2];observation_variance[0];observation_variance[1];observation_variance[2];innovation[0];innovation[1];innovation[2];innovation_filtered[0];innovation_filtered[1];innovation_filtered[2];innovation_variance[0];innovation_variance[1];innovation_variance[2];test_ratio[0];test_ratio[1];test_ratio[2];test_ratio_filtered[0];test_ratio_filtered[1];test_ratio_filtered[2];estimator_instance;innovation_rejected;fused
7866637304;7866439492;7866448551;0;-0.020693418;-0.1486656;-0.22343914;0.0025000002;0.0025000002;0.0025000002;0.0118839145;-0.006686032;-0.014984056;0.0057085548;-0.0036050503;-0.006405467;0.0025073108;0.0025089097;0.0025092906;0.006258473;0.0019837809;0.009917645;0.0026993526;-0.0007911103;-0.0036186187;1;0;1
7867152159;7866962492;7866963187;0;-0.015548505;-0.1545527;-0.23578641;0.0025000002;0.0025000002;0.0025000002;0.0066327453;-0.00077457726;-0.0022916496;0.007940618;-0.005187758;-0.010664034;0.0025072026;0.002508798;0.002509198;0.0019496413;2.683444e-05;0.00023122734;0.0035517418;-0.0016364702;-0.0076131616;1;0;1
7867676440;7867485501;7867487719;0;-0.021135103;-0.14936736;-0.22415179;0.0025000002;0.0025000002;0.0025000002;0.01228831;-0.0061831325;-0.013367295;0.011007197;-0.006175064;-0.013483823;0.0025071339;0.0025086815;0.0025091337;0.0066921283;0.0016971952;0.007891463;0.006256528;-0.0019017052;-0.009288022;1;0;1
7868131847;7867933832;7867942974;0;-0.0202533;-0.14932215;-0.222083;0.0025000002;0.0025000002;0.0025000002;0.011442449;-0.0063572377;-0.014992863;0.010794157;-0.0065208245;-0.014767213;0.0025071388;0.0025086112;0.0025091001;0.0058025257;0.0017938263;0.009931161;0.0057300376;-0.0021344572;-0.010679645;1;0;1
7868646400;7868456846;7868457610;0;-0.03944647;-0.16097575;-0.2100716;0.0025000002;0.0025000002;0.0025000002;0.019429363;0.0047210455;-0.028214455;0.011706529;-0.002188225;-0.012593203;0.0025143516;0.0025091434;0.002515803;0.01668202;0.0009712843;0.035006642;0.0068060374;-0.00076566404;-0.009867414;1;0;1
7869170976;7868979839;7868982143;0;-0.21517095;-0.0452079;-0.11126579;0.0025000002;0.0025000002;0.0025000002;0.051218983;-0.040998522;-0.13479717;0.028924676;-0.019866597;-0.071997076;0.0028046318;0.00255109;0.0025801123;0.10393062;0.080972776;0.7437388;0.04521771;-0.03141134;-0.3368512;1;0;1
7869626160;7869428190;7869437398;0;-0.21020532;-0.04115857;-0.12149912;0.0025000002;0.0025000002;0.0025000002;0.03913688;-0.030908674;-0.11935772;0.036031622;-0.027237436;-0.09896822;0.0026598375;0.0025426236;0.0025526977;0.063984506;0.04467952;0.6064812;0.060073495;-0.040326532;-0.49737844;1;0;1
7870140775;7869951199;7869952034;0;-0.20920365;-0.040912196;-0.1169793;0.0025000002;0.0025000002;0.0025000002;0.036434814;-0.028507262;-0.115394264;0.037626453;-0.029040864;-0.10889851;0.002598575;0.0025309003;0.0025391434;0.056761693;0.03722021;0.57560515;0.062055483;-0.040047612;-0.5469142;1;0;1
7870665288;7870474370;7870476567;0;-0.20889108;-0.041636385;-0.12164303;0.0025000002;0.0025000002;0.0025000002;0.037776478;-0.02508723;-0.10593303;0.03763363;-0.026993584;-0.10724964;0.0025695385;0.0025260216;0.0025320984;0.06170854;0.028670408;0.4879455;0.0614732;-0.03332278;-0.5146336;1;0;1
7871189887;7870997406;7871001101;0;-0.21038021;-0.03984089;-0.123722285;0.0025000002;0.0025000002;0.0025000002;0.037402503;-0.021252286;-0.09818226;0.03707256;-0.024449604;-0.10354957;0.0025561631;0.0025244276;0.0025284414;0.060809333;0.020550966;0.42050794;0.059676655;-0.026983196;-0.47507444;1;0;1
