timestamp;gyro_rad[0];gyro_rad[1];gyro_rad[2];gyro_integral_dt;accelerometer_timestamp_relative;accelerometer_m_s2[0];accelerometer_m_s2[1];accelerometer_m_s2[2];accelerometer_integral_dt;accelerometer_clipping;gyro_clipping;accel_calibration_count;gyro_calibration_count
8285501532;0.0006092293;-0.1377651;-0.7568986;4547;0;-0.17592847;-0.9062263;-9.75493;4363;0;0;4;1
8285505983;-0.036640026;-0.12060113;-0.7896983;4451;0;-0.15298943;-0.007903006;-9.338737;4362;0;0;4;1
8285510482;-0.037911706;-0.21491067;-0.78570324;4499;0;-0.061110537;-0.18001547;-9.872415;4362;0;0;4;1
8285514981;-0.061401132;-0.046348173;-0.7979706;4499;0;-0.3012485;-0.59350514;-11.782304;4362;0;0;4;1
8285519480;-0.084036335;-0.11978463;-0.7541663;4499;0;1.5029548;0.52726406;-7.487607;4363;0;0;4;1
8285524026;-0.060543567;-0.24024373;-0.8088304;4546;0;-0.06946315;-0.47176704;-9.244188;4362;0;0;4;1
8285528478;0.016147623;-0.09661224;-0.7862402;4452;0;-0.7001369;-0.5257583;-11.460761;5816;0;0;4;1
8285532977;-0.093511306;-0.11112437;-0.78414375;4499;0;0.97654283;-0.7972078;-7.859302;4363;0;0;4;1
8285537476;-0.13547087;-0.18188207;-0.8155388;4499;0;0.11220641;1.327018;-10.506944;4362;0;0;4;1
8285541975;-0.008388618;-0.18086363;-0.76477563;4499;0;-0.7042626;-0.23668663;-10.410294;4362;0;0;4;1
8285546521;-0.0708182;-0.012817604;-0.80326307;4546;0;0.4108128;-1.3764069;-9.401771;4362;0;0;4;1
8285550973;-0.07575392;-0.21396554;-0.8082635;4452;0;1.281574;1.0289695;-8.826072;4362;0;0;4;1
8285555472;-0.018117558;-0.2258805;-0.79014885;4499;0;-1.5395608;0.109649174;-10.750635;4363;0;0;4;1
8285559971;-0.03914973;-0.023076981;-0.8302232;4499;0;-0.61238384;-1.0951501;-10.788489;4362;0;0;4;1
8285564470;-0.14518559;-0.1621351;-0.7925214;4499;0;1.770196;0.10342459;-7.5151563;4363;0;0;4;1
8285569015;-0.068546;-0.20967616;-0.7939773;4545;0;-0.45640013;1.175283;-11.245722;4847;0;0;4;1
8285573467;0.0011146126;-0.08806226;-0.79256356;4452;0;-1.0676018;-0.9314332;-9.811483;4362;0;0;4;1
8285577966;-0.09696773;-0.059380278;-0.8329684;4499;0;1.2751954;-1.1309092;-9.178988;4363;0;0;4;1
8285582465;-0.08879382;-0.22898287;-0.8351942;4499;0;0.51104426;1.4949324;-9.315626;4362;0;0;4;1
8285586964;-0.046390127;-0.18397999;-0.78492695;4499;0;-1.5769826;-0.31827027;-10.160291;4363;0;0;4;1
8285591510;-0.08656185;-0.006836902;-0.82850546;4546;0;0.33041874;-0.45969826;-10.565249;5816;0;0;4;1
8285595962;-0.07011028;-0.18800998;-0.81168973;4452;0;0.7928025;0.961717;-7.7779765;4363;0;0;4;1
8285600461;-0.031103058;-0.14846215;-0.81359136;4499;0;-1.1302465;-0.21989517;-12.301275;4362;0;0;4;1
8285604960;-0.032425918;-0.072503366;-0.82170105;4499;0;-0.044405304;-0.8348824;-7.9688272;4362;0;0;4;1
8285609459;-0.08871676;-0.1430624;-0.8431529;4499;0;0.46706754;-0.5619864;-9.2358;4363;0;0;4;1
8285614005;-0.038519047;-0.18245111;-0.83349276;4546;0;-0.7502022;1.1842905;-12.061749;4362;0;0;4;1
8285618459;-0.1004445;-0.07698856;-0.7814678;4454;0;-0.45577487;-0.27030757;-8.195556;4363;0;0;4;1
8285622956;-0.07650044;-0.016972017;-0.8710807;4497;0;0.45050967;-0.64391696;-11.076559;4363;0;0;4;1
8285627455;-0.011969555;-0.20314252;-0.8253609;4499;0;0.36688778;0.949151;-8.263072;4363;0;0;4;1
8285631954;-0.027785623;-0.08932748;-0.80848616;4499;0;-0.802406;-0.56412005;-10.862028;4362;0;0;4;1
8285636500;-0.030967163;-0.083532;-0.8552995;4546;0;-0.70635086;-0.41929376;-9.412276;4362;0;0;4;1
8285640952;-0.085224465;-0.10711417;-0.8468502;4452;0;0.08630964;-0.01254252;-10.142255;5817;0;0;4;1
8285645451;-0.06763686;-0.024366755;-0.8247948;4499;0;-0.1967952;0.8107065;-10.443263;4363;0;0;4;1
8285649951;-0.07048958;-0.11470896;-0.82667387;4500;0;0.45671242;-0.5558384;-7.723563;4363;0;0;4;1
8285654448;-0.014922527;-0.08277964;-0.8738626;4497;0;-0.72099465;-0.36264086;-11.475586;4363;0;0;4;1
8285658994;-0.0013287526;-0.07738718;-0.833341;4546;0;-0.39527106;0.4161688;-9.92714;4363;0;0;4;1
8285663446;-0.0761866;-0.049760874;-0.8320339;4452;0;0.055789843;-0.4297711;-9.16866;4364;0;0;4;1
8285667945;-0.050141834;-0.06883174;-0.8603295;4499;0;-0.3534055;0.7813513;-10.437389;4363;0;0;4;1
