timestamp;freefall;ground_contact;maybe_landed;landed;in_ground_effect;in_descend;has_low_throttle;vertical_movement;horizontal_movement;rotational_movement;close_to_ground_or_skipped_check;at_rest
8106082923;0;0;0;0;0;0;0;0;0;0;1;0
8107090462;0;0;0;0;0;0;0;0;0;1;1;0
8108098419;0;0;0;0;0;0;0;0;0;0;1;0
8109106010;0;0;0;0;0;0;0;0;0;0;1;0
8110114012;0;0;0;0;0;0;0;0;0;0;1;0
8111121633;0;0;0;0;0;0;0;0;0;1;1;0
8112129302;0;0;0;0;0;0;0;0;0;0;1;0
8113137079;0;0;0;0;0;0;0;0;0;1;1;0
8114144909;0;0;0;0;0;0;0;0;0;1;1;0
8115152721;0;0;0;0;0;0;0;0;0;0;1;0
8116160458;0;0;0;0;0;0;0;0;0;0;1;0
8117168328;0;0;0;0;0;0;0;0;0;0;1;0
8118176076;0;0;0;0;0;0;0;0;0;1;1;0
8119183784;0;0;0;0;0;0;0;0;0;1;1;0
8120191593;0;0;0;0;0;0;0;0;0;1;1;0
8121199429;0;0;0;0;0;0;0;0;0;1;1;0
8122207100;0;0;0;0;0;0;0;0;0;0;1;0
8123214934;0;0;0;0;0;0;0;0;0;0;1;0
8124222756;0;0;0;0;0;0;0;0;0;0;1;0
8125230554;0;0;0;0;0;0;0;0;0;0;1;0
8126238287;0;0;0;0;0;0;0;0;0;1;1;0
8127246055;0;0;0;0;0;0;0;0;0;0;1;0
8128253835;0;0;0;0;0;0;0;0;0;0;1;0
8129261615;0;0;0;0;0;0;0;0;0;0;1;0
8130269494;0;0;0;0;0;0;0;0;0;0;1;0
8131277253;0;0;0;0;0;0;0;0;0;0;1;0
8132285011;0;0;0;0;0;0;0;0;0;0;1;0
8133292740;0;0;0;0;0;0;0;0;0;0;1;0
8134300619;0;0;0;0;0;0;0;0;0;0;1;0
8135308326;0;0;0;0;0;0;0;0;0;0;1;0
8136316117;0;0;0;0;0;0;0;0;0;1;1;0
8137323817;0;0;0;0;0;0;0;0;0;0;1;0
8138331662;0;0;0;0;0;0;0;0;0;0;1;0
8139339420;0;0;0;0;0;0;0;0;0;1;1;0
8140347183;0;0;0;0;0;0;0;0;0;1;1;0
8141355064;0;0;0;0;0;0;0;0;0;0;1;0
8142362814;0;0;0;0;0;0;0;0;0;0;1;0
8143370517;0;0;0;0;0;0;0;0;0;0;1;0
