timestamp;defer_failsafes_timeout_s;disable_auto_disarm;defer_failsafes;source_type;source_id
7965815757;0;0;0;0;0
7966322131;0;0;0;0;0
7966827757;0;0;0;0;0
7967334082;0;0;0;0;0
7967839756;0;0;0;0;0
7968345757;0;0;0;0;0
7968851756;0;0;0;0;0
7969357758;0;0;0;0;0
7969863757;0;0;0;0;0
7970369757;0;0;0;0;0
7970875769;0;0;0;0;0
7971381770;0;0;0;0;0
7971887756;0;0;0;0;0
7972393821;0;0;0;0;0
7972899947;0;0;0;0;0
7973405758;0;0;0;0;0
7973911974;0;0;0;0;0
7974417756;0;0;0;0;0
7974923756;0;0;0;0;0
7975429757;0;0;0;0;0
7975935817;0;0;0;0;0
7976441768;0;0;0;0;0
7976947756;0;0;0;0;0
7977453777;0;0;0;0;0
7977959755;0;0;0;0;0
7978465819;0;0;0;0;0
7978971873;0;0;0;0;0
7979477779;0;0;0;0;0
7979983759;0;0;0;0;0
7980489757;0;0;0;0;0
7980995756;0;0;0;0;0
7981501756;0;0;0;0;0
7982007756;0;0;0;0;0
7982513757;0;0;0;0;0
7983019757;0;0;0;0;0
7983525781;0;0;0;0;0
7984031755;0;0;0;0;0
7984539006;0;0;0;0;0
7985044776;0;0;0;0;0
7985550756;0;0;0;0;0
7986056756;0;0;0;0;0
7986562968;0;0;0;0;0
7987068780;0;0;0;0;0
7987574817;0;0;0;0;0
7988080757;0;0;0;0;0
7988586761;0;0;0;0;0
7989092757;0;0;0;0;0
7989598756;0;0;0;0;0
7990104947;0;0;0;0;0
7990610757;0;0;0;0;0
7991117397;0;0;0;0;0
7991622803;0;0;0;0;0
7992128757;0;0;0;0;0
7992634755;0;0;0;0;0
7993140757;0;0;0;0;0
7993646754;0;0;0;0;0
7994152757;0;0;0;0;0
7994658756;0;0;0;0;0
7995164756;0;0;0;0;0
7995670777;0;0;0;0;0
7996176757;0;0;0;0;0
7996682757;0;0;0;0;0
7997188756;0;0;0;0;0
7997695756;0;0;0;0;0
7998201757;0;0;0;0;0
7998707776;0;0;0;0;0
7999213775;0;0;0;0;0
7999719756;0;0;0;0;0
8000225757;0;0;0;0;0
8000732143;0;0;0;0;0
8001237768;0;0;0;0;0
8001743842;0;0;0;0;0
8002250428;0;0;0;0;0
8002755756;0;0;0;0;0
8003261824;0;0;0;0;0
8003767777;0;0;0;0;0
8004273769;0;0;0;0;0
8004779777;0;0;0;0;0
8005285777;0;0;0;0;0
8005791765;0;0;0;0;0
8006297757;0;0;0;0;0
8006803756;0;0;0;0;0
8007309942;0;0;0;0;0
8007816756;0;0;0;0;0
8008322756;0;0;0;0;0
8008828756;0;0;0;0;0
8009334757;0;0;0;0;0
8009840756;0;0;0;0;0
8010346757;0;0;0;0;0
8010852775;0;0;0;0;0
8011358963;0;0;0;0;0
8011864756;0;0;0;0;0
8012370827;0;0;0;0;0
8012876757;0;0;0;0;0
8013382758;0;0;0;0;0
8013889775;0;0;0;0;0
8014395757;0;0;0;0;0
8014901756;0;0;0;0;0
8015408169;0;0;0;0;0
8015913756;0;0;0;0;0
8016419757;0;0;0;0;0
8016925766;0;0;0;0;0
8017431780;0;0;0;0;0
8017937759;0;0;0;0;0
8018443756;0;0;0;0;0
8018949755;0;0;0;0;0
8019455757;0;0;0;0;0
8019961758;0;0;0;0;0
8020467756;0;0;0;0;0
8020973811;0;0;0;0;0
8021479757;0;0;0;0;0
8021985918;0;0;0;0;0
8022491776;0;0;0;0;0
8022997824;0;0;0;0;0
8023503756;0;0;0;0;0
8024009757;0;0;0;0;0
