timestamp;timestamp_sample;gps_hvel[0];gps_hvel[1];gps_vvel;gps_hpos[0];gps_hpos[1];gps_vpos;ev_hvel[0];ev_hvel[1];ev_vvel;ev_hpos[0];ev_hpos[1];ev_vpos;rng_vpos;baro_vpos;aux_hvel[0];aux_hvel[1];flow[0];flow[1];heading;mag_field[0];mag_field[1];mag_field[2];gravity[0];gravity[1];gravity[2];drag[0];drag[1];airspeed;beta;hagl;hagl_rate
7866625934;7866454393;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.324702;0.0;0.0;0.0;0.0;0.0025090538;0.0025070647;0.0025085367;0.0025090538;1.0000055;1.0000145;1.0000045;0.0;0.0;0.0;0.0;0.0;0.0
7867129861;7866958278;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.325282;0.0;0.0;0.0;0.0;0.0025089888;0.0025069949;0.002508456;0.0025089888;1.0000055;1.0000147;1.0000046;0.0;0.0;0.0;0.0;0.0;0.0
7867624815;7867453210;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.325498;0.0;0.0;0.0;0.0;0.0025089288;0.0025069274;0.0025083472;0.0025089288;1.0000056;1.0000149;1.0000048;0.0;0.0;0.0;0.0;0.0;0.0
7868128732;7867957142;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.328776;0.0;0.0;0.0;0.0;0.002508892;0.0025069292;0.0025082713;0.002508892;1.0000064;1.0000163;1.0000056;0.0;0.0;0.0;0.0;0.0;0.0
7868632975;7868461074;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.333282;0.0;0.0;0.0;0.0;0.0025159253;0.0025138657;0.0025091618;0.0025159253;1.0000077;1.0000184;1.0000054;0.0;0.0;0.0;0.0;0.0;0.0
7869127534;7868956007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.338142;0.0;0.0;0.0;0.0;0.002810688;0.002810688;0.0025593296;0.002590735;1.0000148;1.0000201;1.0000001;0.0;0.0;0.0;0.0;0.0;0.0
7869631520;7869459938;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.344728;0.0;0.0;0.0;0.0;0.0026557597;0.0026557597;0.0025431162;0.0025528513;1.0000169;1.0000215;1.0;0.0;0.0;0.0;0.0;0.0;0.0
7870126724;7869954871;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.35227;0.0;0.0;0.0;0.0;0.0025964626;0.0025964626;0.0025310009;0.002539071;1.0000193;1.0000229;1.0;0.0;0.0;0.0;0.0;0.0;0.0
7870630422;7870458851;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.36033;0.0;0.0;0.0;0.0;0.0025701895;0.0025701895;0.002526584;0.0025327313;1.0000216;1.0000246;1.0;0.0;0.0;0.0;0.0;0.0;0.0
7871125366;7870953784;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.368069;0.0;0.0;0.0;0.0;0.0025570616;0.0025570616;0.0025242358;0.0025286842;1.000024;1.0000265;1.0;0.0;0.0;0.0;0.0;0.0;0.0
