timestamp;load;ram_usage
7866297196;0.3582945;0.38137543
7866797128;0.37904412;0.38137543
7867296994;0.35493845;0.38137543
7867796987;0.34106117;0.38137543
7868296987;0.33967692;0.38137543
7868796986;0.3399697;0.38137543
7869296986;0.33842355;0.38137543
7869796987;0.33992517;0.38137543
7870297512;0.3372444;0.38137543
7870797009;0.33909762;0.38137543
7871296987;0.33881027;0.38137543
7871796986;0.33948952;0.38137543
7872296986;0.3372944;0.38137543
7872797023;0.340573;0.38137543
7873296986;0.3394848;0.38137543
7873797001;0.34038275;0.38137543
7874297666;0.33872348;0.38137543
7874796987;0.34094584;0.38137543
7875297093;0.3389246;0.38137543
7875797000;0.33999175;0.38137543
7876296987;0.3389374;0.38137543
7876797001;0.33879983;0.38137543
7877297001;0.33757412;0.38137543
7877797001;0.3413309;0.38137543
7878297484;0.33914763;0.38137543
7878796987;0.34109044;0.38137543
7879296986;0.33932382;0.38137543
7879797038;0.34108084;0.38137543
7880296987;0.33842987;0.38137543
7880797067;0.33932215;0.38137543
7881296992;0.3399669;0.38137543
7881796987;0.34118742;0.38137543
7882297100;0.33998877;0.38137543
7882796993;0.34084535;0.38137543
7883296987;0.3378117;0.38137543
7883797002;0.339082;0.38137543
7884296987;0.33772606;0.38137543
7884797088;0.3390932;0.38137543
7885296989;0.33780748;0.38137543
7885797576;0.34056842;0.38137543
7886297464;0.3383875;0.38137543
7886797043;0.33998;0.38137543
7887296999;0.33820832;0.38137543
7887796987;0.3405409;0.38137543
7888297006;0.33870363;0.38137543
7888797028;0.33947355;0.38137543
7889296987;0.33919823;0.38137543
7889796987;0.3412156;0.38137543
7890296987;0.33821893;0.38137543
7890796987;0.3414725;0.38137543
7891297006;0.33681107;0.38137543
7891797017;0.3396777;0.38137543
7892296987;0.33711386;0.38137543
7892796987;0.34011686;0.38137543
7893296988;0.33660173;0.38137543
7893796987;0.33959562;0.38137543
7894297292;0.33743262;0.38137543
7894797019;0.3398714;0.38137543
7895297158;0.3372538;0.38137543
7895796987;0.34040362;0.38137543
7896297005;0.3394425;0.38137543
7896796989;0.34193683;0.38137543
7897296990;0.33937955;0.38137543
7897797097;0.33931148;0.38137543
7898297220;0.33873177;0.38137543
7898796992;0.34048337;0.38137543
7899297033;0.33788842;0.38137543
7899796987;0.33909482;0.38137543
7900297001;0.3369766;0.38137543
7900797001;0.34004498;0.38137543
7901296986;0.33758706;0.38137543
7901796987;0.3385446;0.38137543
7902297171;0.3383085;0.38137543
7902796986;0.34037954;0.38137543
7903297025;0.33840424;0.38137543
7903796987;0.3384264;0.38137543
7904296986;0.33858162;0.38137543
7904797037;0.33603543;0.38137543
7905296987;0.33782524;0.38137543
