timestamp;timestamp_sample;time_last_fuse;device_id;observation;observation_variance;innovation;innovation_filtered;innovation_variance;test_ratio;test_ratio_filtered;estimator_instance;innovation_rejected;fused
7900207214;7900018336;7900018618;0;7.0980096;12.25;0.15589476;-0.063123934;12.471151;7.795006e-05;-5.6973007e-05;1;0;1
7900731642;7900536737;7900543148;0;7.325249;12.25;-0.075455666;-0.081534594;12.471407;1.8261155e-05;-5.8844984e-05;1;0;1
7901196794;7900998660;7901008297;0;7.2644763;12.25;-0.034448147;-0.05623585;12.471552;3.8060214e-06;-3.6688958e-05;1;0;1
7901711469;7901517241;7901522930;0;7.2644763;12.25;-0.033344746;-0.103909686;12.471142;3.5662238e-06;-6.7807625e-05;1;0;1
7902226155;7902035602;7902037562;0;7.4098034;12.25;-0.19241619;-0.09288566;12.470718;0.000118754964;-5.583324e-05;1;0;1
7902691368;7902494813;7902502711;0;7.4917154;12.25;-0.2810831;-0.13143831;12.470899;0.00025341468;-8.2871404e-05;1;0;1
7903206291;7903013710;7903017343;0;7.2644763;12.25;-0.0622859;-0.08988788;12.470481;1.2443893e-05;-5.3965636e-05;1;0;1
7903730498;7903532431;7903541872;0;7.325249;12.25;-0.13348627;-0.1306971;12.47076;5.7153164e-05;-7.887616e-05;1;0;1
7904185635;7903994366;7903997124;0;7.449438;12.25;-0.25465918;-0.13483419;12.470271;0.00020801889;-9.6635835e-05;1;0;1
7904710177;7904512895;7904521653;0;7.388665;12.25;-0.17650127;-0.14966874;12.470565;9.9923935e-05;-0.000112999754;1;0;1
7905224859;7905031383;7905036285;0;7.533993;12.25;-0.32995558;-0.13631092;12.470173;0.00034921948;-0.00010025241;1;0;1
7905739509;7905549953;7905550917;0;7.4705772;12.25;-0.23273659;-0.1792332;12.469767;0.00017375247;-0.00013323057;1;0;1
7906204576;7906011895;7906016064;0;7.430942;12.25;-0.18285513;-0.12957764;12.469921;0.000107253276;-8.105063e-05;1;0;1
7906719222;7906530457;7906530696;0;7.3675265;12.25;-0.092757225;-0.14925912;12.4695;2.7599834e-05;-9.315407e-05;1;0;1
7907184445;7906989386;7906995844;0;7.325249;12.25;-0.031143188;-0.13260417;12.469663;3.111225e-06;-7.644278e-05;1;0;1
7907699086;7907507997;7907510475;0;7.430942;12.25;-0.124212265;-0.11233914;12.469241;4.949359e-05;-5.9533177e-05;1;0;1
7908223514;7908026389;7908035003;0;7.243337;12.25;0.0738101;-0.06866691;12.469514;1.7476e-05;-4.334526e-05;1;0;1
7908738221;7908545243;7908549634;0;7.4917154;12.25;-0.17102385;-0.07828665;12.469104;9.3829214e-05;-4.2044438e-05;1;0;1
7909203503;7909007414;7909014781;0;7.430942;12.25;-0.11682129;-0.027100148;12.469245;4.37788e-05;-2.0145662e-05;1;0;1
7909717959;7909525938;7909529412;0;7.325249;12.25;-0.011604786;0.015279878;12.468846;4.3202414e-07;1.1614052e-05;1;0;1
7910183060;7909987819;7909994559;0;7.325249;12.25;-0.021796227;-0.010704927;12.468995;1.5240217e-06;-5.4892857e-06;1;0;1
7910697732;7910506393;7910509189;0;7.4098034;12.25;-0.09495211;-0.030552832;12.468606;2.8923532e-05;-1.4212314e-05;1;0;1
7911222291;7911024992;7911033716;0;7.430942;12.25;-0.11344147;-0.07184091;12.468887;4.1283452e-05;-3.146849e-05;1;0;1
7911737057;7911543635;7911548346;0;7.282972;12.25;0.03935671;-0.052167524;12.468513;4.9691594e-06;-3.193048e-05;1;0;1
7912192188;7912002817;7912003598;0;7.5762696;12.25;-0.27343178;-0.033169717;12.468021;0.00023986143;-3.6973008e-05;1;0;1
7912716623;7912521543;7912528123;0;7.430942;12.25;-0.12618542;-0.05572739;12.468285;5.1082436e-05;-3.2810018e-05;1;0;1
7913231280;7913040232;7913042752;0;7.4098034;12.25;-0.08673191;-0.090418905;12.467818;2.4133891e-05;-5.3030846e-05;1;0;1
7913696470;7913502292;7913507899;0;7.4705772;12.25;-0.15756178;-0.07243996;12.467949;7.96465e-05;-4.4360004e-05;1;0;1
7914211976;7914020891;7914022528;0;7.282972;12.25;0.048158646;-0.07142344;12.467498;7.4409645e-06;-7.376714e-05;1;0;1
