timestamp;unallocated_torque[0];unallocated_torque[1];unallocated_torque[2];unallocated_thrust[0];unallocated_thrust[1];unallocated_thrust[2];handled_motor_failure_mask;motor_stop_mask;torque_setpoint_achieved;thrust_setpoint_achieved;actuator_saturation[0];actuator_saturation[1];actuator_saturation[2];actuator_saturation[3];actuator_saturation[4];actuator_saturation[5];actuator_saturation[6];actuator_saturation[7];actuator_saturation[8];actuator_saturation[9];actuator_saturation[10];actuator_saturation[11];actuator_saturation[12];actuator_saturation[13];actuator_saturation[14];actuator_saturation[15]
8392517609;5.5879354e-09;-7.450581e-09;-4.656613e-09;0.0;0.0;0.0;0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
8392720060;-9.313226e-09;-7.450581e-09;-2.0489097e-08;0.0;0.0;0.0;0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
8392918013;2.2351742e-08;-7.450581e-09;-4.656613e-09;0.0;0.0;0.0;0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
8393116011;5.5879354e-09;7.450581e-09;-4.656613e-10;0.0;0.0;0.0;0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
8393313916;1.3038516e-08;-7.450581e-09;2.7939677e-09;0.0;0.0;0.0;0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
8393517870;3.7252903e-09;-1.1175871e-08;-1.1175871e-08;0.0;0.0;0.0;0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
8393714318;7.450581e-09;7.450581e-09;7.450581e-09;0.0;0.0;0.0;0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
8393918322;3.7252903e-09;3.7252903e-09;2.7939677e-09;0.0;0.0;0.0;0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
8394116226;0.0;1.1175871e-08;5.5879354e-09;0.0;0.0;0.0;0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
8394314179;7.450581e-09;-1.8626451e-09;1.8626451e-09;0.0;0.0;0.0;0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
8394518175;-2.3283064e-09;3.7252903e-09;-5.5879354e-09;0.0;0.0;0.0;0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
8394714579;-3.7252903e-09;0.0;-9.313226e-09;0.0;0.0;0.0;0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
8394918529;7.450581e-09;-3.7252903e-09;-9.313226e-09;0.0;0.0;0.0;0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
8395116811;7.450581e-09;-1.8626451e-09;-1.3038516e-08;0.0;0.0;0.0;0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
8395320486;-3.7252903e-09;1.1175871e-08;-5.5879354e-09;0.0;0.0;0.0;0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
8395518405;0.0;7.450581e-09;-1.8626451e-09;0.0;0.0;0.0;0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
8395714837;2.9802322e-08;1.4901161e-08;0.0;0.0;0.0;0.0;0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
8395918791;-5.122274e-09;9.313226e-09;9.313226e-09;0.0;0.0;0.0;0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
8396116742;2.7939677e-09;1.8626451e-09;0.0;0.0;0.0;0.0;0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
8396314693;-7.450581e-09;-6.7520887e-09;2.7939677e-09;0.0;0.0;0.0;0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
8396512688;3.7252903e-09;6.519258e-09;-9.313226e-10;0.0;0.0;0.0;0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
8396710594;0.0;-1.4901161e-08;4.656613e-09;0.0;0.0;0.0;0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
8396919047;7.450581e-09;2.2351742e-08;-3.7252903e-09;0.0;0.0;0.0;0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
8397117003;1.8626451e-08;2.9802322e-08;5.5879354e-09;0.0;0.0;2.9802322e-08;0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
8397314998;-1.4901161e-08;-1.4901161e-08;9.313226e-09;0.0;0.0;0.0;0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
8397518908;3.7252903e-09;-7.450581e-09;-1.3038516e-08;0.0;0.0;0.0;0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
8397716854;-1.3038516e-08;7.450581e-09;-9.313226e-09;0.0;0.0;0.0;0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
8397913306;4.656613e-09;0.0;-1.1175871e-08;0.0;0.0;0.0;0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
8398117304;9.313226e-10;0.0;1.8626451e-09;0.0;0.0;0.0;0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
8398315210;-1.3969839e-08;7.450581e-09;-7.450581e-09;0.0;0.0;0.0;0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
